rb,Year,cdd
p13,2020,1327.9565217391294
p13,2021,1128.972083333331
p13,2022,1532.5724999999968
p13,2023,1392.992499999998
p13,2024,1456.5724999999982
p13,2025,1436.9162499999977
p13,2026,1083.2708333333317
p13,2027,1445.2579166666649
p13,2028,1312.0658333333317
p13,2029,1156.6383333333315
p13,2030,1335.868749999998
p13,2031,1310.591249999998
p13,2032,1302.0637499999982
p13,2033,1293.411666666665
p13,2034,1283.2954166666655
p13,2035,1038.2220833333315
p13,2036,1115.2758333333315
p13,2037,1225.7745833333315
p13,2038,1374.8091666666644
p13,2039,1101.519999999999
p13,2040,1155.1024999999977
p13,2041,1284.7320833333315
p13,2042,1219.8941666666651
p13,2043,1153.4404166666654
p13,2044,1273.4304166666655
p13,2045,1080.0633333333315
p13,2046,1172.1641666666646
p13,2047,1139.8229166666654
p13,2048,1220.2745833333317
p13,2049,1216.763369565216
p13,2050,1245.7995833333318
p13,2051,1299.4541666666648
p13,2052,1037.9354166666647
p13,2053,1164.7099999999982
p13,2054,791.885833333332
p13,2055,922.4033333333314
p13,2056,940.2383333333318
p13,2057,838.4808333333316
p13,2058,916.0445833333315
p13,2059,1179.7504166666654
p13,2060,822.2975905797082
p13,2061,655.0183333333312
p13,2062,1000.3154166666644
p13,2063,895.1087499999983
p13,2064,904.1008333333322
p13,2065,969.055833333332
p13,2066,630.2941666666651
p13,2067,980.1624999999981
p13,2068,861.8637499999983
p13,2069,752.8437499999986
p13,2070,908.8108333333319
p13,2071,805.9241666666647
p13,2072,827.9149999999985
p13,2073,813.2804166666652
p13,2074,781.6154166666649
p13,2075,600.0187499999981
p13,2076,625.9220833333318
p13,2077,758.890833333332
p13,2078,825.4337499999981
p13,2079,609.8545833333317
p13,2080,623.8429166666651
p13,2081,829.3537499999985
p13,2082,706.1383333333316
p13,2083,616.6270833333314
p13,2084,782.0949999999982
p13,2085,615.0320833333313
p13,2086,674.826666666665
p13,2087,708.9362499999987
p13,2088,716.6358333333319
p13,2089,687.3412499999981
p13,2090,700.496666666665
p13,2091,738.791249999999
p13,2092,568.8995833333316
p13,2093,690.459583333332
p13,2094,359.63416666666524
p13,2095,476.50291666666527
p13,2096,527.4379166666656
p13,2097,459.87291666666533
p13,2098,428.0291666666648
p13,2099,692.6887499999987
