state,Year,cdd
New Mexico,2020,2618.416163757796
New Mexico,2021,2713.620162542968
New Mexico,2022,2830.7335683199117
New Mexico,2023,2952.1452895733873
New Mexico,2024,3092.746325695935
New Mexico,2025,3194.066435034576
New Mexico,2026,3319.9488761447938
New Mexico,2027,3449.222711640944
New Mexico,2028,3600.0608267097077
New Mexico,2029,3707.7515879271855
New Mexico,2030,3843.0141949146537
New Mexico,2031,3979.849765386759
New Mexico,2032,4147.854655666315
New Mexico,2033,4278.746141402968
New Mexico,2034,4447.17606284098
New Mexico,2035,4617.238006590436
New Mexico,2036,4815.419561860111
New Mexico,2037,4958.713260052485
New Mexico,2038,5127.3471864618
New Mexico,2039,5297.038068480613
New Mexico,2040,5495.888457449309
New Mexico,2041,5639.3697150989565
New Mexico,2042,5808.434219994206
New Mexico,2043,5978.737172859133
New Mexico,2044,6179.387650586937
New Mexico,2045,6320.760890133668
New Mexico,2046,6491.76858976578
New Mexico,2047,6660.677220420723
New Mexico,2048,6863.288350074439
New Mexico,2049,7002.11183582645
New Mexico,2050,7173.944652163446
New Mexico,2051,7344.034106358427
New Mexico,2052,7549.06424259833
New Mexico,2053,7686.0492543773535
New Mexico,2054,7857.904578169217
New Mexico,2055,8030.2900092096625
New Mexico,2056,8236.384767868465
New Mexico,2057,8371.469846929494
New Mexico,2058,8542.901897088303
New Mexico,2059,8715.767712340468
New Mexico,2060,8924.828045798646
New Mexico,2061,9058.524734638231
New Mexico,2062,9229.918847320696
New Mexico,2063,9402.621293048616
New Mexico,2064,9616.19572757388
New Mexico,2065,9747.327210078105
New Mexico,2066,9919.188950001982
New Mexico,2067,10091.608911832252
New Mexico,2068,10307.208109063871
New Mexico,2069,10438.174165013988
New Mexico,2070,10609.403366673794
New Mexico,2071,10781.870015568624
New Mexico,2072,10998.774982218029
New Mexico,2073,11129.400457904454
New Mexico,2074,11300.888230088005
New Mexico,2075,11473.702174251615
New Mexico,2076,11691.802255696002
New Mexico,2077,11820.897812393534
New Mexico,2078,11994.547031439088
New Mexico,2079,12166.129955631568
New Mexico,2080,12386.727272443666
New Mexico,2081,12512.276377130878
New Mexico,2082,12686.079921563596
New Mexico,2083,12857.6519389887
New Mexico,2084,13079.107295394228
New Mexico,2085,13202.363513230404
New Mexico,2086,13375.683635861838
New Mexico,2087,13549.39303504306
New Mexico,2088,13772.145944100006
New Mexico,2089,13893.577015672887
New Mexico,2090,14066.40797052982
New Mexico,2091,14240.46631210305
New Mexico,2092,14465.825442267378
New Mexico,2093,14585.078914608333
New Mexico,2094,14757.28339480928
New Mexico,2095,14930.651269006168
New Mexico,2096,15159.974451712646
New Mexico,2097,15276.719143296385
New Mexico,2098,15449.14866508693
New Mexico,2099,15622.24276115176
