state,Year,hdd
Utah,2020,441.48414797426096
Utah,2021,526.7882773411352
Utah,2022,411.04682309310795
Utah,2023,393.1156468776567
Utah,2024,384.62082985043975
Utah,2025,456.864493392984
Utah,2026,467.7962292218502
Utah,2027,382.0310208385835
Utah,2028,584.6410706196552
Utah,2029,465.60767467461045
Utah,2030,544.6528295614343
Utah,2031,423.61541294180836
Utah,2032,423.34565136387187
Utah,2033,288.8031184463201
Utah,2034,677.1441920160851
Utah,2035,477.4590469693026
Utah,2036,594.824793640809
Utah,2037,466.73437995313327
Utah,2038,508.28307516863975
Utah,2039,475.4807812667613
Utah,2040,633.9489709076631
Utah,2041,655.3394572212205
Utah,2042,626.2304187866422
Utah,2043,686.235552108692
Utah,2044,490.2065285888492
Utah,2045,567.6150279738578
Utah,2046,661.6496988880841
Utah,2047,794.7524409145481
Utah,2048,624.090046430752
Utah,2049,534.0179799023364
Utah,2050,577.2255124274394
Utah,2051,569.4780942966484
Utah,2052,714.1955738893904
Utah,2053,704.3061054028775
Utah,2054,603.5097761405877
Utah,2055,668.8806260027209
Utah,2056,648.2817322675342
Utah,2057,693.5203167955502
Utah,2058,766.0592120487736
Utah,2059,631.8434399511834
Utah,2060,742.5665557909499
Utah,2061,829.1372757042843
Utah,2062,673.5910883663338
Utah,2063,685.3383192753158
Utah,2064,675.0669052923471
Utah,2065,740.1377162071267
Utah,2066,751.3956460491165
Utah,2067,717.3355103587998
Utah,2068,880.0792720080608
Utah,2069,757.517698038433
Utah,2070,818.4461892998031
Utah,2071,710.1248773420884
Utah,2072,728.2783244503255
Utah,2073,570.4117187773948
Utah,2074,1015.9848417667462
Utah,2075,750.6297636642237
Utah,2076,929.7960822305496
Utah,2077,800.3627715338037
Utah,2078,789.9933600588337
Utah,2079,800.6892882919772
Utah,2080,979.2398903852616
Utah,2081,1031.836153852354
Utah,2082,951.2046026196847
Utah,2083,1068.0400368943847
Utah,2084,802.272909772686
Utah,2085,851.3131652896285
Utah,2086,988.7287106369312
Utah,2087,1145.1858092552354
Utah,2088,925.2318644715592
Utah,2089,852.7989829520459
Utah,2090,894.9764996252732
Utah,2091,877.9245755518243
Utah,2092,1069.2231525950153
Utah,2093,1036.5510446318517
Utah,2094,967.6090989048134
Utah,2095,1034.2904079133318
Utah,2096,1006.8703051094485
Utah,2097,1006.7966672442033
Utah,2098,1136.0543808091084
Utah,2099,936.2528586937779
