rb,Year,cdd
p43,2020,5002.653396689391
p43,2021,4453.839974289854
p43,2022,5184.727198750667
p43,2023,4937.479846461224
p43,2024,4797.06829545094
p43,2025,5157.719339461162
p43,2026,4689.1045682612985
p43,2027,3973.423698479995
p43,2028,5069.573666102636
p43,2029,5219.217156662444
p43,2030,4472.294179753895
p43,2031,4904.876443910821
p43,2032,4445.173114313938
p43,2033,5061.515213979971
p43,2034,4792.620687711167
p43,2035,4879.984709612383
p43,2036,5436.183492020412
p43,2037,4770.496116393389
p43,2038,3851.654607301234
p43,2039,4216.658150076745
p43,2040,4515.928295106399
p43,2041,4521.980589112038
p43,2042,4616.061393954083
p43,2043,4635.7449975169575
p43,2044,4399.023782939078
p43,2045,4322.793279611541
p43,2046,4128.281101797381
p43,2047,4452.307919615272
p43,2048,5039.761534083702
p43,2049,4732.903745659662
p43,2050,4385.028150340336
p43,2051,4650.65594945912
p43,2052,3744.830124762419
p43,2053,5058.530571428725
p43,2054,5228.093673008847
p43,2055,4066.920029239517
p43,2056,3950.6813596608786
p43,2057,4158.505556726514
p43,2058,4758.225520746079
p43,2059,4900.247917676549
p43,2060,4284.26680706017
p43,2061,3765.145114071757
p43,2062,4426.309605874825
p43,2063,4215.901995855097
p43,2064,4082.914571006037
p43,2065,4479.877293537322
p43,2066,4044.0658945304676
p43,2067,3362.387493690976
p43,2068,4338.4547133960905
p43,2069,4463.396941051556
p43,2070,3754.3054278375503
p43,2071,4165.009665266514
p43,2072,3638.089437320063
p43,2073,4251.2004801790845
p43,2074,4092.9253558837304
p43,2075,4089.246031053118
p43,2076,4610.049373843778
p43,2077,4010.0918247986665
p43,2078,3172.5290926976004
p43,2079,3478.92438090966
p43,2080,3713.8429629549537
p43,2081,3702.4938620227813
p43,2082,3846.139340667506
p43,2083,3847.7902196170435
p43,2084,3636.3877419998034
p43,2085,3581.3831823237583
p43,2086,3266.5416450893285
p43,2087,3705.8991300191224
p43,2088,4164.798216711658
p43,2089,4004.340162140539
p43,2090,3646.918070069696
p43,2091,3882.590006693922
p43,2092,3025.4924933549664
p43,2093,4175.722813827673
p43,2094,4422.972064181292
p43,2095,3312.885529321715
p43,2096,3233.829435373905
p43,2097,3382.834109315808
p43,2098,3951.3093130151647
p43,2099,4020.0035210310452
