state,Year,cdd
Minnesota,2020,4992.031715660391
Minnesota,2021,4437.140780412548
Minnesota,2022,5183.667689015556
Minnesota,2023,4935.17277619691
Minnesota,2024,4798.452188973651
Minnesota,2025,5164.168997580215
Minnesota,2026,4685.678999082356
Minnesota,2027,3963.024794505909
Minnesota,2028,5062.679562271073
Minnesota,2029,5209.872262972358
Minnesota,2030,4470.300136795381
Minnesota,2031,4892.235044895578
Minnesota,2032,4444.320988223382
Minnesota,2033,5068.500704982884
Minnesota,2034,4784.411444450792
Minnesota,2035,4876.141383268852
Minnesota,2036,5439.595906855392
Minnesota,2037,4778.636268537909
Minnesota,2038,3857.000806391096
Minnesota,2039,4208.75830345152
Minnesota,2040,4506.538669755129
Minnesota,2041,4522.298154200624
Minnesota,2042,4614.91946738161
Minnesota,2043,4627.95619477912
Minnesota,2044,4396.224346068579
Minnesota,2045,4318.198517217862
Minnesota,2046,4125.726885015139
Minnesota,2047,4448.557847802364
Minnesota,2048,5042.582145609903
Minnesota,2049,4738.021437833702
Minnesota,2050,4383.568407368649
Minnesota,2051,4641.451665045441
Minnesota,2052,3737.6963956957293
Minnesota,2053,5055.103566761198
Minnesota,2054,5212.749438102995
Minnesota,2055,4060.8027125466324
Minnesota,2056,3946.2313719415006
Minnesota,2057,4158.468428335988
Minnesota,2058,4764.522719107936
Minnesota,2059,4912.027123074369
Minnesota,2060,4274.671322427955
Minnesota,2061,3743.581398850366
Minnesota,2062,4426.254441663864
Minnesota,2063,4211.737947398236
Minnesota,2064,4078.3321225555555
Minnesota,2065,4486.963046062089
Minnesota,2066,4039.1460039498234
Minnesota,2067,3348.816755822078
Minnesota,2068,4334.904113020543
Minnesota,2069,4457.252967726431
Minnesota,2070,3753.9356592093227
Minnesota,2071,4154.574931890254
Minnesota,2072,3632.891425577229
Minnesota,2073,4254.109227327045
Minnesota,2074,4084.8879500080157
Minnesota,2075,4083.622620203395
Minnesota,2076,4614.438520024649
Minnesota,2077,4015.870180449813
Minnesota,2078,3171.0039698151404
Minnesota,2079,3466.2628250214834
Minnesota,2080,3703.118820912725
Minnesota,2081,3701.634574502396
Minnesota,2082,3836.2438864184987
Minnesota,2083,3839.4812592176268
Minnesota,2084,3630.9135358911735
Minnesota,2085,3577.865861225603
Minnesota,2086,3256.752174928526
Minnesota,2087,3698.6305556780803
Minnesota,2088,4167.034539218087
Minnesota,2089,4007.416974517856
Minnesota,2090,3651.533691921336
Minnesota,2091,3876.8462849865377
Minnesota,2092,3016.9492380642455
Minnesota,2093,4178.907905988477
Minnesota,2094,4406.943647404936
Minnesota,2095,3306.323472239003
Minnesota,2096,3225.1180765627414
Minnesota,2097,3381.0144082234106
Minnesota,2098,3951.5759047930937
Minnesota,2099,4030.7869194963137
