rb,Year,cdd
p31,2020,2405.8044564703605
p31,2021,2169.033389229145
p31,2022,2525.207755093842
p31,2023,2599.39945143937
p31,2024,2624.8196861180904
p31,2025,2519.1219115009594
p31,2026,2275.9056847275297
p31,2027,2537.3291191287663
p31,2028,2440.3101763834375
p31,2029,2167.2668963993747
p31,2030,2387.7365861170692
p31,2031,2453.6867159101403
p31,2032,2472.1354556768665
p31,2033,2400.997113268855
p31,2034,2332.335200774607
p31,2035,2186.3394648922285
p31,2036,2267.8583527121823
p31,2037,2544.897496115648
p31,2038,2442.9848170690743
p31,2039,2175.85646580684
p31,2040,2327.1162809704174
p31,2041,2325.0516669385574
p31,2042,2355.791726367861
p31,2043,2168.6426376042496
p31,2044,2404.0109593892503
p31,2045,2225.417002604007
p31,2046,2237.1766352468685
p31,2047,2270.8235492869567
p31,2048,2427.830138003307
p31,2049,2313.924374934457
p31,2050,2424.3044041114977
p31,2051,2452.926919627442
p31,2052,2109.1883596076705
p31,2053,2493.424655942742
p31,2054,2164.3611281109515
p31,2055,2271.0453721693243
p31,2056,2173.4528023680905
p31,2057,1955.7645515560832
p31,2058,2202.00718304837
p31,2059,2400.8353219810892
p31,2060,2103.5652904645585
p31,2061,1889.5480369474724
p31,2062,2226.2570831544876
p31,2063,2304.5075292418733
p31,2064,2368.2938301821428
p31,2065,2262.3340144779336
p31,2066,2028.142664556587
p31,2067,2329.3248985954506
p31,2068,2215.562530692228
p31,2069,1996.7958708363603
p31,2070,2192.3755949361494
p31,2071,2274.5522425699755
p31,2072,2250.5820655336784
p31,2073,2188.432698712876
p31,2074,2123.0893578667606
p31,2075,1961.6704168323918
p31,2076,2065.271131416187
p31,2077,2323.335416085392
p31,2078,2209.1126212358827
p31,2079,1956.0557988050757
p31,2080,2100.093794233557
p31,2081,2103.4815615977827
p31,2082,2133.870010463083
p31,2083,1976.2628984578862
p31,2084,2191.495641357148
p31,2085,2049.7497599677963
p31,2086,2071.4322099844776
p31,2087,2095.1832608327613
p31,2088,2253.014659582197
p31,2089,2163.5118395030627
p31,2090,2283.776681375442
p31,2091,2313.5910325991917
p31,2092,1972.3343258910038
p31,2093,2365.8242733947654
p31,2094,2042.7421798837559
p31,2095,2140.740964109126
p31,2096,2033.419354113721
p31,2097,1810.0764228095643
p31,2098,2075.511812920519
p31,2099,2278.7049914582526
