state,Year,hdd
Oklahoma,2020,1103.4467078114235
Oklahoma,2021,1072.3482413003123
Oklahoma,2022,1044.018296506169
Oklahoma,2023,1018.0124043665935
Oklahoma,2024,989.2634947478227
Oklahoma,2025,962.3016853181457
Oklahoma,2026,934.1836395369207
Oklahoma,2027,908.1249598692195
Oklahoma,2028,881.4568348346405
Oklahoma,2029,855.2330634528678
Oklahoma,2030,831.2189878824988
Oklahoma,2031,804.9211526543252
Oklahoma,2032,778.2027203852999
Oklahoma,2033,753.816081742498
Oklahoma,2034,731.006477844427
Oklahoma,2035,706.8781098941107
Oklahoma,2036,681.7648068385037
Oklahoma,2037,656.0135894013792
Oklahoma,2038,634.9452926837586
Oklahoma,2039,612.456200859511
Oklahoma,2040,588.5826744328301
Oklahoma,2041,565.8277336062527
Oklahoma,2042,543.7948002189803
Oklahoma,2043,521.9547270406911
Oklahoma,2044,500.43030684825794
Oklahoma,2045,478.38462643833384
Oklahoma,2046,459.3692676851536
Oklahoma,2047,438.2641199746758
Oklahoma,2048,415.80651594031076
Oklahoma,2049,395.7627394982465
Oklahoma,2050,377.97192836076715
Oklahoma,2051,358.24122102922064
Oklahoma,2052,339.03826954985095
Oklahoma,2053,319.33044718829194
Oklahoma,2054,300.9763738792574
Oklahoma,2055,283.59919611112144
Oklahoma,2056,265.5363966601831
Oklahoma,2057,247.58765495579058
Oklahoma,2058,232.17094658971342
Oklahoma,2059,214.63376895614846
Oklahoma,2060,196.5727686841489
Oklahoma,2061,180.9868540736769
Oklahoma,2062,167.3116657051783
Oklahoma,2063,151.85911469820132
Oklahoma,2064,136.62818941988075
Oklahoma,2065,120.7346256564905
Oklahoma,2066,107.98373197510494
Oklahoma,2067,94.62499778720627
Oklahoma,2068,82.30157507813965
Oklahoma,2069,70.07801346320008
Oklahoma,2070,60.06714526904193
Oklahoma,2071,48.83609528895602
Oklahoma,2072,39.466885481431575
Oklahoma,2073,31.225284734596073
Oklahoma,2074,24.280391961335454
Oklahoma,2075,19.183292756064475
Oklahoma,2076,13.33698207106795
Oklahoma,2077,8.602332911196868
Oklahoma,2078,6.015654847412009
Oklahoma,2079,2.8227159284643335
Oklahoma,2080,0.7382371358640967
Oklahoma,2081,0.21529117736787384
Oklahoma,2082,0.08569319029874123
Oklahoma,2083,0.0
Oklahoma,2084,0.0
Oklahoma,2085,0.0
Oklahoma,2086,0.0
Oklahoma,2087,0.0
Oklahoma,2088,0.0
Oklahoma,2089,0.0
Oklahoma,2090,0.0
Oklahoma,2091,0.0
Oklahoma,2092,0.0
Oklahoma,2093,0.0
Oklahoma,2094,0.0
Oklahoma,2095,0.0
Oklahoma,2096,0.0
Oklahoma,2097,0.0
Oklahoma,2098,0.0
Oklahoma,2099,0.0
