rb,Year,hdd
p31,2020,762.1514323480719
p31,2021,637.7206476781894
p31,2022,600.2342354287898
p31,2023,649.6840899662141
p31,2024,603.8650460127302
p31,2025,649.0622923888216
p31,2026,565.7996439090352
p31,2027,609.860740058962
p31,2028,573.5933381405945
p31,2029,730.2421862061767
p31,2030,700.3370982331257
p31,2031,582.4626166233038
p31,2032,648.2569455888608
p31,2033,684.3819832839303
p31,2034,924.3838139961795
p31,2035,701.5709054399749
p31,2036,852.5685144481847
p31,2037,794.8378782899468
p31,2038,793.6111256440172
p31,2039,638.2008456485248
p31,2040,928.4372655662319
p31,2041,824.1839900943346
p31,2042,820.2377751717358
p31,2043,832.3062061296107
p31,2044,695.8377457725556
p31,2045,832.6204133000062
p31,2046,762.4392918763501
p31,2047,839.1088322452881
p31,2048,726.9444491119743
p31,2049,803.7411046549987
p31,2050,874.892375035336
p31,2051,926.5753933413266
p31,2052,945.2053187458713
p31,2053,849.8095392394603
p31,2054,829.5042044913928
p31,2055,902.3159665102378
p31,2056,872.0846794412741
p31,2057,853.2561954400517
p31,2058,1051.002226479055
p31,2059,927.6011136155836
p31,2060,1085.3883987321406
p31,2061,984.1494659150101
p31,2062,928.2813361892527
p31,2063,957.0229484398265
p31,2064,949.1581614094976
p31,2065,971.6236641689447
p31,2066,900.7316454615793
p31,2067,959.6645347295471
p31,2068,945.0218658052577
p31,2069,1114.3433130903777
p31,2070,1047.8455447884548
p31,2071,944.4191048142523
p31,2072,1018.6053270478933
p31,2073,1035.7440229713661
p31,2074,1287.4534645079905
p31,2075,1048.9121550862544
p31,2076,1253.5597338893813
p31,2077,1176.9070086819202
p31,2078,1158.6614381305767
p31,2079,1035.6817120772305
p31,2080,1327.6922095233326
p31,2081,1249.4654058755834
p31,2082,1232.6469724921662
p31,2083,1275.1151434888839
p31,2084,1063.9136503779912
p31,2085,1208.3599787011215
p31,2086,1174.8799919434646
p31,2087,1242.0155577441867
p31,2088,1120.2977865511011
p31,2089,1221.3994754979137
p31,2090,1291.8016424999068
p31,2091,1329.7684392450394
p31,2092,1395.3567341523662
p31,2093,1234.7458269842696
p31,2094,1267.8860626010098
p31,2095,1309.1662570239791
p31,2096,1308.9714304802153
p31,2097,1284.9218747480563
p31,2098,1485.8105746935003
p31,2099,1344.387320947648
