rb,Year,cdd
p33,2020,3588.045332310516
p33,2021,3199.1594651723117
p33,2022,3769.829356709321
p33,2023,3922.9643263986136
p33,2024,3972.092182901038
p33,2025,3943.113399635839
p33,2026,3383.644561802674
p33,2027,3551.3020298017395
p33,2028,3659.970281005937
p33,2029,3525.483019649903
p33,2030,3517.8176597750335
p33,2031,3497.332657681458
p33,2032,3384.061613161366
p33,2033,3839.40630894792
p33,2034,3339.8196918464546
p33,2035,3575.391623327068
p33,2036,3498.457175586122
p33,2037,3637.817650135353
p33,2038,3436.8894974700524
p33,2039,3227.436703075243
p33,2040,3426.1654692075417
p33,2041,3349.8686321508007
p33,2042,3583.1858824237183
p33,2043,3343.741106032315
p33,2044,3330.415993620755
p33,2045,3298.3239867529373
p33,2046,3357.814033730804
p33,2047,3430.6868555611472
p33,2048,3632.327202552904
p33,2049,3587.5760990309113
p33,2050,3461.8480251660208
p33,2051,3607.0804314613433
p33,2052,3074.440093369882
p33,2053,3726.7812630502963
p33,2054,3445.011417942907
p33,2055,3296.3742114915262
p33,2056,3285.9687262450793
p33,2057,3151.1600535585026
p33,2058,3340.6619136431646
p33,2059,3710.7476024671855
p33,2060,3216.8894443309664
p33,2061,2859.5099058468168
p33,2062,3420.3262733555916
p33,2063,3582.0397852970204
p33,2064,3641.836781398479
p33,2065,3626.781090435384
p33,2066,3084.6876778228093
p33,2067,3261.1293496655676
p33,2068,3396.64195212613
p33,2069,3273.9026930412565
p33,2070,3288.6143729101273
p33,2071,3276.885294551271
p33,2072,3147.6989086411522
p33,2073,3569.906512639063
p33,2074,3107.555654482462
p33,2075,3305.9644055205076
p33,2076,3253.029781662086
p33,2077,3388.8396905007494
p33,2078,3151.7496504830933
p33,2079,2918.0958941295594
p33,2080,3151.505751368545
p33,2081,3073.7353440859724
p33,2082,3300.673930362274
p33,2083,3063.153162200085
p33,2084,3046.0250030571583
p33,2085,3037.895112362482
p33,2086,3122.3353110454887
p33,2087,3197.984600363812
p33,2088,3380.457257826506
p33,2089,3362.553974023569
p33,2090,3280.4621188072797
p33,2091,3420.5591376480056
p33,2092,2901.253992277201
p33,2093,3563.9557786664977
p33,2094,3273.100379196213
p33,2095,3124.851826034928
p33,2096,3098.2600964070775
p33,2097,2962.49413068967
p33,2098,3162.6358301826185
p33,2099,3506.7975418154174
