state,Year,hdd
Florida,2020,1968.5774611045194
Florida,2021,1902.9162898151112
Florida,2022,2085.0194331280563
Florida,2023,1882.3275223702817
Florida,2024,1886.0960374630583
Florida,2025,2094.0781657058296
Florida,2026,2109.9382255403007
Florida,2027,1994.4200483287875
Florida,2028,1972.359626829661
Florida,2029,2141.845463391082
Florida,2030,2264.5518688505977
Florida,2031,2208.242618178389
Florida,2032,1988.3076248201326
Florida,2033,2020.2361548695226
Florida,2034,2124.133110647153
Florida,2035,2105.1849011216236
Florida,2036,1962.8044411670799
Florida,2037,2079.358008530978
Florida,2038,2261.0276113804325
Florida,2039,2030.1918222687407
Florida,2040,1991.1116432741524
Florida,2041,2014.6454649117366
Florida,2042,2148.233216890554
Florida,2043,2129.2605808855074
Florida,2044,2054.74126430399
Florida,2045,2007.7195150994123
Florida,2046,2057.7421624657572
Florida,2047,2151.4512423495257
Florida,2048,2037.6912112582786
Florida,2049,2127.936014840877
Florida,2050,2027.540903108073
Florida,2051,2169.878061162689
Florida,2052,2087.2736130361714
Florida,2053,2097.0615848652214
Florida,2054,2037.7168692922562
Florida,2055,2412.865007729362
Florida,2056,2230.149352664824
Florida,2057,2248.499318160294
Florida,2058,2251.7425536213514
Florida,2059,2346.408200998104
Florida,2060,2385.8476202283746
Florida,2061,2293.202341566142
Florida,2062,2524.67555145645
Florida,2063,2273.6173310300987
Florida,2064,2284.3059125109867
Florida,2065,2501.7433947327727
Florida,2066,2526.1339018933863
Florida,2067,2380.8544399659345
Florida,2068,2380.8645306460007
Florida,2069,2566.7958968917374
Florida,2070,2703.8258331332236
Florida,2071,2634.0792736049543
Florida,2072,2392.06690412884
Florida,2073,2426.090431924196
Florida,2074,2553.692255073873
Florida,2075,2501.156034254972
Florida,2076,2340.848482753597
Florida,2077,2529.3962827987457
Florida,2078,2650.764427491383
Florida,2079,2429.2537181822463
Florida,2080,2375.724564728165
Florida,2081,2409.3817608003756
Florida,2082,2518.843233389638
Florida,2083,2499.8670038597456
Florida,2084,2428.6992721540805
Florida,2085,2374.1872688085327
Florida,2086,2427.8561019059744
Florida,2087,2547.0107424598827
Florida,2088,2401.88174705561
Florida,2089,2489.743891068064
Florida,2090,2348.2993614857705
Florida,2091,2518.7589764780923
Florida,2092,2431.1046792830793
Florida,2093,2464.2818924557487
Florida,2094,2383.2791075245923
Florida,2095,2778.1142615048625
Florida,2096,2579.296768006861
Florida,2097,2584.676569709532
Florida,2098,2589.022924642707
Florida,2099,2698.1684944075087
