state,Year,Date
Tennessee,2020,2020-03-03
Tennessee,2021,2021-01-12
Tennessee,2021,2021-02-12
Tennessee,2022,2022-01-10
Tennessee,2022,2022-01-11
Tennessee,2022,2022-01-17
Tennessee,2023,2023-12-24
Tennessee,2023,2023-12-25
Tennessee,2023,2023-12-26
Tennessee,2023,2023-12-30
Tennessee,2024,2024-01-21
Tennessee,2025,2025-01-20
Tennessee,2025,2025-01-21
Tennessee,2025,2025-02-03
Tennessee,2025,2025-12-26
Tennessee,2026,2026-01-27
Tennessee,2026,2026-01-28
Tennessee,2029,2029-12-22
Tennessee,2029,2029-12-23
Tennessee,2029,2029-12-24
Tennessee,2034,2034-01-16
Tennessee,2034,2034-01-18
Tennessee,2034,2034-01-19
Tennessee,2036,2036-02-03
Tennessee,2036,2036-02-04
Tennessee,2036,2036-02-05
Tennessee,2037,2037-01-17
Tennessee,2040,2040-12-22
Tennessee,2043,2043-01-24
Tennessee,2049,2049-01-16
Tennessee,2054,2054-01-06
Tennessee,2054,2054-01-07
Tennessee,2054,2054-01-24
Tennessee,2054,2054-01-29
Tennessee,2055,2055-01-08
Tennessee,2055,2055-02-19
Tennessee,2055,2055-02-20
Tennessee,2055,2055-03-06
Tennessee,2058,2058-01-02
Tennessee,2062,2062-01-10
Tennessee,2062,2062-01-11
Tennessee,2062,2062-01-17
Tennessee,2063,2063-12-24
Tennessee,2063,2063-12-25
Tennessee,2063,2063-12-26
Tennessee,2065,2065-01-20
Tennessee,2065,2065-01-21
Tennessee,2069,2069-12-22
Tennessee,2069,2069-12-23
Tennessee,2069,2069-12-24
Tennessee,2074,2074-01-19
Tennessee,2076,2076-02-04
Tennessee,2076,2076-02-05
