rb,Year,cdd
p40,2020,3482.0436000187688
p40,2021,2921.269655071693
p40,2022,3669.896120740299
p40,2023,3883.4960006441047
p40,2024,3659.491426156241
p40,2025,3811.096210232779
p40,2026,3130.883376448481
p40,2027,2940.774381372789
p40,2028,3407.8168007943796
p40,2029,3481.8810171519717
p40,2030,3125.611311910996
p40,2031,3251.448383492663
p40,2032,2977.5593856750684
p40,2033,3732.0727382927835
p40,2034,3314.487432670063
p40,2035,3296.4301613421608
p40,2036,3713.950373449589
p40,2037,3336.225711183084
p40,2038,2910.990330069426
p40,2039,2737.2479556384797
p40,2040,3051.4284715608014
p40,2041,3130.862813346894
p40,2042,3119.2377362751467
p40,2043,3044.82751666052
p40,2044,2888.1855927565766
p40,2045,3001.183402020539
p40,2046,2738.644832540682
p40,2047,3057.449647930464
p40,2048,3469.1363553612205
p40,2049,3402.0257237700557
p40,2050,3260.8541491650267
p40,2051,3323.638553370183
p40,2052,2549.957228773279
p40,2053,3489.0489438076766
p40,2054,3409.65426601384
p40,2055,2876.5241665034237
p40,2056,2783.2353516885805
p40,2057,2889.186748224894
p40,2058,3610.9714832817704
p40,2059,3648.2522297870664
p40,2060,2948.1404831185396
p40,2061,2445.8356575296484
p40,2062,3151.531057023262
p40,2063,3292.754516178682
p40,2064,3096.645828670429
p40,2065,3268.4234544451565
p40,2066,2574.6992513246514
p40,2067,2483.323133335755
p40,2068,2895.583592133874
p40,2069,3014.1359321754007
p40,2070,2640.0670108558934
p40,2071,2742.6254842360804
p40,2072,2476.257102507301
p40,2073,3123.4323606926046
p40,2074,2855.777896837952
p40,2075,2803.568172813702
p40,2076,3299.1561000071397
p40,2077,2901.233661183581
p40,2078,2551.9367362319927
p40,2079,2369.366518993547
p40,2080,2737.474706701927
p40,2081,2735.7561456866733
p40,2082,2774.5419396033317
p40,2083,2730.135601893514
p40,2084,2605.7723315280045
p40,2085,2701.949869940816
p40,2086,2440.8819776226874
p40,2087,2724.248805887706
p40,2088,3113.5768268804977
p40,2089,3059.9538263155823
p40,2090,2936.4947182769047
p40,2091,3003.8734374885066
p40,2092,2266.9505872316927
p40,2093,3178.3064713553786
p40,2094,3103.3820195125336
p40,2095,2577.5871222327432
p40,2096,2501.451669464615
p40,2097,2595.6508242682044
p40,2098,3251.1151029637767
p40,2099,3308.2877076949176
