rb,Year,cdd
p105,2020,3756.7787206098196
p105,2021,3555.1313953342496
p105,2022,3619.6937387365742
p105,2023,3402.537974956146
p105,2024,3538.5641791318044
p105,2025,3521.625586083362
p105,2026,3324.6845588452907
p105,2027,3133.5405084245117
p105,2028,3592.4216290088934
p105,2029,3665.1956650495076
p105,2030,3004.6599609960035
p105,2031,3094.6443302436423
p105,2032,3244.219906687346
p105,2033,3507.4437662902833
p105,2034,3420.870159230839
p105,2035,3449.7714843875146
p105,2036,3602.651070179962
p105,2037,3469.7197717903896
p105,2038,2700.8812862476725
p105,2039,3144.8267333878675
p105,2040,3332.7551132269464
p105,2041,3120.748324676515
p105,2042,3286.595322484519
p105,2043,3394.078854786896
p105,2044,3253.8556891550897
p105,2045,3225.2398611728427
p105,2046,2954.801604255863
p105,2047,3161.077016389399
p105,2048,3500.313917589903
p105,2049,3350.9052148087494
p105,2050,3198.301507680489
p105,2051,3238.535007863128
p105,2052,2737.1681484664227
p105,2053,3439.99351172192
p105,2054,3809.8854054355497
p105,2055,3186.385544381587
p105,2056,2996.7446328524293
p105,2057,2865.120576038727
p105,2058,3319.9383250864284
p105,2059,3264.7078416413315
p105,2060,3215.355387248076
p105,2061,3019.1895987251505
p105,2062,3069.944001245981
p105,2063,2934.0239026100944
p105,2064,3027.1271473643933
p105,2065,3038.65655637011
p105,2066,2863.4930499549496
p105,2067,2660.8689501547733
p105,2068,3101.9614358463195
p105,2069,3165.21292250663
p105,2070,2545.4900790716138
p105,2071,2683.2335983976172
p105,2072,2726.002003941486
p105,2073,2961.8759521185757
p105,2074,2886.3271082825595
p105,2075,2916.113609346128
p105,2076,3058.0413424802255
p105,2077,2930.38343691488
p105,2078,2233.665695529562
p105,2079,2601.204440558887
p105,2080,2765.618772745436
p105,2081,2594.999959199435
p105,2082,2780.280003135209
p105,2083,2794.519881309864
p105,2084,2714.6045655549906
p105,2085,2708.5740303117645
p105,2086,2432.0735836376225
p105,2087,2668.811303903489
p105,2088,2923.4192046620215
p105,2089,2794.013907197284
p105,2090,2666.9327446581583
p105,2091,2696.796595776287
p105,2092,2246.9706288010093
p105,2093,2879.4764409875893
p105,2094,3237.073265812491
p105,2095,2631.24955308736
p105,2096,2461.8658664345967
p105,2097,2337.7539572321657
p105,2098,2831.822514130602
p105,2099,2718.002495282503
