state,Year,Date
Texas,2022,2022-01-11
Texas,2022,2022-01-14
Texas,2023,2023-12-24
Texas,2023,2023-12-25
Texas,2023,2023-12-26
Texas,2023,2023-12-29
Texas,2023,2023-12-30
Texas,2025,2025-01-21
Texas,2025,2025-02-02
Texas,2029,2029-12-16
Texas,2029,2029-12-22
Texas,2029,2029-12-23
Texas,2029,2029-12-24
Texas,2036,2036-02-03
Texas,2036,2036-02-04
Texas,2050,2050-01-09
Texas,2051,2051-02-02
Texas,2051,2051-02-03
Texas,2058,2058-01-17
Texas,2062,2062-01-11
Texas,2063,2063-12-25
Texas,2069,2069-12-22
Texas,2069,2069-12-23
Texas,2069,2069-12-24
Texas,2091,2091-02-03
