rb,Year,hdd
p129,2020,190.18637001635125
p129,2021,190.18637001635125
p129,2022,190.18637001635125
p129,2023,190.18637001635125
p129,2024,190.18637001635125
p129,2025,190.18637001635125
p129,2026,190.18637001635125
p129,2027,190.18637001635125
p129,2028,190.18637001635125
p129,2029,190.18637001635125
p129,2030,190.18637001635125
p129,2031,190.18637001635125
p129,2032,190.18637001635125
p129,2033,190.18637001635125
p129,2034,190.18637001635125
p129,2035,190.18637001635125
p129,2036,190.18637001635125
p129,2037,190.18637001635125
p129,2038,190.18637001635125
p129,2039,190.18637001635125
p129,2040,190.18637001635125
p129,2041,190.18637001635125
p129,2042,190.18637001635125
p129,2043,190.18637001635125
p129,2044,190.18637001635125
p129,2045,190.18637001635125
p129,2046,190.18637001635125
p129,2047,190.18637001635125
p129,2048,190.18637001635125
p129,2049,190.18637001635125
p129,2050,190.18637001635125
p129,2051,190.18637001635125
p129,2052,190.18637001635125
p129,2053,190.18637001635125
p129,2054,190.18637001635125
p129,2055,190.18637001635125
p129,2056,190.18637001635125
p129,2057,190.18637001635125
p129,2058,190.18637001635125
p129,2059,190.18637001635125
p129,2060,190.18637001635125
p129,2061,190.18637001635125
p129,2062,190.18637001635125
p129,2063,190.18637001635125
p129,2064,190.18637001635125
p129,2065,190.18637001635125
p129,2066,190.18637001635125
p129,2067,190.18637001635125
p129,2068,190.18637001635125
p129,2069,190.18637001635125
p129,2070,190.18637001635125
p129,2071,190.18637001635125
p129,2072,190.18637001635125
p129,2073,190.18637001635125
p129,2074,190.18637001635125
p129,2075,190.18637001635125
p129,2076,190.18637001635125
p129,2077,190.18637001635125
p129,2078,190.18637001635125
p129,2079,190.18637001635125
p129,2080,190.18637001635125
p129,2081,190.18637001635125
p129,2082,190.18637001635125
p129,2083,190.18637001635125
p129,2084,190.18637001635125
p129,2085,190.18637001635125
p129,2086,190.18637001635125
p129,2087,190.18637001635125
p129,2088,190.18637001635125
p129,2089,190.18637001635125
p129,2090,190.18637001635125
p129,2091,190.18637001635125
p129,2092,190.18637001635125
p129,2093,190.18637001635125
p129,2094,190.18637001635125
p129,2095,190.18637001635125
p129,2096,190.18637001635125
p129,2097,190.18637001635125
p129,2098,190.18637001635125
p129,2099,190.18637001635125
