state,Year,cdd
Kansas,2020,3224.0199588565947
Kansas,2021,3329.074631451461
Kansas,2022,3453.7257843240377
Kansas,2023,3586.461613217216
Kansas,2024,3743.680563186076
Kansas,2025,3851.391323549662
Kansas,2026,3987.7238442918233
Kansas,2027,4127.427133057608
Kansas,2028,4296.131004481076
Kansas,2029,4412.392806627348
Kansas,2030,4561.596469371951
Kansas,2031,4710.2371000030425
Kansas,2032,4899.046093552724
Kansas,2033,5031.556582377244
Kansas,2034,5200.978482630655
Kansas,2035,5378.793699013547
Kansas,2036,5591.788056707029
Kansas,2037,5749.671301293704
Kansas,2038,5938.685311804216
Kansas,2039,6129.015707472056
Kansas,2040,6352.23496932051
Kansas,2041,6510.799705600157
Kansas,2042,6700.013228305335
Kansas,2043,6889.914804930762
Kansas,2044,7117.663615591599
Kansas,2045,7270.199136717223
Kansas,2046,7461.874929039471
Kansas,2047,7651.405353075168
Kansas,2048,7879.148010225988
Kansas,2049,8031.631229358918
Kansas,2050,8222.420030120595
Kansas,2051,8412.30946791329
Kansas,2052,8642.030125589295
Kansas,2053,8794.357595694084
Kansas,2054,8982.602333888532
Kansas,2055,9175.339604516224
Kansas,2056,9407.171319152494
Kansas,2057,9553.996083217313
Kansas,2058,9745.92615236931
Kansas,2059,9935.823116262467
Kansas,2060,10171.582787097774
Kansas,2061,10316.947670544372
Kansas,2062,10509.083765946265
Kansas,2063,10697.685545928036
Kansas,2064,10937.573836700598
Kansas,2065,11081.56728772437
Kansas,2066,11271.524165349161
Kansas,2067,11463.862391962568
Kansas,2068,11701.932675678863
Kansas,2069,11846.082450677608
Kansas,2070,12035.990416288747
Kansas,2071,12227.469059054749
Kansas,2072,12468.79860821166
Kansas,2073,12610.853927316282
Kansas,2074,12800.797855931376
Kansas,2075,12991.75697440765
Kansas,2076,13237.207174297855
Kansas,2077,13374.603074029535
Kansas,2078,13567.283558917277
Kansas,2079,13757.670901940282
Kansas,2080,14003.036506274379
Kansas,2081,14139.15807686494
Kansas,2082,14330.519719646052
Kansas,2083,14520.614090746185
Kansas,2084,14766.812654959
Kansas,2085,14901.878478959195
Kansas,2086,15090.104195283166
Kansas,2087,15282.603752191688
Kansas,2088,15531.71244671468
Kansas,2089,15661.459651612267
Kansas,2090,15852.918498933093
Kansas,2091,16042.43436780399
Kansas,2092,16294.569261668541
Kansas,2093,16423.02146361677
Kansas,2094,16614.752285127586
Kansas,2095,16802.524487649112
Kansas,2096,17057.83115203297
Kansas,2097,17184.457205043822
Kansas,2098,17373.461977179446
Kansas,2099,17565.244797830346
