state,Year,cdd
New Mexico,2020,2023.6374503652714
New Mexico,2021,1773.4442102556704
New Mexico,2022,2094.4306756246588
New Mexico,2023,2185.14955330717
New Mexico,2024,2191.3356172520553
New Mexico,2025,2099.4474487383513
New Mexico,2026,1863.5999450360132
New Mexico,2027,2139.8522784990164
New Mexico,2028,2015.452501620028
New Mexico,2029,1856.6144697390073
New Mexico,2030,1937.0025968014631
New Mexico,2031,2018.1466389455104
New Mexico,2032,2029.3884236222166
New Mexico,2033,2005.0363071566576
New Mexico,2034,1915.9862701635006
New Mexico,2035,1803.6110816130845
New Mexico,2036,1921.3146031771253
New Mexico,2037,2228.0675389115777
New Mexico,2038,2021.0056980368845
New Mexico,2039,1805.0491871461836
New Mexico,2040,1971.566976684691
New Mexico,2041,1966.5625776330417
New Mexico,2042,2034.4938476818218
New Mexico,2043,1780.5676178478252
New Mexico,2044,2018.755354777466
New Mexico,2045,1859.459016233337
New Mexico,2046,1809.8223803065666
New Mexico,2047,1928.1628107272259
New Mexico,2048,1977.898868036129
New Mexico,2049,1906.0082954080647
New Mexico,2050,2026.7619760910984
New Mexico,2051,2012.6051884221222
New Mexico,2052,1720.2212328437427
New Mexico,2053,2093.2474691800708
New Mexico,2054,1871.5504451127467
New Mexico,2055,1941.8740426648396
New Mexico,2056,1790.5827058618613
New Mexico,2057,1592.1918229935704
New Mexico,2058,1897.7426751007577
New Mexico,2059,1976.1393522097987
New Mexico,2060,1745.3505714190505
New Mexico,2061,1533.064940449813
New Mexico,2062,1831.6626174678913
New Mexico,2063,1921.7638485951863
New Mexico,2064,1945.233977264399
New Mexico,2065,1869.0613260748955
New Mexico,2066,1647.5268496506797
New Mexico,2067,1945.6016419884734
New Mexico,2068,1816.6210000365768
New Mexico,2069,1705.0573197040744
New Mexico,2070,1768.4488074693
New Mexico,2071,1852.7848556540907
New Mexico,2072,1835.187060150175
New Mexico,2073,1826.9690770210361
New Mexico,2074,1729.3852454179355
New Mexico,2075,1613.6811006469509
New Mexico,2076,1746.9362923335125
New Mexico,2077,2024.678605438383
New Mexico,2078,1810.6388658360765
New Mexico,2079,1604.040838566096
New Mexico,2080,1771.7554600423723
New Mexico,2081,1787.7157370883122
New Mexico,2082,1849.2691541340557
New Mexico,2083,1619.406535355535
New Mexico,2084,1835.6419119035454
New Mexico,2085,1703.5823599405098
New Mexico,2086,1664.7457163359577
New Mexico,2087,1779.0390534983082
New Mexico,2088,1828.5060485212143
New Mexico,2089,1785.4480811783012
New Mexico,2090,1913.4720199953094
New Mexico,2091,1907.3862412997746
New Mexico,2092,1611.6165483864145
New Mexico,2093,1989.7764800077512
New Mexico,2094,1778.505765865115
New Mexico,2095,1830.0315388652878
New Mexico,2096,1673.2492195805103
New Mexico,2097,1470.9393979051943
New Mexico,2098,1781.6064793407977
New Mexico,2099,1866.8525564228914
