rb,Year,cdd
p34,2020,3292.707815200921
p34,2021,2934.3974331565732
p34,2022,3483.9240153920027
p34,2023,3609.342574017364
p34,2024,3618.3635513636914
p34,2025,3558.6145009334164
p34,2026,3051.4082067274358
p34,2027,3321.460974685812
p34,2028,3402.25206195428
p34,2029,3170.270858255091
p34,2030,3233.0572737606076
p34,2031,3245.2615530251246
p34,2032,3128.256852708481
p34,2033,3472.9443277111686
p34,2034,3100.114107892111
p34,2035,3222.7677983880426
p34,2036,3123.9656740978266
p34,2037,3335.8554712631108
p34,2038,3106.134687557524
p34,2039,2902.4434392517082
p34,2040,3085.7981282594264
p34,2041,3033.5942200472514
p34,2042,3186.7893235377596
p34,2043,2954.316268366855
p34,2044,3016.5767368075744
p34,2045,2969.4944901955755
p34,2046,2953.5926713841027
p34,2047,3060.026917852701
p34,2048,3233.2111408133715
p34,2049,3177.8373982580038
p34,2050,3074.188736961945
p34,2051,3182.97953254993
p34,2052,2691.695735603541
p34,2053,3281.871992018053
p34,2054,3012.392817731654
p34,2055,2883.876617705646
p34,2056,2857.3604606483214
p34,2057,2726.9914490825904
p34,2058,2939.45181436205
p34,2059,3224.6182696581377
p34,2060,2804.516520983777
p34,2061,2449.913206423235
p34,2062,2949.6361312139043
p34,2063,3076.8342447556847
p34,2064,3085.6806054575873
p34,2065,3051.5567646892805
p34,2066,2527.4933908548965
p34,2067,2806.505430739948
p34,2068,2902.530223105862
p34,2069,2675.7717498441075
p34,2070,2696.3708622097265
p34,2071,2729.699883872363
p34,2072,2625.9458597351536
p34,2073,2896.1542817812697
p34,2074,2578.043042067413
p34,2075,2634.8669074132517
p34,2076,2596.4494964141104
p34,2077,2823.60450171503
p34,2078,2583.259642440955
p34,2079,2328.3835886789066
p34,2080,2551.505918609367
p34,2081,2506.4855431356273
p34,2082,2621.7886819687906
p34,2083,2405.8671752127175
p34,2084,2463.4510985743063
p34,2085,2421.130050735984
p34,2086,2428.486142665831
p34,2087,2514.1074300859455
p34,2088,2630.0977171874765
p34,2089,2593.617028951879
p34,2090,2545.328910966137
p34,2091,2628.7111322233864
p34,2092,2168.7129897897707
p34,2093,2742.6731006342025
p34,2094,2503.8858799710956
p34,2095,2352.6220969081164
p34,2096,2318.0212771109877
p34,2097,2171.830928049235
p34,2098,2430.65243205027
p34,2099,2657.2683923152567
