rb,Year,cdd
p52,2020,2981.369491084278
p52,2021,2441.2951490876576
p52,2022,2932.536111469202
p52,2023,3248.181849335131
p52,2024,3144.5966834910287
p52,2025,3148.149200290771
p52,2026,2476.895146817418
p52,2027,2784.730169034759
p52,2028,2956.9189003979204
p52,2029,2841.8090263800827
p52,2030,2745.1569909632494
p52,2031,2746.4769335380647
p52,2032,2690.206528941316
p52,2033,3267.5801711789327
p52,2034,2728.067067936353
p52,2035,2703.8144187332323
p52,2036,2871.196083426109
p52,2037,2886.2200446210854
p52,2038,2594.78079571802
p52,2039,2378.398437538766
p52,2040,2671.553185215908
p52,2041,2677.487508888119
p52,2042,2790.167662395121
p52,2043,2583.9885423823544
p52,2044,2470.134353422923
p52,2045,2548.2291243814875
p52,2046,2383.20799331964
p52,2047,2851.9059038226137
p52,2048,2758.6095412303307
p52,2049,2847.5440524137234
p52,2050,2644.4254976753223
p52,2051,2755.202614584846
p52,2052,2232.3107671634993
p52,2053,2873.061182263469
p52,2054,2788.6151622023444
p52,2055,2512.6311084033614
p52,2056,2383.94180689652
p52,2057,2417.798321216856
p52,2058,2822.888247841653
p52,2059,3009.5585225621417
p52,2060,2614.5138828379945
p52,2061,2174.327756749495
p52,2062,2630.570133659049
p52,2063,2895.270736234379
p52,2064,2820.526998065604
p52,2065,2880.0461403636864
p52,2066,2227.00318387196
p52,2067,2525.6787877066304
p52,2068,2694.654492997783
p52,2069,2614.6240534114945
p52,2070,2535.9159020802645
p52,2071,2549.0134347648022
p52,2072,2468.6234087279663
p52,2073,3007.952519015379
p52,2074,2514.1800720708
p52,2075,2471.9612261637394
p52,2076,2647.840063010027
p52,2077,2662.9024033597893
p52,2078,2377.2462995754836
p52,2079,2121.1734377930593
p52,2080,2425.15267282256
p52,2081,2429.9430712654867
p52,2082,2548.3292555297407
p52,2083,2363.1305559459342
p52,2084,2267.6153380742953
p52,2085,2346.214628162031
p52,2086,2200.8375015368374
p52,2087,2639.1856554687474
p52,2088,2563.9774911679106
p52,2089,2666.0436489050917
p52,2090,2493.8080555086453
p52,2091,2619.669868697859
p52,2092,2102.7682097140673
p52,2093,2733.555732929888
p52,2094,2661.9580591516406
p52,2095,2367.739779836716
p52,2096,2227.7481921132194
p52,2097,2267.848187122497
p52,2098,2662.7947223134056
p52,2099,2803.96932146875
