rb,Year,cdd
p43,2020,5093.307684221308
p43,2021,5093.307684221308
p43,2022,5093.307684221308
p43,2023,5093.307684221308
p43,2024,5093.307684221308
p43,2025,5093.307684221308
p43,2026,5093.307684221308
p43,2027,5093.307684221308
p43,2028,5093.307684221308
p43,2029,5093.307684221308
p43,2030,5093.307684221308
p43,2031,5093.307684221308
p43,2032,5093.307684221308
p43,2033,5093.307684221308
p43,2034,5093.307684221308
p43,2035,5093.307684221308
p43,2036,5093.307684221308
p43,2037,5093.307684221308
p43,2038,5093.307684221308
p43,2039,5093.307684221308
p43,2040,5093.307684221308
p43,2041,5093.307684221308
p43,2042,5093.307684221308
p43,2043,5093.307684221308
p43,2044,5093.307684221308
p43,2045,5093.307684221308
p43,2046,5093.307684221308
p43,2047,5093.307684221308
p43,2048,5093.307684221308
p43,2049,5093.307684221308
p43,2050,5093.307684221308
p43,2051,5093.307684221308
p43,2052,5093.307684221308
p43,2053,5093.307684221308
p43,2054,5093.307684221308
p43,2055,5093.307684221308
p43,2056,5093.307684221308
p43,2057,5093.307684221308
p43,2058,5093.307684221308
p43,2059,5093.307684221308
p43,2060,5093.307684221308
p43,2061,5093.307684221308
p43,2062,5093.307684221308
p43,2063,5093.307684221308
p43,2064,5093.307684221308
p43,2065,5093.307684221308
p43,2066,5093.307684221308
p43,2067,5093.307684221308
p43,2068,5093.307684221308
p43,2069,5093.307684221308
p43,2070,5093.307684221308
p43,2071,5093.307684221308
p43,2072,5093.307684221308
p43,2073,5093.307684221308
p43,2074,5093.307684221308
p43,2075,5093.307684221308
p43,2076,5093.307684221308
p43,2077,5093.307684221308
p43,2078,5093.307684221308
p43,2079,5093.307684221308
p43,2080,5093.307684221308
p43,2081,5093.307684221308
p43,2082,5093.307684221308
p43,2083,5093.307684221308
p43,2084,5093.307684221308
p43,2085,5093.307684221308
p43,2086,5093.307684221308
p43,2087,5093.307684221308
p43,2088,5093.307684221308
p43,2089,5093.307684221308
p43,2090,5093.307684221308
p43,2091,5093.307684221308
p43,2092,5093.307684221308
p43,2093,5093.307684221308
p43,2094,5093.307684221308
p43,2095,5093.307684221308
p43,2096,5093.307684221308
p43,2097,5093.307684221308
p43,2098,5093.307684221308
p43,2099,5093.307684221308
