state,Year,cdd
North Dakota,2020,6322.594288150511
North Dakota,2021,6581.66145162635
North Dakota,2022,6900.873100892555
North Dakota,2023,7224.761527744156
North Dakota,2024,7588.6511018313095
North Dakota,2025,7872.926609109114
North Dakota,2026,8196.872275402287
North Dakota,2027,8522.170900789353
North Dakota,2028,8890.851890646314
North Dakota,2029,9173.669387230755
North Dakota,2030,9499.24987880874
North Dakota,2031,9824.152173525283
North Dakota,2032,10199.263908658722
North Dakota,2033,10477.132414597996
North Dakota,2034,10803.98430342724
North Dakota,2035,11130.057036544378
North Dakota,2036,11508.786118940416
North Dakota,2037,11785.138677536987
North Dakota,2038,12112.566249839105
North Dakota,2039,12439.853744040129
North Dakota,2040,12821.640091788935
North Dakota,2041,13095.757653584385
North Dakota,2042,13420.766327325802
North Dakota,2043,13749.006891397648
North Dakota,2044,14133.227569310515
North Dakota,2045,14402.531772320275
North Dakota,2046,14729.888316453696
North Dakota,2047,15057.151956469386
North Dakota,2048,15446.482168411349
North Dakota,2049,15711.482169438576
North Dakota,2050,16040.073624410097
North Dakota,2051,16365.323207724996
North Dakota,2052,16759.13133650019
North Dakota,2053,17019.94312299584
North Dakota,2054,17346.574212439416
North Dakota,2055,17673.913710195302
North Dakota,2056,18069.010638850334
North Dakota,2057,18327.66027523413
North Dakota,2058,18654.094865696352
North Dakota,2059,18981.501307583145
North Dakota,2060,19380.89306201581
North Dakota,2061,19635.156203817813
North Dakota,2062,19960.486516462253
North Dakota,2063,20285.780725706918
North Dakota,2064,20689.554333471333
North Dakota,2065,20938.610245117754
North Dakota,2066,21264.859918484693
North Dakota,2067,21589.908645491927
North Dakota,2068,21995.7555413867
North Dakota,2069,22242.527112476873
North Dakota,2070,22568.440168153
North Dakota,2071,22894.327801730316
North Dakota,2072,23302.96291642895
North Dakota,2073,23547.182852217542
North Dakota,2074,23871.576197954568
North Dakota,2075,24198.96124987641
North Dakota,2076,24611.02263091286
North Dakota,2077,24850.52468070926
North Dakota,2078,25176.464099887777
North Dakota,2079,25502.0644392262
North Dakota,2080,25918.78820025551
North Dakota,2081,26152.745532351095
North Dakota,2082,26478.77764925164
North Dakota,2083,26801.990241307514
North Dakota,2084,27221.758631354438
North Dakota,2085,27451.983590095457
North Dakota,2086,27776.391214734012
North Dakota,2087,28101.39034504979
North Dakota,2088,28522.92060935213
North Dakota,2089,28750.038391330596
North Dakota,2090,29073.462681395093
North Dakota,2091,29398.478154608656
North Dakota,2092,29823.81800589339
North Dakota,2093,30047.885571227227
North Dakota,2094,30371.329986909932
North Dakota,2095,30694.514246152194
North Dakota,2096,31124.402535283032
North Dakota,2097,31343.32123542959
North Dakota,2098,31667.549600066457
North Dakota,2099,31990.633001034697
