rb,Year,Date
p134,2020,2020-07-16
p134,2023,2023-08-20
p134,2039,2039-07-31
p134,2050,2050-07-24
p134,2052,2052-07-07
p134,2060,2060-07-16
p134,2060,2060-07-17
p134,2060,2060-08-01
p134,2060,2060-08-02
p134,2060,2060-08-03
p134,2060,2060-08-09
p134,2061,2061-07-09
p134,2063,2063-08-20
p134,2063,2063-08-22
p134,2063,2063-09-06
p134,2066,2066-07-18
p134,2068,2068-06-22
p134,2068,2068-07-16
p134,2068,2068-07-17
p134,2068,2068-07-30
p134,2068,2068-08-15
p134,2068,2068-08-17
p134,2068,2068-08-18
p134,2070,2070-07-10
p134,2071,2071-07-23
p134,2073,2073-07-08
p134,2073,2073-07-09
p134,2075,2075-07-15
p134,2079,2079-07-04
p134,2079,2079-07-05
p134,2079,2079-07-06
p134,2079,2079-07-28
p134,2079,2079-07-30
p134,2079,2079-07-31
p134,2081,2081-08-08
p134,2081,2081-08-09
p134,2082,2082-07-04
p134,2082,2082-07-29
p134,2082,2082-08-02
p134,2082,2082-08-13
p134,2086,2086-08-01
p134,2086,2086-08-02
p134,2087,2087-08-09
p134,2087,2087-08-16
p134,2087,2087-08-25
p134,2090,2090-07-06
p134,2090,2090-07-07
p134,2090,2090-07-24
p134,2090,2090-08-11
p134,2091,2091-07-21
p134,2091,2091-07-22
p134,2092,2092-06-29
p134,2092,2092-07-05
p134,2092,2092-07-07
p134,2092,2092-07-08
p134,2096,2096-07-25
