state,Year,Date
Washington,2020,2020-07-21
Washington,2020,2020-07-22
Washington,2021,2021-08-06
Washington,2021,2021-08-07
Washington,2021,2021-08-08
Washington,2021,2021-08-09
Washington,2021,2021-08-10
Washington,2021,2021-08-11
Washington,2021,2021-08-12
Washington,2021,2021-09-07
Washington,2021,2021-09-08
Washington,2021,2021-09-15
Washington,2022,2022-06-18
Washington,2022,2022-06-19
Washington,2022,2022-07-26
Washington,2022,2022-07-27
Washington,2022,2022-07-28
Washington,2022,2022-08-07
Washington,2022,2022-08-08
Washington,2022,2022-08-24
Washington,2022,2022-08-25
Washington,2023,2023-05-28
Washington,2023,2023-05-29
Washington,2023,2023-07-30
Washington,2023,2023-07-31
Washington,2023,2023-08-07
Washington,2023,2023-08-08
Washington,2024,2024-07-24
Washington,2024,2024-07-25
Washington,2025,2025-06-18
Washington,2025,2025-06-19
Washington,2025,2025-07-09
Washington,2025,2025-07-10
Washington,2025,2025-07-18
Washington,2025,2025-07-19
Washington,2025,2025-07-20
Washington,2025,2025-07-21
Washington,2025,2025-07-28
Washington,2025,2025-07-29
Washington,2026,2026-08-02
Washington,2026,2026-08-07
Washington,2026,2026-08-08
Washington,2026,2026-08-09
Washington,2026,2026-08-10
Washington,2026,2026-08-26
Washington,2026,2026-08-27
Washington,2026,2026-08-28
Washington,2027,2027-06-29
Washington,2027,2027-06-30
Washington,2027,2027-08-08
Washington,2027,2027-08-09
Washington,2027,2027-08-30
Washington,2027,2027-08-31
Washington,2027,2027-09-01
Washington,2028,2028-07-19
Washington,2028,2028-07-20
Washington,2028,2028-07-21
Washington,2028,2028-07-25
Washington,2028,2028-07-26
Washington,2028,2028-07-27
Washington,2028,2028-08-23
Washington,2028,2028-08-24
Washington,2028,2028-08-28
Washington,2028,2028-09-01
Washington,2028,2028-09-02
Washington,2028,2028-09-03
Washington,2028,2028-09-04
Washington,2028,2028-09-05
Washington,2030,2030-07-11
Washington,2030,2030-07-12
Washington,2030,2030-07-20
Washington,2030,2030-07-21
Washington,2030,2030-07-22
Washington,2030,2030-07-29
Washington,2030,2030-07-30
Washington,2030,2030-08-04
Washington,2030,2030-08-05
Washington,2030,2030-08-08
Washington,2030,2030-08-09
Washington,2030,2030-08-10
Washington,2030,2030-08-11
Washington,2030,2030-08-12
Washington,2030,2030-08-13
Washington,2031,2031-07-02
Washington,2031,2031-07-23
Washington,2031,2031-07-24
Washington,2032,2032-06-22
Washington,2032,2032-06-23
Washington,2032,2032-06-24
Washington,2032,2032-06-25
Washington,2032,2032-07-17
Washington,2032,2032-07-18
Washington,2032,2032-07-19
Washington,2032,2032-07-30
Washington,2032,2032-07-31
Washington,2032,2032-08-01
Washington,2032,2032-08-10
Washington,2032,2032-08-11
Washington,2032,2032-08-12
Washington,2032,2032-08-13
Washington,2032,2032-08-14
Washington,2032,2032-08-15
Washington,2032,2032-08-17
Washington,2032,2032-08-18
Washington,2033,2033-08-03
Washington,2033,2033-08-04
Washington,2033,2033-08-05
Washington,2034,2034-07-20
Washington,2034,2034-07-21
Washington,2034,2034-07-22
Washington,2034,2034-07-23
Washington,2035,2035-06-30
Washington,2035,2035-07-17
Washington,2035,2035-07-18
Washington,2035,2035-07-19
Washington,2035,2035-07-20
Washington,2036,2036-07-13
Washington,2036,2036-07-14
Washington,2036,2036-07-15
Washington,2036,2036-07-23
Washington,2036,2036-07-24
Washington,2036,2036-07-25
Washington,2036,2036-07-26
Washington,2036,2036-07-27
Washington,2036,2036-07-28
Washington,2036,2036-07-29
Washington,2036,2036-08-08
Washington,2036,2036-08-09
Washington,2036,2036-08-10
Washington,2036,2036-08-11
Washington,2036,2036-08-24
Washington,2036,2036-08-25
Washington,2036,2036-08-26
Washington,2036,2036-08-29
Washington,2036,2036-08-30
Washington,2038,2038-07-26
Washington,2038,2038-07-27
Washington,2038,2038-07-28
Washington,2038,2038-07-29
Washington,2038,2038-07-30
Washington,2038,2038-08-03
Washington,2038,2038-08-04
Washington,2038,2038-08-05
Washington,2038,2038-08-13
Washington,2038,2038-08-14
Washington,2038,2038-08-28
Washington,2038,2038-08-31
Washington,2038,2038-09-01
Washington,2040,2040-09-14
Washington,2041,2041-08-09
Washington,2041,2041-08-10
Washington,2041,2041-08-11
Washington,2041,2041-08-12
Washington,2041,2041-08-13
