state,Year,Date
Kentucky,2020,2020-02-01
Kentucky,2020,2020-03-02
Kentucky,2020,2020-03-03
Kentucky,2021,2021-01-12
Kentucky,2021,2021-02-12
Kentucky,2022,2022-01-10
Kentucky,2022,2022-01-11
Kentucky,2022,2022-01-16
Kentucky,2022,2022-01-17
Kentucky,2022,2022-02-10
Kentucky,2023,2023-12-24
Kentucky,2023,2023-12-25
Kentucky,2023,2023-12-26
Kentucky,2023,2023-12-30
Kentucky,2024,2024-01-19
Kentucky,2024,2024-01-20
Kentucky,2024,2024-01-21
Kentucky,2024,2024-01-22
Kentucky,2025,2025-01-20
Kentucky,2025,2025-01-21
Kentucky,2025,2025-01-26
Kentucky,2025,2025-02-03
Kentucky,2025,2025-02-08
Kentucky,2025,2025-02-15
Kentucky,2025,2025-12-26
Kentucky,2026,2026-01-27
Kentucky,2026,2026-01-28
Kentucky,2028,2028-01-05
Kentucky,2028,2028-01-06
Kentucky,2028,2028-02-06
Kentucky,2029,2029-12-16
Kentucky,2029,2029-12-17
Kentucky,2029,2029-12-22
Kentucky,2029,2029-12-23
Kentucky,2029,2029-12-24
Kentucky,2034,2034-01-15
Kentucky,2034,2034-01-16
Kentucky,2034,2034-01-18
Kentucky,2034,2034-01-19
Kentucky,2034,2034-01-20
Kentucky,2034,2034-01-21
Kentucky,2035,2035-02-12
Kentucky,2036,2036-02-03
Kentucky,2036,2036-02-04
Kentucky,2036,2036-02-05
Kentucky,2037,2037-01-11
Kentucky,2037,2037-01-12
Kentucky,2037,2037-01-13
Kentucky,2037,2037-01-17
Kentucky,2037,2037-01-18
Kentucky,2039,2039-01-05
Kentucky,2040,2040-12-22
Kentucky,2044,2044-12-24
Kentucky,2044,2044-12-25
Kentucky,2048,2048-12-22
Kentucky,2049,2049-01-16
Kentucky,2054,2054-01-06
Kentucky,2054,2054-01-07
Kentucky,2054,2054-01-23
Kentucky,2054,2054-01-24
Kentucky,2054,2054-01-28
Kentucky,2054,2054-01-29
Kentucky,2054,2054-02-07
Kentucky,2055,2055-01-08
Kentucky,2055,2055-02-17
Kentucky,2055,2055-02-19
Kentucky,2055,2055-02-20
Kentucky,2055,2055-02-24
Kentucky,2055,2055-03-06
Kentucky,2058,2058-01-02
Kentucky,2058,2058-01-06
Kentucky,2058,2058-01-14
Kentucky,2059,2059-01-30
Kentucky,2059,2059-01-31
Kentucky,2060,2060-03-03
Kentucky,2061,2061-01-12
Kentucky,2062,2062-01-10
Kentucky,2062,2062-01-11
Kentucky,2062,2062-01-16
Kentucky,2062,2062-01-17
Kentucky,2063,2063-12-24
Kentucky,2063,2063-12-25
Kentucky,2063,2063-12-26
Kentucky,2064,2064-01-21
Kentucky,2065,2065-01-20
Kentucky,2065,2065-01-21
Kentucky,2069,2069-12-22
Kentucky,2069,2069-12-23
Kentucky,2069,2069-12-24
Kentucky,2074,2074-01-16
Kentucky,2074,2074-01-18
Kentucky,2074,2074-01-19
Kentucky,2076,2076-02-04
Kentucky,2080,2080-12-22
Kentucky,2089,2089-01-16
Kentucky,2094,2094-01-06
Kentucky,2094,2094-01-07
Kentucky,2094,2094-01-24
Kentucky,2094,2094-01-28
Kentucky,2094,2094-01-29
Kentucky,2095,2095-01-08
Kentucky,2095,2095-02-19
Kentucky,2095,2095-02-20
Kentucky,2095,2095-03-06
Kentucky,2098,2098-01-02
