rb,Year,hdd
p73,2020,1310.7075818648698
p73,2021,1024.1426376200218
p73,2022,985.1303219020224
p73,2023,1091.9174820157978
p73,2024,973.653943287061
p73,2025,990.0093106279049
p73,2026,1190.2951542640985
p73,2027,1270.4389917804904
p73,2028,1193.308651077683
p73,2029,980.5226693656768
p73,2030,1108.2722012552517
p73,2031,1289.8957089729208
p73,2032,919.5875285161346
p73,2033,1067.5771185823046
p73,2034,1102.4131254108086
p73,2035,1139.8135618243537
p73,2036,1145.2406706280835
p73,2037,1070.7177491192938
p73,2038,1357.6957797079708
p73,2039,1217.1241968944332
p73,2040,1439.2735239144818
p73,2041,1342.9257599088905
p73,2042,1293.9002868034152
p73,2043,1163.3647715523298
p73,2044,1107.161795953839
p73,2045,1437.7997954784955
p73,2046,1357.2626211568909
p73,2047,1429.4814031745068
p73,2048,1090.3159594026324
p73,2049,1100.4248403190595
p73,2050,1442.8660661985718
p73,2051,1429.7843273953458
p73,2052,1677.2549808410615
p73,2053,1248.1101660121776
p73,2054,1295.4087763563075
p73,2055,1226.98396686668
p73,2056,1400.1796118485481
p73,2057,1332.3424678762383
p73,2058,1652.2371780283415
p73,2059,1354.5745966417667
p73,2060,1960.5298515397515
p73,2061,1685.1829811189964
p73,2062,1674.3493921232325
p73,2063,1638.1048745301323
p73,2064,1539.8141349776606
p73,2065,1669.630828227503
p73,2066,1922.2122035718116
p73,2067,2028.195150228611
p73,2068,1764.423017947603
p73,2069,1627.3662486756539
p73,2070,1848.1139052121878
p73,2071,2024.7733604833902
p73,2072,1714.2982557341943
p73,2073,1719.083565102229
p73,2074,1844.51383236102
p73,2075,1803.6764970572412
p73,2076,1789.6705225747626
p73,2077,1701.4115781076453
p73,2078,2132.546649538156
p73,2079,2007.1833848398214
p73,2080,2259.709537048553
p73,2081,2123.1321979049085
p73,2082,1995.1071442120565
p73,2083,1974.4640025830518
p73,2084,1916.4335974832316
p73,2085,2164.697545864339
p73,2086,2114.9281763598597
p73,2087,2319.4598830802706
p73,2088,1847.2451778111808
p73,2089,1838.13092865257
p73,2090,2272.7070235202004
p73,2091,2200.79375978655
p73,2092,2464.2423047339016
p73,2093,1930.2862893377892
p73,2094,2077.8398836778883
p73,2095,2003.6014610894758
p73,2096,2270.7897197167367
p73,2097,2133.0295349301987
p73,2098,2416.4256706862043
p73,2099,2061.7741769120266
