rb,Year,hdd
p111,2020,257.9521077101471
p111,2021,199.4628843945361
p111,2022,178.21544424425582
p111,2023,307.73242955378396
p111,2024,213.333637140169
p111,2025,188.92928236111482
p111,2026,228.3358177752565
p111,2027,310.8763616591633
p111,2028,361.8758604442784
p111,2029,226.1121970698672
p111,2030,195.8022861818137
p111,2031,370.6174798290906
p111,2032,136.1739171723995
p111,2033,280.8830259937277
p111,2034,251.9763751602237
p111,2035,331.27536289429236
p111,2036,232.77211959894186
p111,2037,166.62181002893857
p111,2038,287.2858344060547
p111,2039,322.2286172725132
p111,2040,214.8053041834047
p111,2041,230.62743342607024
p111,2042,328.84262296097694
p111,2043,177.81058096076748
p111,2044,179.28122120693553
p111,2045,350.997662149438
p111,2046,245.79776044455917
p111,2047,293.9954963343833
p111,2048,227.74542469211025
p111,2049,131.00370714218212
p111,2050,355.08376770865584
p111,2051,322.2618518522562
p111,2052,333.376541913988
p111,2053,266.5373853412506
p111,2054,146.84447194312406
p111,2055,190.00047783082437
p111,2056,287.69793291693065
p111,2057,187.9406694820123
p111,2058,280.0092744714743
p111,2059,199.66482415088439
p111,2060,370.3847732012342
p111,2061,293.08345941337956
p111,2062,285.44705826093985
p111,2063,417.1944734626664
p111,2064,307.4819487371572
p111,2065,297.39220715027614
p111,2066,348.1010445284858
p111,2067,418.22381684081626
p111,2068,465.6269230526509
p111,2069,307.6617987488699
p111,2070,297.11063263519856
p111,2071,484.67453586135707
p111,2072,201.10202160703528
p111,2073,360.27847184031543
p111,2074,325.4801675344491
p111,2075,415.56001642366243
p111,2076,304.6738424958938
p111,2077,220.13602655148543
p111,2078,352.0348946805017
p111,2079,394.78724136533987
p111,2080,292.6155602588442
p111,2081,305.16991371044367
p111,2082,403.2241938652193
p111,2083,230.20763753492685
p111,2084,231.27477556888482
p111,2085,419.0293967298512
p111,2086,290.22891372529614
p111,2087,343.95089304038186
p111,2088,270.4565477212782
p111,2089,174.4717544409138
p111,2090,410.6854065130946
p111,2091,378.3428569087182
p111,2092,371.2453515540875
p111,2093,306.8766410614861
p111,2094,181.71550116007512
p111,2095,225.36298772866348
p111,2096,340.6820185643751
p111,2097,254.4292609356802
p111,2098,349.96145439182186
p111,2099,254.1843223236466
