state,Year,hdd
New Mexico,2020,882.6567077346743
New Mexico,2021,753.7221241551508
New Mexico,2022,737.9941946450356
New Mexico,2023,763.6918765076912
New Mexico,2024,726.647826247683
New Mexico,2025,772.0342181930478
New Mexico,2026,688.7877400288066
New Mexico,2027,721.0527817605143
New Mexico,2028,678.3135691571803
New Mexico,2029,862.6903358519695
New Mexico,2030,807.152704567186
New Mexico,2031,715.8331797247902
New Mexico,2032,772.8405179021233
New Mexico,2033,818.155421332187
New Mexico,2034,1035.0457969422894
New Mexico,2035,834.525375944928
New Mexico,2036,971.9281457733468
New Mexico,2037,919.6445158986919
New Mexico,2038,924.6132820736514
New Mexico,2039,781.4779661486178
New Mexico,2040,1043.619483191333
New Mexico,2041,952.6149543648785
New Mexico,2042,940.448176564677
New Mexico,2043,958.8223321712419
New Mexico,2044,803.3160080688801
New Mexico,2045,939.1514105051974
New Mexico,2046,861.7370582957274
New Mexico,2047,926.1444655686862
New Mexico,2048,821.6521737501573
New Mexico,2049,901.9790267937279
New Mexico,2050,961.5331891942249
New Mexico,2051,1032.8719453207204
New Mexico,2052,1037.7004315667925
New Mexico,2053,916.4772021548054
New Mexico,2054,884.7128070147799
New Mexico,2055,945.0687511750534
New Mexico,2056,921.2870039827732
New Mexico,2057,879.2312782196753
New Mexico,2058,1086.0135481924808
New Mexico,2059,943.234693318127
New Mexico,2060,1186.2743424224943
New Mexico,2061,1071.2888788399607
New Mexico,2062,1015.0271162444635
New Mexico,2063,1026.8262109715358
New Mexico,2064,977.711653068864
New Mexico,2065,1032.5100944123221
New Mexico,2066,963.8490287451916
New Mexico,2067,1008.5233367885373
New Mexico,2068,952.3213137022874
New Mexico,2069,1165.2714372242851
New Mexico,2070,1082.505281182567
New Mexico,2071,991.676711452121
New Mexico,2072,1049.1611784070537
New Mexico,2073,1083.5890007938524
New Mexico,2074,1312.33692904881
New Mexico,2075,1080.0930916170005
New Mexico,2076,1270.218970369434
New Mexico,2077,1181.1036794671063
New Mexico,2078,1177.9746779004213
New Mexico,2079,1040.4593216304597
New Mexico,2080,1297.4754883564055
New Mexico,2081,1230.691382689885
New Mexico,2082,1192.7329814594532
New Mexico,2083,1226.7155183068005
New Mexico,2084,1027.9358571218536
New Mexico,2085,1161.7888085256416
New Mexico,2086,1108.5162951545963
New Mexico,2087,1161.5232732263376
New Mexico,2088,1048.454543407427
New Mexico,2089,1126.1932491211155
New Mexico,2090,1184.8840590203542
New Mexico,2091,1238.3135212159723
New Mexico,2092,1259.85517877409
New Mexico,2093,1102.048734235384
New Mexico,2094,1095.4031921865158
New Mexico,2095,1131.1794454873036
New Mexico,2096,1122.3674452545984
New Mexico,2097,1066.956002023927
New Mexico,2098,1270.2691958741138
New Mexico,2099,1104.767270190205
