region,Year,number_of_days
p11,2092,2
p11,2093,2
p11,2094,2
p11,2095,2
p11,2096,2
p11,2097,2
p11,2098,2
p11,2099,2
p26,2020,1
p26,2021,1
p26,2022,1
p26,2023,1
p26,2024,1
p26,2025,1
p26,2026,1
p26,2027,1
p26,2028,1
p26,2029,1
p26,2030,1
p26,2031,1
p26,2032,1
p26,2033,1
p26,2034,1
p26,2035,1
p26,2036,1
p26,2037,1
p26,2038,1
p26,2039,1
p26,2040,1
p26,2041,1
p26,2042,1
p26,2043,1
p26,2044,1
p26,2045,1
p26,2046,1
p26,2047,1
p26,2048,1
p26,2049,1
p26,2050,1
p26,2051,1
p26,2052,1
p26,2053,1
p26,2054,1
p26,2055,1
p26,2056,1
p26,2057,1
p26,2058,1
p26,2059,1
p26,2060,1
p26,2061,1
p26,2062,1
p26,2063,1
p26,2064,1
p26,2065,1
p26,2066,1
p26,2067,1
p26,2068,1
p26,2069,1
p26,2070,1
p26,2071,1
p26,2072,1
p26,2073,1
p26,2074,1
p26,2075,1
p26,2076,1
p26,2077,1
p26,2078,1
p26,2079,1
p26,2080,1
p26,2081,1
p26,2082,1
p26,2083,1
p26,2084,1
p26,2085,1
p26,2086,1
p26,2087,1
p26,2088,1
p26,2089,1
p26,2090,1
p26,2091,1
p26,2092,1
p26,2093,1
p26,2094,1
p26,2095,1
p26,2096,1
p26,2097,1
p26,2098,1
p26,2099,1
Georgia,2045,6
Georgia,2046,33
Georgia,2047,55
Georgia,2048,69
Georgia,2049,79
Georgia,2050,87
Georgia,2051,92
Georgia,2052,94
Georgia,2053,102
Georgia,2054,109
Georgia,2055,113
Georgia,2056,120
Georgia,2057,127
Georgia,2058,129
Georgia,2059,135
Georgia,2060,142
Georgia,2061,144
Georgia,2062,151
Georgia,2063,153
Georgia,2064,161
Georgia,2065,163
Georgia,2066,166
Georgia,2067,171
Georgia,2068,173
Georgia,2069,177
Georgia,2070,178
Georgia,2071,185
Georgia,2072,189
Georgia,2073,189
Georgia,2074,195
Georgia,2075,200
Georgia,2076,207
Georgia,2077,211
Georgia,2078,219
Georgia,2079,219
Georgia,2080,223
Georgia,2081,230
Georgia,2082,233
Georgia,2083,239
Georgia,2084,242
Georgia,2085,245
Georgia,2086,252
Georgia,2087,254
Georgia,2088,260
Georgia,2089,269
Georgia,2090,271
Georgia,2091,273
Georgia,2092,291
Georgia,2093,301
Georgia,2094,314
Georgia,2095,317
Georgia,2096,327
Georgia,2097,330
Georgia,2098,336
Georgia,2099,339
p101,2020,3
p101,2021,3
p101,2022,3
p101,2023,3
p101,2024,3
p101,2025,3
p101,2026,3
p101,2027,3
p101,2028,3
p101,2029,3
p101,2030,3
p101,2031,3
p101,2032,3
p101,2033,3
p101,2034,3
p101,2035,3
p101,2036,3
p101,2037,3
p101,2038,3
p101,2039,3
p101,2040,3
p101,2041,3
p101,2042,3
p101,2043,3
p101,2044,3
p101,2045,3
p101,2046,3
p101,2047,3
p101,2048,3
p101,2049,3
p101,2050,3
p101,2051,3
p101,2052,3
p101,2053,3
p101,2054,3
p101,2055,3
p101,2056,3
p101,2057,3
p101,2058,3
p101,2059,3
p101,2060,3
p101,2061,3
p101,2062,3
p101,2063,3
p101,2064,3
p101,2065,3
p101,2066,3
p101,2067,3
p101,2068,3
p101,2069,3
p101,2070,3
p101,2071,3
p101,2072,3
p101,2073,3
p101,2074,3
p101,2075,3
p101,2076,3
p101,2077,3
p101,2078,3
p101,2079,3
p101,2080,3
p101,2081,3
p101,2082,3
p101,2083,3
p101,2084,3
p101,2085,3
p101,2086,3
p101,2087,3
p101,2088,3
p101,2089,3
p101,2090,3
p101,2091,3
p101,2092,3
p101,2093,3
p101,2094,3
p101,2095,3
p101,2096,3
p101,2097,3
p101,2098,3
p101,2099,3
p125,2020,2
p125,2021,2
p125,2022,2
p125,2023,2
p125,2024,2
p125,2025,2
p125,2026,2
p125,2027,2
p125,2028,2
p125,2029,2
p125,2030,2
p125,2031,2
p125,2032,2
p125,2033,2
p125,2034,2
p125,2035,2
p125,2036,2
p125,2037,2
p125,2038,2
p125,2039,2
p125,2040,2
p125,2041,2
p125,2042,2
p125,2043,2
p125,2044,2
p125,2045,2
p125,2046,2
p125,2047,2
p125,2048,2
p125,2049,2
p125,2050,2
p125,2051,2
p125,2052,2
p125,2053,2
p125,2054,2
p125,2055,2
p125,2056,2
p125,2057,2
p125,2058,2
p125,2059,2
p125,2060,2
p125,2061,2
p125,2062,2
p125,2063,2
p125,2064,2
p125,2065,2
p125,2066,2
p125,2067,2
p125,2068,2
p125,2069,2
p125,2070,2
p125,2071,2
p125,2072,2
p125,2073,2
p125,2074,2
p125,2075,2
p125,2076,2
p125,2077,2
p125,2078,2
p125,2079,2
p125,2080,2
p125,2081,2
p125,2082,2
p125,2083,2
p125,2084,2
p125,2085,2
p125,2086,2
p125,2087,2
p125,2088,2
p125,2089,2
p125,2090,2
p125,2091,2
p125,2092,2
p125,2093,2
p125,2094,2
p125,2095,2
p125,2096,2
p125,2097,2
p125,2098,2
p125,2099,2
p29,2020,1
p29,2021,1
p29,2022,1
p29,2023,1
p29,2024,1
p29,2025,1
p29,2026,1
p29,2027,1
p29,2028,1
p29,2029,1
p29,2030,1
p29,2031,1
p29,2032,1
p29,2033,1
p29,2034,1
p29,2035,1
p29,2036,1
p29,2037,1
p29,2038,1
p29,2039,1
p29,2040,1
p29,2041,1
p29,2042,1
p29,2043,1
p29,2044,1
p29,2045,1
p29,2046,1
p29,2047,1
p29,2048,1
p29,2049,1
p29,2050,1
p29,2051,1
p29,2052,1
p29,2053,1
p29,2054,1
p29,2055,1
p29,2056,1
p29,2057,1
p29,2058,1
p29,2059,1
p29,2060,1
p29,2061,1
p29,2062,1
p29,2063,1
p29,2064,1
p29,2065,1
p29,2066,1
p29,2067,1
p29,2068,1
p29,2069,1
p29,2070,1
p29,2071,1
p29,2072,1
p29,2073,1
p29,2074,1
p29,2075,1
p29,2076,1
p29,2077,1
p29,2078,1
p29,2079,1
p29,2080,1
p29,2081,1
p29,2082,1
p29,2083,1
p29,2084,1
p29,2085,1
p29,2086,1
p29,2087,1
p29,2088,1
p29,2089,1
p29,2090,1
p29,2091,1
p29,2092,1
p29,2093,1
p29,2094,1
p29,2095,1
p29,2096,1
p29,2097,1
p29,2098,1
p29,2099,1
Virginia,2044,9
Virginia,2045,18
Virginia,2046,29
Virginia,2047,46
Virginia,2048,54
Virginia,2049,71
Virginia,2050,76
Virginia,2051,85
Virginia,2052,93
Virginia,2053,95
Virginia,2054,101
Virginia,2055,105
Virginia,2056,110
Virginia,2057,112
Virginia,2058,119
Virginia,2059,118
Virginia,2060,126
Virginia,2061,134
Virginia,2062,134
Virginia,2063,140
Virginia,2064,143
Virginia,2065,147
Virginia,2066,153
Virginia,2067,153
Virginia,2068,164
Virginia,2069,165
Virginia,2070,170
Virginia,2071,171
Virginia,2072,177
Virginia,2073,182
Virginia,2074,185
Virginia,2075,189
Virginia,2076,192
Virginia,2077,194
Virginia,2078,198
Virginia,2079,201
Virginia,2080,202
Virginia,2081,205
Virginia,2082,209
Virginia,2083,209
Virginia,2084,216
Virginia,2085,218
Virginia,2086,224
Virginia,2087,228
Virginia,2088,230
Virginia,2089,235
Virginia,2090,239
Virginia,2091,243
Virginia,2092,247
Virginia,2093,250
Virginia,2094,256
Virginia,2095,259
Virginia,2096,261
Virginia,2097,265
Virginia,2098,273
Virginia,2099,277
p129,2020,6
p129,2021,6
p129,2022,6
p129,2023,6
p129,2024,6
p129,2025,6
p129,2026,6
p129,2027,6
p129,2028,6
p129,2029,6
p129,2030,6
p129,2031,6
p129,2032,6
p129,2033,6
p129,2034,6
p129,2035,6
p129,2036,6
p129,2037,6
p129,2038,6
p129,2039,6
p129,2040,6
p129,2041,6
p129,2042,6
p129,2043,6
p129,2044,6
p129,2045,6
p129,2046,6
p129,2047,6
p129,2048,6
p129,2049,6
p129,2050,6
p129,2051,6
p129,2052,6
p129,2053,6
p129,2054,6
p129,2055,6
p129,2056,6
p129,2057,6
p129,2058,6
p129,2059,6
p129,2060,6
p129,2061,6
p129,2062,6
p129,2063,6
p129,2064,6
p129,2065,6
p129,2066,6
p129,2067,6
p129,2068,6
p129,2069,6
p129,2070,6
p129,2071,6
p129,2072,6
p129,2073,6
p129,2074,6
p129,2075,6
p129,2076,6
p129,2077,6
p129,2078,6
p129,2079,6
p129,2080,6
p129,2081,6
p129,2082,6
p129,2083,6
p129,2084,6
p129,2085,6
p129,2086,6
p129,2087,6
p129,2088,6
p129,2089,6
p129,2090,6
p129,2091,6
p129,2092,6
p129,2093,6
p129,2094,6
p129,2095,6
p129,2096,6
p129,2097,6
p129,2098,6
p129,2099,6
p62,2020,1
p62,2021,1
p62,2022,1
p62,2023,1
p62,2024,1
p62,2025,1
p62,2026,1
p62,2027,1
p62,2028,1
p62,2029,1
p62,2030,1
p62,2031,1
p62,2032,1
p62,2033,1
p62,2034,1
p62,2035,1
p62,2036,1
p62,2037,1
p62,2038,1
p62,2039,1
p62,2040,1
p62,2041,1
p62,2042,1
p62,2043,1
p62,2044,1
p62,2045,1
p62,2046,1
p62,2047,1
p62,2048,1
p62,2049,1
p62,2050,1
p62,2051,1
p62,2052,1
p62,2053,1
p62,2054,1
p62,2055,1
p62,2056,1
p62,2057,1
p62,2058,1
p62,2059,1
p62,2060,1
p62,2061,1
p62,2062,1
p62,2063,1
p62,2064,1
p62,2065,1
p62,2066,1
p62,2067,1
p62,2068,1
p62,2069,1
p62,2070,1
p62,2071,1
p62,2072,1
p62,2073,1
p62,2074,1
p62,2075,1
p62,2076,1
p62,2077,1
p62,2078,1
p62,2079,1
p62,2080,1
p62,2081,1
p62,2082,1
p62,2083,1
p62,2084,1
p62,2085,1
p62,2086,1
p62,2087,1
p62,2088,1
p62,2089,1
p62,2090,1
p62,2091,1
p62,2092,1
p62,2093,1
p62,2094,1
p62,2095,1
p62,2096,1
p62,2097,1
p62,2098,1
p62,2099,1
p25,2020,1
p25,2021,1
p25,2022,1
p25,2023,1
p25,2024,1
p25,2025,1
p25,2026,1
p25,2027,1
p25,2028,1
p25,2029,1
p25,2030,1
p25,2031,1
p25,2032,1
p25,2033,1
p25,2034,1
p25,2035,1
p25,2036,1
p25,2037,1
p25,2038,1
p25,2039,1
p25,2040,1
p25,2041,1
p25,2042,1
p25,2043,1
p25,2044,1
p25,2045,1
p25,2046,1
p25,2047,1
p25,2048,1
p25,2049,1
p25,2050,1
p25,2051,1
p25,2052,1
p25,2053,1
p25,2054,1
p25,2055,1
p25,2056,1
p25,2057,1
p25,2058,1
p25,2059,1
p25,2060,1
p25,2061,1
p25,2062,1
p25,2063,1
p25,2064,1
p25,2065,1
p25,2066,1
p25,2067,1
p25,2068,1
p25,2069,1
p25,2070,1
p25,2071,1
p25,2072,1
p25,2073,1
p25,2074,1
p25,2075,1
p25,2076,1
p25,2077,1
p25,2078,1
p25,2079,1
p25,2080,1
p25,2081,1
p25,2082,1
p25,2083,1
p25,2084,1
p25,2085,1
p25,2086,1
p25,2087,1
p25,2088,1
p25,2089,1
p25,2090,1
p25,2091,1
p25,2092,1
p25,2093,1
p25,2094,1
p25,2095,1
p25,2096,1
p25,2097,1
p25,2098,1
p25,2099,1
p36,2020,1
p36,2021,1
p36,2022,1
p36,2023,1
p36,2024,1
p36,2025,1
p36,2026,1
p36,2027,1
p36,2028,1
p36,2029,1
p36,2030,1
p36,2031,1
p36,2032,1
p36,2033,1
p36,2034,1
p36,2035,1
p36,2036,1
p36,2037,1
p36,2038,1
p36,2039,1
p36,2040,1
p36,2041,1
p36,2042,1
p36,2043,1
p36,2044,1
p36,2045,1
p36,2046,1
p36,2047,1
p36,2048,1
p36,2049,1
p36,2050,1
p36,2051,1
p36,2052,1
p36,2053,1
p36,2054,1
p36,2055,1
p36,2056,1
p36,2057,1
p36,2058,1
p36,2059,1
p36,2060,1
p36,2061,1
p36,2062,1
p36,2063,1
p36,2064,1
p36,2065,1
p36,2066,1
p36,2067,1
p36,2068,1
p36,2069,1
p36,2070,1
p36,2071,1
p36,2072,1
p36,2073,1
p36,2074,1
p36,2075,1
p36,2076,1
p36,2077,1
p36,2078,1
p36,2079,1
p36,2080,1
p36,2081,1
p36,2082,1
p36,2083,1
p36,2084,1
p36,2085,1
p36,2086,1
p36,2087,1
p36,2088,1
p36,2089,1
p36,2090,1
p36,2091,1
p36,2092,1
p36,2093,1
p36,2094,1
p36,2095,1
p36,2096,1
p36,2097,1
p36,2098,1
p36,2099,1
p102,2020,5
p102,2021,5
p102,2022,5
p102,2023,5
p102,2024,5
p102,2025,5
p102,2026,5
p102,2027,5
p102,2028,5
p102,2029,5
p102,2030,5
p102,2031,5
p102,2032,5
p102,2033,5
p102,2034,5
p102,2035,5
p102,2036,5
p102,2037,5
p102,2038,5
p102,2039,5
p102,2040,5
p102,2041,5
p102,2042,5
p102,2043,5
p102,2044,5
p102,2045,5
p102,2046,5
p102,2047,5
p102,2048,5
p102,2049,5
p102,2050,5
p102,2051,5
p102,2052,5
p102,2053,5
p102,2054,5
p102,2055,5
p102,2056,5
p102,2057,5
p102,2058,5
p102,2059,5
p102,2060,5
p102,2061,5
p102,2062,5
p102,2063,5
p102,2064,5
p102,2065,5
p102,2066,5
p102,2067,5
p102,2068,5
p102,2069,5
p102,2070,5
p102,2071,5
p102,2072,5
p102,2073,5
p102,2074,5
p102,2075,5
p102,2076,5
p102,2077,5
p102,2078,5
p102,2079,5
p102,2080,5
p102,2081,5
p102,2082,5
p102,2083,5
p102,2084,5
p102,2085,5
p102,2086,5
p102,2087,5
p102,2088,5
p102,2089,5
p102,2090,5
p102,2091,5
p102,2092,5
p102,2093,5
p102,2094,5
p102,2095,5
p102,2096,5
p102,2097,5
p102,2098,5
p102,2099,5
p126,2020,2
p126,2021,2
p126,2022,2
p126,2023,2
p126,2024,2
p126,2025,2
p126,2026,2
p126,2027,2
p126,2028,2
p126,2029,2
p126,2030,2
p126,2031,2
p126,2032,2
p126,2033,2
p126,2034,2
p126,2035,2
p126,2036,2
p126,2037,2
p126,2038,2
p126,2039,2
p126,2040,2
p126,2041,2
p126,2042,2
p126,2043,2
p126,2044,2
p126,2045,2
p126,2046,2
p126,2047,2
p126,2048,2
p126,2049,2
p126,2050,2
p126,2051,2
p126,2052,2
p126,2053,2
p126,2054,2
p126,2055,2
p126,2056,2
p126,2057,2
p126,2058,2
p126,2059,2
p126,2060,2
p126,2061,2
p126,2062,2
p126,2063,2
p126,2064,2
p126,2065,2
p126,2066,2
p126,2067,2
p126,2068,2
p126,2069,2
p126,2070,2
p126,2071,2
p126,2072,2
p126,2073,2
p126,2074,2
p126,2075,2
p126,2076,2
p126,2077,2
p126,2078,2
p126,2079,2
p126,2080,2
p126,2081,2
p126,2082,2
p126,2083,2
p126,2084,2
p126,2085,2
p126,2086,2
p126,2087,2
p126,2088,2
p126,2089,2
p126,2090,2
p126,2091,2
p126,2092,2
p126,2093,2
p126,2094,2
p126,2095,2
p126,2096,2
p126,2097,2
p126,2098,2
p126,2099,2
p109,2020,1
p109,2021,1
p109,2022,1
p109,2023,1
p109,2024,1
p109,2025,1
p109,2026,1
p109,2027,1
p109,2028,1
p109,2029,1
p109,2030,1
p109,2031,1
p109,2032,1
p109,2033,1
p109,2034,1
p109,2035,1
p109,2036,1
p109,2037,1
p109,2038,1
p109,2039,1
p109,2040,1
p109,2041,1
p109,2042,1
p109,2043,1
p109,2044,1
p109,2045,1
p109,2046,1
p109,2047,1
p109,2048,1
p109,2049,1
p109,2050,1
p109,2051,1
p109,2052,1
p109,2053,1
p109,2054,1
p109,2055,1
p109,2056,1
p109,2057,1
p109,2058,1
p109,2059,1
p109,2060,1
p109,2061,1
p109,2062,1
p109,2063,1
p109,2064,1
p109,2065,1
p109,2066,1
p109,2067,1
p109,2068,1
p109,2069,1
p109,2070,1
p109,2071,1
p109,2072,1
p109,2073,1
p109,2074,1
p109,2075,1
p109,2076,1
p109,2077,1
p109,2078,1
p109,2079,1
p109,2080,1
p109,2081,1
p109,2082,1
p109,2083,1
p109,2084,1
p109,2085,1
p109,2086,1
p109,2087,1
p109,2088,1
p109,2089,1
p109,2090,1
p109,2091,1
p109,2092,1
p109,2093,1
p109,2094,1
p109,2095,1
p109,2096,1
p109,2097,1
p109,2098,1
p109,2099,1
Mississippi,2060,4
Mississippi,2061,15
Mississippi,2062,36
Mississippi,2063,57
Mississippi,2064,67
Mississippi,2065,77
Mississippi,2066,83
Mississippi,2067,83
Mississippi,2068,91
Mississippi,2069,98
Mississippi,2070,96
Mississippi,2071,103
Mississippi,2072,108
Mississippi,2073,109
Mississippi,2074,116
Mississippi,2075,120
Mississippi,2076,124
Mississippi,2077,125
Mississippi,2078,130
Mississippi,2079,135
Mississippi,2080,134
Mississippi,2081,139
Mississippi,2082,144
Mississippi,2083,147
Mississippi,2084,148
Mississippi,2085,150
Mississippi,2086,153
Mississippi,2087,154
Mississippi,2088,159
Mississippi,2089,162
Mississippi,2090,163
Mississippi,2091,165
Mississippi,2092,168
Mississippi,2093,170
Mississippi,2094,173
Mississippi,2095,174
Mississippi,2096,179
Mississippi,2097,179
Mississippi,2098,185
Mississippi,2099,183
p98,2020,2
p98,2021,2
p98,2022,2
p98,2023,2
p98,2024,2
p98,2025,2
p98,2026,2
p98,2027,2
p98,2028,2
p98,2029,2
p98,2030,2
p98,2031,2
p98,2032,2
p98,2033,2
p98,2034,2
p98,2035,2
p98,2036,2
p98,2037,2
p98,2038,2
p98,2039,2
p98,2040,2
p98,2041,2
p98,2042,2
p98,2043,2
p98,2044,2
p98,2045,2
p98,2046,2
p98,2047,2
p98,2048,2
p98,2049,2
p98,2050,2
p98,2051,2
p98,2052,2
p98,2053,2
p98,2054,2
p98,2055,2
p98,2056,2
p98,2057,2
p98,2058,2
p98,2059,2
p98,2060,2
p98,2061,2
p98,2062,2
p98,2063,2
p98,2064,2
p98,2065,2
p98,2066,2
p98,2067,2
p98,2068,2
p98,2069,2
p98,2070,2
p98,2071,2
p98,2072,2
p98,2073,2
p98,2074,2
p98,2075,2
p98,2076,2
p98,2077,2
p98,2078,2
p98,2079,2
p98,2080,2
p98,2081,2
p98,2082,2
p98,2083,2
p98,2084,2
p98,2085,2
p98,2086,2
p98,2087,2
p98,2088,2
p98,2089,2
p98,2090,2
p98,2091,2
p98,2092,2
p98,2093,2
p98,2094,2
p98,2095,2
p98,2096,2
p98,2097,2
p98,2098,2
p98,2099,2
p97,2020,1
p97,2021,1
p97,2022,1
p97,2023,1
p97,2024,1
p97,2025,1
p97,2026,1
p97,2027,1
p97,2028,1
p97,2029,1
p97,2030,1
p97,2031,1
p97,2032,1
p97,2033,1
p97,2034,1
p97,2035,1
p97,2036,1
p97,2037,1
p97,2038,1
p97,2039,1
p97,2040,1
p97,2041,1
p97,2042,1
p97,2043,1
p97,2044,1
p97,2045,1
p97,2046,1
p97,2047,1
p97,2048,1
p97,2049,1
p97,2050,1
p97,2051,1
p97,2052,1
p97,2053,1
p97,2054,1
p97,2055,1
p97,2056,1
p97,2057,1
p97,2058,1
p97,2059,1
p97,2060,1
p97,2061,1
p97,2062,1
p97,2063,1
p97,2064,1
p97,2065,1
p97,2066,1
p97,2067,1
p97,2068,1
p97,2069,1
p97,2070,1
p97,2071,1
p97,2072,1
p97,2073,1
p97,2074,1
p97,2075,1
p97,2076,1
p97,2077,1
p97,2078,1
p97,2079,1
p97,2080,1
p97,2081,1
p97,2082,1
p97,2083,1
p97,2084,1
p97,2085,1
p97,2086,1
p97,2087,1
p97,2088,1
p97,2089,1
p97,2090,1
p97,2091,1
p97,2092,1
p97,2093,1
p97,2094,1
p97,2095,1
p97,2096,1
p97,2097,1
p97,2098,1
p97,2099,1
p122,2020,2
p122,2021,2
p122,2022,2
p122,2023,2
p122,2024,2
p122,2025,2
p122,2026,2
p122,2027,2
p122,2028,2
p122,2029,2
p122,2030,2
p122,2031,2
p122,2032,2
p122,2033,2
p122,2034,2
p122,2035,2
p122,2036,2
p122,2037,2
p122,2038,2
p122,2039,2
p122,2040,2
p122,2041,2
p122,2042,2
p122,2043,2
p122,2044,2
p122,2045,2
p122,2046,2
p122,2047,2
p122,2048,2
p122,2049,2
p122,2050,2
p122,2051,2
p122,2052,2
p122,2053,2
p122,2054,2
p122,2055,2
p122,2056,2
p122,2057,2
p122,2058,2
p122,2059,2
p122,2060,2
p122,2061,2
p122,2062,2
p122,2063,2
p122,2064,2
p122,2065,2
p122,2066,2
p122,2067,2
p122,2068,2
p122,2069,2
p122,2070,2
p122,2071,2
p122,2072,2
p122,2073,2
p122,2074,2
p122,2075,2
p122,2076,2
p122,2077,2
p122,2078,2
p122,2079,2
p122,2080,2
p122,2081,2
p122,2082,2
p122,2083,2
p122,2084,2
p122,2085,2
p122,2086,2
p122,2087,2
p122,2088,2
p122,2089,2
p122,2090,2
p122,2091,2
p122,2092,2
p122,2093,2
p122,2094,2
p122,2095,2
p122,2096,2
p122,2097,2
p122,2098,2
p122,2099,2
p131,2020,4
p131,2021,4
p131,2022,4
p131,2023,4
p131,2024,4
p131,2025,4
p131,2026,4
p131,2027,4
p131,2028,4
p131,2029,4
p131,2030,4
p131,2031,4
p131,2032,4
p131,2033,4
p131,2034,4
p131,2035,4
p131,2036,4
p131,2037,4
p131,2038,4
p131,2039,4
p131,2040,4
p131,2041,4
p131,2042,4
p131,2043,4
p131,2044,4
p131,2045,4
p131,2046,4
p131,2047,4
p131,2048,4
p131,2049,4
p131,2050,4
p131,2051,4
p131,2052,4
p131,2053,4
p131,2054,4
p131,2055,4
p131,2056,4
p131,2057,4
p131,2058,4
p131,2059,4
p131,2060,4
p131,2061,4
p131,2062,4
p131,2063,4
p131,2064,4
p131,2065,4
p131,2066,4
p131,2067,4
p131,2068,4
p131,2069,4
p131,2070,4
p131,2071,4
p131,2072,4
p131,2073,4
p131,2074,4
p131,2075,4
p131,2076,4
p131,2077,4
p131,2078,4
p131,2079,4
p131,2080,4
p131,2081,4
p131,2082,4
p131,2083,4
p131,2084,4
p131,2085,4
p131,2086,4
p131,2087,4
p131,2088,4
p131,2089,4
p131,2090,4
p131,2091,4
p131,2092,4
p131,2093,4
p131,2094,4
p131,2095,4
p131,2096,4
p131,2097,4
p131,2098,4
p131,2099,4
p106,2020,1
p106,2021,1
p106,2022,1
p106,2023,1
p106,2024,1
p106,2025,1
p106,2026,1
p106,2027,1
p106,2028,1
p106,2029,1
p106,2030,1
p106,2031,1
p106,2032,1
p106,2033,1
p106,2034,1
p106,2035,1
p106,2036,1
p106,2037,1
p106,2038,1
p106,2039,1
p106,2040,1
p106,2041,1
p106,2042,1
p106,2043,1
p106,2044,1
p106,2045,1
p106,2046,1
p106,2047,1
p106,2048,1
p106,2049,1
p106,2050,1
p106,2051,1
p106,2052,1
p106,2053,1
p106,2054,1
p106,2055,1
p106,2056,1
p106,2057,1
p106,2058,1
p106,2059,1
p106,2060,1
p106,2061,1
p106,2062,1
p106,2063,1
p106,2064,1
p106,2065,1
p106,2066,1
p106,2067,1
p106,2068,1
p106,2069,1
p106,2070,1
p106,2071,1
p106,2072,1
p106,2073,1
p106,2074,1
p106,2075,1
p106,2076,1
p106,2077,1
p106,2078,1
p106,2079,1
p106,2080,1
p106,2081,1
p106,2082,1
p106,2083,1
p106,2084,1
p106,2085,1
p106,2086,1
p106,2087,1
p106,2088,1
p106,2089,1
p106,2090,1
p106,2091,1
p106,2092,1
p106,2093,1
p106,2094,1
p106,2095,1
p106,2096,1
p106,2097,1
p106,2098,1
p106,2099,1
p31,2020,1
p31,2021,1
p31,2022,1
p31,2023,1
p31,2024,1
p31,2025,1
p31,2026,1
p31,2027,1
p31,2028,1
p31,2029,1
p31,2030,1
p31,2031,1
p31,2032,1
p31,2033,1
p31,2034,1
p31,2035,1
p31,2036,1
p31,2037,1
p31,2038,1
p31,2039,1
p31,2040,1
p31,2041,1
p31,2042,1
p31,2043,1
p31,2044,1
p31,2045,1
p31,2046,1
p31,2047,1
p31,2048,1
p31,2049,1
p31,2050,1
p31,2051,1
p31,2052,1
p31,2053,1
p31,2054,1
p31,2055,1
p31,2056,1
p31,2057,1
p31,2058,1
p31,2059,1
p31,2060,1
p31,2061,1
p31,2062,1
p31,2063,1
p31,2064,1
p31,2065,1
p31,2066,1
p31,2067,1
p31,2068,1
p31,2069,1
p31,2070,1
p31,2071,1
p31,2072,1
p31,2073,1
p31,2074,1
p31,2075,1
p31,2076,1
p31,2077,1
p31,2078,1
p31,2079,1
p31,2080,1
p31,2081,1
p31,2082,1
p31,2083,1
p31,2084,1
p31,2085,1
p31,2086,1
p31,2087,1
p31,2088,1
p31,2089,1
p31,2090,1
p31,2091,1
p31,2092,1
p31,2093,1
p31,2094,1
p31,2095,1
p31,2096,1
p31,2097,1
p31,2098,1
p31,2099,1
p65,2020,2
p65,2021,2
p65,2022,2
p65,2023,2
p65,2024,2
p65,2025,2
p65,2026,2
p65,2027,2
p65,2028,2
p65,2029,2
p65,2030,2
p65,2031,2
p65,2032,2
p65,2033,2
p65,2034,2
p65,2035,2
p65,2036,2
p65,2037,2
p65,2038,2
p65,2039,2
p65,2040,2
p65,2041,2
p65,2042,2
p65,2043,2
p65,2044,2
p65,2045,2
p65,2046,2
p65,2047,2
p65,2048,2
p65,2049,2
p65,2050,2
p65,2051,2
p65,2052,2
p65,2053,2
p65,2054,2
p65,2055,2
p65,2056,2
p65,2057,2
p65,2058,2
p65,2059,2
p65,2060,2
p65,2061,2
p65,2062,2
p65,2063,2
p65,2064,2
p65,2065,2
p65,2066,2
p65,2067,2
p65,2068,2
p65,2069,2
p65,2070,2
p65,2071,2
p65,2072,2
p65,2073,2
p65,2074,2
p65,2075,2
p65,2076,2
p65,2077,2
p65,2078,2
p65,2079,2
p65,2080,2
p65,2081,2
p65,2082,2
p65,2083,2
p65,2084,2
p65,2085,2
p65,2086,2
p65,2087,2
p65,2088,2
p65,2089,2
p65,2090,2
p65,2091,2
p65,2092,2
p65,2093,2
p65,2094,2
p65,2095,2
p65,2096,2
p65,2097,2
p65,2098,2
p65,2099,2
p119,2020,1
p119,2021,1
p119,2022,1
p119,2023,1
p119,2024,1
p119,2025,1
p119,2026,1
p119,2027,1
p119,2028,1
p119,2029,1
p119,2030,1
p119,2031,1
p119,2032,1
p119,2033,1
p119,2034,1
p119,2035,1
p119,2036,1
p119,2037,1
p119,2038,1
p119,2039,1
p119,2040,1
p119,2041,1
p119,2042,1
p119,2043,1
p119,2044,1
p119,2045,1
p119,2046,1
p119,2047,1
p119,2048,1
p119,2049,1
p119,2050,1
p119,2051,1
p119,2052,1
p119,2053,1
p119,2054,1
p119,2055,1
p119,2056,1
p119,2057,1
p119,2058,1
p119,2059,1
p119,2060,1
p119,2061,1
p119,2062,1
p119,2063,1
p119,2064,1
p119,2065,1
p119,2066,1
p119,2067,1
p119,2068,1
p119,2069,1
p119,2070,1
p119,2071,1
p119,2072,1
p119,2073,1
p119,2074,1
p119,2075,1
p119,2076,1
p119,2077,1
p119,2078,1
p119,2079,1
p119,2080,1
p119,2081,1
p119,2082,1
p119,2083,1
p119,2084,1
p119,2085,1
p119,2086,1
p119,2087,1
p119,2088,1
p119,2089,1
p119,2090,1
p119,2091,1
p119,2092,1
p119,2093,1
p119,2094,1
p119,2095,1
p119,2096,1
p119,2097,1
p119,2098,1
p119,2099,1
p121,2020,2
p121,2021,2
p121,2022,2
p121,2023,2
p121,2024,2
p121,2025,2
p121,2026,2
p121,2027,2
p121,2028,2
p121,2029,2
p121,2030,2
p121,2031,2
p121,2032,2
p121,2033,2
p121,2034,2
p121,2035,2
p121,2036,2
p121,2037,2
p121,2038,2
p121,2039,2
p121,2040,2
p121,2041,2
p121,2042,2
p121,2043,2
p121,2044,2
p121,2045,2
