region,Year,cdd
South Carolina,2021,1593.2888528217854
South Carolina,2022,1342.6624573535266
South Carolina,2023,1537.77368342851
South Carolina,2024,1349.8280564949714
South Carolina,2025,1365.8346280726114
South Carolina,2026,1264.6358218990192
South Carolina,2027,1464.6231978430535
South Carolina,2028,1511.696537246517
South Carolina,2029,1432.2315088777823
South Carolina,2030,975.741233539378
South Carolina,2031,1179.043077313475
South Carolina,2032,1306.0482268344326
South Carolina,2033,1448.1784113552933
South Carolina,2034,1235.336082600074
South Carolina,2035,1405.904677933559
South Carolina,2036,1522.5353220071156
South Carolina,2037,1277.30097439843
South Carolina,2038,1100.167398255638
South Carolina,2039,1196.3850908155605
South Carolina,2040,1456.9423409088358
South Carolina,2041,1204.0610084271025
South Carolina,2042,1303.3926542207075
South Carolina,2043,1377.8158578884909
South Carolina,2044,1368.8502104516558
South Carolina,2045,1353.3650706795747
South Carolina,2046,1179.2449670695412
South Carolina,2047,1118.3226455056838
South Carolina,2048,1236.3790902425883
South Carolina,2049,1296.967403587542
South Carolina,2050,1520.5268139471204
South Carolina,2051,1151.0716920121397
South Carolina,2052,941.4464531602335
South Carolina,2053,1245.4541948055205
South Carolina,2054,1439.2413677796326
South Carolina,2055,1115.9615261732392
South Carolina,2056,1142.294027491524
South Carolina,2057,983.7246044046278
South Carolina,2058,1274.8353484422614
South Carolina,2059,1098.444045681903
South Carolina,2060,1253.3094796639807
South Carolina,2061,1266.8669718271478
South Carolina,2062,1047.8839459807273
South Carolina,2063,1220.0976637206445
South Carolina,2064,1036.6935696477517
South Carolina,2065,1137.22913396718
South Carolina,2066,999.0481905448888
South Carolina,2067,1155.3961890595433
South Carolina,2068,1198.566759945878
South Carolina,2069,1122.680919337244
South Carolina,2070,697.6463710729632
South Carolina,2071,910.730518330684
South Carolina,2072,1005.0358189583546
South Carolina,2073,1121.6065774675617
South Carolina,2074,952.0672465652812
South Carolina,2075,1110.5875009898857
South Carolina,2076,1182.130768580917
South Carolina,2077,958.1204856143924
South Carolina,2078,819.0693326380958
South Carolina,2079,868.4402755095626
South Carolina,2080,1110.4446405145602
South Carolina,2081,886.5895438535609
South Carolina,2082,988.5295051688466
South Carolina,2083,1072.7009326524606
South Carolina,2084,1083.5309584116123
South Carolina,2085,1037.8181637375897
South Carolina,2086,860.0019891187994
South Carolina,2087,848.499216579949
South Carolina,2088,931.6001683298144
South Carolina,2089,999.9849467398944
South Carolina,2090,1232.5045553506827
South Carolina,2091,868.8613969480502
South Carolina,2092,691.6143824097691
South Carolina,2093,958.3095330616566
South Carolina,2094,1141.025845823345
South Carolina,2095,864.2989662474346
South Carolina,2096,876.4926567055996
South Carolina,2097,709.165568859397
South Carolina,2098,973.4427948145636
South Carolina,2099,797.3688082304723
p57,2020,1336.3490607675712
p57,2021,1195.1605031557078
p57,2022,1253.1324957893632
p57,2023,1495.938074666577
p57,2024,1225.401043319443
p57,2025,1362.6038710032142
p57,2026,1074.643945920576
p57,2027,1188.3769260921374
p57,2028,1255.7160664048215
