region,Year,average_total_load
p16,2022,16001.188851161402
p16,2023,20029.053617338435
p16,2024,17658.859337418864
p16,2025,16660.7221858221
p16,2029,17904.741622081547
p16,2030,22236.457155641474
p16,2036,17503.048752606326
p16,2057,24028.330153441704
p16,2062,23865.80988356541
p16,2063,30256.005013422757
p16,2064,28066.0359742511
p16,2065,25062.31257814956
p16,2069,28867.76903463307
p16,2070,36278.40330846869
Kansas,2020,130160.00925744275
Kansas,2021,129504.35752441
Kansas,2022,131984.88383932432
Kansas,2023,142198.7657294479
Kansas,2024,130790.12562501898
Kansas,2025,132522.7452100396
Kansas,2028,130540.83194740939
Kansas,2029,136809.39228913275
Kansas,2030,144458.15509405802
Kansas,2034,139982.47236451975
Kansas,2036,133593.34934857403
Kansas,2037,142971.1647436317
Kansas,2041,128209.17847241188
Kansas,2050,137395.83656137035
Kansas,2051,143847.24197825728
Kansas,2054,149538.0976847102
Kansas,2056,152597.19463479894
Kansas,2058,146936.99017562752
Kansas,2061,148811.34999689893
Kansas,2062,156449.5707335833
Kansas,2063,160964.36103708931
Kansas,2065,161212.35724273793
Kansas,2069,160141.4688839126
Kansas,2070,174567.8663159898
Kansas,2076,157848.3168418282
Kansas,2090,160831.2045391145
Kansas,2091,153073.39916891092
Kansas,2094,167004.49257346318
Kansas,2096,178130.88214317866
Massachusetts,2020,156977.74931186804
Massachusetts,2021,170561.93863284684
Massachusetts,2022,174736.101328057
Massachusetts,2024,168385.51077698095
Massachusetts,2027,160659.8040147278
Massachusetts,2028,169686.3281863516
Massachusetts,2033,152937.0994939657
Massachusetts,2034,162645.65578627898
Massachusetts,2035,160843.827221587
Massachusetts,2036,155319.33103728277
Massachusetts,2040,156381.65414378885
Massachusetts,2043,149978.9501899864
Massachusetts,2044,150688.19659958238
Massachusetts,2045,140366.4948062494
Massachusetts,2047,148254.16156835947
Massachusetts,2049,136806.38911709245
Massachusetts,2051,150798.20713561794
Massachusetts,2054,134372.1002217531
Massachusetts,2055,136963.78656589144
Massachusetts,2056,146085.31799766884
Massachusetts,2058,145207.18147413115
Massachusetts,2060,113182.97168568708
Massachusetts,2061,138591.6752670572
Massachusetts,2062,139037.17845222246
Massachusetts,2068,122116.24986213412
Massachusetts,2074,129694.64122152739
Massachusetts,2075,128268.0607607009
Massachusetts,2083,122702.96021599587
Massachusetts,2084,119963.14480512196
Massachusetts,2091,118986.36655696422
Massachusetts,2094,115083.2785810734
Massachusetts,2095,110481.0876447376
Massachusetts,2096,116063.96992131084
Massachusetts,2098,114722.87618122852
p21,2020,25166.35594090933
p21,2021,23578.7624631087
p21,2022,23572.014047131026
p21,2023,27050.59148180061
p21,2024,25347.87984650696
p21,2025,24203.72853967448
p21,2029,23839.85486711823
p21,2030,26827.96249290134
p21,2031,24085.709347405653
p21,2036,21819.100545307563
p21,2037,24185.813375422455
p21,2038,26279.404486146945
p21,2046,21785.517271245142
p21,2051,22384.350212559555
p21,2053,23496.392193127504
p21,2054,23555.23785913373
p21,2062,20984.062310158144
p21,2063,24862.635658891686
p21,2064,23240.979127338785
p21,2065,21605.1822886962
p21,2069,22149.75893574646
p21,2070,24993.98363595095
p21,2076,20234.42421775684
p21,2077,22364.553935209417
p21,2086,20190.088769132748
p21,2091,20639.84014651706
p21,2094,20428.64777343461
Wisconsin,2022,212166.57008223806
Wisconsin,2023,196223.1933847039
Wisconsin,2024,205441.30695388737
Wisconsin,2025,202686.8159746866
Wisconsin,2034,234444.6232249517
Wisconsin,2036,226973.90772296325
Wisconsin,2049,230831.1009969113
Wisconsin,2054,243701.41163321087
Wisconsin,2059,251873.45212233576
Wisconsin,2062,250775.0624557768
Wisconsin,2074,256487.07724881725
Wisconsin,2076,247915.8780432439
Wisconsin,2089,233198.1016733578
Wisconsin,2094,261822.7301378496
Wisconsin,2099,253936.18741114257
p90,2022,169045.53477457678
p90,2023,159449.06714516727
p90,2025,167981.7069030112
p90,2026,160517.88492439088
p90,2029,168148.57400196276
p90,2033,145362.45741739974
p90,2034,170162.76112292963
p90,2036,162514.22793231555
p90,2037,148347.99823313765
p90,2043,149496.50384210123
p90,2054,156403.8434913573
p90,2055,150863.7586609862
p90,2058,147206.36758364894
p90,2062,153652.4382626207
p90,2063,148053.62646441482
p90,2065,153322.73505899872
p90,2069,144995.91584129792
p90,2074,146656.87486339416
p90,2076,142197.56293723214
p90,2083,130222.70992301933
p90,2094,137380.1256644393
p90,2095,126738.52567403448
p32,2021,5686.274257197964
p32,2022,5786.67793598312
p32,2023,5949.673540231884
p32,2025,5968.249167370469
p32,2026,5906.321119919592
p32,2029,6299.293183126978
p32,2030,6589.027097421619
p32,2032,6333.424489581988
p32,2033,6796.3934426371015
p32,2034,6930.679198956046
p32,2036,7120.521245052535
p32,2037,7175.930786547088
p32,2038,6866.628487963896
p32,2045,7991.284191234787
p32,2046,7678.040857145273
p32,2048,8376.706095519356
p32,2050,8575.736699981888
p32,2051,8874.334636782525
p32,2053,8706.469663127238
p32,2054,9068.853380328375
p32,2056,9142.902237500095
p32,2057,9732.750217744742
p32,2058,9697.142889915754
p32,2059,9616.158567999495
p32,2061,9985.744756528651
p32,2062,10178.412288450274
p32,2063,10435.069225469944
p32,2065,10558.364685170884
p32,2069,11203.75460394282
p32,2070,11698.123391498884
p32,2074,12346.60235425966
p32,2076,12442.93029599568
p32,2077,12762.183544499
p32,2086,14106.54562700233
p32,2090,14816.792919234555
p32,2091,15732.272140529863
p32,2094,15968.460240615552
p32,2096,16496.456803319095
p32,2097,17173.594609978925
p32,2098,17065.24022149493
p32,2099,16651.252744057165
p83,2022,47360.848946134916
p83,2023,45820.56305131777
p83,2025,45912.71581949615
p83,2029,47269.19277508234
p83,2034,47519.85165358806
p83,2036,42414.14028122724
p83,2037,44213.36562353934
p83,2039,46468.2417628108
p83,2040,44269.91388707013
p83,2054,44309.365407002435
p83,2059,43982.696931909086
p83,2062,41814.17272782836
p83,2063,38651.200081057104
p83,2065,43003.31136608034
p83,2069,40330.758644503665
p83,2074,41215.913184081
p83,2077,36058.44243102187
p83,2079,39802.68102454226
p83,2094,37259.46497808722
p83,2099,36320.936231444335
p1,2020,185944.81358360525
p1,2022,188890.81900071705
p1,2023,201187.79684053274
p1,2025,184191.6055854904
p1,2029,179086.20994983663
p1,2030,198625.67174595108
p1,2036,187563.7545913468
p1,2038,197307.7698779326
p1,2044,183243.8175195105
p1,2048,189626.0885640296
p1,2050,182883.11814062705
p1,2051,165442.28100510873
p1,2053,181228.97795286053
p1,2060,185745.12354687488
p1,2062,187684.0859393133
p1,2063,199419.12034542306
p1,2065,189238.82271187077
p1,2069,181344.13267136062
p1,2070,201188.02585011238
p1,2076,189138.77640930068
p1,2078,197060.63335833134
p1,2084,180442.16534575945
p1,2088,200050.3412902165
p1,2090,193922.61838726164
p108,2020,28299.590065011416
p108,2021,30015.85412776978
p108,2022,30490.756376709545
p108,2023,28477.618761432404
p108,2024,28245.975910952697
p108,2025,26978.621780391066
p108,2026,26255.422469072393
p108,2028,24181.372126269256
p108,2029,27062.477465284457
p108,2034,25533.465432026976
p108,2035,24095.502075666554
p108,2036,23453.497913932588
p108,2037,22218.547800142842
p108,2039,22690.50609804502
p108,2040,20306.94043982545
p108,2041,21096.628131815472
p108,2043,19051.16752202867
p108,2044,18929.316610638532
p108,2048,19041.969759073498
p108,2049,17346.292224853743
p108,2054,17335.009445097494
p108,2055,16200.568147063781
p108,2058,16068.586729228764
p108,2059,15972.13909542915
p108,2060,14366.743592673249
p108,2062,16140.568472826011
p108,2063,13797.012736648763
p108,2064,13675.494265391391
p108,2065,14939.332223818483
p108,2066,14136.426839422862
p108,2069,13388.607370264377
p108,2074,12144.906478307494
p108,2076,11867.063288736816
p108,2077,11536.431597275663
p108,2079,10960.49955033593
p108,2080,9332.324331645379
p108,2084,9320.703942780658
p108,2089,8563.967749939622
p108,2094,8584.794064997808
p108,2095,7611.296258694524
p108,2098,7832.793834109729
p108,2099,7880.195763302657
South Carolina,2020,320864.81013763323
South Carolina,2022,339140.61574882845
South Carolina,2023,312994.6611515878
South Carolina,2025,333572.3223041408
South Carolina,2026,359551.7542687751
South Carolina,2029,330736.0653859258
South Carolina,2031,304566.1871361901
South Carolina,2034,344051.1609195172
South Carolina,2036,339695.1712714057
South Carolina,2043,338178.2730589163
South Carolina,2054,348776.02473009255
South Carolina,2055,340528.9618494849
South Carolina,2057,347491.9861170595
South Carolina,2058,349278.25226742274
South Carolina,2060,335467.1247089147
South Carolina,2062,364030.44767348806
South Carolina,2063,361995.05152382946
South Carolina,2065,363394.44424085785
South Carolina,2066,377754.1204877743
South Carolina,2069,360349.0918566857
South Carolina,2074,369182.18865321856
South Carolina,2076,353927.5664890659
South Carolina,2083,356293.0139076914
South Carolina,2094,393179.3151996835
South Carolina,2095,350376.4281586439
p78,2021,24076.766212218798
p78,2022,22612.002319895157
p78,2023,20484.01735026941
p78,2024,21617.80775932579
p78,2025,21106.27244638403
p78,2028,25296.94927704171
p78,2034,24356.14956661383
