,Year,Month,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,USA
0,2020,1,8571.37,4755.42,2004.79,825.99,6059.86,1658.25,186.35,167.07,15277.22,16253.61,2524.06,1489.45,2473.2,690.08,2126.46,651.7,1229.94,664.39,16.0,289.42,1140.41,278.01,177.78,958.52,3593.01,209.43,944.41,6177.69,128.81,1148.07,2143.85,220.43,5455.85,1953.18,90.74,538.68,1439.71,1504.76,281.36,1603.24,2333.21,623.42,8711.51,254.13,1581.53,1247.75,820.31,2701.18,92.38,5449.4,3117.23,212.92,5539.37,3487.02,1808.7,2068.48,1051.75,9741.83,743.26,488.14,1190.83,853.26,16791.81,5425.17,7184.26,3091.15,10713.37,490.46,684.98,4303.83,314.01,6271.81,439.92,281.15,1473.99,1620.12,418.49,1049.66,3985.58,14251.34,3640.37,1315.13,2161.17,753.26,5139.88,3008.67,5591.79,1968.1,7666.09,6660.97,1918.96,17459.56,2456.03,21790.71,4341.85,8733.15,11254.02,10686.63,14554.07,471.09,19955.6,11616.17,13153.16,1363.24,9414.24,2431.99,3835.42,1537.09,9318.38,1077.61,7835.89,10011.45,2296.01,3637.64,4741.31,2759.75,2222.86,3167.33,585.24,343.08,1082.85,17350.14,10744.26,82.43,1708.02,11806.54,18082.03,3074.33,875.13,1726.73,8818.82,4687.41,1185.57,1784.74,14327.060000000001,8364.529999999999,7208.360000000001,34053.54,7405.97,4687.41,1708.02,10744.26,33182.96,21790.71,3460.45,21271.91,15681.65,6550.73,5748.46,14389.11,12750.5,1784.74,11827.11,8818.82,14775.14,10061.81,7559.889999999999,13007.149999999998,2279.8499999999995,4196.13,3919.8199999999997,1726.73,11806.54,2958.16,21156.36,21642.870000000003,1974.38,23767.370000000003,8657.77,7833.14,23019.770000000004,1185.57,13007.09,1716.71,17459.56,50091.44,3797.9900000000002,875.13,18267.41,16148.94,4958.35,9761.95,2547.0299999999997,548929.8
1,2020,2,7748.22,4038.96,1901.43,704.87,5577.98,1406.73,157.61,148.99,14577.5,15825.19,2439.97,1410.6,2312.36,637.38,1766.04,568.66,1157.84,618.31,14.94,263.37,1013.63,257.16,165.4,883.59,3458.05,196.82,905.84,5857.96,128.72,1151.88,2063.83,204.74,5059.78,1817.46,85.75,503.64,1347.58,1447.32,262.16,1518.67,2292.03,572.2,8036.99,245.78,1556.76,1154.15,811.37,2666.04,86.93,5088.53,3022.05,199.18,5229.6,3473.39,1829.01,2002.13,970.66,9197.7,724.85,491.57,1260.6,802.7,16314.76,5109.83,7760.07,2951.72,10536.43,466.21,656.76,4235.09,317.16,6224.37,442.34,278.0,1430.62,1565.68,395.27,1027.62,3769.41,13601.5,3490.88,1258.25,2092.84,783.96,4831.96,2878.91,5493.03,1886.28,7477.54,6956.96,2015.95,16728.93,2441.95,22797.27,4537.96,9529.34,12105.37,12138.34,14718.18,463.81,23351.29,12300.78,12736.19,1334.23,9195.96,2356.52,3782.94,1544.71,9615.59,1108.82,7832.04,9804.49,2225.88,3571.82,4683.38,2730.52,2310.04,3372.23,574.44,334.84,1056.59,16389.64,10246.58,79.47,1634.18,11213.85,17421.5,2942.8,832.86,1630.47,8217.6,4486.26,1121.05,1680.33,14371.779999999999,7986.080000000001,6733.6,32728.95,6860.29,4486.26,1634.18,10246.58,37417.46,22797.27,2900.01,20353.760000000002,15074.51,6394.46,5427.660000000001,14660.07,11905.97,1680.33,11303.17,8217.6,14328.099999999999,9319.26,7379.3099999999995,13054.77,2128.3999999999996,4072.86,3712.5199999999995,1630.47,11213.85,2818.3799999999997,20364.3,24227.04,1847.73,23198.55,8195.82,7037.16,21680.9,1121.05,14030.96,1641.08,16728.93,49216.52,3651.0800000000004,832.86,18622.55,14354.14,5040.5599999999995,9334.93,2299.65,518332.5300000001
2,2020,3,6958.36,3832.48,1678.3,611.19,4867.88,1384.99,158.03,151.89,14165.08,15684.25,2370.59,1409.19,2309.86,566.39,1723.53,565.43,1060.95,564.25,14.18,252.46,987.85,245.28,160.27,834.56,3354.02,190.68,929.34,5615.09,123.33,1111.43,1988.62,198.91,4821.7,1748.85,82.09,479.31,1295.05,1399.31,244.03,1448.5,2172.33,556.47,7643.66,230.69,1471.92,1093.1,768.65,2587.38,84.61,4952.03,2895.99,196.09,4987.3,3324.96,1743.73,1891.4,1001.61,9934.24,711.29,486.36,1069.85,801.13,15675.5,5018.56,7694.45,3076.69,11010.43,443.21,638.02,3935.96,300.04,6198.14,428.2,266.23,1372.68,1491.14,379.85,967.94,3670.23,12586.49,3488.42,1217.82,2049.26,750.43,4814.75,3041.6,5986.75,2042.57,8168.5,7607.17,2137.19,19520.2,2732.95,25486.75,4974.36,10774.82,12406.37,12246.74,14579.25,478.57,22759.99,13593.07,12282.1,1291.48,8886.75,2384.85,3873.21,1603.32,10196.94,1170.82,7500.17,9772.06,2256.83,3648.86,4679.28,2801.3,2445.79,3405.39,559.04,335.25,1081.18,16044.9,10686.98,78.88,1625.58,11012.64,16723.3,2828.6,780.59,1524.54,8007.35,4285.6,1081.69,1646.29,15775.67,7752.42,6693.11,32193.58,6564.74,4285.6,1625.58,10686.98,38418.32000000001,25486.75,2818.24,19300.14,15097.54,6041.709999999999,5181.05,15688.5,12975.84,1646.29,11768.16,8007.35,13813.15,8831.619999999999,8029.32,12714.02,1968.2400000000002,3840.8300000000004,3670.92,1524.54,11012.64,2691.33,19478.43,24638.45,1772.35,22992.03,7923.41,6409.18,21558.28,1081.69,15749.18,1591.33,19520.2,48512.59,3541.35,780.59,18533.43,12956.0,5247.09,8946.32,2173.99,537013.64
3,2020,4,6430.05,3490.34,1534.3,557.85,4423.39,1266.31,152.24,160.63,14939.61,17497.57,2401.51,1347.83,3241.26,507.67,1744.42,643.72,913.66,471.07,12.72,242.97,1046.97,136.86,118.04,691.27,3288.23,134.7,1069.45,8093.9,158.87,1522.18,2008.65,171.21,4926.22,1678.29,75.8,426.71,1166.24,1219.43,218.24,1255.42,2066.62,524.94,7432.59,221.2,1372.29,1035.66,819.07,2747.99,91.7,4532.25,2599.09,199.08,5080.74,2972.71,1409.26,1876.63,841.17,8125.67,844.77,453.55,1032.81,868.56,16112.52,4698.04,7003.27,2685.19,10246.94,409.39,572.02,3744.89,239.0,5659.82,371.71,258.12,1376.74,1464.07,356.87,939.38,3564.13,12187.69,3398.55,1193.93,1918.65,589.94,4579.32,2758.62,5022.5,1588.33,6262.32,5983.54,1678.24,13629.91,2121.42,18444.76,3884.3,7647.98,9649.71,8589.46,10730.27,378.63,21778.0,12794.08,11703.15,1143.5,7571.01,1988.96,3191.47,1330.1,7368.64,840.19,6226.92,8024.64,1809.0,2911.83,3950.2,2300.4,1821.79,2556.32,468.25,275.25,880.43,13368.48,8403.76,65.75,1362.51,9182.08,15068.21,2398.55,695.33,1368.95,7073.8,3756.37,962.51,1448.94,12228.630000000001,10821.77,6428.68,34042.619999999995,6585.29,3756.37,1362.51,8403.76,35784.649999999994,18444.76,2859.54,18696.980000000003,12631.08,5636.2300000000005,5278.0199999999995,11472.18,10884.29,1448.94,9284.19,7073.8,13037.13,8538.04,6607.59,11215.0,1700.2700000000002,3480.45,4517.06,1368.95,9182.08,2815.2,17392.399999999998,18145.58,1582.24,18953.260000000002,7199.370000000001,5827.27,18012.78,962.51,11413.82,1384.13,13629.91,46702.76,3421.91,695.33,13709.810000000001,11948.84,4122.17,8723.630000000001,1943.1700000000003,453325.37
4,2020,5,5668.91,3242.71,1455.55,606.85,4472.25,1349.07,181.64,175.58,18961.02,18253.24,2384.4,1530.04,3948.26,504.43,2142.71,758.1,950.51,524.16,13.31,272.41,1095.13,143.16,126.88,699.77,3698.71,147.24,1170.6,8959.04,177.84,1690.95,2235.72,178.21,5164.93,1733.8,82.77,501.86,1404.17,1460.45,230.96,1376.74,2568.82,644.73,9048.06,268.29,1686.15,1283.77,1002.59,3282.01,102.48,5717.71,3166.9,220.34,6265.37,3677.69,1679.74,2158.45,1048.78,10323.02,973.63,550.44,1266.19,1173.12,20513.76,5832.17,8550.12,3255.25,12641.91,517.23,736.68,4747.79,312.04,6403.67,417.63,299.79,1544.54,1625.41,450.34,1168.56,3910.15,14875.94,3938.47,1406.72,2278.27,679.57,5273.77,3226.51,5843.07,1753.4,7247.13,6778.95,1959.88,15009.95,2418.94,22023.49,4313.48,8584.55,11335.7,10344.76,14493.64,428.97,24334.09,13829.58,13772.44,1314.43,9415.86,2457.97,3990.9,1628.21,9158.31,987.92,7268.24,9340.62,2124.51,3357.41,4359.03,2414.49,2078.15,3016.37,488.58,291.68,919.85,16699.38,10683.41,82.92,1806.44,12388.74,17424.19,3188.71,735.95,1566.42,8359.65,4479.48,1127.82,1429.84,14017.95,11984.49,7428.91,39458.69,6886.66,4479.48,1806.44,10683.41,39799.09999999999,22023.49,3376.2599999999998,22483.15,15851.9,7165.16,6479.82,14171.64,13509.1,1429.84,11603.26,8359.65,15316.1,10447.8,7544.5599999999995,13111.63,1842.6499999999999,4138.38,5468.8,1566.42,12388.74,3125.8599999999997,20612.899999999998,21607.92,1906.0300000000002,21997.280000000002,8984.42,5954.5,21340.97,1127.82,12861.86,1623.22,15009.95,58760.69,3844.29,735.95,17911.27,10869.310000000001,4474.4,9826.630000000001,2036.47,541069.14
5,2020,6,5785.45,3438.53,1577.01,673.99,4593.5,1431.36,216.31,198.39,20644.06,23402.15,3063.48,1686.49,5093.5,513.16,2396.74,839.42,958.63,550.16,12.88,284.48,1140.13,175.46,141.18,838.48,4123.01,161.38,1712.15,11700.67,186.93,2169.65,2787.25,192.79,6548.35,2038.67,88.72,535.5,1511.37,1628.9,287.18,1770.4,3009.82,666.19,9801.57,298.92,2025.97,1376.86,1131.37,3731.6,121.65,7020.92,3743.37,292.28,7397.81,4459.03,2001.96,2537.51,1277.9,11114.43,1165.82,628.63,1441.61,1354.47,23941.2,6722.05,9504.56,3639.08,14149.28,594.29,817.5,5321.75,366.15,7336.34,485.69,366.17,1977.12,2108.02,495.57,1293.19,5110.06,18297.28,4499.97,1612.05,2635.15,795.27,5828.54,3546.31,6413.36,1933.68,8088.4,7763.97,2207.52,16024.72,2542.63,24566.3,4921.29,9827.55,12857.64,12030.12,17550.21,509.62,25966.56,14779.96,16714.4,1495.02,10766.37,2790.5,4337.26,1722.94,9623.67,1052.14,8252.35,10474.19,2407.72,3645.72,4711.07,2678.24,2181.48,3243.39,601.54,354.23,1114.62,19312.59,13616.43,108.96,2281.98,14689.11,21177.07,3841.41,952.42,1961.56,10936.0,5848.0,1559.99,1744.99,15687.54,15749.52,8366.05,47294.71000000001,8521.86,5848.0,2281.98,13616.43,42443.0,24566.3,3670.96,27005.190000000002,17878.13,8159.110000000001,7690.09,14837.529999999999,14562.2,1744.99,14721.66,10936.0,18561.93,11273.21,8319.73,15419.810000000001,1891.27,5067.400000000001,6767.26,1961.56,14689.11,3896.41,24962.99,24869.16,2039.28,24570.879999999997,10726.79,6148.4,24919.300000000003,1559.99,14551.580000000002,1800.1000000000001,16024.72,67166.04,4282.22,952.42,21367.059999999998,11405.3,4836.08,12352.190000000002,2244.0199999999995,633084.9299999998
6,2020,7,6042.98,3817.83,1931.36,776.67,5567.74,1625.86,302.29,240.62,24147.79,26310.49,3520.92,1859.99,5253.14,575.66,2640.1,921.07,1004.68,594.69,13.11,304.26,1153.85,225.45,148.18,1029.38,4420.06,167.88,1917.37,11936.76,153.17,2357.84,2852.46,195.74,6830.42,2061.67,93.39,566.85,1548.13,1707.71,327.96,2157.12,3265.44,724.04,10311.26,306.52,2042.6,1456.87,1179.35,3948.98,129.34,7453.98,4133.74,315.91,8229.11,4911.68,2281.01,2803.74,1420.94,12207.44,1186.43,660.76,1495.8,1404.2,24959.79,6926.72,9886.99,3892.68,15610.59,604.89,855.12,5456.22,386.88,8018.63,544.66,382.16,2030.04,2168.15,518.93,1397.12,5391.23,19792.8,4931.16,1760.36,2902.1,923.82,6232.93,3825.32,7104.07,2128.72,8868.11,8600.61,2459.94,18297.83,2902.3,27077.46,5494.7,11106.46,13762.14,12430.64,18058.16,557.06,26839.97,15050.06,17354.46,1657.18,11705.84,3158.89,5041.51,1961.9,11106.75,1227.77,9027.55,11525.67,2581.65,4074.63,5257.68,3036.24,2543.11,3645.49,651.06,379.85,1199.92,23169.11,14517.34,112.22,2561.31,18247.87,24816.77,4995.95,991.26,2168.28,12303.17,6836.8,1800.32,1805.37,17419.010000000002,16353.080000000002,8989.75,53698.74,8850.34,6836.8,2561.31,14517.34,43536.67,27077.46,4121.13,29017.07,19814.75,8282.9,8529.84,17162.19,16020.119999999999,1805.37,15709.55,12303.17,19215.600000000002,11833.36,9182.0,17023.63,2002.3600000000001,5738.83,7077.22,2168.28,18247.87,4018.4700000000003,29812.72,26151.44,2094.61,27077.11,11695.59,7436.15,29454.52,1800.32,16497.21,1888.42,18297.83,70177.34000000001,4587.650000000001,991.26,22233.26,12481.07,5483.02,12919.779999999999,2514.9599999999996,704039.8799999998
7,2020,8,5861.25,3706.4,1870.93,760.27,5109.72,1559.1,277.15,238.46,21893.68,25452.38,3411.1,1783.59,5168.23,535.01,2383.02,860.53,926.23,528.14,11.48,276.95,1080.6,223.38,146.15,1029.21,4326.6,163.5,1949.58,11283.62,133.22,2278.14,2800.14,189.2,6894.78,2087.13,88.48,529.21,1580.67,1658.26,334.3,2215.83,3379.56,692.84,10126.95,308.72,1967.42,1451.51,1191.65,3888.7,128.38,7332.92,4095.6,311.12,7923.49,4673.37,2301.57,2830.87,1349.92,11733.54,1155.94,625.06,1424.84,1367.96,24501.7,6702.21,9608.51,3812.07,15042.36,591.26,852.27,5558.77,375.03,7818.89,539.57,371.0,1991.0,2071.36,513.21,1392.09,5158.92,19599.28,4776.22,1727.82,2883.58,910.88,6198.08,3772.78,6929.16,2111.67,8685.22,8543.36,2397.09,17833.35,2877.42,27566.74,5302.37,10906.32,13946.46,13272.77,18117.0,534.75,26769.37,15266.14,17619.98,1678.51,11845.55,3139.14,5008.8,1953.83,11023.55,1166.54,9039.78,11711.11,2697.47,4157.43,4977.13,2930.94,2489.16,3548.3,632.72,372.25,1157.19,22332.82,14032.17,120.32,2552.96,17294.27,24079.52,4851.4,1014.29,2199.35,12174.81,6698.76,1790.24,1798.17,17199.84,15614.12,8839.3,50120.130000000005,8877.41,6698.76,2552.96,14032.17,43803.01,27566.74,3743.0600000000004,28843.79,19596.79,8377.58,8207.05,17002.73,15494.67,1798.17,15179.7,12174.81,19661.82,11703.59,9008.8,16542.460000000003,1812.83,5909.179999999999,6935.0199999999995,2199.35,17294.27,3940.7200000000003,28898.14,27219.23,2104.7,27408.079999999998,11542.98,6910.99,28210.68,1790.24,16119.39,1832.78,17833.35,68029.32,4489.400000000001,1014.29,22122.75,12117.87,5380.27,12375.51,2433.2799999999997,687321.94
8,2020,9,5635.08,3464.22,1659.77,668.55,5014.97,1464.85,235.7,221.42,21179.34,23336.75,3414.99,1636.21,4413.02,501.99,2034.46,748.7,900.08,527.32,10.74,267.62,968.82,207.32,136.15,877.87,3905.89,151.91,1706.09,9973.26,130.1,2004.95,2570.93,171.7,6078.2,1894.22,86.44,516.16,1458.8,1554.31,295.46,1918.46,3094.21,650.27,9419.78,283.0,1795.15,1325.97,1033.7,3554.93,116.86,6527.96,3703.08,273.76,7289.84,4272.88,2022.39,2580.16,1285.43,11382.59,1085.95,591.18,1344.81,1222.43,23692.15,6615.82,9361.31,3605.63,14764.87,546.95,787.15,5142.49,350.14,7488.5,501.97,319.52,1674.35,1803.33,464.68,1212.59,4675.12,17710.45,4402.18,1637.15,2644.68,843.29,6121.94,3666.83,6830.55,2080.25,8445.77,8170.55,2271.84,17501.07,2787.89,25833.59,5051.79,9961.63,13068.07,12490.24,17232.7,521.36,25347.72,14307.52,15684.88,1567.03,11211.85,2833.55,4574.13,1831.86,10429.28,1097.77,8642.55,10833.32,2449.64,3789.22,4780.95,2767.55,2326.5,3326.75,612.52,358.61,1125.06,20950.14,13622.25,107.04,2412.51,16489.8,22920.69,4364.38,985.43,2077.56,11269.78,6293.56,1610.78,1816.4,16572.46,13673.9,8664.8,47898.9,7943.71,6293.56,2412.51,13622.25,41584.9,25833.59,3270.9100000000003,26348.86,18459.32,7689.72,7563.6,16144.029999999999,14990.81,1816.4,14744.18,11269.78,17467.19,10874.23,8893.630000000001,15221.01,1784.65,5297.59,5957.75,2077.56,16489.8,3565.3599999999997,27285.07,25558.309999999998,1972.88,25714.73,10343.25,6690.7300000000005,26587.1,1610.78,15013.419999999998,1719.25,17501.07,66348.59,4055.85,985.43,21154.74,11364.15,5046.620000000001,10668.939999999999,2142.82,641039.1399999999
9,2020,10,6121.51,3341.79,1570.55,566.17,4860.48,1378.34,188.14,204.95,21069.59,23404.63,3583.69,1559.54,4078.72,491.01,1697.5,677.19,880.13,486.87,12.35,264.13,997.37,173.25,120.86,763.23,3696.89,141.78,1535.23,9508.41,129.63,1869.24,2273.03,173.31,5446.82,1710.64,77.38,452.45,1281.15,1282.78,237.77,1340.75,2248.81,551.73,7997.61,230.85,1393.25,1125.31,844.13,2960.47,92.15,4996.02,2823.04,213.68,5260.33,3149.41,1525.73,1984.96,905.13,8868.2,937.9,495.13,1117.64,942.68,17047.81,5200.4,8054.5,2922.21,12078.84,447.1,585.69,3827.99,265.55,5957.73,394.6,272.17,1389.51,1496.72,382.68,973.34,3676.93,13646.01,3616.24,1319.85,2115.98,617.25,4789.33,2942.48,5010.93,1562.47,6431.7,6335.81,1896.29,14005.39,2207.97,19298.01,3820.22,7541.28,9874.46,8722.87,12903.97,414.24,23584.64,13891.34,12405.46,1222.78,8826.76,2224.28,3580.05,1441.29,8157.16,876.46,6855.61,8508.25,1930.63,3045.36,3860.92,2270.89,1850.73,2666.25,493.95,293.04,922.21,15406.5,10039.92,77.27,1712.98,11222.97,17476.03,3064.81,745.2,1466.85,7677.16,4278.37,1092.28,1528.4,12426.75,13041.45,6750.5,47917.28,7122.75,4278.37,1712.98,10039.92,38408.35,19298.01,2839.9100000000003,20658.03,14620.940000000002,5780.0599999999995,5468.35,12682.880000000001,11722.189999999999,1528.4,10959.04,7677.16,13894.71,9207.57,6518.59,11851.49,1694.66,3794.37,5610.4,1466.85,11222.97,3094.07,20540.84,18446.96,1729.91,20284.280000000002,7909.9800000000005,6378.61,20012.31,1092.28,11189.09,1440.7,14005.39,51416.38,3838.6499999999996,745.2,16059.13,11426.85,4121.62,8958.470000000001,2019.1200000000001,527464.3
