region,Year,cdd
Mississippi,2095,0.0
Mississippi,2096,0.0
Mississippi,2097,0.0
Mississippi,2098,0.0
Mississippi,2099,0.0
p57,2020,1369.493287835555
p57,2021,1373.760825658553
p57,2022,1387.0207332713785
p57,2023,1402.329862005304
p57,2024,1426.600003512587
p57,2025,1427.3100163722524
p57,2026,1445.1297603902872
p57,2027,1458.5837613945928
p57,2028,1486.092217858345
p57,2029,1484.2085699732374
p57,2030,1501.0736097948047
p57,2031,1516.014508712468
p57,2032,1544.9804062866576
p57,2033,1543.7608297766687
p57,2034,1558.2320941856797
p57,2035,1574.9515616721478
p57,2036,1601.8246675640532
p57,2037,1605.2215789708257
p57,2038,1618.0426771381412
p57,2039,1632.406245885916
p57,2040,1662.1635628849017
p57,2041,1664.358644343237
p57,2042,1678.7200771389023
p57,2043,1693.0151388432216
p57,2044,1723.0792859392866
p57,2045,1723.9921370359425
p57,2046,1740.0457605381357
p57,2047,1755.2839239092846
p57,2048,1783.0137723013345
p57,2049,1784.5931959733591
p57,2050,1801.485635008447
p57,2051,1817.9781124870967
p57,2052,1846.369993746676
p57,2053,1846.4872630394543
p57,2054,1862.094693595161
p57,2055,1881.0610872914508
p57,2056,1910.7853367445032
p57,2057,1909.2210777328687
p57,2058,1926.09364648399
p57,2059,1942.8390130991784
p57,2060,1976.3666156473591
p57,2061,1974.4990133127296
p57,2062,1990.2458869071888
p57,2063,2005.8634162400772
p57,2064,2041.118575884404
p57,2065,2039.7552369380528
p57,2066,2055.6961293562254
p57,2067,2071.780065708993
p57,2068,2104.966466920483
p57,2069,2107.359522271186
p57,2070,2121.4565340471786
p57,2071,2137.4407753761698
p57,2072,2171.675144967408
p57,2073,2173.2848431018056
p57,2074,2189.2974382085404
p57,2075,2204.854415573845
p57,2076,2240.809259167624
p57,2077,2239.072609350485
p57,2078,2257.367728767884
p57,2079,2274.0535123499094
p57,2080,2308.169539854425
p57,2081,2309.5545734973325
p57,2082,2325.7851960378293
p57,2083,2343.6963538892446
p57,2084,2377.584900316915
p57,2085,2380.035774607252
p57,2086,2395.765110484164
p57,2087,2414.014475063234
p57,2088,2448.7851270094507
p57,2089,2449.394985616817
p57,2090,2468.1917235243163
p57,2091,2484.8283194812198
p57,2092,2520.3021235267447
p57,2093,2521.096906334264
p57,2094,2539.479259911587
p57,2095,2556.590348444891
p57,2096,2593.7511834761744
p57,2097,2593.1768572766537
p57,2098,2611.536463819918
p57,2099,2630.6327543247207
Minnesota,2020,5665.589903012659
Minnesota,2021,5806.36662910227
Minnesota,2022,5988.630176287047
Minnesota,2023,6180.027703193448
Minnesota,2024,6415.409690983569
Minnesota,2025,6583.974688040959
Minnesota,2026,6790.012990198805
Minnesota,2027,6996.173046918277
Minnesota,2028,7240.568918573586
Minnesota,2029,7407.344378554445
Minnesota,2030,7613.275035864708
Minnesota,2031,7818.172139045206
Minnesota,2032,8066.613731214463
Minnesota,2033,8231.00435672663
Minnesota,2034,8436.122528243623
Minnesota,2035,8641.367846015746
Minnesota,2036,8890.503171859064
Minnesota,2037,9054.680139839094
Minnesota,2038,9260.1343042895
Minnesota,2039,9464.565786159836
Minnesota,2040,9714.8321161679
Minnesota,2041,9877.194072537568
Minnesota,2042,10082.544164913295
Minnesota,2043,10287.98112533345
Minnesota,2044,10540.526303683446
Minnesota,2045,10698.471025760917
Minnesota,2046,10904.202835239412
Minnesota,2047,11110.16952874344
Minnesota,2048,11364.590061197272
Minnesota,2049,11520.304103367347
Minnesota,2050,11726.458403380984
Minnesota,2051,11931.881131806304
Minnesota,2052,12188.138335980257
Minnesota,2053,12342.450893689696
Minnesota,2054,12547.066007063497
Minnesota,2055,12753.36993844582
Minnesota,2056,13012.73102027637
Minnesota,2057,13162.353618957906
Minnesota,2058,13368.02479565774
Minnesota,2059,13573.82852841548
Minnesota,2060,13836.435217662734
Minnesota,2061,13984.690240698992
Minnesota,2062,14189.929887748607
Minnesota,2063,14394.229125724714
Minnesota,2064,14660.605611081231
Minnesota,2065,14807.57870416269
Minnesota,2066,15012.668787196082
Minnesota,2067,15217.744455342769
Minnesota,2068,15483.72469629078
Minnesota,2069,15629.960525100942
Minnesota,2070,15835.450535883365
Minnesota,2071,16040.259236057766
Minnesota,2072,16309.050110300586
Minnesota,2073,16452.791854527673
Minnesota,2074,16657.957335412502
Minnesota,2075,16863.87540287594
Minnesota,2076,17135.25421805544
Minnesota,2077,17275.777476096395
Minnesota,2078,17481.863385768644
Minnesota,2079,17687.75043285332
Minnesota,2080,17959.77896693041
Minnesota,2081,18098.592963166964
Minnesota,2082,18305.524629239306
Minnesota,2083,18511.569490899
Minnesota,2084,18786.29820940101
Minnesota,2085,18922.27117360911
Minnesota,2086,19127.648505441168
Minnesota,2087,19334.782610617243
Minnesota,2088,19613.61291897432
Minnesota,2089,19745.590572261328
Minnesota,2090,19951.49623676603
Minnesota,2091,20157.61359208379
Minnesota,2092,20439.135640967597
Minnesota,2093,20570.52754666995
Minnesota,2094,20776.342256481606
Minnesota,2095,20981.09303191868
Minnesota,2096,21264.99321607126
Minnesota,2097,21394.65438331957
Minnesota,2098,21600.468072522828
Minnesota,2099,21806.45424477069
West Virginia,2020,2735.6119884009654
West Virginia,2021,2627.202701147588
West Virginia,2022,2536.384036982083
West Virginia,2023,2446.240282484955
West Virginia,2024,2375.7383354681465
West Virginia,2025,2270.5077166274086
West Virginia,2026,2189.6062409924057
West Virginia,2027,2106.8446523677003
West Virginia,2028,2042.1626182333684
West Virginia,2029,1947.5344046438283
West Virginia,2030,1869.481602763348
West Virginia,2031,1797.4956083338425
West Virginia,2032,1735.360326035045
West Virginia,2033,1648.062173915211
West Virginia,2034,1577.1378083520635
West Virginia,2035,1507.4535829453962
West Virginia,2036,1447.9267560219057
West Virginia,2037,1370.282372346344
West Virginia,2038,1304.781090278746
West Virginia,2039,1236.9642329947642
West Virginia,2040,1184.4027395562907
West Virginia,2041,1110.555226669108
West Virginia,2042,1050.4314157623744
West Virginia,2043,988.5467763606482
West Virginia,2044,940.02911881453
West Virginia,2045,874.9306165162136
West Virginia,2046,819.6260788812934
West Virginia,2047,764.9947432370666
West Virginia,2048,718.928292822221
West Virginia,2049,662.5977409906554
West Virginia,2050,612.6989579541042
West Virginia,2051,567.0495437891922
West Virginia,2052,523.4468330053049
West Virginia,2053,475.0942558204157
West Virginia,2054,430.2109949816604
West Virginia,2055,390.4948336847466
West Virginia,2056,353.49745298618353
West Virginia,2057,308.278185990137
West Virginia,2058,274.9190373941053
West Virginia,2059,237.32502403364012
West Virginia,2060,207.2721347823877
West Virginia,2061,172.94446112373151
West Virginia,2062,144.66605717619245
West Virginia,2063,120.79464191174544
West Virginia,2064,97.01973710706976
West Virginia,2065,76.82116950763475
West Virginia,2066,57.69241120497696
West Virginia,2067,39.61721131003191
West Virginia,2068,24.68566307430757
West Virginia,2069,13.777796399015187
West Virginia,2070,4.795973446457879
West Virginia,2071,1.8223016620445376
West Virginia,2072,0.0
West Virginia,2073,0.0
West Virginia,2074,0.0
West Virginia,2075,0.0
West Virginia,2076,0.0
West Virginia,2077,0.0
West Virginia,2078,0.0
West Virginia,2079,0.0
West Virginia,2080,0.0
West Virginia,2081,0.0
West Virginia,2082,0.0
West Virginia,2083,0.0
West Virginia,2084,0.0
West Virginia,2085,0.0
West Virginia,2086,0.0
West Virginia,2087,0.0
West Virginia,2088,0.0
West Virginia,2089,0.0
West Virginia,2090,0.0
West Virginia,2091,0.0
West Virginia,2092,0.0
West Virginia,2093,0.0
West Virginia,2094,0.0
West Virginia,2095,0.0
West Virginia,2096,0.0
West Virginia,2097,0.0
West Virginia,2098,0.0
West Virginia,2099,0.0
p47,2020,1759.7438543089916
p47,2021,1770.851022401032
p47,2022,1798.6298972515085
p47,2023,1828.9115719511328
p47,2024,1872.555437575034
p47,2025,1882.6650867881915
p47,2026,1910.71488099901
p47,2027,1942.090689615015
p47,2028,1987.8666378217413
p47,2029,1998.652014149797
p47,2030,2028.145041157912
p47,2031,2057.816047954419
p47,2032,2106.346267258045
p47,2033,2117.978932023069
p47,2034,2147.8889149259903
p47,2035,2179.8409570637477
p47,2036,2227.1939431388964
p47,2037,2240.6433005992417
p47,2038,2270.7134065813207
p47,2039,2303.4761891715307
p47,2040,2352.527883616408
p47,2041,2365.97215552716
p47,2042,2396.4438696202333
p47,2043,2429.8803557152937
p47,2044,2480.6445973107043
p47,2045,2494.30934908383
p47,2046,2526.681226344762
p47,2047,2559.02211050136
p47,2048,2610.865728525157
p47,2049,2624.918927981392
p47,2050,2659.537661224409
p47,2051,2693.3787671963314
p47,2052,2745.5369497426773
p47,2053,2759.7767917440333
p47,2054,2793.875553434013
p47,2055,2831.1747175001315
p47,2056,2885.3839880947635
p47,2057,2898.6704833904632
p47,2058,2933.4833066642323
p47,2059,2970.479792338159
p47,2060,3027.743483426803
p47,2061,3041.005748589368
p47,2062,3077.4487415904177
p47,2063,3112.656955537512
p47,2064,3172.316430741987
p47,2065,3185.972728180752
p47,2066,3221.77983757348
p47,2067,3259.0733024137926
p47,2068,3319.491357484555
p47,2069,3333.6936304425544
p47,2070,3368.5829542584997
p47,2071,3406.7125910642053
p47,2072,3468.004946519576
p47,2073,3484.802440281347
p47,2074,3519.257531818379
p47,2075,3557.2509395711204
p47,2076,3619.715637268324
p47,2077,3636.0831645178127
p47,2078,3674.7158097486777
p47,2079,3710.831554320268
p47,2080,3772.841401217985
p47,2081,3790.04335948727
p47,2082,3829.934515675349
p47,2083,3868.462503116805
p47,2084,3931.737949580178
p47,2085,3948.868965868101
p47,2086,3988.103008669784
p47,2087,4032.312553082165
p47,2088,4101.074745709735
p47,2089,4121.767987862418
p47,2090,4169.132958228424
p47,2091,4218.545624093271
p47,2092,4292.173762231992
p47,2093,4315.421735980106
p47,2094,4365.408529903593
p47,2095,4414.511284404668
p47,2096,4491.044675495175
p47,2097,4513.454202782332
p47,2098,4562.197551710165
p47,2099,4612.344443064313
p24,2020,4968.86778395146
p24,2021,5235.594839872065
p24,2022,5543.069179137359
p24,2023,5873.201660970342
p24,2024,6235.887677903894
p24,2025,6539.384982527939
p24,2026,6872.864764078931
p24,2027,7207.794810932786
p24,2028,7575.259628444714
p24,2029,7874.182882817851
p24,2030,8208.707246172755
p24,2031,8541.09957615299
p24,2032,8916.505339160258
p24,2033,9209.25337792059
p24,2034,9542.40359541861
p24,2035,9876.860774602306
p24,2036,10254.040895484552
p24,2037,10545.457968677736
p24,2038,10877.72984956645
p24,2039,11212.245481392902
p24,2040,11590.937631035844
p24,2041,11882.03273167822
p24,2042,12213.238056125783
p24,2043,12546.602240249747
p24,2044,12930.549616624172
p24,2045,13215.424015197364
p24,2046,13549.97334009774
p24,2047,13881.53629814196
p24,2048,14269.458810321576
p24,2049,14549.704582472525
p24,2050,14885.294181491288
p24,2051,15216.934159148946
p24,2052,15607.751069222222
p24,2053,15885.681029486215
p24,2054,16218.767155901076
p24,2055,16554.383337144303
p24,2056,16945.78027721807
p24,2057,17220.312800835247
p24,2058,17553.82355097882
p24,2059,17888.729561843884
p24,2060,18285.93800557517
p24,2061,18555.09807290249
p24,2062,18889.39500518493
p24,2063,19222.02739446029
p24,2064,19626.6885271886
p24,2065,19890.460428659724
p24,2066,20223.5852715926
p24,2067,20557.775964686927
p24,2068,20963.94612302137
p24,2069,21226.416755577626
p24,2070,21558.66460047756
p24,2071,21893.45253213201
p24,2072,22301.32414751181
p24,2073,22562.720490690383
p24,2074,22894.165874433085
p24,2075,23227.5610271496
p24,2076,23640.98106849176
p24,2077,23896.60569137137
p24,2078,24230.888530182376
p24,2079,24562.22405715417
p24,2080,24979.635065746123
p24,2081,25230.6393333836
p24,2082,25566.50123223041
p24,2083,25898.11583532292
p24,2084,26317.64366853639
p24,2085,26566.608847793508
p24,2086,26899.725942800986
p24,2087,27235.318088055392
p24,2088,27656.458654348506
p24,2089,27901.22799091988
p24,2090,28234.511309990947
p24,2091,28569.657380151177
p24,2092,28996.121193603496
p24,2093,29236.30512364164
p24,2094,29570.576681358925
p24,2095,29902.942584544944
p24,2096,30336.59375472541
p24,2097,30571.419215559617
p24,2098,30904.52002250365
p24,2099,31238.983015426067
p81,2020,3271.8467271762674
p81,2021,3319.7712334013813
p81,2022,3383.554040569943
p81,2023,3452.77486452118
p81,2024,3544.5215941915694
p81,2025,3588.6885779470817
p81,2026,3659.75700815346
p81,2027,3730.53628026732
p81,2028,3828.556678367728
p81,2029,3874.702951432924
p81,2030,3947.192015049556
p81,2031,4021.097514777008
p81,2032,4123.020406767487
p81,2033,4171.4122186518525
p81,2034,4246.555428679303
p81,2035,4326.208287232667
p81,2036,4430.064601057746
p81,2037,4484.001695448847
p81,2038,4564.004227448677
p81,2039,4647.666513704825
p81,2040,4763.248398377825
p81,2041,4826.359941882514
p81,2042,4919.718400459282
p81,2043,5014.263345409354
p81,2044,5144.575376318512
p81,2045,5213.404447634964
p81,2046,5315.042587621363
p81,2047,5415.453730489799
p81,2048,5544.346523862784
p81,2049,5617.159935609742
p81,2050,5717.69857796998
p81,2051,5818.396181738702
p81,2052,5947.910228565927
p81,2053,6019.706324767087
p81,2054,6118.90163640892
p81,2055,6221.251786884643
p81,2056,6354.017149372432
p81,2057,6419.751336380586
p81,2058,6522.599198510006
p81,2059,6622.675169429699
p81,2060,6758.127256477518
p81,2061,6823.681444500315
p81,2062,6924.542083941154
p81,2063,7024.696355529552
p81,2064,7160.861187649722
p81,2065,7227.06360361436
p81,2066,7326.555566152506
p81,2067,7428.838533843791
p81,2068,7563.463478517075
p81,2069,7629.867765335933
p81,2070,7729.825891564492
p81,2071,7829.085706344622
p81,2072,7968.450475146031
p81,2073,8032.452452965505
p81,2074,8132.413758307286
p81,2075,8231.88769309506
p81,2076,8371.974753437229
p81,2077,8434.118051489719
p81,2078,8535.798188863027
p81,2079,8636.025359272644
p81,2080,8773.040830160251
p81,2081,8837.145046435162
p81,2082,8937.896754238474
p81,2083,9039.10978559346
p81,2084,9177.747684115186
p81,2085,9239.874873159117
p81,2086,9338.961072265922
p81,2087,9441.23689771006
p81,2088,9583.395251544109
p81,2089,9640.550841098571
p81,2090,9743.170827292855
p81,2091,9842.84371782175
p81,2092,9986.638125208368
p81,2093,10043.87962076882
p81,2094,10145.255687795909
p81,2095,10245.495860247522
p81,2096,10390.067686873035
p81,2097,10447.123039471357
p81,2098,10546.540676977922
p81,2099,10649.03671011228
p29,2020,3209.630777913562
p29,2021,3383.8893209163425
p29,2022,3586.0475814147603
p29,2023,3792.581187399699
p29,2024,4031.880151312531
p29,2025,4236.179093933617
p29,2026,4490.920419452511
p29,2027,4757.710829354272
p29,2028,5050.507277558321
p29,2029,5289.538267403452
p29,2030,5554.13190369188
p29,2031,5821.341590687681
p29,2032,6118.802396407894
p29,2033,6353.247561303577
p29,2034,6618.806921174798
p29,2035,6884.655321396917
p29,2036,7185.790509404495
p29,2037,7418.238294071392
p29,2038,7683.585979409032
p29,2039,7948.519104999336
p29,2040,8251.890905850154
p29,2041,8483.15815332939
p29,2042,8747.719516963003
p29,2043,9013.548467183236
p29,2044,9318.025489084524
p29,2045,9546.980995803096
p29,2046,9813.043103940074
p29,2047,10077.71340453346
p29,2048,10385.302059017158
p29,2049,10610.41540054805
p29,2050,10877.231033840144
p29,2051,11142.142191753415
p29,2052,11453.252706764342
p29,2053,11673.905789843298
p29,2054,11941.028612838958
p29,2055,12207.541986188411
p29,2056,12520.082650239954
p29,2057,12738.31312368685
p29,2058,13004.396036721671
p29,2059,13271.623440075433
p29,2060,13587.76997014128
p29,2061,13803.297618174232
p29,2062,14067.908232810592
p29,2063,14335.173400647964
p29,2064,14656.104205127956
p29,2065,14867.1582263582
p29,2066,15132.68946035042
p29,2067,15398.414672167712
p29,2068,15722.868136836183
p29,2069,15932.158003717605
p29,2070,16197.498590130188
p29,2071,16462.42977005396
p29,2072,16789.002284149265
p29,2073,16996.934482448116
p29,2074,17261.551326923254
p29,2075,17527.468176829425
p29,2076,17855.31825321301
p29,2077,18060.86353497872
p29,2078,18326.802454710854
p29,2079,18591.489733652164
p29,2080,18922.523066976337
p29,2081,19124.328011269212
p29,2082,19391.141698894764
p29,2083,19656.024730929035
p29,2084,19990.25787500654
p29,2085,20187.737599803568
p29,2086,20454.94832248516
p29,2087,20721.45459690957
p29,2088,21057.345342822908
p29,2089,21252.07247445761
p29,2090,21518.1723658404
p29,2091,21785.455250035684
p29,2092,22125.071778861333
p29,2093,22317.20828322885
p29,2094,22581.790771986223
p29,2095,22848.93275141875
p29,2096,23193.18183255964
p29,2097,23381.077936004407
p29,2098,23646.60207107156
p29,2099,23912.325337222326
Ohio,2020,3506.000027462199
Ohio,2021,3473.3724373903387
Ohio,2022,3460.1799759269365
Ohio,2023,3448.254148197102
Ohio,2024,3457.240840445098
Ohio,2025,3422.3677568388234
Ohio,2026,3410.639532418144
Ohio,2027,3397.7299906327744
Ohio,2028,3407.20165050002
Ohio,2029,3373.1626569971177
Ohio,2030,3359.4965718228414
Ohio,2031,3348.387512756196
Ohio,2032,3356.8777141955798
Ohio,2033,3324.324038934576
Ohio,2034,3311.507100585496
Ohio,2035,3299.3005297870213
Ohio,2036,3307.1541385153964
Ohio,2037,3275.441956737432
Ohio,2038,3264.151635809421
Ohio,2039,3250.241791666096
Ohio,2040,3259.5745091377617
Ohio,2041,3226.215436903751
Ohio,2042,3215.061111466278
Ohio,2043,3202.959406605421
Ohio,2044,3212.6839263179227
Ohio,2045,3178.200352614176
Ohio,2046,3166.824809301473
Ohio,2047,3154.951202956535
Ohio,2048,3161.205171904712
Ohio,2049,3131.8507291756814
Ohio,2050,3119.706629748424
Ohio,2051,3108.30068258179
Ohio,2052,3113.5646287914287
Ohio,2053,3084.155410926294
Ohio,2054,3071.75371049171
Ohio,2055,3060.163620572181
Ohio,2056,3068.885776710862
Ohio,2057,3035.836875548126
Ohio,2058,3026.592569002989
Ohio,2059,3012.430644683087
Ohio,2060,3021.9657918072453
Ohio,2061,2989.36554314626
Ohio,2062,2977.970630412148
Ohio,2063,2968.153328780511
Ohio,2064,2973.9559688763397
Ohio,2065,2944.3266982989094
Ohio,2066,2931.292162832161
Ohio,2067,2923.1198477442904
Ohio,2068,2928.020516109508
Ohio,2069,2898.814343613428
Ohio,2070,2887.188914065161
Ohio,2071,2874.3559576168955
Ohio,2072,2884.206628505704
Ohio,2073,2853.147967167537
Ohio,2074,2841.7232679486783
Ohio,2075,2829.243538420896
Ohio,2076,2838.3430574182507
Ohio,2077,2808.5468981380504
Ohio,2078,2795.909737862949
Ohio,2079,2786.2525548047406
Ohio,2080,2790.89930636232
Ohio,2081,2763.5959653425307
Ohio,2082,2752.1701748342243
Ohio,2083,2741.696870950956
Ohio,2084,2748.2123826059023
Ohio,2085,2718.4652755877773
Ohio,2086,2707.9225474769028
Ohio,2087,2697.2348476710213
Ohio,2088,2705.130308335009
Ohio,2089,2673.9162275078625
Ohio,2090,2664.8445242246307
Ohio,2091,2652.917750591596
Ohio,2092,2660.997590171578
Ohio,2093,2632.202600828696
Ohio,2094,2619.5867387691023
Ohio,2095,2610.516222692023
Ohio,2096,2616.652643864968
Ohio,2097,2589.1751373279226
Ohio,2098,2576.965691823284
Ohio,2099,2567.819867457102
p128,2020,3222.0648915881347
