region,Year,average_total_load
p118,2027,75010.31
p118,2028,74596.215
p118,2029,74048.486
p118,2031,66828.84
p118,2033,71758.48
p118,2034,74959.9425
p118,2035,74488.43
p118,2036,79657.85999999999
p118,2037,69109.96
p118,2044,67154.03
p118,2049,69510.41
p118,2054,74862.185
p118,2055,74136.5175
p118,2059,74840.66
p118,2060,69067.16
p118,2062,79589.12
p118,2063,70117.98666666666
p118,2065,80847.51
p118,2066,74911.49
p118,2069,74005.38500000001
p118,2073,69342.42
p118,2074,79418.395
p118,2076,77073.09
p118,2077,67418.36
p118,2094,76960.07
p118,2095,71370.72666666667
p126,2020,231512.69333333333
p126,2021,252774.2425
p126,2022,263098.47500000003
p126,2023,240881.715
p126,2024,236402.795
p126,2025,278483.35
p126,2027,251969.71600000001
p126,2028,246165.095
p126,2029,240493.57
p126,2033,240298.72
p126,2034,252858.35857142857
p126,2035,247114.965
p126,2036,243215.32666666666
p126,2040,242587.175
p126,2043,255809.40000000002
p126,2044,238624.58000000002
p126,2045,245985.25
p126,2049,233331.0
p126,2054,236936.15
p126,2055,245866.19
p126,2056,256905.13
p126,2058,257307.2
p126,2060,220099.99
p126,2061,250918.14500000002
p126,2062,257287.77000000002
p126,2065,266766.04
p126,2067,251103.2766666667
p126,2074,260314.24
p126,2076,245133.79
p126,2098,247688.75
p105,2021,217785.98
p105,2022,218985.36833333332
p105,2023,205355.6125
p105,2024,213265.955
p105,2025,222833.09
p105,2029,212718.37
p105,2034,229990.53666666665
p105,2037,208361.37
p105,2039,229640.37333333332
p105,2040,212375.49
p105,2049,204966.94
p105,2051,213090.34
p105,2054,227581.64666666664
p105,2059,231497.54
p105,2062,227763.985
p105,2063,224218.0
p105,2065,230620.26
p105,2074,231345.29
p105,2079,234510.52
p80,2021,309520.67
p80,2022,309353.3483333333
p80,2023,288638.345
p80,2024,294026.905
p80,2025,297424.23
p80,2034,315315.47250000003
p80,2036,299508.79500000004
p80,2037,287454.2
p80,2039,321490.39
p80,2049,290680.01
p80,2051,304165.97
p80,2054,320011.63
p80,2059,330725.995
p80,2062,324878.92
p80,2063,327289.55
p80,2065,317094.24
p80,2074,323447.72
p80,2079,319805.77
West Virginia,2020,111943.99
West Virginia,2021,117659.09
West Virginia,2022,123707.86499999999
West Virginia,2023,112580.22000000002
West Virginia,2024,112830.11499999999
West Virginia,2025,124574.86333333333
West Virginia,2026,119347.46
West Virginia,2028,120995.98
West Virginia,2029,117185.59333333334
West Virginia,2033,109347.24
West Virginia,2034,119347.19
West Virginia,2035,115138.11
West Virginia,2036,117916.345
West Virginia,2054,120476.90999999999
West Virginia,2055,113575.60333333333
West Virginia,2059,116781.13
West Virginia,2062,124809.94
West Virginia,2063,100660.53
West Virginia,2064,113463.54
West Virginia,2065,126343.005
West Virginia,2069,115153.175
West Virginia,2074,121141.98
West Virginia,2094,120409.86
West Virginia,2095,107892.01
South Carolina,2020,314937.79
South Carolina,2022,332128.16
South Carolina,2023,334175.75
South Carolina,2025,324278.2875
South Carolina,2026,348392.93
South Carolina,2029,307599.3275
South Carolina,2031,291043.47
South Carolina,2034,319097.215
South Carolina,2036,316511.97000000003
South Carolina,2043,311370.21
South Carolina,2054,324880.62
South Carolina,2055,294738.405
South Carolina,2060,295747.37
South Carolina,2062,323432.93000000005
South Carolina,2063,317572.67000000004
South Carolina,2065,341909.495
South Carolina,2066,330665.19
South Carolina,2069,315892.85
South Carolina,2074,314859.79500000004
South Carolina,2083,297949.51
South Carolina,2094,311976.1
Mississippi,2022,188558.68000000002
Mississippi,2023,177847.542
Mississippi,2024,169906.75
Mississippi,2025,192619.6133333333
Mississippi,2029,195850.94000000003
Mississippi,2034,187389.29
Mississippi,2036,181058.1425
Mississippi,2043,173781.38
Mississippi,2050,173179.22
Mississippi,2054,190430.47
Mississippi,2055,181842.12
Mississippi,2058,183916.075
Mississippi,2062,184258.81666666665
Mississippi,2063,174658.49666666667
Mississippi,2065,192270.215
Mississippi,2069,187430.94000000003
Mississippi,2076,180413.74666666667
Mississippi,2094,182341.5
Wyoming,2020,57703.18
Wyoming,2021,54783.46
Wyoming,2022,54875.886666666665
Wyoming,2023,54594.200000000004
Wyoming,2024,56378.73
Wyoming,2025,55078.114285714284
Wyoming,2029,54912.04666666667
Wyoming,2030,55109.543333333335
Wyoming,2031,52661.185
Wyoming,2033,55657.89
Wyoming,2036,52356.135
Wyoming,2037,57452.405
Wyoming,2038,55014.66
Wyoming,2043,54883.67
Wyoming,2046,53075.91
Wyoming,2048,56663.95
Wyoming,2049,55549.740000000005
Wyoming,2051,55615.105
Wyoming,2053,51111.87
Wyoming,2054,55286.5425
Wyoming,2056,50838.36
Wyoming,2057,55458.23
Wyoming,2062,52597.72
Wyoming,2063,53970.99571428572
Wyoming,2064,57911.98
Wyoming,2065,54272.59333333333
Wyoming,2069,54864.224
Wyoming,2070,55121.66
Wyoming,2076,52314.69
Wyoming,2077,57352.27
Wyoming,2086,53514.71
Wyoming,2094,52539.92
p98,2020,242235.07499999998
p98,2021,259546.26333333334
p98,2022,269348.5825
p98,2023,256231.40333333332
p98,2024,254023.24
p98,2025,270051.8025
p98,2026,275012.16
p98,2029,253265.0425
p98,2034,273898.195
p98,2035,239339.83
p98,2036,263951.26333333337
p98,2037,248147.03
p98,2040,251825.605
p98,2043,257900.5
p98,2049,239687.055
p98,2054,252334.99666666667
p98,2055,254358.36
p98,2057,259314.33
p98,2058,253874.73666666666
p98,2060,242532.88
p98,2062,261978.35333333336
p98,2063,265436.87
p98,2065,267441.14
p98,2069,229498.19
p98,2074,267237.105
p98,2076,260806.78
p98,2080,238069.36
p98,2094,232662.63
p98,2095,245404.01
p98,2098,251588.67
Virginia,2020,374140.67000000004
Virginia,2021,431466.13
Virginia,2022,451158.4016666667
Virginia,2023,425134.74666666664
Virginia,2024,418323.12333333335
Virginia,2025,469408.88999999996
Virginia,2026,439974.57
Virginia,2027,420904.2133333333
Virginia,2028,435499.27
Virginia,2029,423938.34750000003
Virginia,2033,394328.87
Virginia,2034,457139.66333333333
Virginia,2035,421154.03
Virginia,2036,436428.4675
Virginia,2037,417657.13
Virginia,2040,402662.68000000005
Virginia,2045,416582.47
Virginia,2047,405646.79
Virginia,2049,393334.65666666673
Virginia,2054,415624.9425
Virginia,2055,422439.982
Virginia,2057,417785.56
Virginia,2058,420855.81
Virginia,2059,434445.32
Virginia,2062,444675.57
Virginia,2063,426931.635
Virginia,2065,465800.52
Virginia,2067,413088.97
Virginia,2069,420460.62
Virginia,2074,457514.255
Virginia,2076,405729.7233333333
Virginia,2094,432910.89
Virginia,2095,409776.51
Virginia,2098,417478.74
p48,2023,67255.64
p48,2029,64919.634999999995
p48,2051,60085.655
p48,2063,66904.98
p48,2069,65764.02
p73,2020,9196.89
p73,2021,10344.7
p73,2022,10386.206
p73,2023,10835.505
p73,2025,10659.17
p73,2026,10400.91
p73,2029,10971.1575
p73,2030,10436.4
p73,2033,9822.9
p73,2034,11006.38
p73,2036,10345.413333333332
p73,2037,10554.34
p73,2039,10358.35
p73,2040,10790.443333333335
p73,2041,10078.91
p73,2051,9670.029999999999
p73,2054,10641.445
p73,2058,9942.27
p73,2059,10385.58
p73,2061,10018.71
p73,2062,10612.593333333332
p73,2063,10350.875
p73,2065,11208.36
p73,2069,10888.236666666666
p73,2074,10569.61
p73,2076,10188.119999999999
p73,2094,10274.27
Connecticut,2020,88607.625
Connecticut,2021,100788.3275
Connecticut,2022,99608.94333333334
Connecticut,2023,98795.87
Connecticut,2027,98712.885
Connecticut,2028,100513.15
Connecticut,2033,92214.1
Connecticut,2034,101128.065
Connecticut,2035,98013.28
Connecticut,2036,95208.24
Connecticut,2040,96886.205
Connecticut,2043,99086.7575
Connecticut,2044,97230.42499999999
Connecticut,2045,98944.64
Connecticut,2047,95386.71
Connecticut,2049,91936.42
Connecticut,2051,100851.35
Connecticut,2054,91352.45
Connecticut,2055,96065.25
Connecticut,2056,100026.25
Connecticut,2058,101579.08
Connecticut,2060,76519.95
Connecticut,2096,97488.52
Connecticut,2098,99857.86
p50,2021,119522.1
p50,2022,127844.26
p50,2023,132316.896
p50,2025,116978.17
p50,2028,119063.55
p50,2029,135340.935
p50,2036,118144.36
p50,2051,121879.83
p50,2062,124077.5
p50,2063,125993.54333333333
p50,2065,125407.11
p50,2068,115805.94
p50,2069,135377.61
p50,2076,121539.25
p50,2091,114645.26000000001
p34,2022,40787.985
p34,2023,46039.365000000005
p34,2024,45034.19
p34,2025,42655.753333333334
p34,2029,44565.385
p34,2030,45280.89666666667
p34,2036,44910.52
p34,2045,44102.55
p34,2051,43839.582500000004
p34,2054,45142.2
p34,2062,41300.96
p34,2063,47493.99
p34,2064,44511.49
p34,2065,42280.293333333335
p34,2069,44559.07
p34,2070,45732.24
p34,2091,44995.17
Arkansas,2021,154591.36
Arkansas,2022,171546.80000000002
Arkansas,2023,167274.0116666667
Arkansas,2024,153961.78
Arkansas,2025,160617.3866666667
Arkansas,2026,156272.09
Arkansas,2028,159860.19
Arkansas,2029,172915.7475
Arkansas,2034,167727.13
Arkansas,2036,163492.83666666667
Arkansas,2037,162509.68000000002
Arkansas,2040,160102.1133333333
Arkansas,2041,162637.07
Arkansas,2044,156240.74
Arkansas,2050,158215.81
Arkansas,2051,148619.45
Arkansas,2054,167641.33000000002
Arkansas,2058,158161.71
Arkansas,2062,169898.825
Arkansas,2063,158511.2025
Arkansas,2065,165915.75666666668
Arkansas,2069,170138.28666666665
Arkansas,2076,159171.03666666665
Arkansas,2094,159519.26
p17,2020,26778.03
p17,2021,25479.42
p17,2022,25283.66
p17,2023,26672.653333333335
p17,2025,24724.052
p17,2029,27726.7075
p17,2030,27049.585
p17,2036,25009.47
p17,2038,26945.41
p17,2044,26085.34
p17,2046,25107.08
p17,2048,27056.36
p17,2053,24630.23
p17,2054,25884.565000000002
p17,2059,24378.61
p17,2060,26324.34
p17,2063,26434.8925
p17,2069,27124.8625
p17,2070,26866.82285714286
p17,2094,24886.34
p26,2022,4381.15
p26,2024,4782.25
p26,2025,4601.585
p26,2029,4702.656666666667
p26,2030,3546.4440000000004
p26,2051,4639.97
p26,2053,4308.763333333333
p26,2062,4304.09
p26,2069,4700.125
p26,2070,3584.4666666666667
Maryland,2020,234233.84000000003
Maryland,2021,274920.16333333333
Maryland,2022,289729.11
Maryland,2023,275972.18
Maryland,2024,270219.5366666667
Maryland,2025,294220.45999999996
Maryland,2027,272329.565
Maryland,2028,280487.62
Maryland,2029,270058.85
Maryland,2033,256467.48
Maryland,2034,283695.5225
Maryland,2036,273428.28
Maryland,2040,253426.25
Maryland,2045,270752.23
Maryland,2049,250574.44
Maryland,2054,267162.255
Maryland,2055,265761.895
Maryland,2058,273476.83
Maryland,2059,284349.58
Maryland,2062,286784.6166666667
Maryland,2065,304339.52
Maryland,2067,264481.32999999996
Maryland,2074,281011.585
Maryland,2076,259182.78
Maryland,2094,275849.84
p61,2022,30609.83
p61,2023,28674.97
p61,2025,27725.26
p61,2029,30389.605
p61,2051,29324.36666666667
p61,2063,28595.324999999997
p61,2069,29494.215
p61,2091,28401.34
p79,2022,88605.54
p79,2023,77676.51
p79,2024,81641.69
p79,2025,79347.17
p79,2034,92268.68
p79,2036,79985.8
p79,2049,82237.57
p79,2051,88222.98
p79,2059,91349.78
p79,2062,92030.9
p42,2022,13739.1975
p42,2023,13806.58
p42,2024,13086.35
p42,2025,13416.840000000002
p42,2029,12688.45
p42,2030,14077.89
p42,2034,13802.1
p42,2036,13631.158333333333
p42,2044,13290.53
p42,2059,14214.675
p42,2062,13869.48
p42,2065,12465.82
p42,2069,12507.6
p42,2074,13877.779999999999
p42,2076,13155.3675
p42,2099,14023.77
p92,2020,369903.355
p92,2021,390729.93
p92,2022,450946.4366666667
p92,2023,404276.73750000005
p92,2024,395966.65
p92,2025,420879.16
p92,2026,412253.46499999997
p92,2029,420212.65
p92,2034,426053.1066666667
p92,2036,419242.67
p92,2037,373621.635
p92,2040,366440.62
p92,2043,385751.23
p92,2049,378909.95
p92,2054,395292.71499999997
p92,2055,375273.13
p92,2058,391533.98
p92,2060,359057.76
p92,2062,436951.2233333333
p92,2063,392574.74666666664
p92,2064,369252.94
p92,2065,464071.255
p92,2069,409930.2033333333
p92,2074,418889.295
p92,2076,414648.54
p92,2094,409272.39
Nebraska,2021,93208.75
Nebraska,2022,94268.31
Nebraska,2023,99455.69545454545
Nebraska,2024,93166.03333333333
Nebraska,2025,93865.125
Nebraska,2029,95414.2775
Nebraska,2030,98084.98333333334
Nebraska,2033,93224.97
Nebraska,2034,96354.15
Nebraska,2036,92368.17
Nebraska,2037,97135.44
Nebraska,2050,88614.53
Nebraska,2061,90585.96
Nebraska,2062,100944.83
Nebraska,2063,98130.48375
Nebraska,2065,96042.92
Nebraska,2069,95268.555
Nebraska,2070,98258.48
Nebraska,2076,92921.98666666665
p134,2020,34803.17
p134,2021,38111.89
p134,2022,39539.43
p134,2028,38287.55
p134,2034,38436.324
p134,2035,37899.045
p134,2043,36417.986
p134,2044,37616.435
p134,2051,38287.55
p134,2055,37364.52
p134,2061,37466.45
p134,2062,38447.74
p134,2074,38746.56
Missouri,2021,305688.68
Missouri,2022,318393.7833333334
Missouri,2023,319625.00800000003
Missouri,2025,319884.56
Missouri,2029,322745.35333333333
Missouri,2034,318180.91000000003
Missouri,2036,300641.79
Missouri,2039,303502.21
Missouri,2040,305318.32
Missouri,2051,296022.86
Missouri,2054,311123.31000000006
Missouri,2062,323183.44
Missouri,2063,315782.275
Missouri,2065,327017.83
Missouri,2069,326222.605
p4,2020,17778.85
p4,2022,18244.235
p4,2023,18026.18
p4,2024,17329.82
p4,2025,17075.19818181818
p4,2029,16901.996666666666
p4,2030,17862.501666666667
p4,2033,17216.46857142857
p4,2036,17411.59833333333
p4,2044,17680.696666666667
p4,2048,17001.0
p4,2050,16289.99
p4,2057,17124.5
p4,2062,17425.915
p4,2063,17270.945
p4,2065,17024.89857142857
p4,2069,16629.765
p4,2070,17938.0975
p4,2073,16984.37
p4,2076,16636.512
p4,2084,17194.43
p117,2020,49368.263333333336
p117,2021,53347.11
p117,2022,58200.886666666665
p117,2023,51546.676666666666
p117,2024,51533.520000000004
p117,2025,59625.91
p117,2026,54636.43
p117,2028,54661.57
p117,2029,52680.385
p117,2033,49138.24
p117,2034,55347.7725
p117,2035,52097.28
p117,2036,54049.09
p117,2037,50654.59
p117,2049,49771.77
p117,2054,53797.4675
p117,2055,50598.832500000004
p117,2059,54430.06
p117,2060,49776.47
p117,2062,57313.02333333334
p117,2063,49187.33
p117,2064,50836.81
p117,2065,58251.71
p117,2069,52582.925
p117,2074,54873.506666666675
p117,2094,55276.97
p117,2095,49803.095
p112,2021,244574.7
p112,2022,243836.062
p112,2023,214736.13333333333
p112,2024,237220.27
p112,2025,257864.46000000002
p112,2029,232733.58
p112,2034,251534.00333333333
p112,2039,247675.96
p112,2054,251830.05
p112,2062,265209.31
p112,2065,252614.79499999998
p112,2069,225369.19
p112,2074,254354.985
p112,2079,242151.04
p1,2020,184394.94999999998
p1,2022,187498.46
p1,2023,197795.75400000002
p1,2025,181915.29666666666
p1,2029,176151.9575
p1,2030,195374.91625
p1,2036,185133.85
p1,2038,193610.60499999998
p1,2044,177899.66999999998
p1,2048,183423.28
p1,2050,178721.035
p1,2051,163092.82
p1,2060,180487.8
p1,2062,180370.11
p1,2063,192798.5675
p1,2065,178239.83333333334
p1,2069,179961.69333333336
p1,2070,195423.275
p1,2076,178975.39
p1,2090,179568.37
p129,2020,16720.045000000002
p129,2021,18234.384
p129,2022,18395.9375
p129,2023,16249.42
p129,2026,18396.61
p129,2027,17264.559999999998
p129,2028,18549.86
p129,2029,18044.585
p129,2033,17814.465
p129,2034,18599.670000000002
p129,2035,18032.85
p129,2039,18675.99
p129,2043,17450.489999999998
p129,2044,17969.4525
p129,2045,17226.35
p129,2047,17364.64
p129,2051,18453.14
p129,2055,17720.92
p129,2056,17992.71
p129,2058,18193.09
p129,2060,15609.87
p129,2061,18318.41
p129,2062,18150.58
p129,2074,18005.576666666664
p131,2020,166594.66499999998
p131,2021,181834.68
p131,2022,182558.8525
p131,2027,174469.015
p131,2028,185307.07
p131,2033,173413.51
p131,2034,184431.8025
p131,2035,183608.39500000002
p131,2036,172916.87
p131,2043,179304.21
p131,2044,180773.4475
p131,2051,185863.23
p131,2054,168690.83
p131,2055,171574.574
p131,2056,186904.51
p131,2058,186608.21
p131,2060,149039.57
p131,2061,182261.37
p131,2074,187665.93
p131,2095,179319.95
p97,2020,241468.4625
p97,2021,255974.05333333334
p97,2022,278051.4075
p97,2023,260288.14
p97,2025,272991.582
p97,2026,282149.58
p97,2027,248004.11
p97,2029,256756.22
p97,2031,232797.44
p97,2033,246005.34
p97,2034,279356.675
p97,2036,268672.37
p97,2037,242530.98
p97,2043,253445.04
p97,2049,241523.68333333335
p97,2054,260996.07
p97,2055,260020.18000000002
p97,2057,263602.375
p97,2060,233810.17
p97,2062,275154.5433333333
p97,2063,253470.8633333333
p97,2065,284290.545
p97,2066,269902.23
p97,2069,250150.18
p97,2074,273957.385
p97,2076,255906.44
p97,2083,241435.36
p97,2094,269453.8
p97,2095,239740.58000000002
p97,2097,257091.5
p47,2023,18896.765
p47,2029,19031.275
p47,2051,18334.48
p47,2063,19041.75
p47,2069,19325.74
p47,2091,18250.573333333334
p64,2022,148303.35
p64,2023,134782.408
p64,2025,125364.98500000002
p64,2029,138145.5075
p64,2036,125893.805
p64,2050,119828.99
p64,2051,136247.18
p64,2054,120212.46
p64,2058,131532.73
p64,2062,141353.14
p64,2063,129391.9225
p64,2069,134466.8375
p64,2076,124051.12
South Dakota,2021,37714.06
South Dakota,2022,38492.39428571429
South Dakota,2023,40044.92333333333
South Dakota,2024,38182.095
South Dakota,2025,38331.075000000004
South Dakota,2028,38608.78
South Dakota,2029,38838.24333333333
South Dakota,2030,39667.13333333333
South Dakota,2033,38159.26
South Dakota,2034,39042.11
South Dakota,2036,38974.05222222223
South Dakota,2037,38884.485
South Dakota,2040,40090.48
South Dakota,2049,39223.06
South Dakota,2056,39605.08
South Dakota,2059,38058.805
South Dakota,2062,39112.995
South Dakota,2063,39146.14
South Dakota,2069,37703.770000000004
South Dakota,2070,40022.56
South Dakota,2074,38065.4
South Dakota,2076,38687.404
Indiana,2021,362994.92999999993
Indiana,2022,377498.77999999997
Indiana,2023,348460.2066666667
Indiana,2024,365785.74
Indiana,2025,381788.175
Indiana,2029,374524.39999999997
Indiana,2034,394263.2833333334
Indiana,2037,352171.52
Indiana,2039,382521.11000000004
Indiana,2040,364860.39
Indiana,2054,383447.02999999997
Indiana,2059,388590.96
Indiana,2062,380129.155
Indiana,2063,387543.5500000001
Indiana,2065,396466.02
Indiana,2069,361022.34
Indiana,2074,393383.125
Indiana,2079,386254.09
p23,2020,3957.37
p23,2021,3912.54
p23,2022,3883.6733333333336
p23,2023,3188.554
p23,2024,3985.92
p23,2025,3510.461111111111
p23,2026,2988.52
p23,2029,3690.5983333333334
p23,2030,3203.44625
p23,2033,3978.99
p23,2034,3863.7566666666667
p23,2036,3834.4733333333334
p23,2037,3917.563333333333
p23,2046,3719.37
p23,2048,3173.48
p23,2051,3943.2
p23,2054,3928.12
p23,2056,3018.82
p23,2059,3847.55
p23,2062,3909.52
p23,2063,3185.1233333333334
p23,2065,3224.775
p23,2069,3519.6275
p23,2070,3235.74
p23,2076,3751.36
p23,2077,3943.0166666666664
p18,2020,14651.490000000002
p18,2021,14258.69
p18,2022,14101.96
p18,2023,13724.951428571429
p18,2025,13912.88
p18,2029,14851.292000000001
p18,2030,13804.345714285713
p18,2036,14285.210000000001
p18,2037,14480.85
p18,2048,13731.425
p18,2053,12873.67
p18,2054,14229.08
p18,2059,13787.27
p18,2063,13615.723999999998
p18,2069,14976.146666666667
p18,2070,13622.972857142857
p18,2076,13637.35
p59,2029,15139.52
p59,2051,15666.863333333333
p59,2069,15117.18
p59,2091,15400.85
p62,2022,22161.57
p62,2023,20112.62
p62,2025,19782.690000000002
p62,2029,20588.35
p62,2036,18501.44
p62,2037,21965.43
p62,2051,20625.68
p62,2055,19472.79
p62,2063,20367.85
p62,2069,20900.355
p62,2077,21439.94
p62,2091,19529.11
p41,2021,51581.99
p41,2022,53119.43
p41,2023,56468.32625
p41,2024,49567.92
p41,2025,52614.88333333333
p41,2029,54155.81
p41,2030,55084.6
p41,2034,53785.32
p41,2036,51893.505
p41,2050,50299.770000000004
p41,2062,56401.06
p41,2063,55057.7325
p41,2069,55061.48
p41,2076,51267.490000000005
Minnesota,2022,216965.6875
Minnesota,2023,229202.42333333334
Minnesota,2024,211830.54
Minnesota,2030,231097.59000000003
Minnesota,2034,226807.37666666668
Minnesota,2036,223982.70166666666
Minnesota,2059,229738.47
Minnesota,2062,226976.52
Minnesota,2063,230942.01
Minnesota,2076,214845.22333333336
p25,2022,79470.13500000001
p25,2025,76014.95
p25,2029,82322.99333333333
p25,2030,88747.892
p25,2053,85560.27
p25,2069,81502.74
p25,2070,90697.42333333334
p114,2022,89287.0475
p114,2023,78151.69
p114,2024,86527.26
p114,2025,92214.16500000001
p114,2029,84340.11
p114,2034,96299.1
p114,2044,74021.54
p114,2054,86335.57500000001
p114,2062,92542.57
p114,2065,92493.5
p114,2069,84657.42
p114,2074,91248.86499999999
p7,2020,4107.0650000000005
p7,2022,3954.6299999999997
p7,2023,4303.3475
p7,2025,3872.03
p7,2029,3888.1800000000003
p7,2030,4338.35
p7,2036,3721.31
p7,2038,4153.126666666667
p7,2050,3552.38
p7,2053,4109.08
p7,2057,4040.45
p7,2062,3961.135
p7,2063,3904.73
p7,2065,3789.76
p7,2069,3890.8700000000003
p7,2070,4243.587142857143
p7,2097,4080.525
Kentucky,2020,321087.91
Kentucky,2021,342912.61
Kentucky,2022,346021.272
Kentucky,2023,327967.35750000004
Kentucky,2024,341517.84
Kentucky,2025,334708.18125
Kentucky,2026,345633.965
Kentucky,2028,326782.91500000004
Kentucky,2029,344809.092
Kentucky,2034,355677.56833333336
Kentucky,2035,336993.68
Kentucky,2036,337357.68
Kentucky,2037,320950.395
Kentucky,2039,342917.62000000005
Kentucky,2040,290682.03
Kentucky,2043,314455.03
Kentucky,2044,286718.32
Kentucky,2048,340712.84
Kentucky,2049,317024.54
Kentucky,2054,341420.088
Kentucky,2055,327152.6175
Kentucky,2058,337806.86
Kentucky,2059,345987.20499999996
Kentucky,2060,315757.18
Kentucky,2062,369139.6666666667
Kentucky,2063,318565.09
Kentucky,2064,325650.3
Kentucky,2065,379296.19999999995
Kentucky,2069,347952.80333333334
Kentucky,2074,363782.23666666663
Kentucky,2076,337623.35000000003
Kentucky,2094,348827.79500000004
Kentucky,2095,298729.4
p91,2022,51401.524999999994
p91,2023,47380.715
p91,2025,48766.59
p91,2026,47062.49
p91,2029,52554.055
p91,2036,47828.34
p91,2040,45239.55
p91,2043,45508.05
p91,2054,52126.25
p91,2055,45837.31
p91,2062,52613.2
p91,2063,46672.825
