,Year,Month,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,USA
0,2020,1,4882695.67,2711192.97,1174202.88,470153.81,3455576.58,998354.26,111174.5,105054.46,9230741.22,10002486.38,1476605.24,960194.3,1590260.84,402454.97,1244413.99,400505.76,730465.86,397939.78,9924.73,177302.98,726228.09,176947.54,114480.65,631884.78,2332163.97,134106.38,611599.01,3845463.18,83475.66,741530.18,1292693.24,142421.51,3325362.99,1265442.46,57638.05,332261.59,900340.58,927036.83,170613.38,969148.26,1408290.91,390169.02,5349622.15,159332.81,972371.54,767709.58,523125.27,1703984.03,55472.0,2963779.57,1676400.26,131280.34,3206783.3,2002165.94,993051.92,1126617.06,576298.81,5174150.53,456002.38,264427.33,635768.8,457934.87,8702044.72,2926170.35,4023090.66,1688459.54,5681824.44,304238.66,420994.49,2638594.13,177692.53,3847524.67,255556.57,178847.83,912366.75,998050.52,260316.55,650176.58,2456788.35,8412237.1,2163112.24,785589.49,1300519.06,414693.98,2673495.67,1637188.19,3023901.29,1040931.07,4014181.13,3517649.18,998691.69,9129541.68,1415355.86,11551044.33,2373717.41,4673027.28,6076893.31,5796053.9,8119154.48,278342.44,10042342.87,5864612.18,8247540.4,838368.25,5653948.06,1486516.82,2325337.6,902072.92,5426757.53,632068.9,4701450.59,6038001.39,1367642.23,2169729.55,2869695.78,1648321.16,1339098.62,1889753.63,349594.62,205047.57,648315.73,10083603.66,6313033.42,48041.31,991903.19,6737131.51,10608273.24,1670325.74,510379.18,981280.93,5013059.63,2667842.01,671376.24,1053310.85,7531830.3100000005,5282068.03,3800112.73,20814887.300000004,4590805.45,2667842.01,991903.19,6313033.42,16905646.74,11551044.33,2047374.72,12661457.89,9465802.48,4031960.16,3338063.6399999997,8376255.210000001,6811338.720000001,1053310.85,6961349.15,5013059.63,9264756.48,6203362.640000001,4064832.36,7690685.609999999,1373271.4000000001,2548052.55,2550455.14,981280.93,6737131.51,1815818.51,12278598.98,11872947.21,1232602.17,14276823.760000002,4695651.83,4565105.34,13507941.629999999,671376.24,7046744.69,1069458.3399999999,9129541.68,27116005.93,2466270.35,510379.18,10335291.86,9238245.33,2987419.7800000003,6045408.33,1649541.06,324134146.78
1,2020,2,3961270.17,2220146.27,967455.5,377678.39,2863395.52,848164.24,91901.03,91328.7,8296105.25,9132442.1,1329317.82,861951.11,1427345.63,331952.58,1039640.22,345311.61,624286.58,345833.24,8739.21,154066.91,640667.56,156909.07,104413.7,570159.14,2086486.61,120767.14,553233.62,3449667.13,76657.03,674617.8,1165981.54,128992.84,2982766.55,1143647.71,51506.94,297158.66,808920.55,849760.45,156381.03,891288.51,1325554.97,346449.78,4847193.69,144436.66,917426.75,692232.68,483119.37,1580486.54,51348.44,2780896.95,1587780.84,120731.85,3020671.69,1894403.5,953035.72,1069595.91,530804.84,4939268.14,417773.13,245664.32,599817.01,423224.85,8186059.61,2648633.03,3826376.8,1587899.48,5481148.43,278375.4,391303.07,2467702.51,167394.97,3607305.45,241731.29,166338.16,847840.22,924631.64,238756.18,605549.51,2252062.04,7770809.92,2036166.95,733660.06,1215454.06,406014.87,2565508.93,1554937.14,2921864.9,1020170.03,3928337.78,3493564.77,984305.85,8949531.48,1367610.51,11514820.61,2300688.98,4626069.02,5933168.12,5770587.46,7715079.66,259323.98,9987915.88,5626696.21,7582571.92,779164.94,5238279.14,1368714.77,2175692.09,867539.39,5237963.6,612855.35,4355372.39,5628739.96,1273235.63,2047569.3,2693074.22,1560375.02,1290479.64,1821556.7,327598.81,190975.78,604617.22,9331152.54,5843796.3,45426.59,922403.09,6240459.72,9950700.87,1548574.51,468530.71,897743.36,4651564.6,2480433.53,622225.54,974818.01,7421902.55,4754175.58,3635104.84,18849193.869999997,4126414.26,2480433.53,922403.09,5843796.3,16598917.94,11514820.61,1716904.4100000001,11756090.99,8782686.0,3776432.3299999996,3141403.54,8085968.849999999,6494205.279999999,974818.01,6448413.52,4651564.6,8528075.02,5616455.53,3942034.9299999997,7269885.8,1184432.88,2373224.51,2289296.7399999998,897743.36,6240459.72,1649100.9100000001,11499275.379999999,11703755.58,1106079.21,13304917.280000001,4420026.23,3803460.7899999996,12542801.35,622225.54,6926758.0,978753.2899999999,8949531.48,25527888.040000003,2207253.75,468530.71,9841386.93,7526550.33,2850854.66,5561072.2700000005,1472149.4700000002,303279629.78999996
2,2020,3,4174462.13,2268527.53,978931.72,361248.06,2962178.22,877539.75,95409.74,96893.75,8784752.6,9722568.81,1395055.14,917915.43,1501270.88,336957.84,1063259.57,354216.53,639874.06,350714.68,8873.32,159242.35,659693.59,158050.4,106782.52,574930.85,2156804.95,123241.12,577807.03,3632386.63,80332.48,709347.57,1206524.46,130118.84,3130639.36,1180543.58,50762.82,291670.08,797433.95,840147.3,150889.35,863624.03,1307643.94,345935.76,4780907.22,143755.55,899937.94,686998.87,512747.69,1687707.37,54319.78,2732029.24,1532430.9,125570.98,2964363.63,1810092.65,881333.13,1029794.55,514543.81,4841342.42,441651.76,247590.42,560456.6,426257.21,8171661.25,2549225.03,3879367.94,1569409.49,5586971.74,275060.5,387260.48,2416180.71,156879.58,3472643.15,227829.31,170497.87,875332.52,946566.58,240927.69,617845.23,2325255.79,7799245.0,1981901.4,714938.39,1185358.76,369202.38,2519366.84,1549459.92,2821081.07,957162.88,3687047.4,3261592.2600000002,922939.24,8422691.95,1301058.79,10812770.9,2197484.44,4305239.38,5596650.45,5311316.4,7275811.38,251215.27,10528226.18,6054968.36,7804202.85,777830.93,5097243.17,1336031.61,2126252.95,830313.68,5001979.02,582028.72,4250177.21,5448647.09,1238122.38,1988993.85,2601805.0,1509125.5,1238666.13,1750963.38,317241.66,186707.63,591995.62,9149639.21,5681945.66,44690.45,914357.75,6179355.47,10035044.81,1557537.71,465488.0,899133.91,4688113.28,2465987.9,628580.01,990723.05,6948639.66,4999873.710000001,3549161.3899999997,19999270.3,4311182.9399999995,2465987.9,914357.75,5681945.66,17506133.779999997,10812770.9,1754433.9400000002,11681443.55,8559527.73,3703379.13,3089934.61,7715380.209999999,6390802.34,990723.05,6273941.28,4688113.28,8752531.649999999,5545659.029999999,3778243.9499999997,6917980.199999999,1209467.2300000002,2322157.32,2419186.31,899133.91,6179355.47,1719272.15,11592582.52,10907966.850000001,1089104.03,12925940.53,4318779.92,3935127.7100000004,12255393.500000002,628580.01,6502723.82,970266.14,8422691.95,25634842.620000005,2280046.0700000003,465488.0,9322680.48,7783169.4399999995,2747791.63,5692926.68,1499457.3599999999,300755549.59
3,2020,4,3714531.02,2031762.5,877178.49,335561.36,2629476.33,774232.73,89125.75,99428.95,8637740.14,9751026.82,1364609.18,854410.06,1566274.4,299939.04,977542.74,375761.72,559408.97,290767.84,7767.4,154030.31,639438.15,83138.5,76556.67,457753.13,2033785.59,83282.37,561845.73,3779375.69,73497.08,740972.56,1146267.4,112558.56,3013000.84,1087742.1,44216.43,251125.93,693533.67,730792.79,134229.11,752212.1,1168488.29,301020.71,4220351.95,126192.48,796798.67,604087.61,511606.01,1674652.27,53293.3,2501055.34,1391421.68,118446.32,2746007.51,1591633.61,757314.13,964375.92,476026.8,4641897.12,449365.99,242338.51,549671.58,434362.73,8255133.38,2445741.9,3749312.95,1519549.87,5583281.52,242166.13,341120.75,2154744.87,131404.4,3049830.04,196865.74,155150.73,800456.92,860322.67,215769.39,565183.72,2134772.67,7030673.7,1759513.67,636310.36,1052260.26,313543.55,2438555.51,1509989.01,2668054.52,847885.52,3335345.96,3036623.44,872869.51,7307870.5,1152983.86,9858744.84,1926725.47,3810979.19,4908774.36,4495309.33,6098936.07,213057.48,10534360.59,6070619.99,7169221.42,683079.26,4482274.01,1176157.73,1870997.3,729770.99,4316009.13,496257.42,3682302.39,4707304.71,1072753.22,1714015.94,2226933.28,1285398.68,1056021.53,1491270.96,271122.45,159053.49,502298.16,7926209.98,4901792.95,38994.94,807899.24,5509293.62,9069948.03,1411685.41,418273.32,813167.14,4215332.01,2195447.02,568348.98,883924.44,6371969.4,5155691.0600000005,3402931.4299999997,19852805.09,4100742.94,2195447.02,807899.24,4901792.95,17477850.09,9858744.84,1653243.5,10478757.99,7529429.039999999,3292664.29,2864453.8299999996,6695021.4,6151886.13,883924.44,5404091.11,4215332.01,8007451.41,4889731.2700000005,3515940.04,6040591.470000001,1056190.95,2054929.5,2420684.46,813167.14,5509293.62,1657873.41,10481633.44,9404083.690000001,944659.6000000001,11176376.26,3945770.3199999994,3492834.81,10583319.200000001,568348.98,5737704.66,843351.3500000001,7307870.5,25379437.5,2117067.96,418273.32,7842259.45,6959033.37,2341420.21,5180592.9799999995,1256886.45,275241455.11999995
4,2020,5,3656325.65,2079940.72,882748.97,378032.23,2648759.19,791314.12,97379.38,106227.48,9145529.65,10080362.29,1385884.98,893966.88,1817158.86,301617.88,1080483.27,405457.0,568838.2,297918.35,7981.16,163193.39,665166.91,84290.38,78782.69,462584.23,2093708.22,84441.98,605450.73,4281345.01,82790.43,840874.53,1239838.61,117224.32,3082047.08,1106784.84,45925.5,261332.72,729107.24,755398.33,135497.55,771405.31,1278718.01,324843.0,4534344.73,135212.69,857756.1,650666.84,563015.46,1842248.92,58134.0,2918886.12,1614630.94,127048.18,3106114.46,1756238.59,819168.61,1123706.0,548195.48,5554058.97,518343.55,282484.61,656716.41,606530.17,10652239.08,3002860.81,4515484.78,1819405.82,6718999.0,260147.36,365222.98,2338727.63,143277.24,3222352.71,207706.04,165350.41,854360.02,913273.63,229545.64,600629.96,2234410.59,7381151.77,1907567.63,693539.35,1147676.71,333977.66,2880225.56,1804152.53,3142193.4,924429.0,3811436.24,3644995.38,1064921.3,7913172.63,1259583.56,11628097.72,2181824.61,4461359.35,5611521.86,5207863.14,7153367.19,230167.69,12575735.05,7247484.37,7562722.16,713967.04,4863844.24,1277789.45,2028458.57,802128.81,4658742.89,516672.02,3893995.38,4984650.36,1139007.27,1809964.2,2326019.15,1342107.47,1102991.98,1586718.51,281017.48,165058.85,521362.15,8649389.71,5490856.86,42880.13,899213.09,6190710.71,9704397.15,1579824.13,428162.76,839501.28,4371464.77,2355834.58,597462.36,884987.57,7456431.62,5810460.699999999,4003931.56,20718004.4,4188831.92,2355834.58,899213.09,5490856.86,20888140.720000003,11628097.72,1787558.15,11129935.46,8170092.260000001,3561706.71,3233162.64,7237127.279999999,7358211.5,884987.57,6012219.010000001,4371464.77,8442039.61,5254547.78,4066622.4,6482720.85,1083856.5999999999,2185620.87,2711125.74,839501.28,6190710.71,1802854.07,11284221.280000001,10819385.0,990439.96,11827617.209999999,4591651.0600000005,3537452.69,11421485.190000001,597462.36,6643183.959999999,872622.6499999999,7913172.63,31163508.630000003,2178150.2,428162.76,9013133.52,6997047.57,2445099.45,5482886.68,1290824.21,305743375.44
5,2020,6,3477464.52,2078625.5,911588.78,407670.43,2632215.35,815462.35,111383.4,111156.15,9690483.83,11162341.41,1482185.29,925195.15,2335647.92,297255.91,1241414.51,454645.88,567441.19,308335.44,7739.55,167212.53,683729.11,96361.16,82644.71,510704.49,2254668.76,89906.15,788770.97,5464610.61,96933.45,1088002.7,1477560.1,120504.48,3467638.31,1211890.9,48517.06,274833.9,775725.71,812200.77,158907.36,943903.09,1532817.65,343960.01,4871453.24,148489.25,957768.78,696914.4,664463.17,2163578.65,68332.83,3606156.44,1948765.01,156513.59,3819432.78,2139057.88,987801.61,1337874.4,661580.75,6238687.85,630200.31,332546.75,762157.34,723966.87,12367441.53,3494550.94,5172158.77,2050797.58,7707124.33,285634.75,406759.78,2640728.72,169852.85,3645475.62,239411.12,176240.78,916444.45,977328.13,248267.71,647444.25,2386083.81,8338714.6,2184656.81,795715.42,1298510.69,391368.09,3208443.98,1991636.77,3508294.26,1011561.62,4257507.37,4132695.37,1192853.89,8500727.82,1365347.46,12926006.79,2408352.05,4969840.07,6140375.95,5749699.44,7869348.09,247888.69,13264644.15,7699533.91,7952594.64,767394.66,5380345.58,1413562.35,2248510.7,894148.53,5063356.17,550572.56,4156690.91,5317129.23,1218156.31,1926063.82,2445949.0,1409677.55,1169058.33,1678849.77,298096.27,175011.66,550919.37,9443968.38,6073340.58,48559.83,1019427.77,6923599.01,10464075.36,1805086.37,450736.36,898720.38,4732535.45,2557782.44,657781.27,910301.4,8390202.74,7438317.73,4546318.38,22446166.68,4679529.21,2557782.44,1019427.77,6073340.58,22157031.950000003,12926006.79,1993316.3,12617597.52,9042418.63,4005257.2800000003,3975946.3699999996,7873424.72,8230324.619999999,910301.4,6624259.95,4732535.45,8896230.079999998,5649537.25,4519855.88,7572967.17,1099245.77,2635628.0999999996,3260843.07,898720.38,6923599.01,2142023.27,12269161.73,11890075.39,1050559.6099999999,12618040.270000001,5623254.28,3559061.1,12363025.31,657781.27,7378192.12,932705.25,8500727.82,36066103.82,2344574.9099999997,450736.36,9844646.379999999,6875349.23,2578735.88,5872482.75,1373439.47,338086809.44000006
6,2020,7,3567916.76,2241252.82,1068883.99,476052.08,2915738.23,933705.04,172933.7,138601.34,11754616.67,13171149.07,1748918.24,1062445.93,2807725.84,319305.13,1479641.88,522616.19,605774.05,344615.79,7828.0199999999995,182531.58,709026.3,134416.2,91751.2,662850.06,2570008.77,99283.9,1087347.71,6357489.01,80202.37,1263495.22,1603461.98,127875.21,3892349.83,1331840.26,53220.54,303333.48,861775.52,889652.28,199105.77,1242161.61,1796574.85,390074.27999999997,5573968.9,166765.72,1058831.88,802533.6,729543.29,2414140.86,77500.31,4153249.87,2308624.68,183284.11,4540005.92,2604745.78,1223158.81,1578467.41,771804.84,6857815.5,665609.42,365335.8,827087.05,785422.98,13704979.33,3808853.16,5592093.66,2216592.99,8431024.1,322679.63,460413.84,3016963.45,203655.53,4391533.86,294973.25,200481.28,1046584.42,1113564.67,282055.17,735108.54,2757589.93,10002066.17,2623376.89,934053.62,1542621.96,491578.06,3619084.9,2203799.85,3958525.45,1154993.08,4894070.5,4726853.49,1330081.54,9955097.82,1610697.28,14987882.04,2868923.04,5839248.05,7323282.31,6845355.35,9451669.47,290639.99,14623416.34,8227653.94,9403101.32,889793.47,6347742.77,1701610.69,2742626.93,1075935.33,6060660.4,654317.83,4793925.81,6214724.93,1424920.45,2271831.64,2808623.7,1639668.78,1376056.99,1975317.79,342553.46,201208.22,636776.86,11367378.34,7378130.99,60115.07,1271743.9,8581639.28,12582786.51,2330191.94,513530.45,1065491.44,5858625.02,3141381.0,832396.03,1019128.24,9620923.99,8788534.309999999,5197552.31,26813285.32,5224190.09,3141381.0,1271743.9,7378130.99,24181151.82,14987882.04,2321563.1999999997,15102118.64,10791980.389999999,4536209.17,4723290.03,9401610.84,9061615.35,1019128.24,8014907.850000001,5858625.02,10493376.07,6453488.53,5113518.53,9209645.290000001,1193969.98,3237842.23,3870171.7699999996,1065491.44,8581639.28,2333005.27,14912978.45,14168637.66,1165109.0,14705402.829999998,6539374.859999999,4022376.97,14719763.72,832396.03,8708171.09,1017527.49,9955097.82,39582944.19,2669292.67,513530.45,11777742.32,7354105.649999999,3015725.77,6737436.33,1598043.76,392983629.94999987
7,2020,8,3461187.47,2162787.36,1042193.24,456005.33,2817629.29,894734.97,158754.93,137025.94,11241773.34,12491498.44,1688505.2,1027745.14,2594566.27,304411.81,1326202.31,487077.03,571967.97,324193.99,7179.95,171748.0,663832.23,132937.87,87001.89,644102.21,2462775.47,94656.32,1041325.82,5916612.76,71841.65,1195972.39,1522579.14,120270.94,3719809.7,1271546.37,51289.22,292810.76,841004.52,861186.93,190302.51,1198968.52,1809409.59,379009.01,5368756.79,159776.01,1037363.11,783622.86,702320.9,2338490.94,76179.33,4054810.91,2280147.01,173412.04,4417556.98,2541523.11,1181260.41,1557301.28,747970.58,6751326.23,628642.17,355675.03,799617.43,763086.48,13571127.21,3753707.52,5456001.38,2189707.22,8370757.7,311670.64,448346.07,2952957.04,199557.96,4248186.37,284355.53,196763.72,1025424.4400000001,1093583.21,277253.05,723359.05,2710310.53,9989119.46,2562770.73,921827.98,1519425.09,475592.44,3601016.84,2175437.56,3904003.61,1147160.5,4809769.0,4663250.54,1313472.79,9920670.01,1595943.47,14908164.52,2824271.28,5767329.26,7222120.58,6827064.12,9348541.09,289078.84,14517186.62,8207541.21,9318334.99,895097.18,6353743.25,1682566.36,2697546.39,1061966.79,5998837.17,647127.85,4920796.51,6318629.01,1436676.4,2277409.84,2835118.48,1637663.17,1367632.1,1951690.79,344851.78,202201.26,638800.48,11355888.62,7339622.65,59686.9,1263310.76,8536868.23,12668848.01,2324758.81,516289.47,1047246.71,5739721.02,3112756.09,815391.52,1020615.24,9473019.54,8225752.62,5158318.12,25558802.919999998,4991356.07,3112756.09,1263310.76,7339622.65,24038200.619999997,14908164.52,2117691.15,14993143.260000002,10733856.0,4438666.22,4590969.0200000005,9303875.280000001,8926763.790000001,1020615.24,7978423.130000001,5739721.02,10410195.89,6219212.45,5051164.109999999,8930475.82,1126379.13,3198680.62,3622311.41,1047246.71,8536868.23,2224900.04,14993606.82,14049184.7,1133815.28,14953511.76,6411137.25,3871119.19,14738060.139999999,815391.52,8591600.54,981457.8700000001,9920670.01,38974783.66,2557431.79,516289.47,11648997.62,7122173.4,3005295.27,6613553.14,1527874.1999999997,386706416.05999994
8,2020,9,3319904.31,2004256.3699999999,946569.2,388302.78,2652848.1,812568.72,126809.42,120755.54,10184696.48,11375971.82,1560952.28,920276.62,2175107.62,284558.4,1097821.74,423160.35,530818.29,298409.58,6692.36,158768.51,598644.81,113723.54,78227.32,555155.94,2210274.06,85711.48,887286.77,5197056.24,68193.32,1053696.72,1351898.3,107928.49,3236862.22,1115558.89,47111.04,266156.44,755719.06,774352.43,157904.03,915569.98,1466036.91,337458.9,4780718.37,143040.13,899773.11,687613.67,594334.63,1961326.95,63140.590000000004,3383114.64,1899113.78,142370.45,3587207.71,2033633.27,964931.15,1304034.53,635918.46,6093448.41,576921.92,312305.71,706962.23,659343.96,11692366.96,3359483.4,5009939.33,1973502.98,7640768.45,276712.59,387850.41,2508541.16,162295.62,3645219.95,238023.24,166856.5,867067.53,922538.04,241108.34,614024.06,2298351.8,8208289.3,2172982.29,779673.35,1287253.89,388568.72,3166485.25,1963890.5,3515520.79,1039572.99,4306807.73,4160915.53,1193212.61,8948906.6,1402535.73,13173830.45,2480034.29,5073543.23,6301699.76,5881737.02,7947325.51,248703.1,13672720.36,7631444.96,7720855.68,756890.74,5302442.21,1402788.7,2263579.87,903809.64,5151321.7,570073.28,4178999.61,5372426.76,1226676.36,1945104.19,2448733.03,1429754.92,1202882.16,1726442.87,297637.05,175829.75,556846.5,9405085.27,6111556.69,50582.31,1034469.46,6911538.99,10571918.9,1849219.14,446721.54,885848.83,4809290.64,2561344.35,672686.85,925270.52,8467723.26,7206233.050000001,4470519.78,23242376.119999997,4352421.11,2561344.35,1034469.46,6111556.69,22497377.93,13173830.45,1805540.4899999998,12448198.830000002,8968810.78,3796164.68,3729578.16,8027740.35,8057338.91,925270.52,6668403.19,4809290.64,8644602.92,5537929.99,4555093.78,7432671.950000001,1041799.7800000001,2539510.9199999995,3095384.24,885848.83,6911538.99,1946232.9300000002,12421138.040000001,12183436.78,1021875.5,12723206.919999998,5345369.01,3592226.24,12327285.1,672686.85,7553577.5200000005,882280.92,8948906.6,34528840.35,2295985.54,446721.54,9973053.79,6659032.66,2632637.08,5630703.44,1345751.61,336129518.5700001
9,2020,10,3664802.38,2029299.04,926754.36,348693.96,2691910.5,805716.27,95450.23,112496.08,9687401.32,11048382.68,1558919.96,900974.36,1843609.66,305758.09,970079.05,394340.92,555859.05,303785.77,7723.11,165309.48,650160.23,94661.56,79042.85,499380.94,2170614.64,85947.44,726925.62,4344722.02,69767.69,872904.4,1229788.02,115561.49,3113816.26,1118064.35,48003.05,270889.97,771905.64,787434.48,146292.92,827208.06,1288559.56,343641.84,4867383.86,142768.53,858635.45,691445.81,508307.94,1694912.49,54821.54,2700864.18,1516504.05,126823.3,2953754.72,1681453.3,798461.6,1040087.53,509976.54,4903182.19,483510.3,267001.48,572140.0,484692.62,8611014.22,2692180.92,4212517.31,1641200.79,6467215.21,274278.81,371800.53,2308327.87,140190.72,3246959.27,207536.24,164876.54,842281.2,891871.71,237566.27,583570.69,2195747.25,7318338.96,1893501.86,687314.79,1133570.48,324058.78,2598460.95,1581377.44,2796721.01,892125.32,3521642.03,3204014.1,919042.41,7726201.76,1223683.5,10349542.65,2032953.94,4031100.35,5195289.26,4798978.96,6605989.11,223095.36,11815582.540000001,6999235.8,7256020.79,716374.54,4763392.35,1226761.06,1959702.54,764477.13,4495070.08,515441.27,3901733.02,4950795.82,1126707.8,1787522.88,2322947.88,1328720.72,1095014.28,1551880.36,283489.21,165560.35,522551.77,8333535.3,5215070.66,41146.02,863884.98,5930212.21,9601517.59,1540073.67,439110.2,842903.57,4423689.5,2316297.42,602786.91,940680.68,6725656.13,6014319.7299999995,3638548.4800000004,22407200.04,4231880.609999999,2316297.42,863884.98,5215070.66,19733860.75,10349542.65,1670178.06,11032726.09,7949855.949999999,3538763.8500000006,3080578.02,6998671.9799999995,6484559.630000001,940680.68,5737622.43,4423689.5,8137271.87,5628073.04,3688846.3299999996,6398659.91,1080680.4600000002,2262060.54,2744584.02,842903.57,5930212.21,1738095.96,11141591.26,9994268.219999999,1042795.61,11766759.52,4272189.7700000005,3593077.0,11105532.74,602786.91,6064054.29,902995.97,7726201.76,27636361.88,2256562.08,439110.2,8422110.850000001,6969549.74,2423735.0,5442482.930000001,1323245.58,294930386.8600001
