region,Year,cdd
Kentucky,2093,2417.771537799666
Kentucky,2094,2664.0109150801063
Kentucky,2095,2183.051312501664
Kentucky,2096,2066.0067260781475
Kentucky,2097,1871.7272008905643
Kentucky,2098,2344.0821891676483
Kentucky,2099,2094.9167116824106
p99,2020,2593.465292460531
p99,2021,2564.695163710473
p99,2022,2412.641511389329
p99,2023,2435.680793145466
p99,2024,2390.649546034529
p99,2025,2319.482337854922
p99,2026,2344.539593098373
p99,2027,2523.952194244302
p99,2028,2554.6925717959325
p99,2029,2553.4172666750355
p99,2030,1969.9963676976597
p99,2031,2111.763130876978
p99,2032,2356.013648308375
p99,2033,2443.2749953399007
p99,2034,2376.624188919726
p99,2035,2419.33525903022
p99,2036,2607.7171033714985
p99,2037,2413.541383188774
p99,2038,1979.397577122098
p99,2039,2249.8722101138683
p99,2040,2468.1133824369463
p99,2041,2235.849019246134
p99,2042,2237.1120964652164
p99,2043,2526.7036723664783
p99,2044,2393.285942132557
p99,2045,2461.33105297662
p99,2046,2118.270981973091
p99,2047,2274.331647548288
p99,2048,2276.5911302836557
p99,2049,2423.990821162905
p99,2050,2523.725324772485
p99,2051,2216.202548677308
p99,2052,2005.3915315299048
p99,2053,2470.545557518657
p99,2054,2635.595795806615
p99,2055,2331.376856515123
p99,2056,2277.127650582612
p99,2057,2097.660851556103
p99,2058,2386.6215438216573
p99,2059,2192.9189878528514
p99,2060,2322.278031390474
p99,2061,2280.670678446985
p99,2062,2136.5999965492465
p99,2063,2180.358569166116
p99,2064,2117.086496710779
p99,2065,2048.565271990663
p99,2066,2068.992024175002
p99,2067,2241.870693010271
p99,2068,2260.635118769395
p99,2069,2275.039272533173
p99,2070,1723.157321695638
p99,2071,1866.6896934693284
p99,2072,2093.0549647671733
p99,2073,2175.1677241301777
p99,2074,2099.961624369223
p99,2075,2183.770298285758
p99,2076,2348.369383125392
p99,2077,2147.00572865646
p99,2078,1717.6789938790455
p99,2079,1997.224736379708
p99,2080,2204.8232823509525
p99,2081,2018.1686768459456
p99,2082,2019.912504243914
p99,2083,2291.223974031152
p99,2084,2204.0183017079885
p99,2085,2241.022118674713
p99,2086,1932.625157287388
p99,2087,2091.8380070970934
p99,2088,2109.746860451444
p99,2089,2275.009116686492
p99,2090,2383.318505982012
p99,2091,2093.8693798160866
p99,2092,1886.1045408980629
p99,2093,2328.948965456034
p99,2094,2489.454839921799
p99,2095,2187.887429286253
p99,2096,2142.4361345817
p99,2097,1960.5712960127664
p99,2098,2238.9191359802644
p99,2099,2016.803410111936
Wisconsin,2020,4581.704347753244
Wisconsin,2021,4198.670643286351
Wisconsin,2022,4621.540923298791
Wisconsin,2023,4404.582088133026
Wisconsin,2024,4404.370570170326
Wisconsin,2025,4681.33877575425
Wisconsin,2026,4386.366152645252
Wisconsin,2027,3869.755992960009
Wisconsin,2028,4585.490339727056
Wisconsin,2029,4717.156511937064
Wisconsin,2030,4129.607720252326
Wisconsin,2031,4306.2521961600105
Wisconsin,2032,4219.265786576636
Wisconsin,2033,4569.854151031058
Wisconsin,2034,4362.58178937216
Wisconsin,2035,4515.032240350255
Wisconsin,2036,4816.273065388371
Wisconsin,2037,4386.914147516662
Wisconsin,2038,3531.75442094107
Wisconsin,2039,3974.92956622548
Wisconsin,2040,4163.649942411461
Wisconsin,2041,4097.694746439268
Wisconsin,2042,4203.421091489934
Wisconsin,2043,4417.365808410331
Wisconsin,2044,4244.182740097084
Wisconsin,2045,4160.14132462146
Wisconsin,2046,3916.605878744605
Wisconsin,2047,4132.59111023913
Wisconsin,2048,4713.765862251036
Wisconsin,2049,4556.371132421026
Wisconsin,2050,4117.727628148121
Wisconsin,2051,4388.355747535799
Wisconsin,2052,3648.001980042984
Wisconsin,2053,4760.030906956906
Wisconsin,2054,5032.841741125837
Wisconsin,2055,4135.040311067733
Wisconsin,2056,3953.2552329409623
Wisconsin,2057,4076.793406028442
Wisconsin,2058,4419.49275787805
Wisconsin,2059,4566.609207375593
Wisconsin,2060,4127.970985156471
Wisconsin,2061,3768.4486275136014
Wisconsin,2062,4173.208546806706
Wisconsin,2063,3983.378972523733
Wisconsin,2064,3980.672745165888
Wisconsin,2065,4267.413965336208
Wisconsin,2066,3970.4041520853257
Wisconsin,2067,3449.880491964659
Wisconsin,2068,4149.474915480615
Wisconsin,2069,4274.778872225593
Wisconsin,2070,3745.426843217689
Wisconsin,2071,3946.130498635207
Wisconsin,2072,3813.59114017584
Wisconsin,2073,4140.356572002289
Wisconsin,2074,4000.9173870405016
Wisconsin,2075,4150.879808542174
Wisconsin,2076,4436.578694202902
Wisconsin,2077,4028.879440984475
Wisconsin,2078,3215.2358188653147
Wisconsin,2079,3629.053386506986
Wisconsin,2080,3800.323678187148
Wisconsin,2081,3726.1452146563697
Wisconsin,2082,3877.6799003401975
Wisconsin,2083,4055.868224109314
Wisconsin,2084,3867.166036244184
Wisconsin,2085,3848.669589927624
Wisconsin,2086,3635.50420869695
Wisconsin,2087,3864.5291515928807
Wisconsin,2088,4437.096089833487
Wisconsin,2089,4303.220223951594
Wisconsin,2090,3884.5967697380233
Wisconsin,2091,4156.357305568765
Wisconsin,2092,3464.2931056941784
Wisconsin,2093,4565.999249301786
Wisconsin,2094,4812.65169069463
Wisconsin,2095,3908.410069961437
Wisconsin,2096,3729.685307256392
Wisconsin,2097,3822.597347101414
Wisconsin,2098,4170.5226125573245
Wisconsin,2099,4295.682272138021
p110,2020,2682.294196655673
p110,2021,2628.051662160394
p110,2022,2342.080526127134
p110,2023,2542.056055287836
p110,2024,2468.925052644495
p110,2025,2499.676148781157
p110,2026,2340.816867395157
p110,2027,2394.7781232016696
p110,2028,2602.26504292522
p110,2029,2577.7653589813417
p110,2030,1980.502872030674
p110,2031,2144.089277347185
p110,2032,2350.67744677073
p110,2033,2487.937285063728
p110,2034,2357.006962489887
p110,2035,2479.2234868577525
p110,2036,2615.8950351173867
p110,2037,2453.3594231763414
p110,2038,1973.8158524304329
p110,2039,2159.361686026104
p110,2040,2387.843335354726
p110,2041,2190.550748540315
p110,2042,2358.5536800676487
p110,2043,2410.42003564111
p110,2044,2284.6482891961195
p110,2045,2312.278765238911
p110,2046,2154.36588237341
p110,2047,2165.834063460162
p110,2048,2419.845396947237
p110,2049,2412.427996867437
p110,2050,2540.581398071097
p110,2051,2251.837551212567
p110,2052,1981.1000831697588
p110,2053,2519.255424590332
p110,2054,2761.7801469927017
p110,2055,2320.8253178123587
p110,2056,2204.499037702516
p110,2057,2052.3970976578016
p110,2058,2447.3673634421903
p110,2059,2163.679422203872
p110,2060,2390.8898681398705
p110,2061,2311.151383027377
p110,2062,2069.3060693846755
p110,2063,2246.2904657003646
p110,2064,2192.8823748920577
p110,2065,2222.251549610896
p110,2066,2066.502865778441
p110,2067,2102.613797883652
p110,2068,2279.685958187497
p110,2069,2303.344720566544
p110,2070,1746.475395697453
p110,2071,1926.794817965496
p110,2072,2082.8116482456785
p110,2073,2245.186763309144
p110,2074,2131.2986928946348
p110,2075,2263.3871191255425
p110,2076,2398.8600146274666
p110,2077,2218.001367393239
p110,2078,1720.7426198977207
p110,2079,1910.8734069852096
p110,2080,2158.3233651366127
p110,2081,1975.1602859763016
p110,2082,2131.826191744105
p110,2083,2211.812736001204
p110,2084,2103.807338695883
p110,2085,2118.4031939310667
p110,2086,1940.3687826639607
p110,2087,1978.7908532454128
p110,2088,2248.8077507789258
p110,2089,2259.0956836976998
p110,2090,2392.978170569604
p110,2091,2133.04770337539
p110,2092,1869.1846083970304
p110,2093,2399.9726853384373
p110,2094,2623.6228281404965
p110,2095,2186.6508278187675
p110,2096,2088.811649204351
p110,2097,1918.3635297500696
p110,2098,2335.3059805653675
p110,2099,2013.083471522585
Kansas,2020,2925.7947682835143
Kansas,2021,2436.3883946670203
Kansas,2022,2883.0593329237663
Kansas,2023,3164.5783642804568
Kansas,2024,3014.5371743639625
Kansas,2025,3135.9452742443686
Kansas,2026,2485.625442211433
Kansas,2027,2661.0720141475613
Kansas,2028,2914.319812251751
Kansas,2029,2836.3165129171684
Kansas,2030,2589.0255173472115
Kansas,2031,2625.656272782089
Kansas,2032,2552.509567980848
Kansas,2033,3175.663717165357
Kansas,2034,2698.2837185594444
Kansas,2035,2678.5596319386545
Kansas,2036,2909.624783537068
Kansas,2037,2837.2549155974834
Kansas,2038,2498.454422127616
Kansas,2039,2352.1239062493523
Kansas,2040,2668.687631790251
Kansas,2041,2619.0304146502103
Kansas,2042,2721.2740465473157
Kansas,2043,2597.1517877052597
Kansas,2044,2470.245669173235
Kansas,2045,2540.9792684425006
Kansas,2046,2306.259418139108
Kansas,2047,2706.8759196860974
Kansas,2048,2838.415017010894
Kansas,2049,2782.564581741258
Kansas,2050,2657.668782029253
Kansas,2051,2719.461736149711
Kansas,2052,2126.774334779753
Kansas,2053,2911.463083408488
Kansas,2054,2879.434666898714
Kansas,2055,2455.0223786830597
Kansas,2056,2322.4514286275457
Kansas,2057,2304.003087579872
Kansas,2058,2830.239095117681
Kansas,2059,2923.338665046233
Kansas,2060,2568.012280052092
Kansas,2061,2152.7633447450226
Kansas,2062,2571.025336567633
Kansas,2063,2812.0296845762887
Kansas,2064,2685.924004379317
Kansas,2065,2824.70617794034
Kansas,2066,2231.4847351179155
Kansas,2067,2393.4647254739875
Kansas,2068,2625.8673320795124
Kansas,2069,2596.9507546560744
Kansas,2070,2376.2234089522594
Kansas,2071,2422.076014003572
Kansas,2072,2321.2347193668056
Kansas,2073,2911.7393006312877
Kansas,2074,2472.981459943936
Kansas,2075,2435.104521920817
Kansas,2076,2675.972045243855
Kansas,2077,2591.907908277403
Kansas,2078,2274.680859423467
Kansas,2079,2101.3139041784143
Kansas,2080,2417.798327658997
Kansas,2081,2359.97845662257
Kansas,2082,2472.7724976239706
Kansas,2083,2364.485123631593
Kansas,2084,2270.038599740072
Kansas,2085,2348.3394100110863
Kansas,2086,2127.541908303805
Kansas,2087,2505.3525040041845
Kansas,2088,2641.7018690216173
Kansas,2089,2600.172115484158
Kansas,2090,2518.1242854701686
Kansas,2091,2578.130673461008
Kansas,2092,2012.929466148084
Kansas,2093,2773.924010609101
Kansas,2094,2745.941051678691
Kansas,2095,2308.608903313175
Kansas,2096,2165.1169869391406
Kansas,2097,2153.060869357959
Kansas,2098,2663.4125327932143
Kansas,2099,2713.4568910517846
p80,2020,4098.248745416241
p80,2021,3829.814607309696
p80,2022,3997.710539467371
p80,2023,3786.254588703981
p80,2024,3889.9757651201407
p80,2025,4057.488348186064
p80,2026,3793.61535524312
p80,2027,3476.8279655460733
p80,2028,4021.3603560270185
p80,2029,4102.1239033038055
p80,2030,3517.214571533452
p80,2031,3583.647463490982
p80,2032,3748.576972411749
p80,2033,3925.403067946416
p80,2034,3862.3088055830112
p80,2035,3940.5911278377775
p80,2036,4064.131885139638
p80,2037,3889.6842219027862
p80,2038,3104.064715967505
p80,2039,3545.202398206699
p80,2040,3696.518287378181
p80,2041,3573.836830738709
p80,2042,3685.500218519047
p80,2043,3840.642866503428
p80,2044,3648.6800824164297
p80,2045,3648.1129259070985
p80,2046,3462.5294987131647
p80,2047,3593.937356819888
p80,2048,4112.715719012151
p80,2049,3979.250546330731
p80,2050,3680.258735261481
p80,2051,3784.625988100919
p80,2052,3218.6952948653834
p80,2053,4052.2303038251935
p80,2054,4423.196807279318
p80,2055,3741.4462450539527
p80,2056,3521.349901475757
p80,2057,3505.343873776293
p80,2058,3867.900223261956
p80,2059,3890.764067582252
p80,2060,3723.389094033245
p80,2061,3479.84871927249
p80,2062,3609.6179424207576
p80,2063,3440.40168740164
p80,2064,3536.054201927342
p80,2065,3676.353619754384
p80,2066,3453.884076919033
p80,2067,3174.680769727907
p80,2068,3661.1351016816056
p80,2069,3759.672636858903
p80,2070,3217.1623791348684
p80,2071,3308.8980768069737
p80,2072,3429.0641779065472
p80,2073,3606.614646108064
p80,2074,3561.015272012709
p80,2075,3633.089909565624
p80,2076,3779.470978586553
p80,2077,3617.74272312674
p80,2078,2867.071779981089
p80,2079,3297.5020161709454
p80,2080,3426.810484798549
p80,2081,3307.5365075487944
p80,2082,3427.3238213443674
p80,2083,3578.306728963629
p80,2084,3400.4324439296524
p80,2085,3412.721434466872
p80,2086,3250.0108811349573
p80,2087,3362.60184681071
p80,2088,3894.689436170594
p80,2089,3792.750017973721
p80,2090,3500.919681209175
p80,2091,3624.115294979001
p80,2092,3091.40608026101
p80,2093,3900.831774492104
p80,2094,4246.599580063315
p80,2095,3570.0069724646573
p80,2096,3355.636943162964
p80,2097,3334.769448644762
p80,2098,3674.948875140872
p80,2099,3677.739507979913
p109,2020,2902.3102559750077
p109,2021,2753.548500669726
p109,2022,2555.1051109851114
p109,2023,2726.208276514504
p109,2024,2662.0365892081536
p109,2025,2708.5672286460376
p109,2026,2523.8256805182104
p109,2027,2493.7229175545936
p109,2028,2807.988529502274
p109,2029,2783.8375263397497
p109,2030,2174.9622226906586
p109,2031,2345.4756734089888
p109,2032,2490.7009194771576
p109,2033,2687.758722171278
p109,2034,2596.2799853652427
p109,2035,2676.133982897601
p109,2036,2792.785828408111
p109,2037,2684.606487871409
p109,2038,2110.038994723008
p109,2039,2326.2173288294816
p109,2040,2585.784409106295
p109,2041,2384.1174228465134
p109,2042,2568.0967957773123
p109,2043,2576.9207563331192
p109,2044,2475.253632380676
p109,2045,2486.8234528556422
p109,2046,2304.247249763177
p109,2047,2354.680323532615
p109,2048,2682.6113880471057
p109,2049,2615.55413005964
p109,2050,2653.480754011142
p109,2051,2419.3263918683
p109,2052,2122.5260488527347
p109,2053,2716.690370131534
p109,2054,3003.005634532155
p109,2055,2504.620325704375
p109,2056,2358.989261778172
p109,2057,2196.5190134773493
p109,2058,2652.341682562398
p109,2059,2425.859020176174
p109,2060,2584.028036425824
p109,2061,2434.262357571796
p109,2062,2254.827976448094
p109,2063,2419.255659054639
p109,2064,2378.710030105284
p109,2065,2414.93793291097
p109,2066,2236.003759390435
p109,2067,2193.269055331687
p109,2068,2490.4307263199325
p109,2069,2520.74958919938
p109,2070,1941.3086314185653
p109,2071,2120.677880222297
p109,2072,2217.116683689313
p109,2073,2431.227531020738
p109,2074,2358.2481259513947
p109,2075,2443.8539236238357
p109,2076,2561.627601803992
p109,2077,2438.381245861632
p109,2078,1880.8101197030685
p109,2079,2084.742911136943
p109,2080,2347.162891651683
p109,2081,2161.7689119091
p109,2082,2338.102543710497
p109,2083,2355.288081545825
p109,2084,2278.9649061696527
p109,2085,2281.7766245217904
p109,2086,2101.165845602399
p109,2087,2189.956756622168
p109,2088,2516.7574087330727
p109,2089,2454.2411414623443
p109,2090,2502.689682365117
p109,2091,2298.7049678673084
p109,2092,2021.1296773379224
p109,2093,2606.593216073882
p109,2094,2863.0637913599708
p109,2095,2376.9918756621896
p109,2096,2234.8382740441093
p109,2097,2072.727210125344
p109,2098,2529.263922640905
p109,2099,2266.412119998077
p22,2020,4110.000842860418
p22,2021,3654.733034122281
p22,2022,4666.310933852959
p22,2023,4379.090249177138
p22,2024,4475.09264515827
p22,2025,4663.08614669142
p22,2026,3924.023933135579
p22,2027,3735.2399614995184
p22,2028,4026.143480668429
p22,2029,4429.391008112271
p22,2030,4210.696062951275
p22,2031,4094.930842439579
p22,2032,3718.532926471556
p22,2033,4474.910127092855
p22,2034,3960.106435645866
p22,2035,4137.783761738904
p22,2036,4498.319317334951
p22,2037,4154.605365960309
p22,2038,3938.6283214494615
p22,2039,3674.533024980936
p22,2040,4092.6573767983455
p22,2041,3837.729483136789
p22,2042,4273.836811609311
p22,2043,3975.545281846801
p22,2044,3757.214257653204
p22,2045,3893.176792292773
p22,2046,3730.7886314314383
p22,2047,3892.29341365899
p22,2048,4416.4127546498685
p22,2049,4298.144975897756
p22,2050,3962.8807524032654
p22,2051,4236.787864989121
p22,2052,3540.90815664533
p22,2053,4233.808063949337
p22,2054,4183.709489475582
p22,2055,3679.4525360063753
p22,2056,3670.861366177818
p22,2057,3988.784287885977
p22,2058,4197.4609909700885
p22,2059,4544.856414238668
p22,2060,3695.805748729322
p22,2061,3280.785820169219
p22,2062,4271.34130236083
p22,2063,3972.807085870457
p22,2064,4098.967403162073
p22,2065,4312.475924044783
p22,2066,3589.923384871964
p22,2067,3428.892841994963
p22,2068,3727.595023391918
p22,2069,4131.200892411481
p22,2070,3917.0059029696567
p22,2071,3832.4220314059216
p22,2072,3412.9986453852307
p22,2073,4159.217783017632
p22,2074,3663.927685033538
p22,2075,3816.05081636109
p22,2076,4206.720700504314
p22,2077,3834.5330375985545
p22,2078,3599.5362066549706
p22,2079,3337.936770161604
p22,2080,3739.2543652546046
p22,2081,3516.8412742248493
p22,2082,3952.783476114949
p22,2083,3654.373399392901
p22,2084,3417.6703675442955
p22,2085,3607.9050433487473
p22,2086,3492.8603541806788
p22,2087,3648.2544833252814
p22,2088,4140.4922235558215
p22,2089,4071.0887141386543
p22,2090,3784.315974688977
p22,2091,4061.731394054254
p22,2092,3369.381723406996
p22,2093,4061.5600983105087
p22,2094,4005.62571686196
p22,2095,3500.486773676803
p22,2096,3469.89269098612
p22,2097,3796.8077306222713
p22,2098,3972.247712748479
p22,2099,4309.539317049711
p73,2020,2717.603088008017
p73,2021,2383.4001335239136
p73,2022,2579.622772316383
p73,2023,2767.850676546981
p73,2024,2636.039772415389
p73,2025,2781.868006430046
p73,2026,2322.187243658314
p73,2027,2344.8963353171243
p73,2028,2620.3768545807807
p73,2029,2671.0950988317454
p73,2030,2103.338166996308
p73,2031,2249.6428357953546
p73,2032,2225.6785850471138
p73,2033,2760.903474189551
p73,2034,2400.565706792945
p73,2035,2492.1603781158005
p73,2036,2730.5539473896574
p73,2037,2598.48454358132
p73,2038,2084.2570702850253
p73,2039,2117.806357572196
p73,2040,2467.039084977636
p73,2041,2305.0850812126414
p73,2042,2408.6210309127987
p73,2043,2387.9097618567494
p73,2044,2317.034742586478
p73,2045,2295.5159298179656
p73,2046,2120.8390439803743
p73,2047,2309.856024466994
p73,2048,2693.11491012669
p73,2049,2501.734144031979
p73,2050,2494.1291409935898
p73,2051,2380.826115312782
p73,2052,1836.9016715520893
p73,2053,2720.2365483658896
p73,2054,2883.231048742858
p73,2055,2354.760285072156
p73,2056,2207.541257084325
p73,2057,1998.88695791988
p73,2058,2584.1403848833925
p73,2059,2520.720645508881
p73,2060,2364.666384035579
p73,2061,2059.646409994281
p73,2062,2236.1149702962603
p73,2063,2451.5808059362125
p73,2064,2299.66549149383
p73,2065,2490.852778482199
p73,2066,2039.870658471018
p73,2067,2036.3346664164449
p73,2068,2319.090688428721
p73,2069,2401.9538740887715
p73,2070,1858.5456213415105
p73,2071,2041.2955718402245
p73,2072,1973.6637917780697
p73,2073,2481.1794323466365
p73,2074,2157.637107114831
p73,2075,2250.106330885125
p73,2076,2488.999081899411
p73,2077,2332.916964302486
p73,2078,1849.8724461479212
p73,2079,1895.2442602743768
p73,2080,2221.376875299756
p73,2081,2082.367677153138
p73,2082,2181.6888915697286
p73,2083,2178.398515898636
p73,2084,2120.512979664348
p73,2085,2112.5522446270106
p73,2086,1954.9616011993207
p73,2087,2133.912628385398
p73,2088,2508.7590677063627
p73,2089,2323.2552136739214
p73,2090,2363.9993670366307
p73,2091,2232.987042708018
p73,2092,1733.4711665923612
p73,2093,2586.0692383626847
p73,2094,2745.288358077829
p73,2095,2200.844152169942
p73,2096,2062.8447781422037
p73,2097,1835.6104856429288
p73,2098,2434.46302187662
p73,2099,2323.05444144784
p98,2020,1920.9386576798208
p98,2021,1932.843489069992
p98,2022,1654.772484907347
p98,2023,1791.8560466977287
p98,2024,1660.6808233333943
p98,2025,1666.44839596741
p98,2026,1589.1645908613173
p98,2027,1849.612083703408
p98,2028,1894.358556956757
p98,2029,1851.7452519749463
p98,2030,1292.7663692106337
p98,2031,1495.9706220852877
p98,2032,1645.0033171367972
p98,2033,1754.027860314363
p98,2034,1574.1846766011486
p98,2035,1766.0168453485742
p98,2036,1868.8411669058569
p98,2037,1671.1260582398245
p98,2038,1401.200768781031
p98,2039,1544.9937545621729
p98,2040,1847.525754286329
p98,2041,1553.639629547953
p98,2042,1630.2144504209523
p98,2043,1737.4130887788565
p98,2044,1795.9053901459336
p98,2045,1741.4571238576395
p98,2046,1510.173863032824
p98,2047,1528.850645836159
p98,2048,1566.4971549617037
p98,2049,1710.7070211801692
p98,2050,1941.03513791222
p98,2051,1546.8889476947309
p98,2052,1398.3153334944593
p98,2053,1743.088290465727
p98,2054,1894.687949965028
p98,2055,1607.7850994278351
p98,2056,1601.4713327515665
p98,2057,1483.4284491513763
p98,2058,1738.3217918109474
p98,2059,1519.4325571762206
p98,2060,1674.246188950205
p98,2061,1682.0027112041305
p98,2062,1431.8995241906755
p98,2063,1563.5917542467764
p98,2064,1434.8485156426746
p98,2065,1460.208332408565
p98,2066,1361.2979992989935
p98,2067,1586.74907266165
p98,2068,1624.2270078953316
p98,2069,1597.0534062882202
p98,2070,1079.8879029841
p98,2071,1289.3463878089185
p98,2072,1410.146130581227
p98,2073,1538.1819802482617
p98,2074,1364.0714902096306
p98,2075,1574.2195551780749
p98,2076,1658.1624442046082
p98,2077,1452.6013657786916
p98,2078,1185.734000329138
p98,2079,1341.0099973316746
p98,2080,1619.5408466220656
p98,2081,1392.4319022655488
p98,2082,1447.161672305273
p98,2083,1565.4966337158112
p98,2084,1617.0898555432177
p98,2085,1566.7811535125977
p98,2086,1353.4363429997948
p98,2087,1386.8093854994731
p98,2088,1439.4466935295786
p98,2089,1587.674535270412
p98,2090,1810.3012464804576
p98,2091,1438.6093788512303
p98,2092,1290.9828068965874
p98,2093,1631.6896579223016
p98,2094,1785.358699919943
p98,2095,1490.1403422169417
p98,2096,1493.8634654188793
p98,2097,1361.935033950317
p98,2098,1607.3342684002978
p98,2099,1375.441211325466
p111,2020,3963.59915501192
p111,2021,3816.0605278999046
p111,2022,3712.0583023855775
p111,2023,3555.153454890308
p111,2024,3775.369711118629
p111,2025,3688.965755729113
p111,2026,3631.786529342627
p111,2027,3518.8229259913683
p111,2028,3791.2518949055607
p111,2029,3902.125052816602
p111,2030,3215.5687015702943
p111,2031,3245.871135116209
p111,2032,3625.26023346578
p111,2033,3703.003807655178
p111,2034,3770.485581585594
p111,2035,3668.1248886174935
p111,2036,3810.578329448532
p111,2037,3667.45849052858
p111,2038,2964.403738470374
p111,2039,3404.6549059175445
p111,2040,3547.3980015340358
p111,2041,3356.3738506357267
p111,2042,3448.337305910953
p111,2043,3746.7467560364994
p111,2044,3587.107292391828
p111,2045,3613.4523916495486
p111,2046,3257.3506043887432
p111,2047,3465.0402430778868
p111,2048,3792.398253363192
p111,2049,3770.1471057467543
p111,2050,3658.971760822217
p111,2051,3576.2119830021484
p111,2052,3119.776405545688
p111,2053,3713.449187260097
p111,2054,4149.066159273617
p111,2055,3715.384134473582
p111,2056,3363.071476532051
p111,2057,3257.7689654326973
p111,2058,3553.5160176405225
p111,2059,3514.7672496373457
p111,2060,3627.462773047465
p111,2061,3492.1961214028724
p111,2062,3371.868594365453
p111,2063,3265.0537896205246
p111,2064,3442.4964857131504
p111,2065,3357.2201421662667
p111,2066,3308.9901704276667
p111,2067,3205.520084286802
p111,2068,3475.1366074527923
p111,2069,3590.8941995651985
p111,2070,2949.9367343887047
p111,2071,3009.0430193755287
p111,2072,3308.9627498437258
p111,2073,3412.44962006667
p111,2074,3484.385612834203
p111,2075,3405.8761801634714
p111,2076,3563.516481899499
p111,2077,3422.9754127383567
p111,2078,2740.821050023196
p111,2079,3141.845731069017
p111,2080,3260.2342393480826
p111,2081,3102.3642256936064
p111,2082,3216.9060186682827
p111,2083,3513.6519297737304
p111,2084,3339.3797364085567
p111,2085,3379.1692739223326
p111,2086,3056.416750036516
p111,2087,3265.0319070616333
p111,2088,3583.9244296623533
p111,2089,3577.144886085357
p111,2090,3488.55871228003
p111,2091,3430.3216864160136
p111,2092,2991.152714754005
p111,2093,3568.452297789988
p111,2094,3979.654611566019
p111,2095,3543.220808650275
p111,2096,3205.431551021065
p111,2097,3093.343997533215
p111,2098,3390.8971770786475
p111,2099,3304.42520639391
p23,2020,4051.4678078263705
p23,2021,3498.881099910704
p23,2022,4579.8959101191085
p23,2023,4347.230998610343
p23,2024,4389.483450159454
p23,2025,4648.919691193679
p23,2026,3890.306545107992
p23,2027,3710.2414848731632
p23,2028,4046.250894552688
p23,2029,4414.256757404438
p23,2030,4174.261588723603
p23,2031,4069.6803425240505
p23,2032,3656.527293613716
p23,2033,4494.966888782387
p23,2034,3907.3973990677177
p23,2035,4040.793396250293
p23,2036,4421.594639368544
p23,2037,4103.077148034799
p23,2038,3833.1063864185912
p23,2039,3552.5405843423327
p23,2040,4066.382114220243
p23,2041,3858.417085639504
p23,2042,4198.315693929999
p23,2043,3901.055768236023
p23,2044,3622.445682520879
p23,2045,3757.6394551065446
p23,2046,3678.1218678101695
p23,2047,3800.5717600459175
p23,2048,4352.220774161082
p23,2049,4282.434546379537
p23,2050,3908.895296115609
p23,2051,4204.063707615385
p23,2052,3417.113066054446
p23,2053,4216.423717811687
p23,2054,4134.244995035672
p23,2055,3645.020388854427
p23,2056,3557.6504562383125
p23,2057,3862.2783593449153
p23,2058,4160.099245037794
p23,2059,4589.202320297555
