region,Year,average_total_load
p13,2020,115294.82755408138
p13,2021,116723.75329842688
p13,2024,124264.38072668668
p13,2025,126135.44110543579
p13,2026,124953.2405403162
p13,2028,133872.44361737845
p13,2029,134438.84869705906
p13,2030,138897.44892723026
p13,2031,133967.1155008778
p13,2032,142848.90464869872
p13,2033,145796.7179728269
p13,2034,146537.57253015236
p13,2035,150647.62805747462
p13,2036,154600.06608466138
p13,2037,151465.10193881788
p13,2038,159861.01130725982
p13,2039,157269.7563533731
p13,2040,160014.14101223188
p13,2041,166292.206679896
p13,2042,168525.51033533076
p13,2043,174604.42862780203
p13,2044,171890.35440032813
p13,2045,186167.5518980159
p13,2046,184111.54977284424
p13,2047,182397.28940482496
p13,2048,178329.02451773372
p13,2049,190669.6723559634
p13,2050,198144.17616093007
p13,2051,192622.09311127296
p13,2052,203349.90417729778
p13,2053,207910.97721602715
p13,2054,205369.18023680974
p13,2055,209081.46319232765
p13,2056,218113.07928069105
p13,2057,222451.16310918255
p13,2058,226012.27691027938
p13,2060,234155.21132402364
p13,2061,236099.4115428802
p13,2062,239232.3279223117
p13,2063,243493.64614055524
p13,2064,248402.473681211
p13,2065,254293.24167893545
p13,2066,254784.29465106758
p13,2067,267661.65275851585
p13,2068,270776.2639920587
p13,2069,272281.0609986663
p13,2070,275617.90525721846
p13,2071,277474.92997142475
p13,2072,286440.49680343847
p13,2073,294058.5070899817
p13,2074,297482.86886749946
p13,2075,301617.87321595906
p13,2076,306463.80092030694
p13,2077,302612.051611208
p13,2078,315867.4825816421
p13,2079,318439.9669572172
p13,2080,325954.5487212877
p13,2081,331559.8994327708
p13,2082,338378.4898095555
p13,2083,348780.89684231655
p13,2084,346687.90154793474
p13,2085,376404.6807045048
p13,2086,371302.41419746954
p13,2087,371088.58899580257
p13,2088,368882.8164192242
p13,2089,383854.9094134746
p13,2090,398255.0470832683
p13,2091,391615.39027587045
p13,2092,407054.24285846186
p13,2093,416120.5221379304
p13,2094,415258.2236461354
p13,2095,420889.8560736709
p13,2096,437918.00801081763
p13,2097,444858.8850800894
p13,2098,449678.7986790108
p13,2099,445190.0848592327
New York,2020,560266.9845699208
New York,2021,564624.3850720623
New York,2022,593923.9289664151
New York,2023,492152.69975619874
New York,2026,566187.2856346567
New York,2027,566494.7797887584
New York,2028,557474.0815545957
New York,2031,530144.1271516349
New York,2033,569108.9686737477
New York,2034,485636.6011490744
New York,2035,542086.1558309441
New York,2037,544693.9055327892
New York,2038,563139.549776646
New York,2039,554525.9191661718
New York,2041,580194.2267444818
New York,2042,565858.8056372418
New York,2045,554812.296290016
New York,2046,613078.7490334356
New York,2047,581760.2196335265
New York,2048,594009.2166998853
New York,2049,564789.4065426148
New York,2050,575997.075585687
New York,2051,563548.75034753
New York,2052,558862.464818046
New York,2053,595420.9802088287
New York,2056,568227.4869006823
New York,2058,607080.3385884173
New York,2059,616786.2976678505
New York,2060,583572.3560273334
New York,2061,579391.660729103
New York,2062,624999.4630337477
New York,2063,568988.093378169
New York,2064,572848.7925085548
New York,2065,557676.6191164238
New York,2066,609995.391996802
New York,2067,574618.4177690938
New York,2068,592640.8046120559
New York,2069,593384.049566137
New York,2070,545704.0870496216
New York,2071,571946.8758661518
New York,2072,572089.4243668971
New York,2073,590642.4513529093
New York,2074,596230.5156196491
New York,2075,586479.8776651956
New York,2077,593297.4819092583
New York,2078,597867.9782351612
New York,2079,606329.1066762526
New York,2080,618098.039306147
New York,2081,593406.4103060921
New York,2082,589711.525858992
New York,2083,571643.513328404
New York,2085,582058.1567401581
New York,2086,626540.2061974814
New York,2087,584388.0240339865
New York,2088,602438.461293108
New York,2089,617414.500600266
New York,2090,599835.6120210459
New York,2091,606692.5675213535
New York,2092,583228.1864496868
New York,2093,637782.9628232969
New York,2094,623269.5110207245
New York,2095,597008.3543832958
New York,2096,591527.0705642584
New York,2097,571911.8573978738
New York,2098,624427.6761637685
New York,2099,610470.2233281675
p129,2020,18063.23160828577
p129,2021,19420.64105451618
p129,2022,18134.007550430346
p129,2023,18370.460761049857
p129,2024,17731.503806385725
p129,2025,18955.851432564054
p129,2026,18427.233224153562
p129,2027,19048.00704663128
p129,2028,18682.7678548135
p129,2029,18399.57301213765
p129,2030,17131.786354108222
p129,2031,17753.380277724595
p129,2032,20220.07167371257
p129,2033,19095.50589726457
p129,2034,19413.153213654037
p129,2035,18452.006267283174
p129,2036,19712.06002713459
p129,2037,18004.648501718577
p129,2038,19529.508267110374
p129,2039,18055.81963460803
p129,2041,18270.89190128115
p129,2042,19246.03471504707
p129,2043,18933.66337540967
p129,2044,19239.3739153202
