region,Year,cdd
Rhode Island,2059,3312.459569500123
Rhode Island,2060,3018.7971310657013
Rhode Island,2061,2876.826156204428
Rhode Island,2062,2935.464459099132
Rhode Island,2063,2786.6425014361066
Rhode Island,2064,2762.2403250456355
Rhode Island,2065,2780.2265033667377
Rhode Island,2066,2781.208817872825
Rhode Island,2067,2853.962263594477
Rhode Island,2068,2897.4916425572856
Rhode Island,2069,2947.352372260028
Rhode Island,2070,2468.8669288393976
Rhode Island,2071,2512.012870957
Rhode Island,2072,2913.3672912317497
Rhode Island,2073,2860.6628433273568
Rhode Island,2074,2870.6410271757863
Rhode Island,2075,2786.0745946816623
Rhode Island,2076,2924.868297294184
Rhode Island,2077,2902.7460395477515
Rhode Island,2078,2394.0765708641675
Rhode Island,2079,2568.454201306855
Rhode Island,2080,2882.89356735806
Rhode Island,2081,2637.000455778529
Rhode Island,2082,2698.240500571392
Rhode Island,2083,3107.600337800719
Rhode Island,2084,3004.916345305536
Rhode Island,2085,3016.282890508832
Rhode Island,2086,2552.8585067367744
Rhode Island,2087,2964.552923646562
Rhode Island,2088,2839.024258702829
Rhode Island,2089,2967.241677655033
Rhode Island,2090,2664.8088484664154
Rhode Island,2091,2720.4792260202503
Rhode Island,2092,2490.32745116341
Rhode Island,2093,2926.377483952688
Rhode Island,2094,2997.1743536196914
Rhode Island,2095,3021.0411385275656
Rhode Island,2096,2779.162933065744
Rhode Island,2097,2795.9609664186537
Rhode Island,2098,2937.6992948845323
Rhode Island,2099,3009.3025914393866
p42,2020,5405.8918102391335
p42,2021,4705.849439204046
p42,2022,5649.33603977548
p42,2023,5104.157682584279
p42,2024,5106.696944026932
p42,2025,5688.86321697798
p42,2026,5173.450549341075
p42,2027,4325.31154560356
p42,2028,5410.646442525261
p42,2029,5692.962844570753
p42,2030,4960.079852138446
p42,2031,5146.43128062466
p42,2032,4816.658239404549
p42,2033,5373.818614800193
p42,2034,5028.528109560744
p42,2035,5258.6104963309535
p42,2036,5963.21522998624
p42,2037,5297.556308637768
p42,2038,4236.6293469808425
p42,2039,4510.749741331251
p42,2040,4824.695873976113
p42,2041,4794.684965368401
p42,2042,5080.663641804318
p42,2043,5104.6127730272165
p42,2044,4994.731501585688
p42,2045,4722.914350432127
p42,2046,4474.611295387485
p42,2047,4852.481036157067
p42,2048,5501.538770576473
p42,2049,5301.685604769172
p42,2050,4682.86260987634
p42,2051,5013.001630646176
p42,2052,4396.020725192294
p42,2053,5610.429052162545
p42,2054,5671.155152462558
p42,2055,4585.999176999359
p42,2056,4427.4536356037015
p42,2057,4802.40452501286
p42,2058,5402.441951062635
p42,2059,5552.410120666554
p42,2060,4690.67023629944
p42,2061,3900.320906980492
p42,2062,4909.513142806648
p42,2063,4385.269044010355
p42,2064,4386.059893276086
p42,2065,4984.521502576392
p42,2066,4413.017901076511
p42,2067,3586.659985118943
p42,2068,4687.352842959155
p42,2069,5007.418199766584
p42,2070,4246.293879038779
p42,2071,4479.479203130896
p42,2072,3994.6642781621767
p42,2073,4503.3604853514935
p42,2074,4391.365937903657
p42,2075,4550.300694706245
p42,2076,5318.058218893603
p42,2077,4712.802651997791
p42,2078,3671.367161916021
p42,2079,3939.768891989011
p42,2080,4242.056373010197
p42,2081,4263.075853259211
p42,2082,4519.517120675678
p42,2083,4598.801860074321
p42,2084,4464.196000086293
p42,2085,4249.824216905637
p42,2086,3919.586732445861
p42,2087,4368.901608512962
p42,2088,5013.543555312311
p42,2089,4839.623130820206
p42,2090,4243.203429585531
p42,2091,4603.621262168329
p42,2092,3942.273508981957
p42,2093,5201.876104865958
p42,2094,5260.035573416284
p42,2095,4166.361587260988
p42,2096,4019.743140823438
p42,2097,4351.814212813975
p42,2098,4901.898198984857
p42,2099,5145.397550852753
p121,2020,3109.3301089901843
p121,2021,3026.3391442868515
p121,2022,2946.1010661745386
p121,2023,2899.1316624337783
p121,2024,2924.164135758373
p121,2025,2800.083415082164
p121,2026,2793.9096598163164
p121,2027,2860.773048031275
p121,2028,2983.587096900785
p121,2029,3011.35032431647
p121,2030,2411.811720268369
p121,2031,2481.8871887533246
p121,2032,2795.2707898239946
p121,2033,2891.871471802757
p121,2034,2909.7205291283785
p121,2035,2886.475460373547
p121,2036,3071.115468632532
p121,2037,2941.6267930236045
p121,2038,2341.498550661268
p121,2039,2680.7916209506047
p121,2040,2865.0702013942177
p121,2041,2609.378799113443
p121,2042,2658.1853853981197
p121,2043,3054.1480161665827
p121,2044,2827.3331288343134
p121,2045,2891.969166072603
p121,2046,2467.535746016378
p121,2047,2757.682860674676
p121,2048,2790.512641510184
p121,2049,2865.5260142743264
p121,2050,2887.2459692248403
p121,2051,2719.6388541996585
p121,2052,2391.73450927262
p121,2053,2983.102736353272
p121,2054,3194.63851869658
p121,2055,2800.6997454829298
p121,2056,2735.7260759488167
p121,2057,2578.209448440752
p121,2058,2889.597138480604
p121,2059,2760.8305158980106
p121,2060,2705.160781639523
p121,2061,2594.605069530352
p121,2062,2523.4291717727147
p121,2063,2527.377505285151
p121,2064,2535.922185322803
p121,2065,2419.7059749851805
p121,2066,2416.1023986876176
p121,2067,2463.3192437347197
p121,2068,2604.173362268145
p121,2069,2623.8196552553704
p121,2070,2045.0775489489888
p121,2071,2127.745776960769
p121,2072,2405.708297247976
p121,2073,2491.150136727899
p121,2074,2488.6139197542025
p121,2075,2498.1283021225645
p121,2076,2666.3603224390326
p121,2077,2538.162790108381
p121,2078,1946.9114866747852
p121,2079,2288.066977904348
p121,2080,2460.9778882597384
p121,2081,2245.6343461449587
p121,2082,2342.1897015227983
p121,2083,2696.8110367015674
p121,2084,2525.511856308191
p121,2085,2592.5551984572085
p121,2086,2164.598550972913
p121,2087,2492.966816013649
p121,2088,2499.739968220438
p121,2089,2566.655546681291
p121,2090,2593.403097402852
p121,2091,2416.1382680740903
p121,2092,2128.1978246550952
p121,2093,2646.611555281253
p121,2094,2842.7606988753505
p121,2095,2485.7298510950795
p121,2096,2465.3476916692125
p121,2097,2298.3294108743744
p121,2098,2628.799672768077
p121,2099,2498.775829553394
Michigan,2020,4366.216272108346
Michigan,2021,4097.044641671647
Michigan,2022,4254.8237333671605
Michigan,2023,4012.435637666088
Michigan,2024,4127.300141799256
Michigan,2025,4213.791024740743
Michigan,2026,4062.3237884759455
Michigan,2027,3673.995576767016
Michigan,2028,4163.853936866858
Michigan,2029,4313.108273856997
Michigan,2030,3740.665757409077
Michigan,2031,3740.526844420194
Michigan,2032,3931.751012512771
Michigan,2033,4112.945049644772
Michigan,2034,4077.259814183968
Michigan,2035,4071.3347405869176
Michigan,2036,4305.337405422619
Michigan,2037,4061.448523943219
Michigan,2038,3286.7118876792574
Michigan,2039,3692.940689600346
Michigan,2040,3835.459770610281
Michigan,2041,3666.4287102420185
Michigan,2042,3902.453647892894
Michigan,2043,4125.781582409261
Michigan,2044,3909.232756534215
Michigan,2045,3843.305264452386
Michigan,2046,3548.0063902468773
Michigan,2047,3730.1915819842848
Michigan,2048,4232.498609282672
Michigan,2049,4210.648627609271
Michigan,2050,3776.363949843085
Michigan,2051,4047.380763672663
Michigan,2052,3459.832255917815
Michigan,2053,4283.808214012296
Michigan,2054,4665.084452503742
Michigan,2055,4040.775186863258
Michigan,2056,3682.357264649794
Michigan,2057,3729.052263539269
Michigan,2058,4037.322013327596
Michigan,2059,4131.365850446932
Michigan,2060,3834.804241788682
Michigan,2061,3557.345411585065
Michigan,2062,3710.537973915852
Michigan,2063,3551.985368943403
Michigan,2064,3630.130957189415
Michigan,2065,3695.280786739497
Michigan,2066,3547.2827864187907
Michigan,2067,3197.747120721462
Michigan,2068,3703.492020278434
Michigan,2069,3797.9168546505584
Michigan,2070,3253.594350644812
Michigan,2071,3312.463338678304
Michigan,2072,3435.642967944295
Michigan,2073,3611.645100198622
Michigan,2074,3613.247627638104
Michigan,2075,3595.175043618277
Michigan,2076,3846.2285613753943
Michigan,2077,3589.3305289694217
Michigan,2078,2878.19356261553
Michigan,2079,3264.5079771864434
Michigan,2080,3402.217266341787
Michigan,2081,3255.6312175069106
Michigan,2082,3518.7802692255555
Michigan,2083,3718.6013775032657
Michigan,2084,3513.7830039923047
Michigan,2085,3515.102294705662
Michigan,2086,3215.6286964658166
Michigan,2087,3411.99475678472
Michigan,2088,3844.404157207485
Michigan,2089,3818.808305512312
Michigan,2090,3396.702766974771
Michigan,2091,3683.9013940842474
Michigan,2092,3138.7638309275244
Michigan,2093,3926.2364194553984
Michigan,2094,4280.578451054428
Michigan,2095,3684.2250416339766
Michigan,2096,3379.6723075420978
Michigan,2097,3436.6963976803445
Michigan,2098,3747.546484665098
Michigan,2099,3842.736472366615
p58,2020,858.735026514631
p58,2021,819.7780909078593
p58,2022,742.1830561894308
p58,2023,994.00507894442
p58,2024,789.7031826782288
p58,2025,884.7247414891526
p58,2026,695.5882882084983
p58,2027,791.5491410907875
p58,2028,836.2545152472853
p58,2029,853.5607466844922
p58,2030,559.5850747637069
p58,2031,705.1247056824295
p58,2032,686.3528083907863
p58,2033,848.5940790613361
p58,2034,743.7287500444461
p58,2035,786.0443178632718
p58,2036,903.190976683494
p58,2037,867.6021972304763
p58,2038,707.0714420222268
p58,2039,618.932094969884
p58,2040,790.1631649927515
p58,2041,745.4663998268973
p58,2042,854.4881137652795
p58,2043,862.9210654578577
p58,2044,767.9895289591727
p58,2045,729.6282879977787
p58,2046,650.115626568974
p58,2047,715.0746134089168
p58,2048,749.0688641326333
p58,2049,768.2332291373398
p58,2050,1033.2988161036667
p58,2051,753.5120897227996
p58,2052,511.4051310889914
p58,2053,836.1087408923033
p58,2054,982.71421333167
p58,2055,731.0366316816163
p58,2056,638.5606383143621
p58,2057,523.3104488216161
p58,2058,812.9515355996656
p58,2059,754.3392131439584
p58,2060,695.2679147596511
p58,2061,662.7008383013133
p58,2062,607.9830214428757
p58,2063,842.5976146087287
p58,2064,653.2384290052994
p58,2065,746.2897368209992
p58,2066,559.891980407972
p58,2067,626.4465744801321
p58,2068,694.937476261507
p58,2069,699.8603658424129
p58,2070,406.3817220129485
p58,2071,549.6922485887618
p58,2072,536.1572006245761
p58,2073,667.4037907724274
p58,2074,604.6814996659048
p58,2075,618.2455926223442
p58,2076,723.9897836729942
p58,2077,679.1926367446035
p58,2078,557.241314498554
p58,2079,462.3769062661552
p58,2080,634.4449653341827
p58,2081,604.0203770594328
p58,2082,713.4056517666309
p58,2083,726.2596275364525
p58,2084,635.4267243401117
p58,2085,585.9415314707086
p58,2086,517.6780264339093
p58,2087,587.7068923579161
p58,2088,602.3889512473039
p58,2089,617.2373072114063
p58,2090,884.4746819587522
p58,2091,617.0798535913373
p58,2092,401.5050914289436
p58,2093,685.5284543303005
p58,2094,805.0353789911485
p58,2095,598.4749783678128
p58,2096,529.0567830797067
p58,2097,434.295432413442
p58,2098,690.8597486993899
p58,2099,627.8150989952908
Washington,2020,3429.670792135185
Washington,2021,3174.017427997896
Washington,2022,3588.5964358448527
Washington,2023,3199.4603530327827
Washington,2024,3604.635519593732
Washington,2025,3921.170426126005
Washington,2026,3187.0239598842145
Washington,2027,2976.4636670643986
Washington,2028,3164.657433189559
Washington,2029,3254.5716715603294
Washington,2030,3241.835136857677
Washington,2031,3137.9620800975727
Washington,2032,2825.3449264528717
Washington,2033,3403.7280653591897
Washington,2034,2999.0443178460114
Washington,2035,2988.5391398871407
Washington,2036,3441.805986215939
Washington,2037,3098.7037537053466
Washington,2038,2928.045800301555
Washington,2039,3115.5776115666395
Washington,2040,3298.194120023984
Washington,2041,3152.6835329075884
Washington,2042,3196.487806513169
Washington,2043,2954.688485839976
Washington,2044,2891.80376681353
Washington,2045,2995.3623989562016
Washington,2046,3031.7385453567417
Washington,2047,3141.824177303524
Washington,2048,3400.93581889817
Washington,2049,3320.148713252379
Washington,2050,3023.539180881171
Washington,2051,3386.231837817561
Washington,2052,3087.6438486727875
Washington,2053,3218.544540772507
Washington,2054,2930.548361732452
Washington,2055,2654.6925504505384
Washington,2056,2812.5703720362835
Washington,2057,3374.774664226583
Washington,2058,2964.43419641743
Washington,2059,3251.4203851718976
Washington,2060,2858.469773499246
Washington,2061,2663.0343425430083
Washington,2062,3050.6513390591235
Washington,2063,2654.790095904352
