region,Year,average_total_load
usa,2026,12598759.454999998
usa,2027,12412125.110769229
usa,2028,12548303.68725
usa,2029,12220192.61333333
usa,2030,12217360.466666667
usa,2031,12488874.133
usa,2032,13043585.699999996
usa,2035,12678045.406666666
usa,2036,12848090.81
usa,2037,12765044.261249997
usa,2038,12272134.58375
usa,2039,12667532.96875
usa,2040,12388420.145000001
usa,2041,12675349.41
usa,2042,12719059.163846154
usa,2043,12282704.064
usa,2044,12772760.145
usa,2045,12641357.887333332
usa,2046,12732240.607142856
usa,2047,12615093.910625
usa,2048,12682186.011
usa,2050,12718579.271875
usa,2051,12674602.174473684
usa,2052,12471859.081707316
usa,2053,12365169.547142858
usa,2054,12093907.545000002
usa,2055,11765735.596666666
usa,2056,12910346.572
usa,2057,12647213.651999999
usa,2058,12457999.967777781
usa,2059,12674424.920000006
usa,2060,12690406.045263156
usa,2061,12564159.049090909
usa,2062,12604772.967727272
usa,2063,12647768.635957446
usa,2064,12554809.065238096
usa,2065,12422873.446
usa,2066,12671156.539655171
usa,2067,12734587.74526316
usa,2068,12496688.840166667
usa,2069,12619027.05888889
usa,2070,12397383.430833332
usa,2071,12532740.176551724
usa,2072,13082006.18
usa,2073,12881076.285500001
usa,2074,12392510.24
usa,2075,12839661.489069767
usa,2076,12576295.242592594
usa,2077,12642839.918095239
usa,2078,12585640.227307694
usa,2079,12730552.852222223
usa,2080,12403510.835227273
usa,2081,12530622.43595238
usa,2082,12515208.980983606
usa,2083,12427313.471999997
usa,2084,12794057.433333335
usa,2085,12604884.56236842
usa,2086,12676778.382666668
usa,2087,12594640.755128207
usa,2088,12770777.898571428
usa,2089,12825856.54714286
usa,2090,12856712.968749998
usa,2091,12766598.599615386
usa,2092,12477489.329827586
usa,2093,12523600.883499999
usa,2094,12697819.624444444
usa,2095,12599418.712857142
usa,2096,12842394.687857142
usa,2097,12733809.124285713
usa,2098,12617437.346052632
usa,2099,12926264.423461538
p33,2020,130315.49142857142
p33,2021,132289.1
p33,2022,123843.14
p33,2025,124444.39666666667
p33,2026,133057.4
p33,2027,131777.58000000002
p33,2028,135324.15
p33,2029,128093.65714285713
p33,2030,131165.51875
p33,2031,124678.435
p33,2032,133320.59
p33,2033,118908.8
p33,2034,127865.965
p33,2035,131861.16307692308
p33,2036,128375.11
p33,2037,133515.10666666666
p33,2038,131750.0609090909
p33,2039,122740.645
p33,2040,129585.91230769231
p33,2041,130273.8676923077
p33,2042,128927.50916666667
p33,2043,130737.29230769232
p33,2044,131997.20333333334
p33,2045,130214.7576923077
p33,2046,131269.026
p33,2047,133906.31
p33,2048,129223.87909090909
p33,2049,120596.545
p33,2050,128917.271
p33,2051,129339.37785714286
p33,2052,127683.95133333333
p33,2053,130803.21533333333
p33,2054,134873.00333333333
p33,2055,129010.695
p33,2056,127914.60714285714
p33,2057,127284.59000000001
p33,2058,130142.22266666667
p33,2059,127066.96090909092
p33,2060,129918.58039999999
p33,2061,131518.0370588235
p33,2062,128780.16916666667
p33,2063,136241.7
p33,2064,131504.53666666665
p33,2065,129454.50071428572
p33,2066,132873.55166666667
p33,2067,129408.42266666667
p33,2068,130221.38727272727
p33,2069,131430.15733333334
p33,2070,130786.38095238095
p33,2071,131055.32625
p33,2072,134673.498
p33,2073,129292.89333333333
p33,2074,130468.76815789475
p33,2075,132180.03733333334
p33,2076,130716.28791666667
p33,2077,127864.12235294118
p33,2078,131773.131
p33,2079,128974.1425
p33,2080,130803.14722222222
p33,2081,133258.11911764706
p33,2082,128562.8318604651
p33,2083,131259.65307692307
p33,2084,130396.37538461537
p33,2085,132444.07833333334
p33,2086,130721.85115384615
p33,2087,133760.28888888887
p33,2088,129929.8865
p33,2089,129473.11
p33,2090,131559.49411764706
p33,2091,130706.51551724137
p33,2092,129575.34705882352
p33,2093,128843.44608695651
p33,2094,133133.21545454545
p33,2095,125723.11375
p33,2096,132461.98894736843
p33,2097,132743.19625
p33,2098,128787.42272727273
p33,2099,130340.52766666668
p57,2020,26247.190000000002
p57,2026,27667.339999999997
p57,2035,25741.97
p57,2036,25773.445
p57,2038,24730.234285714287
p57,2039,26669.9
p57,2040,24551.8875
p57,2046,26891.92333333333
p57,2048,26146.695
p57,2050,26787.89
p57,2051,25815.99375
p57,2052,26290.9225
p57,2053,23789.91
p57,2058,26485.37
p57,2060,25816.13666666667
p57,2061,25749.35
p57,2064,26706.3
p57,2065,25948.32
p57,2066,27359.654
p57,2068,27136.665
p57,2070,26371.406666666666
p57,2075,25728.08
p57,2076,26817.850000000002
p57,2078,26278.092399999998
p57,2079,25642.898571428574
p57,2080,26032.763684210528
p57,2083,25525.36333333333
p57,2085,26921.676666666666
p57,2086,26548.610999999997
p57,2087,27138.42
p57,2088,27189.303333333333
p57,2089,27048.66
p57,2090,26762.489999999998
p57,2091,26326.237209302326
p57,2092,26175.32076923077
p57,2093,24197.309999999998
p57,2097,25168.71
p57,2098,26917.32
p74,2020,7253.135
p74,2021,7259.755
p74,2022,7168.57
p74,2023,6849.95375
p74,2024,7386.28
p74,2026,7187.702857142857
p74,2027,7095.975
p74,2028,6418.2725
p74,2029,7072.376363636364
p74,2030,5624.96
p74,2031,7135.006923076923
p74,2032,7183.45
p74,2033,7228.99
p74,2035,7127.559090909091
p74,2036,7169.466666666667
p74,2037,7210.813333333334
p74,2038,6805.426666666667
p74,2039,6851.406666666666
p74,2040,6613.51
p74,2041,7310.135714285714
p74,2042,6950.044285714285
p74,2043,6546.2825
p74,2045,6864.915
p74,2046,6896.228181818181
p74,2047,6642.590833333333
p74,2049,6399.97
p74,2050,7105.849999999999
p74,2051,7150.210000000001
p74,2052,6473.7757142857145
p74,2053,7121.036666666667
p74,2054,7265.34
p74,2055,6984.157499999999
p74,2056,7194.01375
p74,2057,5847.16
p74,2058,6823.59125
p74,2059,7003.52
p74,2060,6857.184705882353
p74,2061,6995.806666666666
p74,2062,7363.445
p74,2063,6873.18275
p74,2064,7022.736666666667
p74,2065,6351.673333333333
p74,2066,6755.008181818182
p74,2067,7108.5885
p74,2068,6405.812631578948
p74,2069,6855.914117647059
p74,2070,6477.46
p74,2071,6915.77
p74,2072,6942.15
p74,2073,7058.0625
p74,2074,6688.9400000000005
p74,2075,7049.162631578947
p74,2076,7170.251428571429
p74,2077,6937.97625
p74,2078,6477.566315789473
p74,2079,6844.195
p74,2080,5824.63
p74,2081,7080.931666666667
p74,2082,6829.5
p74,2083,6513.708461538462
p74,2084,5716.27
p74,2085,6649.187931034483
p74,2086,6691.932857142857
p74,2087,6560.269166666666
p74,2088,6423.843333333333
p74,2089,6474.509999999999
p74,2090,7352.353333333333
p74,2091,7010.451666666667
p74,2092,6454.344
p74,2093,7000.845714285714
p74,2094,7331.72
p74,2095,7127.013333333333
p74,2096,7108.536363636363
p74,2097,6619.403333333333
p74,2098,6912.718461538461
p74,2099,7160.1675
p87,2020,136237.89333333334
p87,2021,133207.525
p87,2026,140304.58000000002
p87,2030,133503.19363636363
p87,2035,137069.1133333333
p87,2038,131936.42250000002
p87,2039,135229.69142857142
p87,2040,134198.86714285714
p87,2046,134454.42666666667
p87,2047,136970.30857142858
p87,2048,135046.36
p87,2050,137063.84666666665
p87,2051,132773.46884615385
p87,2052,133132.65
p87,2055,132119.90333333332
p87,2060,132514.49545454545
p87,2061,135630.661
p87,2065,134378.46166666667
p87,2066,138856.54571428572
p87,2068,133830.2375
p87,2070,134572.64791666667
p87,2073,136682.20888888888
p87,2075,137736.53
p87,2076,136591.54499999998
p87,2078,133931.0572
p87,2079,135204.28967741935
p87,2080,134785.29428571428
p87,2081,138282.18
p87,2082,130893.595
p87,2085,134849.695
p87,2086,134588.20941176472
p87,2087,137331.25857142857
p87,2088,136791.446
p87,2089,132937.5025
p87,2090,140385.60363636364
p87,2091,133551.43295454545
p87,2092,132914.36000000002
p87,2095,136725.53714285715
p87,2096,130442.87
p87,2098,135206.15000000002
p102,2020,267022.8745833333
p102,2021,268308.503
p102,2022,271880.86333333334
p102,2023,273981.5266666667
p102,2024,261247.50714285715
p102,2025,268312.92555555556
p102,2026,270003.02999999997
p102,2027,271919.75933333335
p102,2028,245304.39500000002
p102,2029,270792.59
p102,2030,269352.859
p102,2031,262405.49333333335
p102,2032,270581.80818181817
p102,2033,272227.4572413793
p102,2034,264561.72
p102,2035,265567.7183333333
p102,2036,272127.49222222227
p102,2037,268582.2391666667
p102,2038,270300.0155882353
p102,2039,263133.9045
p102,2040,262587.22375
p102,2041,268319.2123076923
p102,2042,266122.5225
p102,2043,264646.06
p102,2044,265738.8148484849
p102,2045,272010.3704166667
p102,2046,266014.6563636363
p102,2047,276182.46266666666
p102,2048,260854.58333333334
p102,2049,271709.1169230769
p102,2050,271496.63615384616
p102,2051,271196.9148275862
p102,2052,272439.4
p102,2054,269336.2842105263
p102,2055,268633.73724137933
p102,2056,268754.16125
p102,2057,269268.31440000003
p102,2058,262956.08166666667
p102,2059,269174.32666666666
p102,2060,270545.7611940298
p102,2061,268124.11142857146
p102,2062,271347.99190476193
p102,2063,268340.4633333333
p102,2064,266094.26375
p102,2065,267682.18529411766
p102,2066,265931.61190476187
p102,2067,275967.95854545454
p102,2068,269062.549375
p102,2069,271655.6533333333
p102,2070,269283.9427083333
p102,2071,269937.2987234043
p102,2072,271840.0978125
p102,2073,277774.26588235295
p102,2074,267497.3935294118
p102,2075,270613.5110526316
p102,2076,274705.1588461538
p102,2077,271225.9995454546
p102,2078,273705.57415841584
p102,2079,265429.51477272727
p102,2080,268018.6798305085
p102,2081,268081.16524999996
p102,2082,269466.3082758621
p102,2083,269363.53944444447
p102,2084,270571.2812
p102,2085,274805.5958928571
p102,2086,264634.64205882355
p102,2087,277094.93080000003
p102,2088,268335.08125
p102,2089,269484.5495744681
p102,2090,274032.1797183099
p102,2091,271270.42036363634
p102,2092,272876.3925
p102,2093,273645.4353846154
p102,2094,271405.6934883721
p102,2095,271643.79655172414
p102,2096,272834.963125
p102,2097,275575.2576470588
p102,2098,268184.3172413793
p102,2099,273447.00261538464
Iowa,2020,155821.088
Iowa,2021,157962.55000000002
Iowa,2023,149937.245
Iowa,2024,146576.015
Iowa,2025,140729.82
Iowa,2027,151567.0
Iowa,2028,152862.16
Iowa,2029,148882.922
Iowa,2030,152618.68
Iowa,2031,150106.95
Iowa,2034,139195.03
Iowa,2039,164927.61
Iowa,2040,146097.018
Iowa,2042,154058.244
Iowa,2043,144667.31
Iowa,2045,150852.39714285714
Iowa,2046,153627.22
Iowa,2051,149226.21666666667
Iowa,2052,147457.92678571428
Iowa,2053,144255.15333333332
Iowa,2054,157534.88
Iowa,2060,148702.66230769228
Iowa,2061,155591.636
Iowa,2063,146663.356
Iowa,2064,137576.10666666666
Iowa,2065,147236.905
Iowa,2067,153672.2452631579
Iowa,2068,149957.9044736842
Iowa,2069,152273.97166666668
Iowa,2070,157087.12625
Iowa,2071,148332.56428571427
Iowa,2074,146843.78999999998
Iowa,2075,156688.685
Iowa,2076,162564.25
Iowa,2077,154861.15999999997
Iowa,2078,149392.79
Iowa,2079,138536.485
Iowa,2080,143972.85523809525
Iowa,2081,153526.46
Iowa,2082,147733.145
Iowa,2083,144233.86133333333
Iowa,2084,159249.71
Iowa,2085,147942.5295
Iowa,2086,150036.585
Iowa,2087,151369.61285714287
Iowa,2091,153376.003
Iowa,2092,147170.4309375
Iowa,2093,147919.8
Iowa,2094,152727.56666666668
Iowa,2096,151942.25
Iowa,2097,142054.47999999998
p121,2020,22433.062222222223
p121,2021,22908.12
p121,2023,21081.379999999997
p121,2025,21955.63333333333
p121,2026,22948.37
p121,2027,23145.54
p121,2028,22041.90642857143
p121,2031,21409.184285714287
p121,2032,22542.33
p121,2033,21810.068333333333
p121,2035,21924.286666666667
p121,2037,22395.89
p121,2039,21422.23230769231
p121,2041,23278.175
p121,2042,22150.56428571429
p121,2045,20881.85
p121,2046,24261.4
p121,2047,21650.2
p121,2048,22983.4
p121,2050,21703.949999999997
p121,2051,22035.1825
p121,2052,22129.89
p121,2053,23793.75
p121,2059,22833.405
p121,2060,22272.08227272727
p121,2061,22581.402000000002
p121,2063,22272.54666666667
p121,2064,21901.006666666668
p121,2065,22345.152222222223
p121,2066,22333.27
p121,2067,22916.97125
p121,2068,22268.5544
p121,2069,22841.57
p121,2070,18133.3
p121,2071,21905.974736842105
p121,2072,22712.58
p121,2073,22569.30083333333
p121,2074,23467.52666666667
p121,2075,22702.624615384615
p121,2077,22721.915
p121,2078,22135.443333333333
p121,2079,22314.648260869562
p121,2081,22855.278
p121,2082,22225.366153846153
p121,2085,21923.276
p121,2086,23452.265
p121,2087,21636.212
p121,2088,23212.535
p121,2090,22393.602499999997
p121,2091,22530.047777777778
p121,2092,21978.246666666666
p121,2093,22515.64
p121,2096,23142.77
p121,2097,20506.17
p121,2098,24179.28
p121,2099,22663.164
p9,2020,410280.12857142853
p9,2021,396700.12923076923
p9,2022,397438.125
p9,2023,427090.42
p9,2024,417386.10454545455
p9,2025,416656.3936363636
p9,2027,390590.78125
p9,2028,410314.10733333335
p9,2029,400557.98375
p9,2030,430997.3190909091
p9,2031,411143.6375
p9,2032,414086.99333333335
p9,2033,404929.67375
p9,2034,403179.63
p9,2035,425497.46875
p9,2036,418967.203125
p9,2037,419588.24666666664
p9,2038,432166.6646153846
p9,2039,425221.20375
p9,2040,422585.23375
p9,2041,410659.19333333336
p9,2042,406889.73285714287
p9,2043,408714.89166666666
p9,2044,401327.9466666666
p9,2045,403981.7125
p9,2046,443398.8045454545
p9,2047,412282.7514285714
p9,2048,408711.29
p9,2049,405672.9986666667
p9,2050,417388.385
p9,2052,405900.4725
p9,2053,407299.04500000004
p9,2054,410046.4166666667
p9,2055,410180.6563636363
p9,2056,413961.10833333334
p9,2057,414818.14428571425
p9,2058,396123.66500000004
p9,2059,416736.75
p9,2060,424912.37166666664
p9,2061,403254.9864705882
p9,2062,414512.24
p9,2063,430098.51666666666
p9,2064,420962.90375
p9,2065,412194.104
p9,2066,407952.09
p9,2067,410576.01125
p9,2068,413678.30076923076
p9,2069,407115.6511111111
p9,2070,429654.7076923077
p9,2071,409044.2225
p9,2072,421778.23454545456
p9,2073,417948.2681818182
p9,2074,421039.5071428571
p9,2075,432542.86
p9,2076,423768.01416666666
p9,2077,420870.8411111111
p9,2078,430961.38045454543
p9,2079,422020.8775
p9,2080,423271.2916666667
p9,2081,412564.0707692308
p9,2082,412757.2
p9,2083,415481.58588235296
p9,2084,408284.78857142857
p9,2085,426533.13444444444
p9,2086,437824.153125
p9,2087,404953.03818181815
p9,2088,405467.626875
p9,2089,416534.2077777778
p9,2090,412305.137
p9,2091,414121.245
p9,2092,413536.7564285714
p9,2093,413335.9227272728
p9,2094,410537.68333333335
p9,2095,412362.1288235294
p9,2096,411249.4877777778
p9,2097,424221.2733333334
p9,2098,405524.44625000004
p9,2099,424449.325
Montana,2020,41880.98
Montana,2021,39186.21
Montana,2023,40485.418
Montana,2024,37929.69
Montana,2025,40415.49
Montana,2028,40178.65090909091
Montana,2029,39765.573333333334
Montana,2030,40391.340000000004
Montana,2031,38113.229999999996
Montana,2034,39870.92999999999
Montana,2035,40510.67
Montana,2036,40206.840000000004
Montana,2038,38574.23333333334
Montana,2039,41242.275
Montana,2040,39948.57777777778
Montana,2041,39941.590000000004
Montana,2042,41718.842000000004
Montana,2043,40701.996
Montana,2044,39270.920000000006
Montana,2045,40554.43333333333
Montana,2046,41190.39571428572
Montana,2047,41578.39307692308
Montana,2048,39827.52
Montana,2050,39249.17999999999
Montana,2051,41962.775
Montana,2052,40910.9275
Montana,2053,37525.64
Montana,2055,39473.292499999996
Montana,2057,40794.598000000005
Montana,2058,39894.398
Montana,2060,40911.46166666667
Montana,2061,41874.115000000005
Montana,2062,41402.45
Montana,2063,40396.515999999996
Montana,2064,40489.756
Montana,2065,40941.88214285714
Montana,2066,40868.905
Montana,2067,41549.52333333333
Montana,2068,40405.1221875
Montana,2069,40445.274375
Montana,2070,40982.45615384615
Montana,2071,40047.12153846154
Montana,2072,39298.1875
Montana,2074,39677.5325
Montana,2075,40801.625
Montana,2076,39750.014285714286
Montana,2077,40705.8
Montana,2078,40049.10571428571
Montana,2079,40061.647777777776
Montana,2080,40469.79944444445
Montana,2081,40472.807
Montana,2082,41187.98777777778
Montana,2083,40616.855882352946
Montana,2084,42591.13333333333
Montana,2085,40451.679090909085
Montana,2086,41553.24153846154
Montana,2087,42025.913888888885
Montana,2088,39100.95333333333
Montana,2089,39699.22
Montana,2090,37353.54666666667
Montana,2091,42142.82666666667
Montana,2092,40774.419285714284
Montana,2093,39526.84333333333
Montana,2095,40293.025714285715
Montana,2096,39597.40000000001
Montana,2097,41254.32454545455
Montana,2098,40803.87333333333
p124,2020,2290.76
p124,2021,2074.38
p124,2023,2187.3444444444444
p124,2025,2149.58
p124,2026,2141.971666666667
p124,2027,2196.77
p124,2028,1976.19
p124,2030,2180.59
p124,2031,2314.8500000000004
p124,2032,2068.9666666666667
p124,2033,2244.1657142857143
p124,2035,2177.9533333333334
p124,2037,2256.59
p124,2038,2204.268
p124,2039,2267.5466666666666
p124,2042,2165.26
p124,2046,2334.896666666667
p124,2047,2288.63
p124,2048,2140.82
p124,2049,2224.75
p124,2050,2268.3454545454547
p124,2051,2177.258
p124,2052,2151.1283333333336
p124,2055,2230.5
p124,2056,2312.616666666667
p124,2059,2344.12
p124,2060,2221.4569230769234
p124,2061,2164.726666666667
p124,2062,2242.03
p124,2063,2260.4277777777775
p124,2065,2126.1855555555558
p124,2066,2210.9555555555553
p124,2067,2234.528
p124,2068,2215.0333333333333
p124,2069,2289.2574999999997
p124,2070,2118.965
p124,2071,2245.0783333333334
p124,2072,2201.562
p124,2073,2257.679230769231
p124,2074,2122.33
p124,2075,2351.806666666667
p124,2077,2185.9125
p124,2078,2244.685
p124,2079,2248.562
p124,2081,2144.108333333333
p124,2082,2194.134
p124,2085,2269.042857142857
p124,2086,2299.972
p124,2087,2112.714285714286
p124,2088,2271.175
p124,2089,2264.03
p124,2090,2256.5817647058825
p124,2091,2212.656
p124,2092,2240.147777777778
p124,2094,2034.38
p124,2095,2254.84
p124,2096,2300.33875
p124,2097,2137.355
p124,2098,2187.483333333333
p124,2099,2354.895
p107,2020,94589.81
p107,2023,93423.17000000001
p107,2027,94118.72000000002
p107,2028,92621.33772727272
p107,2030,97314.44
p107,2031,88330.975
p107,2033,94052.98666666668
p107,2035,101069.78
p107,2038,85459.4
p107,2039,90947.063
p107,2041,97825.24
p107,2042,93035.36600000001
p107,2043,93434.11
p107,2045,90471.0475
p107,2046,97052.06333333334
p107,2047,95041.52375
p107,2050,93037.06
p107,2051,92244.11777777778
p107,2052,92035.02541666666
p107,2053,87911.695
p107,2060,92951.08039999999
p107,2061,99564.98
p107,2062,96569.42499999999
p107,2063,93419.20473684212
p107,2064,89804.77142857143
p107,2065,90585.61499999999
p107,2066,93962.80545454545
p107,2067,93772.2047368421
p107,2068,92600.28756097562
p107,2069,90718.85
p107,2070,92135.48166666667
p107,2071,93287.98176470588
p107,2072,98464.405
p107,2073,96568.829
p107,2074,91311.50200000001
p107,2075,96230.431875
p107,2076,95192.42
p107,2077,97135.49666666666
p107,2078,87643.7246153846
p107,2079,91017.76199999999
p107,2080,89380.89571428571
p107,2081,93154.50047619047
p107,2082,91073.64823529412
p107,2083,89224.24714285714
p107,2084,91710.88
p107,2085,93085.874375
p107,2086,95217.80571428571
p107,2087,90469.92315789474
p107,2088,91513.68571428572
p107,2090,93578.28583333333
p107,2091,93551.651875
p107,2092,89955.93921052631
p107,2093,92040.295
p107,2094,97335.64
p107,2096,98682.18
p107,2097,90333.91
p107,2098,91302.97714285714
p107,2099,91000.18666666666
p82,2020,34264.51
p82,2023,32299.596666666668
p82,2024,29132.053333333333
p82,2025,30594.89
p82,2027,31501.927499999998
p82,2028,32465.672666666665
p82,2038,26882.75
p82,2039,32672.58
p82,2040,31110.4
p82,2043,30890.013333333332
p82,2045,33315.0
p82,2046,34050.466
p82,2047,31607.295
p82,2050,32742.93
p82,2051,31514.9775
p82,2052,31719.170833333334
p82,2054,33728.81
p82,2060,33010.60461538461
p82,2062,34102.695
p82,2063,32276.9225
p82,2064,29970.5
p82,2065,30810.315000000002
p82,2067,32948.655
p82,2068,32962.99708333333
p82,2070,28762.94
p82,2071,32404.928000000004
p82,2074,28772.51
p82,2076,34959.14
p82,2077,34681.676666666666
p82,2078,31768.28
p82,2079,29813.72
p82,2080,30711.05083333333
p82,2081,32410.132
p82,2083,30484.90818181818
p82,2084,31053.79
p82,2085,31341.721428571425
p82,2086,32603.82
p82,2087,32133.18
p82,2088,32951.26
p82,2090,34058.39
p82,2091,32085.243333333336
p82,2092,31742.1144
p82,2093,30625.273333333334
p82,2094,33813.51
p82,2097,30832.114999999998
p82,2098,32080.89
p71,2020,6981.7733333333335
p71,2023,7180.38
p71,2024,6672.115
p71,2027,6992.415
p71,2028,7415.701428571428
p71,2031,6649.51
p71,2040,6792.505999999999
p71,2043,6940.365714285714
p71,2045,7100.996666666666
p71,2046,7214.196666666667
p71,2047,7089.3025
p71,2050,7368.53
p71,2051,7091.912857142857
p71,2052,6910.7029999999995
p71,2053,6725.84
p71,2054,7009.08
p71,2057,6993.5
p71,2060,7131.7699999999995
p71,2063,7267.3009999999995
p71,2064,6496.863333333334
p71,2065,6724.48
p71,2067,7127.937333333333
p71,2068,7273.341111111111
p71,2070,7237.85
p71,2071,7106.67
p71,2076,7153.925
p71,2077,7363.4425
p71,2078,6538.6575
p71,2079,7074.11
p71,2080,6730.91875
p71,2081,6785.610000000001
p71,2082,7106.19
p71,2083,6889.749090909091
p71,2085,7162.556999999999
p71,2086,7069.8146153846155
p71,2087,7107.016250000001
p71,2088,7335.93
p71,2090,7210.786
p71,2091,7179.804666666667
p71,2092,6932.157083333333
p71,2093,6535.6900000000005
p71,2094,7092.215
p71,2097,7362.36
p71,2098,6736.055
p71,2099,7025.99
Oregon,2020,144658.34666666668
Oregon,2021,138914.54333333333
Oregon,2022,135969.874
Oregon,2023,134862.80800000002
Oregon,2024,143504.704
Oregon,2025,135960.14571428573
Oregon,2026,134864.4325
Oregon,2027,135371.9125
Oregon,2028,136770.13857142857
Oregon,2030,140388.61789473682
Oregon,2031,142202.80666666667
Oregon,2032,138252.5394736842
Oregon,2033,145381.08
Oregon,2034,142733.635
Oregon,2035,146438.4
Oregon,2036,139418.04499999998
Oregon,2038,140703.29538461537
Oregon,2039,135470.66
Oregon,2040,138133.885
Oregon,2041,137960.864
Oregon,2042,139486.54333333333
Oregon,2043,136748.40055555556
Oregon,2044,137926.767
Oregon,2045,138474.01666666666
Oregon,2046,140319.44454545455
Oregon,2047,141230.72666666665
Oregon,2048,139969.16428571427
Oregon,2049,143358.914
Oregon,2050,136497.66249999998
Oregon,2051,129577.09
Oregon,2052,140872.90375
Oregon,2053,144953.2525
Oregon,2054,142207.0642857143
Oregon,2055,137276.256875
Oregon,2056,133728.1025
Oregon,2057,135789.1905882353
Oregon,2058,142011.66416666665
Oregon,2059,137575.02
Oregon,2060,144546.23857142855
Oregon,2061,140490.47619047618
Oregon,2062,137960.01285714286
Oregon,2063,138994.87111111113
Oregon,2064,141504.9111111111
Oregon,2065,138313.5
Oregon,2066,134434.05349999998
Oregon,2067,137878.9
Oregon,2068,135496.83555555556
Oregon,2069,141780.8533333333
Oregon,2070,141004.18379310344
Oregon,2071,137327.33592592593
Oregon,2072,138317.72214285715
Oregon,2073,139852.315
Oregon,2074,138326.25846153844
Oregon,2075,140732.654
Oregon,2076,141483.46807692308
Oregon,2077,140799.514
Oregon,2078,141089.93833333332
Oregon,2079,137707.81625
Oregon,2080,139043.41
Oregon,2081,138553.163
Oregon,2082,139123.084375
Oregon,2083,136462.7865384615
Oregon,2084,141656.45285714287
Oregon,2085,139465.59000000003
Oregon,2086,140272.665
Oregon,2087,136954.47916666666
Oregon,2088,141918.38785714286
Oregon,2089,139557.68434782609
Oregon,2090,139504.54285714286
Oregon,2091,138121.19333333333
Oregon,2092,142433.79
Oregon,2093,140469.61666666667
Oregon,2094,144775.326
Oregon,2095,137839.60047619048
Oregon,2096,139180.58416666667
Oregon,2097,138675.3995
Oregon,2098,140335.71782608694
Oregon,2099,133444.89
New Jersey,2020,316924.72000000003
New Jersey,2021,320755.75333333336
New Jersey,2022,333652.1
New Jersey,2023,291014.8175
New Jersey,2024,300756.715
New Jersey,2025,317648.73
New Jersey,2026,323987.47
New Jersey,2027,273571.02
New Jersey,2028,308513.503
New Jersey,2031,306663.82916666666
New Jersey,2032,302902.75
New Jersey,2033,312139.796
New Jersey,2034,277627.7
New Jersey,2035,310724.78500000003
New Jersey,2037,310769.16
New Jersey,2039,311614.10846153845
New Jersey,2041,332422.0533333333
New Jersey,2042,311825.88300000003
New Jersey,2045,311788.952
New Jersey,2046,339814.18799999997
New Jersey,2047,321988.7966666667
New Jersey,2048,328365.355
New Jersey,2049,312421.22000000003
New Jersey,2050,312433.6990909091
New Jersey,2051,321737.0975
New Jersey,2052,310820.7985714286
New Jersey,2053,320205.42500000005
New Jersey,2056,305930.3
New Jersey,2058,327695.6066666667
New Jersey,2059,340240.095
New Jersey,2060,318481.07157894736
New Jersey,2061,316958.89125
New Jersey,2062,337254.3433333333
New Jersey,2063,307319.75
New Jersey,2064,315336.32999999996
New Jersey,2065,304121.3566666667
New Jersey,2066,337101.865
New Jersey,2067,314785.50636363635
New Jersey,2068,317419.0984210526
New Jersey,2069,332939.14
New Jersey,2070,284725.555
New Jersey,2071,312726.2266666667
New Jersey,2072,314530.29
