region,Year,average_total_load
p132,2096,121767.245
p132,2097,121767.245
p132,2098,121767.245
p132,2099,121767.245
p33,2020,133038.91
p33,2021,133038.91
p33,2022,133038.91
p33,2023,133038.91
p33,2024,133038.91
p33,2025,133038.91
p33,2026,133038.91
p33,2027,133038.91
p33,2028,133038.91
p33,2029,133038.91
p33,2030,133038.91
p33,2031,133038.91
p33,2032,133038.91
p33,2033,133038.91
p33,2034,133038.91
p33,2035,133038.91
p33,2036,133038.91
p33,2037,133038.91
p33,2038,133038.91
p33,2039,133038.91
p33,2040,133038.91
p33,2041,133038.91
p33,2042,133038.91
p33,2043,133038.91
p33,2044,133038.91
p33,2045,133038.91
p33,2046,133038.91
p33,2047,133038.91
p33,2048,133038.91
p33,2049,133038.91
p33,2050,133038.91
p33,2051,133038.91
p33,2052,133038.91
p33,2053,133038.91
p33,2054,133038.91
p33,2055,133038.91
p33,2056,133038.91
p33,2057,133038.91
p33,2058,133038.91
p33,2059,133038.91
p33,2060,133038.91
p33,2061,133038.91
p33,2062,133038.91
p33,2063,133038.91
p33,2064,133038.91
p33,2065,133038.91
p33,2066,133038.91
p33,2067,133038.91
p33,2068,133038.91
p33,2069,133038.91
p33,2070,133038.91
p33,2071,133038.91
p33,2072,133038.91
p33,2073,133038.91
p33,2074,133038.91
p33,2075,133038.91
p33,2076,133038.91
p33,2077,133038.91
p33,2078,133038.91
p33,2079,133038.91
p33,2080,133038.91
p33,2081,133038.91
p33,2082,133038.91
p33,2083,133038.91
p33,2084,133038.91
p33,2085,133038.91
p33,2086,133038.91
p33,2087,133038.91
p33,2088,133038.91
p33,2089,133038.91
p33,2090,133038.91
p33,2091,133038.91
p33,2092,133038.91
p33,2093,133038.91
p33,2094,133038.91
p33,2095,133038.91
p33,2096,133038.91
p33,2097,133038.91
p33,2098,133038.91
p33,2099,133038.91
p6,2020,30035.24
p6,2021,30035.24
p6,2022,30035.24
p6,2023,30035.24
p6,2024,30035.24
p6,2025,30035.24
p6,2026,30035.24
p6,2027,30035.24
p6,2028,30035.24
p6,2029,30035.24
p6,2030,30035.24
p6,2031,30035.24
p6,2032,30035.24
p6,2033,30035.24
p6,2034,30035.24
p6,2035,30035.24
p6,2036,30035.24
p6,2037,30035.24
p6,2038,30035.24
p6,2039,30035.24
p6,2040,30035.24
p6,2041,30035.24
p6,2042,30035.24
p6,2043,30035.24
p6,2044,30035.24
p6,2045,30035.24
p6,2046,30035.24
p6,2047,30035.24
p6,2048,30035.24
p6,2049,30035.24
p6,2050,30035.24
p6,2051,30035.24
p6,2052,30035.24
p6,2053,30035.24
p6,2054,30035.24
p6,2055,30035.24
p6,2056,30035.24
p6,2057,30035.24
p6,2058,30035.24
p6,2059,30035.24
p6,2060,30035.24
p6,2061,30035.24
p6,2062,30035.24
p6,2063,30035.24
p6,2064,30035.24
p6,2065,30035.24
p6,2066,30035.24
p6,2067,30035.24
p6,2068,30035.24
p6,2069,30035.24
p6,2070,30035.24
p6,2071,30035.24
p6,2072,30035.24
p6,2073,30035.24
p6,2074,30035.24
p6,2075,30035.24
p6,2076,30035.24
p6,2077,30035.24
p6,2078,30035.24
p6,2079,30035.24
p6,2080,30035.24
p6,2081,30035.24
p6,2082,30035.24
p6,2083,30035.24
p6,2084,30035.24
p6,2085,30035.24
p6,2086,30035.24
p6,2087,30035.24
p6,2088,30035.24
p6,2089,30035.24
p6,2090,30035.24
p6,2091,30035.24
p6,2092,30035.24
p6,2093,30035.24
p6,2094,30035.24
p6,2095,30035.24
p6,2096,30035.24
p6,2097,30035.24
p6,2098,30035.24
p6,2099,30035.24
p99,2020,334081.21
p99,2021,334081.21
p99,2022,334081.21
p99,2023,334081.21
p99,2024,334081.21
p99,2025,334081.21
p99,2026,334081.21
p99,2027,334081.21
p99,2028,334081.21
p99,2029,334081.21
p99,2030,334081.21
p99,2031,334081.21
p99,2032,334081.21
p99,2033,334081.21
p99,2034,334081.21
p99,2035,334081.21
p99,2036,334081.21
p99,2037,334081.21
p99,2038,334081.21
p99,2039,334081.21
p99,2040,334081.21
p99,2041,334081.21
p99,2042,334081.21
p99,2043,334081.21
p99,2044,334081.21
p99,2045,334081.21
p99,2046,334081.21
p99,2047,334081.21
p99,2048,334081.21
p99,2049,334081.21
p99,2050,334081.21
p99,2051,334081.21
p99,2052,334081.21
p99,2053,334081.21
p99,2054,334081.21
p99,2055,334081.21
p99,2056,334081.21
p99,2057,334081.21
p99,2058,334081.21
p99,2059,334081.21
p99,2060,334081.21
p99,2061,334081.21
p99,2062,334081.21
p99,2063,334081.21
p99,2064,334081.21
p99,2065,334081.21
p99,2066,334081.21
p99,2067,334081.21
p99,2068,334081.21
p99,2069,334081.21
p99,2070,334081.21
p99,2071,334081.21
p99,2072,334081.21
p99,2073,334081.21
p99,2074,334081.21
p99,2075,334081.21
p99,2076,334081.21
p99,2077,334081.21
p99,2078,334081.21
p99,2079,334081.21
p99,2080,334081.21
p99,2081,334081.21
p99,2082,334081.21
p99,2083,334081.21
p99,2084,334081.21
p99,2085,334081.21
p99,2086,334081.21
p99,2087,334081.21
p99,2088,334081.21
p99,2089,334081.21
p99,2090,334081.21
p99,2091,334081.21
p99,2092,334081.21
p99,2093,334081.21
p99,2094,334081.21
p99,2095,334081.21
p99,2096,334081.21
p99,2097,334081.21
p99,2098,334081.21
p99,2099,334081.21
p74,2020,6677.6
p74,2021,6677.6
p74,2022,6677.6
p74,2023,6677.6
p74,2024,6677.6
p74,2025,6677.6
p74,2026,6677.6
p74,2027,6677.6
p74,2028,6677.6
p74,2029,6677.6
p74,2030,6677.6
p74,2031,6677.6
p74,2032,6677.6
p74,2033,6677.6
p74,2034,6677.6
p74,2035,6677.6
p74,2036,6677.6
p74,2037,6677.6
p74,2038,6677.6
p74,2039,6677.6
p74,2040,6677.6
p74,2041,6677.6
p74,2042,6677.6
p74,2043,6677.6
p74,2044,6677.6
p74,2045,6677.6
p74,2046,6677.6
p74,2047,6677.6
p74,2048,6677.6
p74,2049,6677.6
p74,2050,6677.6
p74,2051,6677.6
p74,2052,6677.6
p74,2053,6677.6
p74,2054,6677.6
p74,2055,6677.6
p74,2056,6677.6
p74,2057,6677.6
p74,2058,6677.6
p74,2059,6677.6
p74,2060,6677.6
p74,2061,6677.6
p74,2062,6677.6
p74,2063,6677.6
p74,2064,6677.6
p74,2065,6677.6
p74,2066,6677.6
p74,2067,6677.6
p74,2068,6677.6
p74,2069,6677.6
p74,2070,6677.6
p74,2071,6677.6
p74,2072,6677.6
p74,2073,6677.6
p74,2074,6677.6
p74,2075,6677.6
p74,2076,6677.6
p74,2077,6677.6
p74,2078,6677.6
p74,2079,6677.6
p74,2080,6677.6
p74,2081,6677.6
p74,2082,6677.6
p74,2083,6677.6
p74,2084,6677.6
p74,2085,6677.6
p74,2086,6677.6
p74,2087,6677.6
p74,2088,6677.6
p74,2089,6677.6
p74,2090,6677.6
p74,2091,6677.6
p74,2092,6677.6
p74,2093,6677.6
p74,2094,6677.6
p74,2095,6677.6
p74,2096,6677.6
p74,2097,6677.6
p74,2098,6677.6
p74,2099,6677.6
p101,2020,470961.9233333333
p101,2021,470961.9233333333
p101,2022,470961.9233333333
p101,2023,470961.9233333333
p101,2024,470961.9233333333
p101,2025,470961.9233333333
p101,2026,470961.9233333333
p101,2027,470961.9233333333
p101,2028,470961.9233333333
p101,2029,470961.9233333333
p101,2030,470961.9233333333
p101,2031,470961.9233333333
p101,2032,470961.9233333333
p101,2033,470961.9233333333
p101,2034,470961.9233333333
p101,2035,470961.9233333333
p101,2036,470961.9233333333
p101,2037,470961.9233333333
p101,2038,470961.9233333333
p101,2039,470961.9233333333
p101,2040,470961.9233333333
p101,2041,470961.9233333333
p101,2042,470961.9233333333
p101,2043,470961.9233333333
p101,2044,470961.9233333333
p101,2045,470961.9233333333
p101,2046,470961.9233333333
p101,2047,470961.9233333333
p101,2048,470961.9233333333
p101,2049,470961.9233333333
p101,2050,470961.9233333333
p101,2051,470961.9233333333
p101,2052,470961.9233333333
p101,2053,470961.9233333333
p101,2054,470961.9233333333
p101,2055,470961.9233333333
p101,2056,470961.9233333333
p101,2057,470961.9233333333
p101,2058,470961.9233333333
p101,2059,470961.9233333333
p101,2060,470961.9233333333
p101,2061,470961.9233333333
p101,2062,470961.9233333333
p101,2063,470961.9233333333
p101,2064,470961.9233333333
p101,2065,470961.9233333333
p101,2066,470961.9233333333
p101,2067,470961.9233333333
p101,2068,470961.9233333333
p101,2069,470961.9233333333
p101,2070,470961.9233333333
p101,2071,470961.9233333333
p101,2072,470961.9233333333
p101,2073,470961.9233333333
p101,2074,470961.9233333333
p101,2075,470961.9233333333
p101,2076,470961.9233333333
p101,2077,470961.9233333333
p101,2078,470961.9233333333
p101,2079,470961.9233333333
p101,2080,470961.9233333333
p101,2081,470961.9233333333
p101,2082,470961.9233333333
p101,2083,470961.9233333333
p101,2084,470961.9233333333
p101,2085,470961.9233333333
p101,2086,470961.9233333333
p101,2087,470961.9233333333
p101,2088,470961.9233333333
p101,2089,470961.9233333333
p101,2090,470961.9233333333
p101,2091,470961.9233333333
p101,2092,470961.9233333333
p101,2093,470961.9233333333
p101,2094,470961.9233333333
p101,2095,470961.9233333333
p101,2096,470961.9233333333
p101,2097,470961.9233333333
p101,2098,470961.9233333333
p101,2099,470961.9233333333
p109,2020,215716.67
p109,2021,215716.67
p109,2022,215716.67
p109,2023,215716.67
p109,2024,215716.67
p109,2025,215716.67
p109,2026,215716.67
p109,2027,215716.67
p109,2028,215716.67
p109,2029,215716.67
p109,2030,215716.67
p109,2031,215716.67
p109,2032,215716.67
p109,2033,215716.67
p109,2034,215716.67
p109,2035,215716.67
p109,2036,215716.67
p109,2037,215716.67
p109,2038,215716.67
p109,2039,215716.67
p109,2040,215716.67
p109,2041,215716.67
p109,2042,215716.67
p109,2043,215716.67
p109,2044,215716.67
p109,2045,215716.67
p109,2046,215716.67
p109,2047,215716.67
p109,2048,215716.67
p109,2049,215716.67
p109,2050,215716.67
p109,2051,215716.67
p109,2052,215716.67
p109,2053,215716.67
p109,2054,215716.67
p109,2055,215716.67
p109,2056,215716.67
p109,2057,215716.67
p109,2058,215716.67
p109,2059,215716.67
p109,2060,215716.67
p109,2061,215716.67
p109,2062,215716.67
p109,2063,215716.67
p109,2064,215716.67
p109,2065,215716.67
p109,2066,215716.67
p109,2067,215716.67
p109,2068,215716.67
p109,2069,215716.67
p109,2070,215716.67
p109,2071,215716.67
p109,2072,215716.67
p109,2073,215716.67
p109,2074,215716.67
p109,2075,215716.67
p109,2076,215716.67
p109,2077,215716.67
p109,2078,215716.67
p109,2079,215716.67
p109,2080,215716.67
p109,2081,215716.67
p109,2082,215716.67
p109,2083,215716.67
p109,2084,215716.67
p109,2085,215716.67
p109,2086,215716.67
p109,2087,215716.67
p109,2088,215716.67
p109,2089,215716.67
p109,2090,215716.67
p109,2091,215716.67
p109,2092,215716.67
p109,2093,215716.67
p109,2094,215716.67
p109,2095,215716.67
p109,2096,215716.67
p109,2097,215716.67
p109,2098,215716.67
p109,2099,215716.67
p125,2020,48049.115
p125,2021,48049.115
p125,2022,48049.115
p125,2023,48049.115
p125,2024,48049.115
p125,2025,48049.115
p125,2026,48049.115
p125,2027,48049.115
p125,2028,48049.115
p125,2029,48049.115
p125,2030,48049.115
p125,2031,48049.115
p125,2032,48049.115
p125,2033,48049.115
p125,2034,48049.115
p125,2035,48049.115
p125,2036,48049.115
p125,2037,48049.115
p125,2038,48049.115
p125,2039,48049.115
p125,2040,48049.115
p125,2041,48049.115
p125,2042,48049.115
p125,2043,48049.115
p125,2044,48049.115
p125,2045,48049.115
p125,2046,48049.115
p125,2047,48049.115
p125,2048,48049.115
p125,2049,48049.115
p125,2050,48049.115
p125,2051,48049.115
p125,2052,48049.115
p125,2053,48049.115
p125,2054,48049.115
p125,2055,48049.115
p125,2056,48049.115
p125,2057,48049.115
p125,2058,48049.115
p125,2059,48049.115
p125,2060,48049.115
p125,2061,48049.115
p125,2062,48049.115
p125,2063,48049.115
p125,2064,48049.115
p125,2065,48049.115
p125,2066,48049.115
p125,2067,48049.115
p125,2068,48049.115
p125,2069,48049.115
p125,2070,48049.115
p125,2071,48049.115
p125,2072,48049.115
p125,2073,48049.115
p125,2074,48049.115
p125,2075,48049.115
p125,2076,48049.115
p125,2077,48049.115
p125,2078,48049.115
p125,2079,48049.115
p125,2080,48049.115
p125,2081,48049.115
p125,2082,48049.115
p125,2083,48049.115
p125,2084,48049.115
p125,2085,48049.115
p125,2086,48049.115
p125,2087,48049.115
p125,2088,48049.115
p125,2089,48049.115
p125,2090,48049.115
p125,2091,48049.115
p125,2092,48049.115
p125,2093,48049.115
p125,2094,48049.115
p125,2095,48049.115
p125,2096,48049.115
p125,2097,48049.115
p125,2098,48049.115
p125,2099,48049.115
p102,2020,263722.266
p102,2021,263722.266
p102,2022,263722.266
p102,2023,263722.266
p102,2024,263722.266
p102,2025,263722.266
p102,2026,263722.266
p102,2027,263722.266
p102,2028,263722.266
p102,2029,263722.266
p102,2030,263722.266
p102,2031,263722.266
p102,2032,263722.266
p102,2033,263722.266
p102,2034,263722.266
p102,2035,263722.266
p102,2036,263722.266
p102,2037,263722.266
p102,2038,263722.266
p102,2039,263722.266
p102,2040,263722.266
p102,2041,263722.266
p102,2042,263722.266
p102,2043,263722.266
p102,2044,263722.266
p102,2045,263722.266
p102,2046,263722.266
p102,2047,263722.266
p102,2048,263722.266
p102,2049,263722.266
p102,2050,263722.266
p102,2051,263722.266
p102,2052,263722.266
p102,2053,263722.266
p102,2054,263722.266
p102,2055,263722.266
p102,2056,263722.266
p102,2057,263722.266
p102,2058,263722.266
p102,2059,263722.266
p102,2060,263722.266
p102,2061,263722.266
p102,2062,263722.266
p102,2063,263722.266
p102,2064,263722.266
p102,2065,263722.266
p102,2066,263722.266
p102,2067,263722.266
p102,2068,263722.266
p102,2069,263722.266
p102,2070,263722.266
p102,2071,263722.266
p102,2072,263722.266
p102,2073,263722.266
p102,2074,263722.266
p102,2075,263722.266
p102,2076,263722.266
p102,2077,263722.266
p102,2078,263722.266
p102,2079,263722.266
p102,2080,263722.266
p102,2081,263722.266
p102,2082,263722.266
p102,2083,263722.266
p102,2084,263722.266
p102,2085,263722.266
p102,2086,263722.266
p102,2087,263722.266
p102,2088,263722.266
p102,2089,263722.266
p102,2090,263722.266
p102,2091,263722.266
p102,2092,263722.266
p102,2093,263722.266
p102,2094,263722.266
p102,2095,263722.266
p102,2096,263722.266
p102,2097,263722.266
p102,2098,263722.266
p102,2099,263722.266
p126,2020,325359.96
p126,2021,325359.96
p126,2022,325359.96
p126,2023,325359.96
p126,2024,325359.96
p126,2025,325359.96
p126,2026,325359.96
p126,2027,325359.96
p126,2028,325359.96
p126,2029,325359.96
p126,2030,325359.96
p126,2031,325359.96
p126,2032,325359.96
p126,2033,325359.96
p126,2034,325359.96
p126,2035,325359.96
p126,2036,325359.96
p126,2037,325359.96
p126,2038,325359.96
p126,2039,325359.96
p126,2040,325359.96
p126,2041,325359.96
p126,2042,325359.96
p126,2043,325359.96
p126,2044,325359.96
p126,2045,325359.96
p126,2046,325359.96
p126,2047,325359.96
p126,2048,325359.96
p126,2049,325359.96
p126,2050,325359.96
p126,2051,325359.96
p126,2052,325359.96
p126,2053,325359.96
p126,2054,325359.96
p126,2055,325359.96
p126,2056,325359.96
p126,2057,325359.96
p126,2058,325359.96
p126,2059,325359.96
p126,2060,325359.96
p126,2061,325359.96
p126,2062,325359.96
p126,2063,325359.96
p126,2064,325359.96
p126,2065,325359.96
p126,2066,325359.96
p126,2067,325359.96
