region,Year,hdd
p10,2049,908.3482671624128
p10,2050,735.2801667741193
p10,2051,782.217785876372
p10,2052,969.885344384932
p10,2053,860.4105034541872
p10,2054,1007.6181866386598
p10,2055,1012.1277340199756
p10,2056,909.7353759454832
p10,2057,983.1043338677832
p10,2058,925.5210985293932
p10,2059,810.3035032953508
p10,2060,1007.3288212169962
p10,2061,1160.809620561677
p10,2062,903.45084250046
p10,2063,1061.5789314038489
p10,2064,1219.6099644585493
p10,2065,1020.1101353254372
p10,2066,950.8846511774606
p10,2067,1028.725274727709
p10,2068,1117.7722024103086
p10,2069,1042.833451356526
p10,2070,1067.683975512951
p10,2071,966.5169489965896
p10,2072,1100.0515706041024
p10,2073,925.1715385583664
p10,2074,1030.989365693584
p10,2075,1056.007788047883
p10,2076,1175.2222131468598
p10,2077,1157.0117755090228
p10,2078,889.2496962124096
p10,2079,976.718852154639
p10,2080,1018.451031461956
p10,2081,1073.3907203897077
p10,2082,909.6944975055278
p10,2083,1129.0833014666769
p10,2084,956.1232179749312
p10,2085,887.5330600773585
p10,2086,1072.108736551569
p10,2087,990.5665645559188
p10,2088,1133.4073414261502
p10,2089,1009.496417027443
p10,2090,825.2702089769655
p10,2091,874.323393266905
p10,2092,1057.0008921700276
p10,2093,949.5968969931972
p10,2094,1099.8538258811468
p10,2095,1105.5717937804611
p10,2096,1000.4864080763208
p10,2097,1072.1040040141952
p10,2098,990.4365881713528
p10,2099,867.0585923537623
p41,2020,1089.1386045374957
p41,2021,924.7129416173952
p41,2022,646.9183431079414
p41,2023,971.9648106000466
p41,2024,760.0588877689547
p41,2025,788.1834325327354
p41,2026,808.2879716455191
p41,2027,897.6104487625263
p41,2028,1141.243193695367
p41,2029,948.7680945058714
p41,2030,930.4069777998316
p41,2031,1016.938626568714
p41,2032,546.2657033995691
p41,2033,566.9364450588837
p41,2034,904.0750872062602
p41,2035,783.454442747474
p41,2036,819.9091155511951
p41,2037,880.6263523432362
p41,2038,939.0829284489704
p41,2039,782.1293458587373
p41,2040,1185.039447421742
p41,2041,825.7862059520287
p41,2042,1112.1497916173862
p41,2043,872.2779503077263
p41,2044,787.8002050617207
p41,2045,1080.3406120876152
p41,2046,1036.406538089665
p41,2047,1018.4470062464494
p41,2048,795.0735542127275
p41,2049,743.2042677569596
p41,2050,899.0487898511835
p41,2051,1068.02130687371
p41,2052,1163.9276498708828
p41,2053,1005.5500010226948
p41,2054,915.2375578156224
p41,2055,968.1096941714544
p41,2056,939.7992917157936
p41,2057,977.2576550682564
p41,2058,1145.978293901561
p41,2059,773.4645657560948
p41,2060,1317.305150329301
p41,2061,1133.5077345472016
p41,2062,891.1557002257348
p41,2063,1131.1300799004428
p41,2064,970.543969372044
p41,2065,1038.7362634604456
p41,2066,1052.1927909895085
p41,2067,1100.2195412950732
p41,2068,1365.337907344624
p41,2069,1178.8993563616298
p41,2070,1151.2173049634011
p41,2071,1267.2957641775674
p41,2072,785.6635666820907
p41,2073,714.0449246753715
p41,2074,1139.3722212896955
p41,2075,965.2772424482624
p41,2076,996.23639981642
p41,2077,1070.8466947361392
p41,2078,1117.9162453557983
p41,2079,991.0771470834824
p41,2080,1412.1235597623008
p41,2081,1055.9878080463493
p41,2082,1313.1799521814266
p41,2083,1065.649886832653
p41,2084,1008.4014305439229
p41,2085,1325.377155926975
p41,2086,1234.2320045717945
p41,2087,1230.698647505571
p41,2088,945.592434354434
p41,2089,893.461200664219
p41,2090,1045.2941971719274
p41,2091,1217.3222377250213
p41,2092,1324.553058405759
p41,2093,1125.1978198526213
p41,2094,1050.1468369232523
p41,2095,1069.6047689468207
p41,2096,1064.5834495207982
p41,2097,1076.7433167332997
p41,2098,1299.3765822735968
p41,2099,938.1334413383948
p124,2020,849.6236870032167
p124,2021,743.6661158030668
p124,2022,715.8105741792842
p124,2023,857.8837279185386
p124,2024,754.7976450329318
p124,2025,793.969895015464
p124,2026,831.7329294349067
p124,2027,869.8824667396065
p124,2028,728.2381708330952
p124,2029,855.831893813003
p124,2030,808.4365415614208
p124,2031,904.9241157608672
p124,2032,683.7732598312466
p124,2033,870.2951251257734
p124,2034,742.8321780600515
p124,2035,881.6067720205717
p124,2036,707.7249846114637
p124,2037,715.8341144475727
p124,2038,893.1060713332677
p124,2039,819.4288177778616
p124,2040,728.5663900204556
p124,2041,767.1034725287575
p124,2042,961.2622167057876
p124,2043,759.9080635209692
p124,2044,870.7940419056994
p124,2045,893.0211299229574
p124,2046,811.5383422990051
p124,2047,903.0223922904852
p124,2048,846.6871850971879
p124,2049,769.6306230921668
p124,2050,985.6966507479964
p124,2051,945.1189635822516
p124,2052,867.9287869120501
p124,2053,755.153971640354
p124,2054,779.5410754480928
p124,2055,878.542831063141
p124,2056,932.282124784368
p124,2057,860.2881052152181
p124,2058,1035.7403766711768
p124,2059,991.1010869358938
p124,2060,999.7592162667348
p124,2061,869.5717067780706
p124,2062,854.4451252266545
p124,2063,1009.8991805064828
p124,2064,900.1264861124756
p124,2065,963.0565663348314
p124,2066,985.2290999180476
p124,2067,1001.5271391121528
p124,2068,838.5122025117344
p124,2069,980.8777051393604
p124,2070,962.6262986506276
p124,2071,1043.9817433529151
p124,2072,814.55214873733
p124,2073,1030.7777712997097
p124,2074,895.8542139106414
p124,2075,1046.7255279298706
p124,2076,852.6121270927406
p124,2077,860.6316450759177
p124,2078,1060.266620510488
p124,2079,976.217518439411
p124,2080,884.1265709698291
p124,2081,920.9266627111764
p124,2082,1109.7284568741668
p124,2083,884.6788115469931
p124,2084,1000.6151308746514
p124,2085,1011.7995529811728
p124,2086,929.875528935504
p124,2087,1016.7608792173136
p124,2088,956.4381011577212
p124,2089,886.7304031314329
p124,2090,1099.0238943972663
p124,2091,1066.083239628941
p124,2092,994.2170262129744
p124,2093,875.3314360399518
p124,2094,906.3530237368624
p124,2095,1026.5173586569254
p124,2096,1075.3658567612772
p124,2097,1018.6686372825671
p124,2098,1164.2202542965238
p124,2099,1129.783328534665
Maryland,2020,749.8610215122234
Maryland,2021,611.6757153184119
Maryland,2022,517.3841144800658
Maryland,2023,717.5981277591221
Maryland,2024,588.9808847145149
Maryland,2025,653.4379210256773
Maryland,2026,681.7069148587236
Maryland,2027,733.7266824576319
Maryland,2028,733.0487219746569
Maryland,2029,629.49546862304
Maryland,2030,628.3576017458204
Maryland,2031,853.6577738698707
Maryland,2032,521.6366755933159
Maryland,2033,726.288752212901
Maryland,2034,649.4280983337851
Maryland,2035,707.1391640580911
Maryland,2036,588.5626492999721
Maryland,2037,590.8707031575302
Maryland,2038,736.9057772429554
Maryland,2039,730.9894271038778
Maryland,2040,571.3924248776937
Maryland,2041,601.9298660099538
Maryland,2042,807.4917972955924
Maryland,2043,562.4623968462295
Maryland,2044,636.6312489747756
Maryland,2045,708.0291012113203
Maryland,2046,640.4470006856077
Maryland,2047,762.8929321935063
Maryland,2048,633.1725231835044
Maryland,2049,564.841480478193
Maryland,2050,859.6091783301249
Maryland,2051,774.3103529022274
Maryland,2052,746.6818254311469
Maryland,2053,631.3801197959351
Maryland,2054,551.8341918262183
Maryland,2055,679.2500927078457
Maryland,2056,777.7250052699808
Maryland,2057,690.3373690640997
Maryland,2058,802.3329532797239
Maryland,2059,813.7436834652015
Maryland,2060,945.1672183960576
Maryland,2061,781.2447100117273
Maryland,2062,680.6037794289571
Maryland,2063,902.5974993113816
Maryland,2064,742.045543227379
Maryland,2065,822.414857449226
Maryland,2066,832.9459186512668
Maryland,2067,879.9017872831205
Maryland,2068,877.4081405372925
Maryland,2069,775.240384280005
Maryland,2070,786.6918242513475
Maryland,2071,1032.6924333997636
Maryland,2072,673.7983062238371
Maryland,2073,878.474401118292
Maryland,2074,787.6241650840698
Maryland,2075,884.5164475963676
Maryland,2076,728.0514639576902
Maryland,2077,716.4054323139226
Maryland,2078,858.8552386876395
Maryland,2079,871.591498716704
Maryland,2080,703.5841865036687
Maryland,2081,764.608805732447
Maryland,2082,994.764782299999
Maryland,2083,699.2121584246817
Maryland,2084,779.9258769958881
Maryland,2085,829.4960535964086
Maryland,2086,761.3325938270517
Maryland,2087,914.7995258747294
Maryland,2088,743.2832227982224
Maryland,2089,670.0014349684873
Maryland,2090,963.0325205702444
Maryland,2091,902.3392941155556
Maryland,2092,871.0418908964236
Maryland,2093,741.931259547893
Maryland,2094,699.5399585500068
Maryland,2095,784.2268661809048
Maryland,2096,898.2393184205829
Maryland,2097,807.0478971868993
Maryland,2098,929.2654080204752
Maryland,2099,975.3039948805329
p16,2020,293.7013017173385
p16,2021,436.8142177635675
p16,2022,346.2069420117149
p16,2023,303.4869631903975
p16,2024,319.29849140579495
p16,2025,362.1997995075129
p16,2026,373.9972693834636
p16,2027,306.3890286495042
p16,2028,511.1473374495002
p16,2029,343.45094064938473
p16,2030,437.8259434488146
p16,2031,372.8203433734931
p16,2032,350.4585307477531
p16,2033,127.0319173023525
p16,2034,507.9743954918397
p16,2035,322.01916800218834
p16,2036,412.0619370520874
p16,2037,313.367445490986
p16,2038,438.6384118793692
p16,2039,335.9863566436301
p16,2040,462.526624897644
p16,2041,494.28636635823096
p16,2042,445.1735495002536
p16,2043,576.6850778445571
p16,2044,332.87173197678226
p16,2045,393.34006212720544
p16,2046,491.44115457950966
p16,2047,590.6382924089771
p16,2048,418.1414042392512
p16,2049,377.550023516035
p16,2050,346.6352239214503
p16,2051,384.60604742788274
p16,2052,537.070401904603
p16,2053,555.7939535006306
p16,2054,371.43550409947153
p16,2055,443.2658611793203
p16,2056,418.23953029901566
p16,2057,512.8484788641344
p16,2058,452.05317373685136
p16,2059,389.38451794377454
p16,2060,425.19306521993377
p16,2061,565.6480362463834
p16,2062,476.2595514065965
p16,2063,422.29736100103287
p16,2064,448.3244522541755
p16,2065,498.1160276199317
p16,2066,506.7802041054149
p16,2067,463.0254523467879
p16,2068,671.7985542715262
p16,2069,489.00119793002017
p16,2070,594.6705693262659
p16,2071,514.466983328457
p16,2072,497.07180336722206
p16,2073,225.13992633590837
p16,2074,662.09485903128
p16,2075,443.9475080735479
p16,2076,536.0361925848129
p16,2077,418.4281904740935
p16,2078,545.0030357659375
p16,2079,447.19263194087335
p16,2080,577.7938939648443
p16,2081,626.7140190488537
p16,2082,553.5172810688215
p16,2083,695.2222234480533
p16,2084,428.1623635506882
p16,2085,490.525917204964
p16,2086,601.9219504662776
p16,2087,699.0975360631933
p16,2088,510.823137268177
p16,2089,464.7710532742094
p16,2090,423.8030872329004
p16,2091,456.9333157242358
p16,2092,610.249748663804
p16,2093,633.7438470842159
p16,2094,432.6043833580347
p16,2095,514.3584508658124
p16,2096,473.70314453838375
p16,2097,581.4201242310764
p16,2098,513.096244661322
p16,2099,448.9591055368935
p47,2020,1285.2449549603375
p47,2021,1118.2855101170992
p47,2022,1183.1207591412826
p47,2023,1172.4421625287805
p47,2024,1036.887402563792
p47,2025,1143.232757713832
p47,2026,1110.8630919942705
p47,2027,1112.7761123314035
p47,2028,1054.6460951709832
p47,2029,1272.681122248399
p47,2030,1200.4263263989833
p47,2031,1106.9512983088912
p47,2032,1158.2566027966225
p47,2033,1219.0114987973625
p47,2034,1382.5648442482286
p47,2035,1194.896248092438
p47,2036,1365.5111534760772
p47,2037,1261.568577466748
p47,2038,1432.281500647263
p47,2039,1192.7557838270832
p47,2040,1414.0142066474075
p47,2041,1328.9755487015575
p47,2042,1290.273820743232
p47,2043,1265.647546102054
p47,2044,1121.3007028640743
p47,2045,1250.3684112475405
p47,2046,1282.023134368212
p47,2047,1201.3328486198543
p47,2048,1163.866517681922
p47,2049,1286.5921114519615
p47,2050,1323.618136689683
p47,2051,1504.939049755313
p47,2052,1449.0981507059937
p47,2053,1297.924734602509
p47,2054,1262.4501861320955
p47,2055,1328.4140031039242
p47,2056,1325.1615491990904
p47,2057,1299.2405352181677
p47,2058,1478.7477263966812
p47,2059,1396.275113334954
p47,2060,1503.6973406567777
p47,2061,1359.840049005371
p47,2062,1405.8916737026673
p47,2063,1377.0369025335926
p47,2064,1236.2353193151896
p47,2065,1346.7777867400628
p47,2066,1325.4847693986007
p47,2067,1321.8018265427145
p47,2068,1251.9478637391153
p47,2069,1504.8127809047246
p47,2070,1405.7741818833197
p47,2071,1298.3236841700882
p47,2072,1352.2038623006197
p47,2073,1414.4874775234894
p47,2074,1583.8336106894822
p47,2075,1382.2661783382405
p47,2076,1560.846056360419
p47,2077,1437.2741336027332
p47,2078,1611.0510338332688
p47,2079,1343.972975094856
p47,2080,1586.1665195895546
p47,2081,1516.3785636196324
p47,2082,1469.0974193040363
p47,2083,1460.984948307204
p47,2084,1295.314164004089
p47,2085,1406.2202250055584
p47,2086,1447.9212690156182
p47,2087,1362.1830374865142
p47,2088,1328.652092937539
p47,2089,1453.738506120064
p47,2090,1482.6966052282826
p47,2091,1662.5349886597344
p47,2092,1605.9836376234334
p47,2093,1423.7438319982075
p47,2094,1371.1779202162757
p47,2095,1438.5864199152693
p47,2096,1466.1696541167632
p47,2097,1419.1625665304512
p47,2098,1596.2520531181665
p47,2099,1510.7909536696527
North Dakota,2020,483.8231102267427
North Dakota,2021,436.381961708785
North Dakota,2022,379.6019832494682
North Dakota,2023,609.8159063568582
North Dakota,2024,455.76733763029046
North Dakota,2025,279.12162442577056
North Dakota,2026,342.6592100510865
North Dakota,2027,445.6362577680198
North Dakota,2028,768.4896060070557
North Dakota,2029,540.1374378395769
North Dakota,2030,508.6411920693454
North Dakota,2031,540.7212123767213
North Dakota,2032,213.91224725632972
North Dakota,2033,173.04236307029169
North Dakota,2034,352.3446487087183
North Dakota,2035,426.961891327695
North Dakota,2036,424.6831756445286
North Dakota,2037,438.6109090917252
North Dakota,2038,480.9641476577032
North Dakota,2039,343.3416471033101
North Dakota,2040,430.4603460334735
North Dakota,2041,464.2901287731618
North Dakota,2042,570.041991364845
North Dakota,2043,487.7372754653508
North Dakota,2044,198.1834678738365
North Dakota,2045,402.321868581867
North Dakota,2046,570.0047871917942
North Dakota,2047,476.86348566506376
North Dakota,2048,372.1555968883796
North Dakota,2049,226.0883394919611
North Dakota,2050,363.20911865842425
North Dakota,2051,371.31627585401634
North Dakota,2052,556.053960151505
North Dakota,2053,397.2778976964177
North Dakota,2054,323.21577808340726
North Dakota,2055,450.67785826494384
North Dakota,2056,447.298120308356
North Dakota,2057,452.7160218278916
North Dakota,2058,585.8501943384689
North Dakota,2059,339.2316089586803
North Dakota,2060,677.6822857262584
North Dakota,2061,614.0859023167613
North Dakota,2062,511.90794785758186
North Dakota,2063,755.8377293333493
North Dakota,2064,590.5105868602338
North Dakota,2065,398.7835593179445
North Dakota,2066,485.335010864965
North Dakota,2067,619.2186601341032
North Dakota,2068,936.392951816208
North Dakota,2069,726.3705700793802
North Dakota,2070,687.4870995304955
North Dakota,2071,739.7914592626028
North Dakota,2072,350.73815897517136
North Dakota,2073,257.7103737522579
North Dakota,2074,537.3166708566055
North Dakota,2075,578.9540418403158
North Dakota,2076,577.2700616548634
North Dakota,2077,597.2193452721356
North Dakota,2078,669.7036303217474
North Dakota,2079,478.6003807203653
North Dakota,2080,617.4653433915371
North Dakota,2081,610.9751067603985
North Dakota,2082,744.3637777213937
North Dakota,2083,643.2390253342091
North Dakota,2084,309.21096176488663
North Dakota,2085,590.1513338670007
North Dakota,2086,732.7615545501876
North Dakota,2087,612.0891357386633
North Dakota,2088,477.83384659189664
North Dakota,2089,322.9780829312812
North Dakota,2090,461.0732175079228
North Dakota,2091,467.8590338774508
North Dakota,2092,659.5556771658435
North Dakota,2093,487.53342317657706
North Dakota,2094,404.0133796943174
North Dakota,2095,553.4268470805822
North Dakota,2096,553.1556845631087
North Dakota,2097,541.0522872416286
North Dakota,2098,682.0555006644598
North Dakota,2099,456.17685229945147
Oklahoma,2020,1543.9584467597526
Oklahoma,2021,1320.182336882476
Oklahoma,2022,1157.6633652224782
Oklahoma,2023,1248.3199912988505
Oklahoma,2024,1239.6665774138892
Oklahoma,2025,1255.5515008061716
Oklahoma,2026,1297.213368977223
Oklahoma,2027,1319.2766455406654
Oklahoma,2028,1281.848358899935
Oklahoma,2029,1127.2809241566329
Oklahoma,2030,1348.272822887328
Oklahoma,2031,1361.8101877695967
Oklahoma,2032,1090.413920905882
Oklahoma,2033,1212.8706132294076
Oklahoma,2034,1430.4039334588265
Oklahoma,2035,1154.9840114726494
Oklahoma,2036,1361.7519504935317
Oklahoma,2037,1280.4374748706384
Oklahoma,2038,1629.2038390767652
Oklahoma,2039,1265.0125276756082
Oklahoma,2040,1482.7054691855694
Oklahoma,2041,1408.2399501859677
Oklahoma,2042,1360.2347782862437
Oklahoma,2043,1308.6123919207398
Oklahoma,2044,1227.5381987087108
Oklahoma,2045,1438.8250032126198
Oklahoma,2046,1513.3476575052018
Oklahoma,2047,1277.8512616545806
Oklahoma,2048,1226.8334192344275
Oklahoma,2049,1223.5212599754464
Oklahoma,2050,1465.1431116565764
Oklahoma,2051,1694.1118631843383
Oklahoma,2052,1599.3517616686397
Oklahoma,2053,1379.3691761318794
Oklahoma,2054,1382.6585222545536
Oklahoma,2055,1289.580365200042
Oklahoma,2056,1469.3546388806635
Oklahoma,2057,1338.2581865270758
Oklahoma,2058,1603.072307633904
Oklahoma,2059,1376.8643291855678
Oklahoma,2060,1759.0667622079577
Oklahoma,2061,1522.8818449648195
Oklahoma,2062,1391.92175706914
Oklahoma,2063,1422.8071167860548
Oklahoma,2064,1430.20130465162
Oklahoma,2065,1467.6804279947592
Oklahoma,2066,1496.1288598997714
Oklahoma,2067,1522.4456763280632
Oklahoma,2068,1453.372498047617
Oklahoma,2069,1329.234812243296
Oklahoma,2070,1531.0249140530768
Oklahoma,2071,1532.232953644917
Oklahoma,2072,1278.986854752231
Oklahoma,2073,1404.552080651907
Oklahoma,2074,1608.8664691158262
Oklahoma,2075,1314.234163702758
Oklahoma,2076,1569.4050075104417
Oklahoma,2077,1453.3763795663851
Oklahoma,2078,1823.933334694923
Oklahoma,2079,1448.1411218158755
Oklahoma,2080,1672.9494970965015
Oklahoma,2081,1605.4800992272685
Oklahoma,2082,1532.3477184645117
Oklahoma,2083,1513.57162671712
Oklahoma,2084,1426.957456263764
Oklahoma,2085,1637.7648123487938
Oklahoma,2086,1689.2330754712268
Oklahoma,2087,1444.7712448380169
Oklahoma,2088,1369.150800083652
Oklahoma,2089,1369.5987887082138
Oklahoma,2090,1642.4158116500294
Oklahoma,2091,1839.981959627347
Oklahoma,2092,1762.1594535023903
Oklahoma,2093,1508.353378796119
Oklahoma,2094,1493.557393169583
Oklahoma,2095,1422.956204337922
Oklahoma,2096,1592.2780832186854
Oklahoma,2097,1439.8374563605769
Oklahoma,2098,1726.1366657844565
Oklahoma,2099,1521.5818102572375
p125,2020,741.5935697184398
p125,2021,603.2465449238954
p125,2022,501.1414794877518
p125,2023,715.3980165570466
p125,2024,614.2263446508945
p125,2025,638.8867857528442
p125,2026,679.3764888947733
p125,2027,704.8621643809487
p125,2028,695.2331075586724
p125,2029,666.4984109344009
p125,2030,654.0207084790902
p125,2031,838.5348543969384
p125,2032,561.1043466956734
p125,2033,741.6248549839058
p125,2034,646.838993885673
p125,2035,688.2960127467868
p125,2036,581.0113890730108
p125,2037,600.6238781166062
p125,2038,692.5859091924923
p125,2039,710.2162127078221
p125,2040,567.5042416793792
p125,2041,602.4213528572806
p125,2042,769.2740416414608
p125,2043,594.1151816412097
p125,2044,654.5953157521088
p125,2045,698.7842728493033
p125,2046,661.4732662540374
p125,2047,728.8746461056344
p125,2048,648.2476540526638
p125,2049,590.2895832755671
p125,2050,839.669945113186
p125,2051,790.6622675232218
p125,2052,739.9722194996393
p125,2053,652.5157433182586
p125,2054,556.3704400651089
p125,2055,683.0761744902446
p125,2056,773.5572755833036
p125,2057,703.0351960888836
p125,2058,815.9859040152512
p125,2059,811.0977617662073
p125,2060,924.2326759041335
p125,2061,751.5653622484458
p125,2062,650.2538498597698
p125,2063,875.4522522986699
p125,2064,740.6661050857323
p125,2065,803.820739462675
p125,2066,821.6197810051201
p125,2067,858.3285210787662
p125,2068,821.6667130083417
p125,2069,808.7866805665396
p125,2070,805.3306152083297
p125,2071,976.008265541375
p125,2072,698.0279842960636
p125,2073,892.5151369587791
p125,2074,784.0910534700458
p125,2075,866.2879047485026
p125,2076,723.9095145650019
p125,2077,723.2457631611237
p125,2078,826.8916578265814
p125,2079,830.2163561435882
p125,2080,692.6528491597066
p125,2081,758.0414840215718
p125,2082,956.2137670772356
p125,2083,724.4660473999905
p125,2084,780.7580623877866
p125,2085,820.6034994082898
p125,2086,767.6544036487395
p125,2087,847.8136431200219
p125,2088,758.4971205272722
p125,2089,694.7313805855784
p125,2090,946.7228496503157
p125,2091,915.0067266348576
p125,2092,841.9168362090152
p125,2093,747.0898338499545
p125,2094,700.1097097662832
p125,2095,802.9058197749096
p125,2096,888.6298041503892
p125,2097,821.4934794647446
p125,2098,935.794139283885
p125,2099,964.898270029286
New Jersey,2020,612.9832503517646
New Jersey,2021,521.6166662110065
New Jersey,2022,396.7961143823883
New Jersey,2023,623.635868034966
New Jersey,2024,511.8483913485948
New Jersey,2025,507.6972700885628
New Jersey,2026,513.9491654669375
New Jersey,2027,560.2936667142994
New Jersey,2028,607.0175767256752
New Jersey,2029,559.335867769348
New Jersey,2030,531.527296650271
New Jersey,2031,730.6067959792722
New Jersey,2032,441.8269885366811
New Jersey,2033,627.0266210295015
New Jersey,2034,562.9683205408029
New Jersey,2035,561.526417271612
New Jersey,2036,479.1106966476457
New Jersey,2037,487.06354712637534
New Jersey,2038,581.4346515022719
New Jersey,2039,622.4577672719499
New Jersey,2040,457.6515457338042
New Jersey,2041,517.1303405909839
New Jersey,2042,623.6176250118049
New Jersey,2043,488.1944612253035
New Jersey,2044,484.9957437446061
New Jersey,2045,634.6803030236981
New Jersey,2046,554.1551567057757
New Jersey,2047,577.0104444674362
New Jersey,2048,543.5338718488017
New Jersey,2049,449.7648796921868
New Jersey,2050,714.3556311264858
New Jersey,2051,662.5889549227757
New Jersey,2052,627.8233425241328
New Jersey,2053,580.4648208706078
New Jersey,2054,433.0519142874924
New Jersey,2055,560.8310085603299
New Jersey,2056,662.9005390664556
New Jersey,2057,563.8392384111144
New Jersey,2058,675.4795781099745
New Jersey,2059,616.6308212914699
New Jersey,2060,775.2707144674973
New Jersey,2061,660.2779015252714
New Jersey,2062,542.1246906831016
New Jersey,2063,754.8750486245106
New Jersey,2064,642.3782063437442
New Jersey,2065,645.4878365768932
New Jersey,2066,656.2451572865804
New Jersey,2067,693.7160151283648
New Jersey,2068,717.3781182395319
New Jersey,2069,696.9924067747752
New Jersey,2070,673.5848468011552
New Jersey,2071,887.17153443299
New Jersey,2072,584.420320289097
New Jersey,2073,790.2243221752248
New Jersey,2074,691.3844833355313
New Jersey,2075,713.764243189539
New Jersey,2076,607.1625827803061
New Jersey,2077,623.2698187738912
New Jersey,2078,726.0654386227292
New Jersey,2079,740.529403150324
New Jersey,2080,588.4036073331769
New Jersey,2081,633.6108330307445
New Jersey,2082,775.6671879984932
New Jersey,2083,610.1264148604496
New Jersey,2084,625.8146928986478
New Jersey,2085,741.0904708463866
New Jersey,2086,652.8067547583839
New Jersey,2087,698.5670780866
New Jersey,2088,651.7152318554533
New Jersey,2089,543.410362069347
New Jersey,2090,829.9782149922787
New Jersey,2091,771.9525167427333
New Jersey,2092,738.9891874529199
New Jersey,2093,667.4889807937859
New Jersey,2094,580.4569444793706
New Jersey,2095,673.3437458180566
New Jersey,2096,778.714449621386
New Jersey,2097,677.8193515527144
New Jersey,2098,815.6103989367301
New Jersey,2099,768.3916676043923
p17,2020,55.845977317679
p17,2021,155.55801498360734
p17,2022,107.9406139341882
p17,2023,131.18841195804174
p17,2024,145.2644701194127
p17,2025,162.68696133269253
p17,2026,154.33159755914477
p17,2027,120.93526457772168
p17,2028,208.21255792875127
p17,2029,123.4360619365163
p17,2030,188.03466955080532
p17,2031,143.14268567778026
p17,2032,139.92646055723498
p17,2033,23.84411791054185
p17,2034,195.11467438442264
p17,2035,72.32821369252201
p17,2036,143.89372395160132
p17,2037,75.88085209074609
p17,2038,219.20709973027311
p17,2039,119.16781474761092
p17,2040,160.43799350117797
p17,2041,176.0360370094055
p17,2042,130.44977649101884
p17,2043,280.57827818253736
p17,2044,124.7351482688652
p17,2045,139.22138786539352
p17,2046,225.59691022528807
p17,2047,273.9336681984587
p17,2048,133.24746874117852
p17,2049,146.75964124974564
p17,2050,96.45874052514154
p17,2051,146.10802354983497
p17,2052,218.20988410823557
p17,2053,233.2004734037783
p17,2054,176.4437108509893
p17,2055,212.85437445010712
p17,2056,126.77525601727842
p17,2057,235.0068184538009
p17,2058,149.8476638668733
p17,2059,115.96850316459148
p17,2060,109.61873612735884
p17,2061,238.15258453869603
p17,2062,191.5558507517223
p17,2063,199.13551322752323
p17,2064,234.53488198625
p17,2065,240.1925043992431
p17,2066,253.13771933268885
p17,2067,207.09324106306423
p17,2068,339.3383648662112
p17,2069,206.35757320353736
p17,2070,299.1880519574995
p17,2071,248.3729153115292
p17,2072,232.16876157111776
p17,2073,56.53276542428267
p17,2074,311.81859952498786
p17,2075,142.48604510990577
p17,2076,223.1059281728369
p17,2077,148.43143758028174
p17,2078,318.5100092621477
p17,2079,188.30445927930825
p17,2080,242.0140105212834
p17,2081,272.70111375676
p17,2082,200.59240606363085
p17,2083,371.687215172536
p17,2084,185.1262956724328
p17,2085,196.8435834565
p17,2086,305.2839293730356
p17,2087,353.58819606268617
p17,2088,190.36406043725867
p17,2089,204.67081722896813
p17,2090,136.65290173405657
p17,2091,189.19082713558424
p17,2092,263.8856522902632
p17,2093,291.5391043134245
p17,2094,208.2479166454396
p17,2095,258.9771571832175
p17,2096,162.50712295615818
p17,2097,294.43575574773536
p17,2098,193.73085987682748
p17,2099,165.27001233629653
p46,2020,388.21372336941255
p46,2021,307.9192758582893
p46,2022,273.5688583609189
p46,2023,514.3135625417983
p46,2024,336.253694855204
p46,2025,290.53196848443355
p46,2026,282.95271237517943
p46,2027,514.2734253371079
p46,2028,654.1477165666446
p46,2029,387.1440317228995
p46,2030,355.3703247384447
p46,2031,478.4352882838456
p46,2032,171.46464959765927
p46,2033,244.90172518419672
p46,2034,328.2600603824203
p46,2035,482.0715321405145
p46,2036,298.9053248221577
p46,2037,317.98696035897206
p46,2038,469.4704600336677
p46,2039,417.5255380704673
p46,2040,361.1752052146748
p46,2041,421.1555176674858
p46,2042,467.4812073532594
p46,2043,395.6438859675664
p46,2044,220.43246542410796
p46,2045,453.09061833003335
p46,2046,481.4334374127837
p46,2047,504.2175958209221
p46,2048,277.70176123326405
p46,2049,237.1923174497524
p46,2050,412.7001388513127
p46,2051,412.7308490893077
p46,2052,621.0333072195349
p46,2053,345.56668959132406
p46,2054,268.1292515578784
p46,2055,349.7774749313987
p46,2056,393.269296991149
p46,2057,312.0760188997168
p46,2058,498.8530189135272
p46,2059,323.24666904184
p46,2060,577.3755793208647
p46,2061,452.8104351864952
p46,2062,402.10706772436447
p46,2063,682.4259279786415
p46,2064,498.3887806088509
p46,2065,438.7237015071252
p46,2066,428.5129649830162
p46,2067,710.1465860087736
p46,2068,818.337782365795
p46,2069,571.3906329121701
p46,2070,512.1701361050112
p46,2071,638.5419385788107
p46,2072,286.21326002557794
p46,2073,335.537132979571
p46,2074,469.8048236227853
p46,2075,606.901325927564
p46,2076,410.171462765523
p46,2077,453.76402797607153
p46,2078,610.1715059069334
p46,2079,564.0681390965434
p46,2080,521.1668899074187
p46,2081,567.6238867735607
p46,2082,660.6723531751705
p46,2083,556.6615525649283
p46,2084,338.09523873559465
p46,2085,631.8636435707679
p46,2086,614.4380927946729
p46,2087,686.4267855840758
p46,2088,362.2431274802221
p46,2089,330.2033947909521
p46,2090,520.6334920396089
p46,2091,501.3227121821011
