region,Year,hdd
p99,2093,795.8280512263364
p99,2094,795.8280512263364
p99,2095,795.8280512263364
p99,2096,795.8280512263364
p99,2097,795.8280512263364
p99,2098,795.8280512263364
p99,2099,795.8280512263364
West Virginia,2042,524.2652122440595
West Virginia,2043,524.2652122440595
West Virginia,2044,524.2652122440595
West Virginia,2045,524.2652122440595
West Virginia,2046,524.2652122440595
West Virginia,2047,524.2652122440595
West Virginia,2048,524.2652122440595
West Virginia,2049,524.2652122440595
West Virginia,2050,524.2652122440595
West Virginia,2051,524.2652122440595
West Virginia,2052,524.2652122440595
West Virginia,2053,524.2652122440595
West Virginia,2054,524.2652122440595
West Virginia,2055,524.2652122440595
West Virginia,2056,524.2652122440595
West Virginia,2057,524.2652122440595
West Virginia,2058,524.2652122440595
West Virginia,2059,524.2652122440595
West Virginia,2060,524.2652122440595
West Virginia,2061,524.2652122440595
West Virginia,2062,524.2652122440595
West Virginia,2063,524.2652122440595
West Virginia,2064,524.2652122440595
West Virginia,2065,524.2652122440595
West Virginia,2066,524.2652122440595
West Virginia,2067,524.2652122440595
West Virginia,2068,524.2652122440595
West Virginia,2069,524.2652122440595
West Virginia,2070,524.2652122440595
West Virginia,2071,524.2652122440595
West Virginia,2072,524.2652122440595
West Virginia,2073,524.2652122440595
West Virginia,2074,524.2652122440595
West Virginia,2075,524.2652122440595
West Virginia,2076,524.2652122440595
West Virginia,2077,524.2652122440595
West Virginia,2078,524.2652122440595
West Virginia,2079,524.2652122440595
West Virginia,2080,524.2652122440595
West Virginia,2081,524.2652122440595
West Virginia,2082,524.2652122440595
West Virginia,2083,524.2652122440595
West Virginia,2084,524.2652122440595
West Virginia,2085,524.2652122440595
West Virginia,2086,524.2652122440595
West Virginia,2087,524.2652122440595
West Virginia,2088,524.2652122440595
West Virginia,2089,524.2652122440595
West Virginia,2090,524.2652122440595
West Virginia,2091,524.2652122440595
West Virginia,2092,524.2652122440595
West Virginia,2093,524.2652122440595
West Virginia,2094,524.2652122440595
West Virginia,2095,524.2652122440595
West Virginia,2096,524.2652122440595
West Virginia,2097,524.2652122440595
West Virginia,2098,524.2652122440595
West Virginia,2099,524.2652122440595
p74,2020,36.07269470738254
p74,2021,36.07269470738254
p74,2022,36.07269470738254
p74,2023,36.07269470738254
p74,2024,36.07269470738254
p74,2025,36.07269470738254
p74,2026,36.07269470738254
p74,2027,36.07269470738254
p74,2028,36.07269470738254
p74,2029,36.07269470738254
p74,2030,36.07269470738254
p74,2031,36.07269470738254
p74,2032,36.07269470738254
p74,2033,36.07269470738254
p74,2034,36.07269470738254
p74,2035,36.07269470738254
p74,2036,36.07269470738254
p74,2037,36.07269470738254
p74,2038,36.07269470738254
p74,2039,36.07269470738254
p74,2040,36.07269470738254
p74,2041,36.07269470738254
p74,2042,36.07269470738254
p74,2043,36.07269470738254
p74,2044,36.07269470738254
p74,2045,36.07269470738254
p74,2046,36.07269470738254
p74,2047,36.07269470738254
p74,2048,36.07269470738254
p74,2049,36.07269470738254
p74,2050,36.07269470738254
p74,2051,36.07269470738254
p74,2052,36.07269470738254
p74,2053,36.07269470738254
p74,2054,36.07269470738254
p74,2055,36.07269470738254
p74,2056,36.07269470738254
p74,2057,36.07269470738254
p74,2058,36.07269470738254
p74,2059,36.07269470738254
p74,2060,36.07269470738254
p74,2061,36.07269470738254
p74,2062,36.07269470738254
p74,2063,36.07269470738254
p74,2064,36.07269470738254
p74,2065,36.07269470738254
p74,2066,36.07269470738254
p74,2067,36.07269470738254
p74,2068,36.07269470738254
p74,2069,36.07269470738254
p74,2070,36.07269470738254
p74,2071,36.07269470738254
p74,2072,36.07269470738254
p74,2073,36.07269470738254
p74,2074,36.07269470738254
p74,2075,36.07269470738254
p74,2076,36.07269470738254
p74,2077,36.07269470738254
p74,2078,36.07269470738254
p74,2079,36.07269470738254
p74,2080,36.07269470738254
p74,2081,36.07269470738254
p74,2082,36.07269470738254
p74,2083,36.07269470738254
p74,2084,36.07269470738254
p74,2085,36.07269470738254
p74,2086,36.07269470738254
p74,2087,36.07269470738254
p74,2088,36.07269470738254
p74,2089,36.07269470738254
p74,2090,36.07269470738254
p74,2091,36.07269470738254
p74,2092,36.07269470738254
p74,2093,36.07269470738254
p74,2094,36.07269470738254
p74,2095,36.07269470738254
p74,2096,36.07269470738254
p74,2097,36.07269470738254
p74,2098,36.07269470738254
p74,2099,36.07269470738254
p33,2020,0.0
p33,2021,0.0
p33,2022,0.0
p33,2023,0.0
p33,2024,0.0
p33,2025,0.0
p33,2026,0.0
p33,2027,0.0
p33,2028,0.0
p33,2029,0.0
p33,2030,0.0
p33,2031,0.0
p33,2032,0.0
p33,2033,0.0
p33,2034,0.0
p33,2035,0.0
p33,2036,0.0
p33,2037,0.0
p33,2038,0.0
p33,2039,0.0
p33,2040,0.0
p33,2041,0.0
p33,2042,0.0
p33,2043,0.0
p33,2044,0.0
p33,2045,0.0
p33,2046,0.0
p33,2047,0.0
p33,2048,0.0
p33,2049,0.0
p33,2050,0.0
p33,2051,0.0
p33,2052,0.0
p33,2053,0.0
p33,2054,0.0
p33,2055,0.0
p33,2056,0.0
p33,2057,0.0
p33,2058,0.0
p33,2059,0.0
p33,2060,0.0
p33,2061,0.0
p33,2062,0.0
p33,2063,0.0
p33,2064,0.0
p33,2065,0.0
p33,2066,0.0
p33,2067,0.0
p33,2068,0.0
p33,2069,0.0
p33,2070,0.0
p33,2071,0.0
p33,2072,0.0
p33,2073,0.0
p33,2074,0.0
p33,2075,0.0
p33,2076,0.0
p33,2077,0.0
p33,2078,0.0
p33,2079,0.0
p33,2080,0.0
p33,2081,0.0
p33,2082,0.0
p33,2083,0.0
p33,2084,0.0
p33,2085,0.0
p33,2086,0.0
p33,2087,0.0
p33,2088,0.0
p33,2089,0.0
p33,2090,0.0
p33,2091,0.0
p33,2092,0.0
p33,2093,0.0
p33,2094,0.0
p33,2095,0.0
p33,2096,0.0
p33,2097,0.0
p33,2098,0.0
p33,2099,0.0
p107,2020,0.0
p107,2021,0.0
p107,2022,0.0
p107,2023,0.0
p107,2024,0.0
p107,2025,0.0
p107,2026,0.0
p107,2027,0.0
p107,2028,0.0
p107,2029,0.0
p107,2030,0.0
p107,2031,0.0
p107,2032,0.0
p107,2033,0.0
p107,2034,0.0
p107,2035,0.0
p107,2036,0.0
p107,2037,0.0
p107,2038,0.0
p107,2039,0.0
p107,2040,0.0
p107,2041,0.0
p107,2042,0.0
p107,2043,0.0
p107,2044,0.0
p107,2045,0.0
p107,2046,0.0
p107,2047,0.0
p107,2048,0.0
p107,2049,0.0
p107,2050,0.0
p107,2051,0.0
p107,2052,0.0
p107,2053,0.0
p107,2054,0.0
p107,2055,0.0
p107,2056,0.0
p107,2057,0.0
p107,2058,0.0
p107,2059,0.0
p107,2060,0.0
p107,2061,0.0
p107,2062,0.0
p107,2063,0.0
p107,2064,0.0
p107,2065,0.0
p107,2066,0.0
p107,2067,0.0
p107,2068,0.0
p107,2069,0.0
p107,2070,0.0
p107,2071,0.0
p107,2072,0.0
p107,2073,0.0
p107,2074,0.0
p107,2075,0.0
p107,2076,0.0
p107,2077,0.0
p107,2078,0.0
p107,2079,0.0
p107,2080,0.0
p107,2081,0.0
p107,2082,0.0
p107,2083,0.0
p107,2084,0.0
p107,2085,0.0
p107,2086,0.0
p107,2087,0.0
p107,2088,0.0
p107,2089,0.0
p107,2090,0.0
p107,2091,0.0
p107,2092,0.0
p107,2093,0.0
p107,2094,0.0
p107,2095,0.0
p107,2096,0.0
p107,2097,0.0
p107,2098,0.0
p107,2099,0.0
Maryland,2056,625.4643900498538
Maryland,2057,625.4643900498538
Maryland,2058,625.4643900498538
Maryland,2059,625.4643900498538
Maryland,2060,625.4643900498538
Maryland,2061,625.4643900498538
Maryland,2062,625.4643900498538
Maryland,2063,625.4643900498538
Maryland,2064,625.4643900498538
Maryland,2065,625.4643900498538
Maryland,2066,625.4643900498538
Maryland,2067,625.4643900498538
Maryland,2068,625.4643900498538
Maryland,2069,625.4643900498538
Maryland,2070,625.4643900498538
Maryland,2071,625.4643900498538
Maryland,2072,625.4643900498538
Maryland,2073,625.4643900498538
Maryland,2074,625.4643900498538
Maryland,2075,625.4643900498538
Maryland,2076,625.4643900498538
Maryland,2077,625.4643900498538
Maryland,2078,625.4643900498538
Maryland,2079,625.4643900498538
Maryland,2080,625.4643900498538
Maryland,2081,625.4643900498538
Maryland,2082,625.4643900498538
Maryland,2083,625.4643900498538
Maryland,2084,625.4643900498538
Maryland,2085,625.4643900498538
Maryland,2086,625.4643900498538
Maryland,2087,625.4643900498538
Maryland,2088,625.4643900498538
Maryland,2089,625.4643900498538
Maryland,2090,625.4643900498538
Maryland,2091,625.4643900498538
Maryland,2092,625.4643900498538
Maryland,2093,625.4643900498538
Maryland,2094,625.4643900498538
Maryland,2095,625.4643900498538
Maryland,2096,625.4643900498538
Maryland,2097,625.4643900498538
Maryland,2098,625.4643900498538
Maryland,2099,625.4643900498538
p130,2020,0.0
p130,2021,0.0
p130,2022,0.0
p130,2023,0.0
p130,2024,0.0
p130,2025,0.0
p130,2026,0.0
p130,2027,0.0
p130,2028,0.0
p130,2029,0.0
p130,2030,0.0
p130,2031,0.0
p130,2032,0.0
p130,2033,0.0
p130,2034,0.0
p130,2035,0.0
p130,2036,0.0
p130,2037,0.0
p130,2038,0.0
p130,2039,0.0
p130,2040,0.0
p130,2041,0.0
p130,2042,0.0
p130,2043,0.0
p130,2044,0.0
p130,2045,0.0
p130,2046,0.0
p130,2047,0.0
p130,2048,0.0
p130,2049,0.0
p130,2050,0.0
p130,2051,0.0
p130,2052,0.0
p130,2053,0.0
p130,2054,0.0
p130,2055,0.0
p130,2056,0.0
p130,2057,0.0
p130,2058,0.0
p130,2059,0.0
p130,2060,0.0
p130,2061,0.0
p130,2062,0.0
p130,2063,0.0
p130,2064,0.0
p130,2065,0.0
p130,2066,0.0
p130,2067,0.0
p130,2068,0.0
p130,2069,0.0
p130,2070,0.0
p130,2071,0.0
p130,2072,0.0
p130,2073,0.0
p130,2074,0.0
p130,2075,0.0
p130,2076,0.0
p130,2077,0.0
p130,2078,0.0
p130,2079,0.0
p130,2080,0.0
p130,2081,0.0
p130,2082,0.0
p130,2083,0.0
p130,2084,0.0
p130,2085,0.0
p130,2086,0.0
p130,2087,0.0
p130,2088,0.0
p130,2089,0.0
p130,2090,0.0
p130,2091,0.0
p130,2092,0.0
p130,2093,0.0
p130,2094,0.0
p130,2095,0.0
p130,2096,0.0
p130,2097,0.0
p130,2098,0.0
p130,2099,0.0
p114,2020,0.0
p114,2021,0.0
p114,2022,0.0
p114,2023,0.0
p114,2024,0.0
p114,2025,0.0
p114,2026,0.0
p114,2027,0.0
p114,2028,0.0
p114,2029,0.0
p114,2030,0.0
p114,2031,0.0
p114,2032,0.0
p114,2033,0.0
p114,2034,0.0
p114,2035,0.0
p114,2036,0.0
p114,2037,0.0
p114,2038,0.0
p114,2039,0.0
p114,2040,0.0
p114,2041,0.0
p114,2042,0.0
p114,2043,0.0
p114,2044,0.0
p114,2045,0.0
p114,2046,0.0
p114,2047,0.0
p114,2048,0.0
p114,2049,0.0
p114,2050,0.0
p114,2051,0.0
p114,2052,0.0
p114,2053,0.0
p114,2054,0.0
p114,2055,0.0
p114,2056,0.0
p114,2057,0.0
p114,2058,0.0
p114,2059,0.0
p114,2060,0.0
p114,2061,0.0
p114,2062,0.0
p114,2063,0.0
p114,2064,0.0
p114,2065,0.0
p114,2066,0.0
p114,2067,0.0
p114,2068,0.0
p114,2069,0.0
p114,2070,0.0
p114,2071,0.0
p114,2072,0.0
p114,2073,0.0
p114,2074,0.0
p114,2075,0.0
p114,2076,0.0
p114,2077,0.0
p114,2078,0.0
p114,2079,0.0
p114,2080,0.0
p114,2081,0.0
p114,2082,0.0
p114,2083,0.0
p114,2084,0.0
p114,2085,0.0
p114,2086,0.0
p114,2087,0.0
p114,2088,0.0
p114,2089,0.0
p114,2090,0.0
p114,2091,0.0
p114,2092,0.0
p114,2093,0.0
p114,2094,0.0
p114,2095,0.0
p114,2096,0.0
p114,2097,0.0
p114,2098,0.0
p114,2099,0.0
South Carolina,2042,1199.0495129376504
South Carolina,2043,1199.0495129376504
South Carolina,2044,1199.0495129376504
South Carolina,2045,1199.0495129376504
South Carolina,2046,1199.0495129376504
South Carolina,2047,1199.0495129376504
South Carolina,2048,1199.0495129376504
South Carolina,2049,1199.0495129376504
South Carolina,2050,1199.0495129376504
South Carolina,2051,1199.0495129376504
South Carolina,2052,1199.0495129376504
South Carolina,2053,1199.0495129376504
South Carolina,2054,1199.0495129376504
South Carolina,2055,1199.0495129376504
South Carolina,2056,1199.0495129376504
South Carolina,2057,1199.0495129376504
South Carolina,2058,1199.0495129376504
South Carolina,2059,1199.0495129376504
South Carolina,2060,1199.0495129376504
South Carolina,2061,1199.0495129376504
South Carolina,2062,1199.0495129376504
South Carolina,2063,1199.0495129376504
South Carolina,2064,1199.0495129376504
South Carolina,2065,1199.0495129376504
South Carolina,2066,1199.0495129376504
South Carolina,2067,1199.0495129376504
South Carolina,2068,1199.0495129376504
South Carolina,2069,1199.0495129376504
South Carolina,2070,1199.0495129376504
South Carolina,2071,1199.0495129376504
South Carolina,2072,1199.0495129376504
South Carolina,2073,1199.0495129376504
South Carolina,2074,1199.0495129376504
South Carolina,2075,1199.0495129376504
South Carolina,2076,1199.0495129376504
South Carolina,2077,1199.0495129376504
South Carolina,2078,1199.0495129376504
South Carolina,2079,1199.0495129376504
South Carolina,2080,1199.0495129376504
South Carolina,2081,1199.0495129376504
South Carolina,2082,1199.0495129376504
South Carolina,2083,1199.0495129376504
South Carolina,2084,1199.0495129376504
South Carolina,2085,1199.0495129376504
South Carolina,2086,1199.0495129376504
South Carolina,2087,1199.0495129376504
South Carolina,2088,1199.0495129376504
South Carolina,2089,1199.0495129376504
South Carolina,2090,1199.0495129376504
South Carolina,2091,1199.0495129376504
South Carolina,2092,1199.0495129376504
South Carolina,2093,1199.0495129376504
South Carolina,2094,1199.0495129376504
South Carolina,2095,1199.0495129376504
South Carolina,2096,1199.0495129376504
South Carolina,2097,1199.0495129376504
South Carolina,2098,1199.0495129376504
South Carolina,2099,1199.0495129376504
p6,2020,0.0
p6,2021,0.0
p6,2022,0.0
p6,2023,0.0
p6,2024,0.0
p6,2025,0.0
p6,2026,0.0
p6,2027,0.0
p6,2028,0.0
p6,2029,0.0
p6,2030,0.0
p6,2031,0.0
p6,2032,0.0
p6,2033,0.0
p6,2034,0.0
p6,2035,0.0
p6,2036,0.0
p6,2037,0.0
p6,2038,0.0
p6,2039,0.0
p6,2040,0.0
p6,2041,0.0
p6,2042,0.0
p6,2043,0.0
p6,2044,0.0
p6,2045,0.0
p6,2046,0.0
p6,2047,0.0
p6,2048,0.0
p6,2049,0.0
p6,2050,0.0
p6,2051,0.0
p6,2052,0.0
p6,2053,0.0
p6,2054,0.0
p6,2055,0.0
p6,2056,0.0
p6,2057,0.0
p6,2058,0.0
p6,2059,0.0
p6,2060,0.0
p6,2061,0.0
p6,2062,0.0
p6,2063,0.0
p6,2064,0.0
p6,2065,0.0
p6,2066,0.0
p6,2067,0.0
p6,2068,0.0
p6,2069,0.0
p6,2070,0.0
p6,2071,0.0
p6,2072,0.0
p6,2073,0.0
p6,2074,0.0
p6,2075,0.0
p6,2076,0.0
p6,2077,0.0
p6,2078,0.0
p6,2079,0.0
p6,2080,0.0
p6,2081,0.0
p6,2082,0.0
p6,2083,0.0
p6,2084,0.0
p6,2085,0.0
p6,2086,0.0
p6,2087,0.0
p6,2088,0.0
p6,2089,0.0
p6,2090,0.0
p6,2091,0.0
p6,2092,0.0
p6,2093,0.0
p6,2094,0.0
p6,2095,0.0
p6,2096,0.0
p6,2097,0.0
p6,2098,0.0
p6,2099,0.0
p96,2020,0.0
p96,2021,0.0
p96,2022,0.0
p96,2023,0.0
p96,2024,0.0
p96,2025,0.0
p96,2026,0.0
p96,2027,0.0
p96,2028,0.0
p96,2029,0.0
p96,2030,0.0
p96,2031,0.0
p96,2032,0.0
p96,2033,0.0
p96,2034,0.0
p96,2035,0.0
p96,2036,0.0
p96,2037,0.0
p96,2038,0.0
p96,2039,0.0
p96,2040,0.0
p96,2041,0.0
p96,2042,0.0
p96,2043,0.0
p96,2044,0.0
p96,2045,0.0
p96,2046,0.0
p96,2047,0.0
p96,2048,0.0
p96,2049,0.0
p96,2050,0.0
p96,2051,0.0
p96,2052,0.0
p96,2053,0.0
p96,2054,0.0
p96,2055,0.0
p96,2056,0.0
p96,2057,0.0
p96,2058,0.0
p96,2059,0.0
p96,2060,0.0
p96,2061,0.0
p96,2062,0.0
p96,2063,0.0
p96,2064,0.0
p96,2065,0.0
p96,2066,0.0
p96,2067,0.0
p96,2068,0.0
p96,2069,0.0
p96,2070,0.0
p96,2071,0.0
p96,2072,0.0
p96,2073,0.0
p96,2074,0.0
p96,2075,0.0
p96,2076,0.0
p96,2077,0.0
p96,2078,0.0
p96,2079,0.0
p96,2080,0.0
p96,2081,0.0
p96,2082,0.0
p96,2083,0.0
p96,2084,0.0
p96,2085,0.0
p96,2086,0.0
p96,2087,0.0
p96,2088,0.0
p96,2089,0.0
p96,2090,0.0
p96,2091,0.0
p96,2092,0.0
p96,2093,0.0
p96,2094,0.0
p96,2095,0.0
p96,2096,0.0
p96,2097,0.0
p96,2098,0.0
p96,2099,0.0
p123,2020,0.0
p123,2021,0.0
p123,2022,0.0
p123,2023,0.0
p123,2024,0.0
p123,2025,0.0
p123,2026,0.0
p123,2027,0.0
p123,2028,0.0
p123,2029,0.0
p123,2030,0.0
p123,2031,0.0
p123,2032,0.0
p123,2033,0.0
p123,2034,0.0
p123,2035,0.0
p123,2036,0.0
p123,2037,0.0
p123,2038,0.0
p123,2039,0.0
p123,2040,0.0
p123,2041,0.0
p123,2042,0.0
p123,2043,0.0
p123,2044,0.0
p123,2045,0.0
p123,2046,0.0
p123,2047,0.0
p123,2048,0.0
p123,2049,0.0
p123,2050,0.0
p123,2051,0.0
p123,2052,0.0
p123,2053,0.0
p123,2054,0.0
p123,2055,0.0
p123,2056,0.0
p123,2057,0.0
p123,2058,0.0
p123,2059,0.0
p123,2060,0.0
p123,2061,0.0
p123,2062,0.0
p123,2063,0.0
p123,2064,0.0
p123,2065,0.0
p123,2066,0.0
p123,2067,0.0
p123,2068,0.0
p123,2069,0.0
p123,2070,0.0
p123,2071,0.0
p123,2072,0.0
p123,2073,0.0
p123,2074,0.0
p123,2075,0.0
p123,2076,0.0
p123,2077,0.0
p123,2078,0.0
p123,2079,0.0
p123,2080,0.0
p123,2081,0.0
p123,2082,0.0
p123,2083,0.0
p123,2084,0.0
p123,2085,0.0
p123,2086,0.0
p123,2087,0.0
p123,2088,0.0
p123,2089,0.0
p123,2090,0.0
p123,2091,0.0
p123,2092,0.0
p123,2093,0.0
p123,2094,0.0
p123,2095,0.0
p123,2096,0.0
p123,2097,0.0
p123,2098,0.0
p123,2099,0.0
p118,2020,622.5878681429439
p118,2021,622.5878681429439
p118,2022,622.5878681429439
p118,2023,622.5878681429439
p118,2024,622.5878681429439
p118,2025,622.5878681429439
p118,2026,622.5878681429439
p118,2027,622.5878681429439
p118,2028,622.5878681429439
p118,2029,622.5878681429439
p118,2030,622.5878681429439
p118,2031,622.5878681429439
p118,2032,622.5878681429439
p118,2033,622.5878681429439
p118,2034,622.5878681429439
p118,2035,622.5878681429439
p118,2036,622.5878681429439
p118,2037,622.5878681429439
p118,2038,622.5878681429439
p118,2039,622.5878681429439
p118,2040,622.5878681429439
p118,2041,622.5878681429439
p118,2042,622.5878681429439
p118,2043,622.5878681429439
p118,2044,622.5878681429439
p118,2045,622.5878681429439
p118,2046,622.5878681429439
p118,2047,622.5878681429439
p118,2048,622.5878681429439
p118,2049,622.5878681429439
p118,2050,622.5878681429439
p118,2051,622.5878681429439
p118,2052,622.5878681429439
p118,2053,622.5878681429439
p118,2054,622.5878681429439
p118,2055,622.5878681429439
p118,2056,622.5878681429439
p118,2057,622.5878681429439
p118,2058,622.5878681429439
p118,2059,622.5878681429439
p118,2060,622.5878681429439
p118,2061,622.5878681429439
p118,2062,622.5878681429439
p118,2063,622.5878681429439
p118,2064,622.5878681429439
p118,2065,622.5878681429439
p118,2066,622.5878681429439
p118,2067,622.5878681429439
p118,2068,622.5878681429439
p118,2069,622.5878681429439
p118,2070,622.5878681429439
p118,2071,622.5878681429439
p118,2072,622.5878681429439
p118,2073,622.5878681429439
p118,2074,622.5878681429439
p118,2075,622.5878681429439
p118,2076,622.5878681429439
p118,2077,622.5878681429439
p118,2078,622.5878681429439
p118,2079,622.5878681429439
p118,2080,622.5878681429439
p118,2081,622.5878681429439
p118,2082,622.5878681429439
p118,2083,622.5878681429439
p118,2084,622.5878681429439
p118,2085,622.5878681429439
p118,2086,622.5878681429439
p118,2087,622.5878681429439
p118,2088,622.5878681429439
p118,2089,622.5878681429439
p118,2090,622.5878681429439
p118,2091,622.5878681429439
p118,2092,622.5878681429439
p118,2093,622.5878681429439
p118,2094,622.5878681429439
p118,2095,622.5878681429439
p118,2096,622.5878681429439
p118,2097,622.5878681429439
p118,2098,622.5878681429439
p118,2099,622.5878681429439
Delaware,2062,593.0182435642469
Delaware,2063,593.0182435642469
Delaware,2064,593.0182435642469
Delaware,2065,593.0182435642469
Delaware,2066,593.0182435642469
Delaware,2067,593.0182435642469
Delaware,2068,593.0182435642469
Delaware,2069,593.0182435642469
Delaware,2070,593.0182435642469
Delaware,2071,593.0182435642469
Delaware,2072,593.0182435642469
Delaware,2073,593.0182435642469
Delaware,2074,593.0182435642469
Delaware,2075,593.0182435642469
Delaware,2076,593.0182435642469
Delaware,2077,593.0182435642469
Delaware,2078,593.0182435642469
Delaware,2079,593.0182435642469
Delaware,2080,593.0182435642469
Delaware,2081,593.0182435642469
Delaware,2082,593.0182435642469
Delaware,2083,593.0182435642469
Delaware,2084,593.0182435642469
