region,Year,number_of_days
p107_extreme_outliers_max_rcp45hotter.csv,2048,3
p107_extreme_outliers_max_rcp45hotter.csv,2050,13
p107_extreme_outliers_max_rcp45hotter.csv,2051,17
p107_extreme_outliers_max_rcp45hotter.csv,2052,37
p107_extreme_outliers_max_rcp45hotter.csv,2053,5
p107_extreme_outliers_max_rcp45hotter.csv,2054,3
p107_extreme_outliers_max_rcp45hotter.csv,2056,3
p107_extreme_outliers_max_rcp45hotter.csv,2058,8
p107_extreme_outliers_max_rcp45hotter.csv,2060,58
p107_extreme_outliers_max_rcp45hotter.csv,2061,10
p107_extreme_outliers_max_rcp45hotter.csv,2062,25
p107_extreme_outliers_max_rcp45hotter.csv,2063,44
p107_extreme_outliers_max_rcp45hotter.csv,2064,17
p107_extreme_outliers_max_rcp45hotter.csv,2065,12
p107_extreme_outliers_max_rcp45hotter.csv,2066,47
p107_extreme_outliers_max_rcp45hotter.csv,2067,57
p107_extreme_outliers_max_rcp45hotter.csv,2068,61
p107_extreme_outliers_max_rcp45hotter.csv,2069,20
p107_extreme_outliers_max_rcp45hotter.csv,2070,29
p107_extreme_outliers_max_rcp45hotter.csv,2071,36
p107_extreme_outliers_max_rcp45hotter.csv,2072,13
p107_extreme_outliers_max_rcp45hotter.csv,2073,34
p107_extreme_outliers_max_rcp45hotter.csv,2074,12
p107_extreme_outliers_max_rcp45hotter.csv,2075,37
p107_extreme_outliers_max_rcp45hotter.csv,2076,18
p107_extreme_outliers_max_rcp45hotter.csv,2077,7
p107_extreme_outliers_max_rcp45hotter.csv,2078,43
p18_extreme_outliers_max_rcp45hotter.csv,2020,2
p18_extreme_outliers_max_rcp45hotter.csv,2021,2
p18_extreme_outliers_max_rcp45hotter.csv,2023,5
p18_extreme_outliers_max_rcp45hotter.csv,2024,3
p18_extreme_outliers_max_rcp45hotter.csv,2025,12
p18_extreme_outliers_max_rcp45hotter.csv,2026,3
p18_extreme_outliers_max_rcp45hotter.csv,2027,2
p18_extreme_outliers_max_rcp45hotter.csv,2028,21
p18_extreme_outliers_max_rcp45hotter.csv,2029,7
p18_extreme_outliers_max_rcp45hotter.csv,2030,11
p18_extreme_outliers_max_rcp45hotter.csv,2031,10
p18_extreme_outliers_max_rcp45hotter.csv,2032,3
p18_extreme_outliers_max_rcp45hotter.csv,2033,1
p18_extreme_outliers_max_rcp45hotter.csv,2034,8
p18_extreme_outliers_max_rcp45hotter.csv,2035,1
p18_extreme_outliers_max_rcp45hotter.csv,2036,7
p18_extreme_outliers_max_rcp45hotter.csv,2037,2
p18_extreme_outliers_max_rcp45hotter.csv,2038,7
p18_extreme_outliers_max_rcp45hotter.csv,2039,5
p18_extreme_outliers_max_rcp45hotter.csv,2040,19
p18_extreme_outliers_max_rcp45hotter.csv,2041,12
p18_extreme_outliers_max_rcp45hotter.csv,2042,8
p18_extreme_outliers_max_rcp45hotter.csv,2043,32
p18_extreme_outliers_max_rcp45hotter.csv,2044,3
p18_extreme_outliers_max_rcp45hotter.csv,2045,12
p18_extreme_outliers_max_rcp45hotter.csv,2046,13
p18_extreme_outliers_max_rcp45hotter.csv,2047,21
p18_extreme_outliers_max_rcp45hotter.csv,2048,7
p18_extreme_outliers_max_rcp45hotter.csv,2049,1
p18_extreme_outliers_max_rcp45hotter.csv,2050,2
p18_extreme_outliers_max_rcp45hotter.csv,2051,5
p18_extreme_outliers_max_rcp45hotter.csv,2052,14
p18_extreme_outliers_max_rcp45hotter.csv,2053,4
p18_extreme_outliers_max_rcp45hotter.csv,2055,6
p18_extreme_outliers_max_rcp45hotter.csv,2056,3
p18_extreme_outliers_max_rcp45hotter.csv,2057,12
p18_extreme_outliers_max_rcp45hotter.csv,2058,5
p18_extreme_outliers_max_rcp45hotter.csv,2059,1
p18_extreme_outliers_max_rcp45hotter.csv,2060,8
p18_extreme_outliers_max_rcp45hotter.csv,2061,19
p18_extreme_outliers_max_rcp45hotter.csv,2062,14
p18_extreme_outliers_max_rcp45hotter.csv,2063,21
p18_extreme_outliers_max_rcp45hotter.csv,2064,20
p18_extreme_outliers_max_rcp45hotter.csv,2065,26
p18_extreme_outliers_max_rcp45hotter.csv,2066,13
p18_extreme_outliers_max_rcp45hotter.csv,2067,13
p18_extreme_outliers_max_rcp45hotter.csv,2068,50
p18_extreme_outliers_max_rcp45hotter.csv,2069,22
p18_extreme_outliers_max_rcp45hotter.csv,2070,23
p18_extreme_outliers_max_rcp45hotter.csv,2071,30
p18_extreme_outliers_max_rcp45hotter.csv,2072,13
p18_extreme_outliers_max_rcp45hotter.csv,2073,4
p18_extreme_outliers_max_rcp45hotter.csv,2074,29
p18_extreme_outliers_max_rcp45hotter.csv,2075,14
p18_extreme_outliers_max_rcp45hotter.csv,2076,25
p18_extreme_outliers_max_rcp45hotter.csv,2077,14
p18_extreme_outliers_max_rcp45hotter.csv,2078,32
p28_extreme_outliers_max_rcp45hotter.csv,2020,28
p28_extreme_outliers_max_rcp45hotter.csv,2021,16
p28_extreme_outliers_max_rcp45hotter.csv,2022,4
p28_extreme_outliers_max_rcp45hotter.csv,2023,5
p28_extreme_outliers_max_rcp45hotter.csv,2024,4
p28_extreme_outliers_max_rcp45hotter.csv,2025,24
p28_extreme_outliers_max_rcp45hotter.csv,2026,4
p28_extreme_outliers_max_rcp45hotter.csv,2027,2
p28_extreme_outliers_max_rcp45hotter.csv,2028,5
p28_extreme_outliers_max_rcp45hotter.csv,2029,20
p28_extreme_outliers_max_rcp45hotter.csv,2030,17
p28_extreme_outliers_max_rcp45hotter.csv,2031,4
p28_extreme_outliers_max_rcp45hotter.csv,2032,7
p28_extreme_outliers_max_rcp45hotter.csv,2033,10
p28_extreme_outliers_max_rcp45hotter.csv,2034,20
p28_extreme_outliers_max_rcp45hotter.csv,2035,23
p28_extreme_outliers_max_rcp45hotter.csv,2036,19
p28_extreme_outliers_max_rcp45hotter.csv,2037,6
p28_extreme_outliers_max_rcp45hotter.csv,2038,21
p28_extreme_outliers_max_rcp45hotter.csv,2039,4
p28_extreme_outliers_max_rcp45hotter.csv,2040,16
p28_extreme_outliers_max_rcp45hotter.csv,2041,9
p28_extreme_outliers_max_rcp45hotter.csv,2042,14
p28_extreme_outliers_max_rcp45hotter.csv,2043,18
p28_extreme_outliers_max_rcp45hotter.csv,2044,5
p28_extreme_outliers_max_rcp45hotter.csv,2045,20
p28_extreme_outliers_max_rcp45hotter.csv,2046,11
p28_extreme_outliers_max_rcp45hotter.csv,2047,12
p28_extreme_outliers_max_rcp45hotter.csv,2048,10
p28_extreme_outliers_max_rcp45hotter.csv,2049,17
p28_extreme_outliers_max_rcp45hotter.csv,2050,6
p28_extreme_outliers_max_rcp45hotter.csv,2051,15
p28_extreme_outliers_max_rcp45hotter.csv,2052,11
p28_extreme_outliers_max_rcp45hotter.csv,2053,6
p28_extreme_outliers_max_rcp45hotter.csv,2054,1
p28_extreme_outliers_max_rcp45hotter.csv,2055,8
p28_extreme_outliers_max_rcp45hotter.csv,2056,14
p28_extreme_outliers_max_rcp45hotter.csv,2057,16
p28_extreme_outliers_max_rcp45hotter.csv,2058,12
p28_extreme_outliers_max_rcp45hotter.csv,2059,20
p28_extreme_outliers_max_rcp45hotter.csv,2060,55
p28_extreme_outliers_max_rcp45hotter.csv,2061,42
p28_extreme_outliers_max_rcp45hotter.csv,2062,26
p28_extreme_outliers_max_rcp45hotter.csv,2063,29
p28_extreme_outliers_max_rcp45hotter.csv,2064,14
p28_extreme_outliers_max_rcp45hotter.csv,2065,45
p28_extreme_outliers_max_rcp45hotter.csv,2066,24
p28_extreme_outliers_max_rcp45hotter.csv,2067,20
p28_extreme_outliers_max_rcp45hotter.csv,2068,28
p28_extreme_outliers_max_rcp45hotter.csv,2069,35
p28_extreme_outliers_max_rcp45hotter.csv,2070,38
p28_extreme_outliers_max_rcp45hotter.csv,2071,14
p28_extreme_outliers_max_rcp45hotter.csv,2072,24
p28_extreme_outliers_max_rcp45hotter.csv,2073,25
p28_extreme_outliers_max_rcp45hotter.csv,2074,39
p28_extreme_outliers_max_rcp45hotter.csv,2075,49
p28_extreme_outliers_max_rcp45hotter.csv,2076,50
p28_extreme_outliers_max_rcp45hotter.csv,2077,32
p28_extreme_outliers_max_rcp45hotter.csv,2078,42
p97_extreme_outliers_max_rcp45hotter.csv,2020,10
p97_extreme_outliers_max_rcp45hotter.csv,2021,13
p97_extreme_outliers_max_rcp45hotter.csv,2023,7
p97_extreme_outliers_max_rcp45hotter.csv,2026,12
p97_extreme_outliers_max_rcp45hotter.csv,2027,5
p97_extreme_outliers_max_rcp45hotter.csv,2028,16
p97_extreme_outliers_max_rcp45hotter.csv,2029,1
p97_extreme_outliers_max_rcp45hotter.csv,2030,5
p97_extreme_outliers_max_rcp45hotter.csv,2032,1
p97_extreme_outliers_max_rcp45hotter.csv,2033,19
p97_extreme_outliers_max_rcp45hotter.csv,2035,5
p97_extreme_outliers_max_rcp45hotter.csv,2036,4
p97_extreme_outliers_max_rcp45hotter.csv,2037,3
p97_extreme_outliers_max_rcp45hotter.csv,2038,8
p97_extreme_outliers_max_rcp45hotter.csv,2039,16
p97_extreme_outliers_max_rcp45hotter.csv,2040,6
p97_extreme_outliers_max_rcp45hotter.csv,2041,1
p97_extreme_outliers_max_rcp45hotter.csv,2042,8
p97_extreme_outliers_max_rcp45hotter.csv,2045,3
p97_extreme_outliers_max_rcp45hotter.csv,2046,1
p97_extreme_outliers_max_rcp45hotter.csv,2047,15
p97_extreme_outliers_max_rcp45hotter.csv,2048,7
p97_extreme_outliers_max_rcp45hotter.csv,2049,1
p97_extreme_outliers_max_rcp45hotter.csv,2050,22
p97_extreme_outliers_max_rcp45hotter.csv,2051,27
p97_extreme_outliers_max_rcp45hotter.csv,2052,16
p97_extreme_outliers_max_rcp45hotter.csv,2055,14
p97_extreme_outliers_max_rcp45hotter.csv,2056,12
p97_extreme_outliers_max_rcp45hotter.csv,2057,7
p97_extreme_outliers_max_rcp45hotter.csv,2059,2
p97_extreme_outliers_max_rcp45hotter.csv,2060,51
p97_extreme_outliers_max_rcp45hotter.csv,2061,42
p97_extreme_outliers_max_rcp45hotter.csv,2062,1
p97_extreme_outliers_max_rcp45hotter.csv,2063,32
p97_extreme_outliers_max_rcp45hotter.csv,2064,4
p97_extreme_outliers_max_rcp45hotter.csv,2065,14
p97_extreme_outliers_max_rcp45hotter.csv,2066,38
p97_extreme_outliers_max_rcp45hotter.csv,2067,27
p97_extreme_outliers_max_rcp45hotter.csv,2068,47
p97_extreme_outliers_max_rcp45hotter.csv,2069,9
p97_extreme_outliers_max_rcp45hotter.csv,2070,25
p97_extreme_outliers_max_rcp45hotter.csv,2071,7
p97_extreme_outliers_max_rcp45hotter.csv,2072,7
p97_extreme_outliers_max_rcp45hotter.csv,2073,52
p97_extreme_outliers_max_rcp45hotter.csv,2074,2
p97_extreme_outliers_max_rcp45hotter.csv,2075,21
p97_extreme_outliers_max_rcp45hotter.csv,2076,12
p97_extreme_outliers_max_rcp45hotter.csv,2077,10
p97_extreme_outliers_max_rcp45hotter.csv,2078,33
p80_extreme_outliers_max_rcp45hotter.csv,2020,4
p80_extreme_outliers_max_rcp45hotter.csv,2022,1
p80_extreme_outliers_max_rcp45hotter.csv,2023,9
p80_extreme_outliers_max_rcp45hotter.csv,2024,1
p80_extreme_outliers_max_rcp45hotter.csv,2025,2
p80_extreme_outliers_max_rcp45hotter.csv,2026,1
p80_extreme_outliers_max_rcp45hotter.csv,2027,6
p80_extreme_outliers_max_rcp45hotter.csv,2028,19
p80_extreme_outliers_max_rcp45hotter.csv,2029,5
p80_extreme_outliers_max_rcp45hotter.csv,2030,3
p80_extreme_outliers_max_rcp45hotter.csv,2031,4
p80_extreme_outliers_max_rcp45hotter.csv,2035,3
p80_extreme_outliers_max_rcp45hotter.csv,2036,2
p80_extreme_outliers_max_rcp45hotter.csv,2037,2
p80_extreme_outliers_max_rcp45hotter.csv,2038,3
p80_extreme_outliers_max_rcp45hotter.csv,2039,3
p80_extreme_outliers_max_rcp45hotter.csv,2040,3
p80_extreme_outliers_max_rcp45hotter.csv,2041,2
p80_extreme_outliers_max_rcp45hotter.csv,2042,3
p80_extreme_outliers_max_rcp45hotter.csv,2043,2
p80_extreme_outliers_max_rcp45hotter.csv,2044,1
p80_extreme_outliers_max_rcp45hotter.csv,2045,3
p80_extreme_outliers_max_rcp45hotter.csv,2046,4
p80_extreme_outliers_max_rcp45hotter.csv,2047,1
p80_extreme_outliers_max_rcp45hotter.csv,2051,7
p80_extreme_outliers_max_rcp45hotter.csv,2052,11
p80_extreme_outliers_max_rcp45hotter.csv,2053,4
p80_extreme_outliers_max_rcp45hotter.csv,2054,1
p80_extreme_outliers_max_rcp45hotter.csv,2060,21
p80_extreme_outliers_max_rcp45hotter.csv,2061,2
p80_extreme_outliers_max_rcp45hotter.csv,2062,8
p80_extreme_outliers_max_rcp45hotter.csv,2063,20
p80_extreme_outliers_max_rcp45hotter.csv,2064,14
p80_extreme_outliers_max_rcp45hotter.csv,2065,8
p80_extreme_outliers_max_rcp45hotter.csv,2066,6
p80_extreme_outliers_max_rcp45hotter.csv,2067,26
p80_extreme_outliers_max_rcp45hotter.csv,2068,34
p80_extreme_outliers_max_rcp45hotter.csv,2069,11
p80_extreme_outliers_max_rcp45hotter.csv,2070,11
p80_extreme_outliers_max_rcp45hotter.csv,2071,14
p80_extreme_outliers_max_rcp45hotter.csv,2072,2
p80_extreme_outliers_max_rcp45hotter.csv,2073,4
p80_extreme_outliers_max_rcp45hotter.csv,2074,6
p80_extreme_outliers_max_rcp45hotter.csv,2075,11
p80_extreme_outliers_max_rcp45hotter.csv,2076,7
p80_extreme_outliers_max_rcp45hotter.csv,2077,7
p80_extreme_outliers_max_rcp45hotter.csv,2078,10
p120_extreme_outliers_max_rcp45hotter.csv,2020,9
p120_extreme_outliers_max_rcp45hotter.csv,2021,1
p120_extreme_outliers_max_rcp45hotter.csv,2023,10
p120_extreme_outliers_max_rcp45hotter.csv,2024,1
p120_extreme_outliers_max_rcp45hotter.csv,2025,1
p120_extreme_outliers_max_rcp45hotter.csv,2026,2
p120_extreme_outliers_max_rcp45hotter.csv,2027,6
p120_extreme_outliers_max_rcp45hotter.csv,2028,18
p120_extreme_outliers_max_rcp45hotter.csv,2030,1
p120_extreme_outliers_max_rcp45hotter.csv,2031,13
p120_extreme_outliers_max_rcp45hotter.csv,2033,12
p120_extreme_outliers_max_rcp45hotter.csv,2034,1
p120_extreme_outliers_max_rcp45hotter.csv,2035,11
p120_extreme_outliers_max_rcp45hotter.csv,2037,4
p120_extreme_outliers_max_rcp45hotter.csv,2038,2
p120_extreme_outliers_max_rcp45hotter.csv,2039,15
p120_extreme_outliers_max_rcp45hotter.csv,2041,4
p120_extreme_outliers_max_rcp45hotter.csv,2042,20
p120_extreme_outliers_max_rcp45hotter.csv,2045,3
p120_extreme_outliers_max_rcp45hotter.csv,2046,5
p120_extreme_outliers_max_rcp45hotter.csv,2047,6
p120_extreme_outliers_max_rcp45hotter.csv,2048,2
p120_extreme_outliers_max_rcp45hotter.csv,2050,13
p120_extreme_outliers_max_rcp45hotter.csv,2051,9
p120_extreme_outliers_max_rcp45hotter.csv,2052,11
p120_extreme_outliers_max_rcp45hotter.csv,2053,4
p120_extreme_outliers_max_rcp45hotter.csv,2055,1
p120_extreme_outliers_max_rcp45hotter.csv,2056,2
p120_extreme_outliers_max_rcp45hotter.csv,2057,2
p120_extreme_outliers_max_rcp45hotter.csv,2058,3
p120_extreme_outliers_max_rcp45hotter.csv,2059,3
p120_extreme_outliers_max_rcp45hotter.csv,2060,35
p120_extreme_outliers_max_rcp45hotter.csv,2061,12
p120_extreme_outliers_max_rcp45hotter.csv,2062,2
p120_extreme_outliers_max_rcp45hotter.csv,2063,23
p120_extreme_outliers_max_rcp45hotter.csv,2064,9
p120_extreme_outliers_max_rcp45hotter.csv,2065,13
p120_extreme_outliers_max_rcp45hotter.csv,2066,14
p120_extreme_outliers_max_rcp45hotter.csv,2067,24
p120_extreme_outliers_max_rcp45hotter.csv,2068,38
p120_extreme_outliers_max_rcp45hotter.csv,2069,4
p120_extreme_outliers_max_rcp45hotter.csv,2070,10
p120_extreme_outliers_max_rcp45hotter.csv,2071,38
p120_extreme_outliers_max_rcp45hotter.csv,2072,7
p120_extreme_outliers_max_rcp45hotter.csv,2073,25
p120_extreme_outliers_max_rcp45hotter.csv,2074,5
p120_extreme_outliers_max_rcp45hotter.csv,2075,25
p120_extreme_outliers_max_rcp45hotter.csv,2076,4
p120_extreme_outliers_max_rcp45hotter.csv,2077,11
p120_extreme_outliers_max_rcp45hotter.csv,2078,12
p38_extreme_outliers_max_rcp45hotter.csv,2020,25
p38_extreme_outliers_max_rcp45hotter.csv,2021,11
p38_extreme_outliers_max_rcp45hotter.csv,2022,1
p38_extreme_outliers_max_rcp45hotter.csv,2023,17
p38_extreme_outliers_max_rcp45hotter.csv,2024,4
p38_extreme_outliers_max_rcp45hotter.csv,2025,2
p38_extreme_outliers_max_rcp45hotter.csv,2027,18
p38_extreme_outliers_max_rcp45hotter.csv,2028,37
p38_extreme_outliers_max_rcp45hotter.csv,2029,21
p38_extreme_outliers_max_rcp45hotter.csv,2030,17
p38_extreme_outliers_max_rcp45hotter.csv,2031,13
p38_extreme_outliers_max_rcp45hotter.csv,2034,7
p38_extreme_outliers_max_rcp45hotter.csv,2035,9
p38_extreme_outliers_max_rcp45hotter.csv,2036,7
p38_extreme_outliers_max_rcp45hotter.csv,2037,4
p38_extreme_outliers_max_rcp45hotter.csv,2038,10
p38_extreme_outliers_max_rcp45hotter.csv,2039,9
p38_extreme_outliers_max_rcp45hotter.csv,2040,29
p38_extreme_outliers_max_rcp45hotter.csv,2041,23
p38_extreme_outliers_max_rcp45hotter.csv,2042,34
