region,Year,average_total_load
p97,2020,261478.22264875312
p97,2021,260666.27314170444
p97,2023,258701.01335868757
p97,2024,270952.9773686893
p97,2026,265845.06152963184
p97,2027,266885.893161457
p97,2028,271943.52800620283
p97,2030,256569.92776911717
p97,2032,267193.0420002882
p97,2033,272516.1806172517
p97,2035,286687.2956447586
p97,2036,264459.4281401241
p97,2037,264632.71200771374
p97,2038,274694.5537253182
p97,2039,277758.22122381843
p97,2040,280490.5164228836
p97,2041,286803.4920143015
p97,2042,273932.2202749144
p97,2044,269732.48290192254
p97,2045,286336.2379842336
p97,2046,282589.6207740928
p97,2047,279264.62060526427
p97,2048,281261.1642420326
p97,2049,300532.5360437766
p97,2050,289496.1576505811
p97,2051,288355.63458862907
p97,2052,291887.220231084
p97,2053,290982.6319194195
p97,2054,295548.2918428571
p97,2055,287534.06527150195
p97,2056,293992.3769440113
p97,2057,298278.1180079354
p97,2058,265629.3992791822
p97,2059,297125.9368521605
p97,2060,301905.31364089553
p97,2061,297068.91318092745
p97,2062,300261.5266086171
p97,2063,312841.22719378903
p97,2064,296140.2114638169
p97,2065,308215.6879435271
p97,2066,307298.597461754
p97,2067,314062.0962166013
p97,2068,310033.84381070593
p97,2069,313450.3348012366
p97,2070,310185.577357211
p97,2071,317471.45563700766
p97,2072,318710.93136349105
p97,2073,318933.4277544296
p97,2074,319116.0514118005
p97,2075,329241.436680047
p97,2076,317950.6692103108
p97,2077,321489.4629473159
p97,2078,319868.840938324
p97,2079,325356.33153208625
p97,2080,314737.93958005134
p97,2081,319567.1763627359
p97,2082,321350.63470631186
p97,2083,325244.54548145947
p97,2084,320319.5647291033
p97,2085,336559.2997676448
p97,2086,329012.630310562
p97,2087,330072.35258311906
p97,2088,327927.8246904227
p97,2089,329727.4976730106
p97,2090,336359.5161144487
p97,2091,336366.51318005513
p97,2092,335152.3573111855
p97,2093,339195.3849810399
p97,2094,336602.96859030396
p97,2095,340895.64934761357
p97,2096,353511.06576882943
p97,2097,340738.8843414429
p97,2098,345172.27829421306
p97,2099,347535.89736540517
p26,2020,3903.5347234948304
p26,2021,3980.6010644983508
p26,2022,4120.824724339367
p26,2023,4214.243094281151
p26,2024,4129.708625355126
p26,2025,4261.865837444377
p26,2026,4256.946169978477
p26,2027,4271.226984151101
p26,2028,4495.848377291975
p26,2029,4519.2520863016325
p26,2030,4640.644859765821
p26,2031,4610.675250340493
p26,2032,4786.065157338622
p26,2033,4697.637979201116
p26,2034,4932.251525699104
p26,2035,4943.086673075222
p26,2036,5029.306197094545
p26,2037,5160.573630204558
p26,2038,5232.71096782392
p26,2039,5304.995286708699
p26,2040,5449.721651065045
p26,2041,5480.895378181645
p26,2042,5665.964175039742
p26,2043,5777.514949280199
p26,2044,5744.546531857374
p26,2045,5946.195074845042
p26,2046,6085.766139965316
p26,2047,6088.64998414931
p26,2048,6170.150560530568
p26,2049,6280.173146196258
p26,2050,6359.235265484645
p26,2051,6419.378397223481
p26,2052,6572.976387228271
p26,2053,6753.9438174123425
