region,Year,average_total_load
p126,2074,219965.7125928413
p126,2076,203787.43764606104
p126,2085,202829.1095896739
p126,2094,198655.6981488427
p126,2096,200495.08169772592
p126,2098,197401.4422699536
p111,2022,191844.62265532103
p111,2024,173181.9943013371
p111,2034,191471.8623380389
p111,2054,189544.3537912146
p111,2055,161184.39361811068
p61,2022,39686.236627765895
p61,2023,37498.17467149897
p61,2025,37521.756650802665
p61,2029,45377.367962358454
p61,2037,53283.64610636775
p61,2051,67501.61000336283
p61,2063,84074.06552868051
p61,2069,97244.80201052755
p61,2091,144278.44803186858
Arizona,2025,238778.27528654344
Arizona,2027,252934.35453327384
Arizona,2030,284134.2453451196
Arizona,2047,361321.73166520754
Arizona,2051,363402.5717942957
Arizona,2053,399437.37471301097
Arizona,2065,429161.4961369017
Arizona,2070,545139.8316853181
Arizona,2091,644425.7548693691
Arizona,2093,718799.8959866192
p72,2021,137124.1541341279
p72,2022,139458.63054230274
p72,2023,140820.27724658657
p72,2024,130691.95165105042
p72,2025,137279.5663575059
p72,2026,140976.11540420903
p72,2028,123703.98409829749
p72,2029,138222.91573748115
p72,2030,136175.40329754876
p72,2034,137859.02709518536
p72,2036,130245.00920204935
p72,2037,126808.79386494702
p72,2039,131968.93591480353
p72,2040,125753.75796630414
p72,2051,120581.60782158564
p72,2054,127739.2550846235
p72,2059,121494.941898932
p72,2062,120079.40918016147
p72,2063,117020.24510485418
p72,2065,123112.18145363365
p72,2069,117686.89154283161
p72,2074,112985.03710622844
p72,2079,106816.12478117956
p72,2094,103625.15372289371
Oklahoma,2022,238984.60170694508
Oklahoma,2023,259516.58189361932
Oklahoma,2024,241950.112714406
Oklahoma,2025,241190.02486006825
Oklahoma,2028,253793.22599828173
Oklahoma,2029,279844.2044922582
Oklahoma,2036,290466.0025404444
Oklahoma,2051,387240.2454257794
Oklahoma,2063,473197.02934791916
Oklahoma,2069,548998.9391472759
Oklahoma,2076,569448.3624460994
Oklahoma,2091,674028.7328198103
p102,2020,304024.1937475233
p102,2021,290887.91405380063
p102,2022,322589.82525414735
p102,2023,351202.9616017172
p102,2025,403872.4040965135
p102,2026,359916.7595193138
p102,2029,362338.8224492608
p102,2049,427521.0733173199
p102,2050,442804.4386814343
p102,2060,456573.047943614
p102,2063,521815.2802208089
p102,2065,617290.2864161718
p102,2066,560992.1076952978
p102,2069,585487.3038679741
p102,2090,665050.7266542373
Michigan,2021,322219.35823491315
Michigan,2022,337429.6711546982
Michigan,2024,302892.0046013509
Michigan,2034,331543.58733317745
Michigan,2055,302125.61462390044
Michigan,2062,308304.5918628502
p89,2020,159692.9336761026
p89,2021,169569.74853280646
p89,2022,194321.9202878213
p89,2023,171550.81861922675
p89,2024,164413.36073953385
p89,2025,186035.48794066082
p89,2026,177196.58965230547
p89,2029,177441.50439078803
p89,2033,153461.8438759138
p89,2034,184603.3321301796
p89,2036,176777.9318138722
p89,2037,157039.62849690922
p89,2043,156744.5972678511
p89,2049,151427.54476083547
p89,2054,161365.6566610955
p89,2055,164500.85886768167
p89,2058,159383.80669256405
p89,2062,167945.24472740042
p89,2063,153052.07749376775
p89,2065,173472.12613838445
p89,2069,153970.56180583543
p89,2074,163537.92378301997
p89,2076,156959.00667189795
p89,2094,154155.97327155358
p89,2095,132970.67847609945
p45,2021,42574.61311481678
p45,2022,44251.33542488309
p45,2023,46570.27388700751
p45,2024,43737.74728741394
p45,2025,46609.72927792467
p45,2028,48915.59985386082
p45,2034,53055.030611448856
p45,2036,54514.10563899497
p45,2049,70109.85008456271
p45,2050,65144.77968555421
p45,2059,81963.18810443251
p45,2062,85394.53181679033
p45,2063,89340.48895587257
p45,2076,102538.98845693495
p38,2022,40224.53451702969
p38,2023,42955.23371360121
p38,2024,41211.23440691249
p38,2025,41613.31131700256
p38,2028,44090.522040499374
p38,2029,44813.59864319434
p38,2030,46994.78971241368
p38,2034,48120.94970676658
p38,2036,49775.757128320816
p38,2037,49893.10592854503
p38,2049,60371.19445195337
p38,2050,56246.17638706669
p38,2051,59391.98798884762
p38,2054,63778.9698575872
p38,2056,68307.78680365466
p38,2059,66045.45525037353
p38,2062,71959.9349189493
p38,2063,74118.06850596059
p38,2068,71636.15028271473
p38,2070,83560.51714789584
p38,2074,82942.5393543677
p38,2076,86378.69707650051
p38,2099,117289.70281322573
p113,2022,52584.730434737496
p113,2023,45750.3532077491
p113,2024,52522.57404900421
p113,2025,53325.41629396967
p113,2029,49485.75913536302
p113,2034,57015.44360516958
p113,2039,52002.092269455665
p113,2044,40240.16850386591
p113,2047,46985.7643044455
p113,2054,50462.6775347278
p113,2062,54147.08341385201
p113,2074,51836.43231148059
p113,2084,35900.415289989025
p113,2094,48406.20714780551
Nebraska,2020,103311.22478011058
Nebraska,2021,103131.17749100488
Nebraska,2022,105318.2322777457
Nebraska,2023,113120.1355848725
Nebraska,2024,107566.43345343223
Nebraska,2025,109095.41904323804
Nebraska,2028,106337.22543818472
Nebraska,2029,112446.7080471306
Nebraska,2030,119176.74231401818
Nebraska,2033,115552.86254342925
Nebraska,2034,123160.02111575844
Nebraska,2036,120026.30267502902
Nebraska,2037,124676.08733538487
Nebraska,2050,135091.26405974926
Nebraska,2057,149536.79547834952
Nebraska,2058,134027.42015777537
Nebraska,2059,141579.54312786675
Nebraska,2061,145699.26393716768
Nebraska,2062,166166.52810036938
Nebraska,2063,160781.24440844826
Nebraska,2065,160839.91239237296
Nebraska,2069,162719.30643490545
Nebraska,2070,173821.80937202668
Nebraska,2074,173805.27646994853
Nebraska,2076,173282.2352267491
p63,2022,515473.39648872457
p63,2023,545269.5097063734
p63,2025,519152.59892645176
p63,2029,634665.3970608708
p63,2036,649138.1343577199
p63,2051,984250.5759961796
p63,2058,1026633.1505685316
p63,2062,1202487.2063139088
p63,2063,1222623.3622826894
p63,2065,1135130.2675711063
p63,2069,1411973.9569807113
p63,2091,1974076.3825847018
p29,2025,3876.39535454923
p29,2029,4296.453453820281
p29,2030,3719.9242323327144
p29,2036,3929.300929105965
p29,2050,4820.622655337347
p29,2051,6140.757884160801
p29,2053,6284.7268414861755
p29,2065,6885.895085343217
p29,2070,6716.816927968133
p29,2091,10897.2587600398
p29,2093,11559.310228702832
p54,2021,76029.2305327231
p54,2022,85140.32131749208
p54,2023,81563.222055177
p54,2025,75827.81845250337
p54,2028,67793.13232647035
p54,2029,76850.80172125147
p54,2036,70522.89224067713
p54,2050,63644.424356514515
p54,2062,68495.21302313666
p54,2063,66721.0977003885
p54,2069,65114.41681554527
p98,2020,249294.0099113422
p98,2021,268005.8544877847
p98,2022,277060.1548554222
p98,2023,291646.0872746629
p98,2024,260822.08308442475
p98,2025,282046.5902470049
p98,2026,288150.29468773253
p98,2029,266448.9962020101
p98,2034,294848.8725939546
p98,2035,263186.5956014795
p98,2036,286683.5902774068
p98,2037,275728.33355450357
p98,2040,277026.3577476751
p98,2043,283092.3913216597
p98,2049,274942.690925641
p98,2054,301981.3622906822
p98,2055,298815.84449971403
p98,2057,312807.1478115805
p98,2058,311132.4990197271
p98,2060,290123.2747652529
p98,2061,293244.71623787336
p98,2062,314473.2040334076
p98,2063,318137.5130161627
p98,2065,322698.4292466351
p98,2069,277756.8158252712
p98,2074,340079.77071113227
p98,2076,333641.7287280332
p98,2077,314303.36868210934
p98,2089,309788.39756696066
p98,2094,330145.2439516804
p98,2095,322577.4104910326
p98,2097,348538.1860548807
p98,2098,346519.16165190015
p124,2020,1846.6933810815597
p124,2021,2101.2764657480075
p124,2022,2181.7209483111424
p124,2023,2012.5503050510988
p124,2024,2007.773893502258
p124,2025,2261.4992437191136
p124,2026,1869.187884521316
p124,2028,2187.1063728152403
p124,2029,2251.3079662102255
p124,2033,2334.2137945582126
p124,2034,2468.604591291617
p124,2035,2439.333939779918
p124,2036,2541.8945540379323
p124,2037,2374.871176924646
p124,2040,2497.4658125317
p124,2044,2679.550400199444
p124,2045,2658.7190528003944
p124,2049,2752.118760334108
p124,2054,3059.354541585047
p124,2055,2995.7433598331068
p124,2056,3215.6421706944834
p124,2058,3114.8296425460517
p124,2059,3341.2706687700665
p124,2060,2677.043584581829
p124,2061,3379.2906727427226
p124,2062,3472.00574662948
p124,2063,3270.31207596861
p124,2065,3619.319057578763
p124,2074,3976.591138897876
p124,2076,3977.8413523966337
p124,2094,4891.721409528992
p124,2095,4907.688702577009
p124,2098,4986.340498634225
p124,2099,4883.493087254473
Florida,2020,871627.4498056048
Florida,2021,961978.4021729352
Florida,2022,1001710.8976700449
Florida,2023,1043490.1033174394
Florida,2025,1066949.9259048088
Florida,2026,1093816.132675055
Florida,2029,1145436.0425111512
Florida,2031,1021145.9853354514
Florida,2035,1000243.101235185
Florida,2036,1117785.5492198595
Florida,2040,1050377.6881128922
Florida,2043,1304879.003660519
Florida,2048,1281085.5978734165
Florida,2049,1223173.8855051654
Florida,2050,1309969.782826095
Florida,2054,1336795.3768445114
Florida,2058,1298780.2254473572
Florida,2060,1304024.4265257297
Florida,2061,1544480.8007561804
Florida,2062,1463826.0080784666
Florida,2063,1537273.1727100029
Florida,2065,1740415.0687833554
Florida,2066,1667158.5180522955
Florida,2069,1658291.3085850722
Florida,2076,1630652.4986779557
Florida,2083,1940466.991400387
Florida,2090,1934412.1801727647
Alabama,2022,363286.1158610668
Alabama,2023,336384.1617926751
Alabama,2025,364691.2229642449
Alabama,2026,336714.8499707576
Alabama,2029,341419.4454558789
Alabama,2033,297792.4008308392
Alabama,2034,343726.6244065298
Alabama,2036,348983.8259424198
Alabama,2037,305112.63164519705
Alabama,2043,304257.22215508297
Alabama,2054,317293.52426230686
Alabama,2055,314940.6797184072
Alabama,2058,310083.9999726808
Alabama,2062,326632.57178350043
Alabama,2063,302690.1774673025
Alabama,2065,330345.0042695933
Alabama,2069,293665.33304287196
Alabama,2074,309198.50955643127
Alabama,2076,296610.97518632165
Alabama,2094,299603.5427679436
Wyoming,2020,56660.752181640804
Wyoming,2021,53540.064782466914
Wyoming,2022,53695.28159246174
Wyoming,2023,52948.970993404095
Wyoming,2024,55146.290746382416
Wyoming,2025,53548.259658741124
Wyoming,2029,53058.27729175916
Wyoming,2030,52825.610142610094
Wyoming,2033,52952.38684623567
Wyoming,2036,49764.59533897466
Wyoming,2037,54833.72374607052
Wyoming,2038,51862.67774609196
Wyoming,2046,49589.50515490324
Wyoming,2051,51428.74923995246
Wyoming,2053,46866.23978294504
Wyoming,2054,51151.508365140915
Wyoming,2056,46418.77200574786
Wyoming,2059,47322.93804270976
Wyoming,2062,47549.972575550535
Wyoming,2063,48340.61789434081
Wyoming,2064,52009.67140864386
Wyoming,2065,48218.87639862162
Wyoming,2069,48674.07583561768
Wyoming,2070,48747.925868356855
Wyoming,2076,47012.09540786769
Wyoming,2077,50495.19963105495
Wyoming,2086,46321.262352190926
Wyoming,2091,47075.85611493365
Wyoming,2094,45903.9102193687
Wyoming,2096,45314.08157353212
p47,2023,24610.43581355347
p47,2029,28113.22420379905
p47,2037,32608.26689094231
p47,2051,40555.45298930975
p47,2069,61588.51152249524
p47,2091,87982.98428994887
Maryland,2020,216746.6557374092
Maryland,2021,262926.1542341444
Maryland,2022,263716.4118889968
Maryland,2023,251276.93852633954
Maryland,2024,246806.72965428644
Maryland,2025,261390.99159228266
Maryland,2027,242616.78969936166
Maryland,2028,249641.93173058235
Maryland,2029,238000.1066252156
Maryland,2033,218768.83244987245
Maryland,2034,240448.55287461946
Maryland,2036,233682.71658657488
Maryland,2037,223631.70822012375
Maryland,2054,213700.7646356187
Maryland,2055,198832.9032142905
Maryland,2058,202109.666618826
Maryland,2059,211225.7103482802
Maryland,2062,207189.4367779432
Maryland,2063,178955.91830328802
Maryland,2065,214427.98345269955
Maryland,2067,182627.6458919763
Maryland,2074,188240.25417166657
Maryland,2076,175967.93535335644
Maryland,2094,164796.6041787494
Maryland,2095,144120.4881855228
Maryland,2099,146396.8287312696
p70,2022,119122.47893983194
p70,2023,120168.02795405022
p70,2024,117538.84789693504
p70,2025,120670.24385512483
p70,2036,152769.41173242635
p70,2039,162536.15221709647
p70,2049,183692.83399598548
p70,2059,228775.5866691007
p70,2062,234258.70216966857
p70,2063,255533.66041185244
p70,2076,287984.62931673083
p9,2027,317066.301821273
p9,2028,350676.4141807344
p9,2029,349647.0950420765
p9,2030,359060.28302113165
p9,2037,365763.70025889145
p9,2038,375390.3794364178
p9,2047,354860.731764273
p9,2049,392425.76383655466
p9,2053,400552.6704886053
p9,2069,418811.6227528243
p9,2070,435013.8294047063
p100,2020,10601.094677732164
p100,2021,12858.711778598656
p100,2022,13585.31671669288
p100,2023,12713.64915474008
p100,2024,13090.233271460915
p100,2025,14016.306391810278
p100,2027,12936.735373119609
p100,2028,14083.495120320204
p100,2029,13743.229203151475
p100,2033,13082.27723336309
p100,2034,15134.895529708514
p100,2035,14808.971185012331
p100,2036,15256.082915640696
p100,2037,14633.917151456171
p100,2054,18945.428760175164
p100,2055,18053.811210446456
